# event_ticker=KXATPMATCH-26FEB27TIANAK
# final_score=3-6 7-6(6) 6-4
# score_resolution=6-3 6-7 4-6
# match_winner=Frances Tiafoe
# fav_player=Brandon Nakashima
# dog_player=Frances Tiafoe
# kalshi_date=2026-02-27
timestamp,Brandon Nakashima,Frances Tiafoe
2026-02-28T06:05:00Z,52.24,49.10
2026-02-28T06:06:00Z,45.69,54.33
2026-02-28T06:07:00Z,42.39,55.85
2026-02-28T06:08:00Z,43.97,55.02
2026-02-28T06:09:00Z,45.60,56.09
2026-02-28T06:10:00Z,37.85,65.04
2026-02-28T06:11:00Z,25.07,74.54
2026-02-28T06:12:00Z,24.94,75.77
2026-02-28T06:13:00Z,25.32,78.40
2026-02-28T06:14:00Z,20.82,78.31
2026-02-28T06:15:00Z,21.17,79.54
2026-02-28T06:16:00Z,24.59,75.90
2026-02-28T06:17:00Z,26.21,74.38
2026-02-28T06:18:00Z,26.85,74.53
2026-02-28T06:19:00Z,38.54,64.42
2026-02-28T06:20:00Z,37.33,65.52
2026-02-28T06:21:00Z,25.39,75.11
2026-02-28T06:22:00Z,21.28,79.41
2026-02-28T06:23:00Z,25.40,74.96
2026-02-28T06:24:00Z,26.77,73.73
2026-02-28T06:25:00Z,27.42,73.23
2026-02-28T06:26:00Z,25.16,75.59
2026-02-28T06:27:00Z,25.66,75.54
2026-02-28T06:28:00Z,24.81,77.14
2026-02-28T06:29:00Z,25.25,76.42
2026-02-28T06:30:00Z,19.49,80.49
2026-02-28T06:31:00Z,21.93,79.98
2026-02-28T06:32:00Z,18.92,81.02
2026-02-28T06:33:00Z,15.78,85.63
2026-02-28T06:34:00Z,9.20,91.51
2026-02-28T06:35:00Z,2.43,97.87
2026-02-28T06:36:00Z,2.00,97.91
2026-02-28T06:37:00Z,1.47,98.53
2026-02-28T06:38:00Z,1.23,98.78
2026-02-28T06:39:00Z,1.61,98.39
2026-02-28T06:40:00Z,5.94,95.80
2026-02-28T06:41:00Z,12.86,87.96
2026-02-28T06:42:00Z,15.44,84.48
2026-02-28T06:43:00Z,14.95,85.90
2026-02-28T06:44:00Z,15.97,83.82
2026-02-28T06:45:00Z,16.27,83.38
2026-02-28T06:46:00Z,18.96,83.24
2026-02-28T06:47:00Z,22.19,78.73
2026-02-28T06:48:00Z,4.74,94.66
2026-02-28T06:49:00Z,5.57,93.77
2026-02-28T06:50:00Z,1.00,99.00
2026-02-28T06:51:00Z,1.00,99.00
2026-02-28T06:52:00Z,1.00,99.00
