# event_ticker=KXATPCHALLENGERMATCH-26JUN05MAYCOU
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Harold Mayot
# fav_player=Eliakim Coulibaly
# dog_player=Harold Mayot
# kalshi_date=2026-06-05
timestamp,Harold Mayot,Eliakim Coulibaly
2026-06-05T11:45:00Z,51.24,51.35
2026-06-05T11:46:00Z,45.69,55.12
2026-06-05T11:47:00Z,59.74,39.05
2026-06-05T11:48:00Z,61.85,37.57
2026-06-05T11:49:00Z,62.85,36.28
2026-06-05T11:50:00Z,54.83,44.57
2026-06-05T11:51:00Z,56.43,42.82
2026-06-05T11:52:00Z,61.48,38.92
2026-06-05T11:53:00Z,64.83,39.49
2026-06-05T11:54:00Z,64.94,35.51
2026-06-05T11:55:00Z,73.92,29.14
2026-06-05T11:56:00Z,74.54,26.38
2026-06-05T11:57:00Z,70.60,28.41
2026-06-05T11:58:00Z,70.63,29.40
2026-06-05T11:59:00Z,68.06,33.23
2026-06-05T12:00:00Z,73.59,27.65
2026-06-05T12:01:00Z,81.20,17.22
2026-06-05T12:02:00Z,83.12,18.48
2026-06-05T12:03:00Z,82.76,18.96
2026-06-05T12:04:00Z,83.60,18.97
2026-06-05T12:05:00Z,85.57,13.76
2026-06-05T12:06:00Z,86.46,12.90
2026-06-05T12:07:00Z,85.03,16.92
2026-06-05T12:08:00Z,82.65,20.34
2026-06-05T12:09:00Z,82.31,19.92
2026-06-05T12:10:00Z,84.57,16.57
2026-06-05T12:11:00Z,85.58,15.00
2026-06-05T12:12:00Z,85.98,17.27
2026-06-05T12:13:00Z,86.59,14.03
2026-06-05T12:14:00Z,85.00,15.58
2026-06-05T12:15:00Z,84.75,18.45
2026-06-05T12:16:00Z,81.06,18.01
2026-06-05T12:17:00Z,84.00,16.32
2026-06-05T12:18:00Z,85.58,15.41
2026-06-05T12:19:00Z,85.07,16.00
2026-06-05T12:20:00Z,82.89,17.46
2026-06-05T12:21:00Z,82.88,18.42
2026-06-05T12:22:00Z,79.52,20.99
2026-06-05T12:23:00Z,81.55,17.89
2026-06-05T12:24:00Z,76.44,23.95
2026-06-05T12:25:00Z,80.69,20.28
2026-06-05T12:26:00Z,84.19,17.94
2026-06-05T12:27:00Z,85.82,16.96
2026-06-05T12:28:00Z,87.22,10.69
2026-06-05T12:29:00Z,89.18,11.26
2026-06-05T12:30:00Z,89.71,13.50
2026-06-05T12:31:00Z,89.16,14.82
2026-06-05T12:32:00Z,84.81,16.43
2026-06-05T12:33:00Z,81.84,19.71
2026-06-05T12:34:00Z,84.70,17.00
2026-06-05T12:35:00Z,79.83,21.47
2026-06-05T12:36:00Z,75.79,32.70
2026-06-05T12:37:00Z,85.93,14.39
2026-06-05T12:38:00Z,86.24,13.48
2026-06-05T12:39:00Z,88.95,13.75
2026-06-05T12:40:00Z,91.01,10.86
2026-06-05T12:41:00Z,97.95,1.80
2026-06-05T12:42:00Z,99.00,1.80
2026-06-05T12:43:00Z,99.00,1.80
2026-06-05T12:44:00Z,99.00,1.80
2026-06-05T12:45:00Z,99.00,1.80
2026-06-05T12:46:00Z,99.00,1.80
