# event_ticker=KXATPCHALLENGERMATCH-26MAR13BOSBUE
# final_score=7-6(5) 6-2
# score_resolution=6-7 2-6
# match_winner=Pedro Boscardin Dias
# fav_player=Gonzalo Bueno
# dog_player=Pedro Boscardin Dias
# kalshi_date=2026-03-13
timestamp,Gonzalo Bueno,Pedro Boscardin Dias
2026-03-13T14:46:00Z,48.83,55.98
2026-03-13T14:47:00Z,54.14,50.06
2026-03-13T14:48:00Z,56.01,44.71
2026-03-13T14:49:00Z,55.22,44.02
2026-03-13T14:50:00Z,56.44,45.33
2026-03-13T14:51:00Z,48.48,54.65
2026-03-13T14:52:00Z,46.97,55.44
2026-03-13T14:53:00Z,40.42,58.68
2026-03-13T14:54:00Z,43.01,57.47
2026-03-13T14:55:00Z,42.27,58.50
2026-03-13T14:56:00Z,44.56,55.31
2026-03-13T14:57:00Z,51.93,48.96
2026-03-13T14:58:00Z,52.95,47.36
2026-03-13T14:59:00Z,50.80,50.48
2026-03-13T15:00:00Z,55.71,47.07
2026-03-13T15:01:00Z,51.45,48.80
2026-03-13T15:02:00Z,45.29,53.21
2026-03-13T15:03:00Z,49.86,53.00
2026-03-13T15:04:00Z,56.83,45.09
2026-03-13T15:05:00Z,53.20,47.39
2026-03-13T15:06:00Z,59.96,42.29
2026-03-13T15:07:00Z,60.92,39.51
2026-03-13T15:08:00Z,58.74,40.09
2026-03-13T15:09:00Z,61.94,39.24
2026-03-13T15:10:00Z,56.47,44.91
2026-03-13T15:11:00Z,55.73,44.39
2026-03-13T15:12:00Z,52.91,46.32
2026-03-13T15:13:00Z,52.83,47.43
2026-03-13T15:14:00Z,47.97,49.77
2026-03-13T15:15:00Z,45.38,56.20
2026-03-13T15:16:00Z,47.80,54.52
2026-03-13T15:17:00Z,54.60,45.14
2026-03-13T15:18:00Z,51.75,47.92
2026-03-13T15:19:00Z,55.30,49.14
2026-03-13T15:20:00Z,53.79,48.73
2026-03-13T15:21:00Z,51.70,47.68
2026-03-13T15:22:00Z,45.14,53.22
2026-03-13T15:23:00Z,50.38,46.52
2026-03-13T15:24:00Z,60.43,40.74
2026-03-13T15:25:00Z,65.62,35.65
2026-03-13T15:26:00Z,62.99,36.02
2026-03-13T15:27:00Z,65.10,38.57
2026-03-13T15:28:00Z,61.49,38.25
2026-03-13T15:29:00Z,61.75,38.56
2026-03-13T15:30:00Z,58.43,47.52
2026-03-13T15:31:00Z,49.47,50.49
2026-03-13T15:32:00Z,45.95,54.94
2026-03-13T15:33:00Z,37.20,62.66
2026-03-13T15:34:00Z,41.03,60.70
2026-03-13T15:35:00Z,34.73,64.93
2026-03-13T15:36:00Z,36.77,59.10
2026-03-13T15:37:00Z,38.32,61.23
2026-03-13T15:38:00Z,38.08,61.64
2026-03-13T15:39:00Z,36.99,63.53
2026-03-13T15:40:00Z,37.78,60.24
2026-03-13T15:41:00Z,40.42,58.94
2026-03-13T15:42:00Z,38.51,62.75
2026-03-13T15:43:00Z,29.99,69.33
2026-03-13T15:44:00Z,24.03,75.59
2026-03-13T15:45:00Z,22.40,77.25
2026-03-13T15:46:00Z,22.93,77.71
2026-03-13T15:47:00Z,27.90,73.60
2026-03-13T15:48:00Z,29.99,70.67
2026-03-13T15:49:00Z,20.00,79.15
2026-03-13T15:50:00Z,20.57,79.61
2026-03-13T15:51:00Z,23.29,76.90
2026-03-13T15:52:00Z,25.43,75.80
2026-03-13T15:53:00Z,24.81,75.61
2026-03-13T15:54:00Z,27.44,71.55
2026-03-13T15:55:00Z,26.19,72.33
2026-03-13T15:56:00Z,32.41,66.73
2026-03-13T15:57:00Z,36.34,64.42
2026-03-13T15:58:00Z,39.33,57.61
2026-03-13T15:59:00Z,39.90,60.83
2026-03-13T16:00:00Z,31.84,69.59
2026-03-13T16:01:00Z,30.00,69.91
2026-03-13T16:02:00Z,24.73,75.32
2026-03-13T16:03:00Z,23.10,76.96
2026-03-13T16:04:00Z,21.75,79.28
2026-03-13T16:05:00Z,22.35,78.70
2026-03-13T16:06:00Z,20.88,80.20
2026-03-13T16:07:00Z,19.38,80.40
2026-03-13T16:08:00Z,21.45,79.92
2026-03-13T16:09:00Z,19.18,81.52
2026-03-13T16:10:00Z,14.27,84.62
2026-03-13T16:11:00Z,12.52,87.28
2026-03-13T16:12:00Z,5.34,93.45
2026-03-13T16:13:00Z,1.81,97.79
2026-03-13T16:14:00Z,2.37,97.88
2026-03-13T16:15:00Z,3.20,97.52
2026-03-13T16:16:00Z,1.29,98.74
2026-03-13T16:17:00Z,1.00,98.99
2026-03-13T16:18:00Z,1.00,98.99
2026-03-13T16:19:00Z,1.00,99.00
2026-03-13T16:20:00Z,1.00,99.00
2026-03-13T16:21:00Z,1.00,99.00
2026-03-13T16:22:00Z,1.00,99.00
