# event_ticker=KXATPMATCH-26JUN07GENHIJ
# final_score=6-7(7) 7-6(2) 6-3
# score_resolution=6-7 7-6 6-3
# match_winner=Rinky Hijikata
# fav_player=Rinky Hijikata
# dog_player=Tom Gentzsch
# kalshi_date=2026-06-07
timestamp,Tom Gentzsch,Rinky Hijikata
2026-06-09T14:03:00Z,54.44,45.65
2026-06-09T14:04:00Z,56.87,43.85
2026-06-09T14:05:00Z,63.74,36.97
2026-06-09T14:06:00Z,63.63,38.58
2026-06-09T14:07:00Z,58.76,40.54
2026-06-09T14:08:00Z,54.41,45.93
2026-06-09T14:09:00Z,56.79,44.30
2026-06-09T14:10:00Z,52.88,47.70
2026-06-09T14:11:00Z,56.52,43.99
2026-06-09T14:12:00Z,57.08,43.89
2026-06-09T14:13:00Z,68.49,34.79
2026-06-09T14:14:00Z,75.87,25.10
2026-06-09T14:15:00Z,82.09,16.48
2026-06-09T14:16:00Z,82.04,20.05
2026-06-09T14:17:00Z,81.65,16.94
2026-06-09T14:18:00Z,89.11,10.84
2026-06-09T14:19:00Z,89.22,10.65
2026-06-09T14:20:00Z,89.43,12.05
2026-06-09T14:21:00Z,88.96,11.98
2026-06-09T14:22:00Z,86.56,12.62
2026-06-09T14:23:00Z,84.68,14.33
2026-06-09T14:24:00Z,76.95,21.15
2026-06-09T14:25:00Z,62.38,40.03
2026-06-09T14:26:00Z,58.86,42.16
2026-06-09T14:27:00Z,57.91,43.29
2026-06-09T14:28:00Z,57.98,42.46
2026-06-09T14:29:00Z,63.98,36.71
2026-06-09T14:30:00Z,58.17,42.96
2026-06-09T14:31:00Z,58.46,42.76
2026-06-09T14:32:00Z,56.81,42.48
2026-06-09T14:33:00Z,57.95,42.09
2026-06-09T14:34:00Z,63.33,36.61
2026-06-09T14:35:00Z,63.49,36.97
2026-06-09T14:36:00Z,59.77,40.59
2026-06-09T14:37:00Z,62.58,39.16
2026-06-09T14:38:00Z,63.95,34.69
2026-06-09T14:39:00Z,78.02,26.25
2026-06-09T14:40:00Z,70.10,28.01
2026-06-09T14:41:00Z,62.68,39.67
2026-06-09T14:42:00Z,65.33,35.09
2026-06-09T14:43:00Z,67.82,35.86
2026-06-09T14:44:00Z,68.77,33.00
2026-06-09T14:45:00Z,68.66,32.99
2026-06-09T14:46:00Z,67.60,36.55
2026-06-09T14:47:00Z,61.47,40.09
2026-06-09T14:48:00Z,64.58,39.28
2026-06-09T14:49:00Z,50.29,51.45
2026-06-09T14:50:00Z,45.86,54.73
2026-06-09T14:51:00Z,40.90,58.92
2026-06-09T14:52:00Z,31.04,69.24
2026-06-09T14:53:00Z,30.74,69.62
2026-06-09T14:54:00Z,32.00,68.25
2026-06-09T14:55:00Z,29.29,70.46
2026-06-09T14:56:00Z,27.62,73.61
2026-06-09T14:57:00Z,24.36,75.23
2026-06-09T14:58:00Z,27.82,74.06
2026-06-09T14:59:00Z,18.02,81.06
2026-06-09T15:00:00Z,29.71,71.07
2026-06-09T15:01:00Z,29.13,69.07
2026-06-09T15:02:00Z,26.75,73.07
2026-06-09T15:03:00Z,25.86,74.96
2026-06-09T15:04:00Z,25.77,74.97
2026-06-09T15:05:00Z,23.28,82.13
2026-06-09T15:06:00Z,21.79,79.67
2026-06-09T15:07:00Z,19.98,80.11
2026-06-09T15:08:00Z,28.66,73.10
2026-06-09T15:09:00Z,29.38,71.88
2026-06-09T15:10:00Z,29.28,74.47
2026-06-09T15:11:00Z,26.65,73.61
2026-06-09T15:12:00Z,25.71,74.64
2026-06-09T15:13:00Z,26.09,75.51
2026-06-09T15:14:00Z,18.21,82.32
2026-06-09T15:15:00Z,10.88,89.53
2026-06-09T15:16:00Z,10.13,90.70
2026-06-09T15:17:00Z,4.84,95.12
2026-06-09T15:18:00Z,6.65,94.22
2026-06-09T15:19:00Z,9.12,90.35
2026-06-09T15:20:00Z,6.57,95.25
2026-06-09T15:21:00Z,3.20,96.73
2026-06-09T15:22:00Z,3.62,96.82
2026-06-09T15:23:00Z,4.74,95.29
2026-06-09T15:24:00Z,2.95,98.23
2026-06-09T15:25:00Z,1.00,99.00
2026-06-09T15:26:00Z,1.00,99.00
