# event_ticker=KXATPMATCH-26APR15COBBER
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Flavio Cobolli
# fav_player=Zizou Bergs
# dog_player=Flavio Cobolli
# kalshi_date=2026-04-15
timestamp,Zizou Bergs,Flavio Cobolli
2026-04-15T08:32:00Z,41.00,62.00
2026-04-15T08:34:00Z,41.00,62.00
2026-04-15T08:35:00Z,41.00,62.00
2026-04-15T08:36:00Z,41.00,62.00
2026-04-15T08:40:00Z,41.00,62.00
2026-04-15T08:41:00Z,41.00,62.00
2026-04-15T08:45:00Z,41.00,62.00
2026-04-15T08:47:00Z,41.00,62.00
2026-04-15T08:48:00Z,41.00,62.00
2026-04-15T08:52:00Z,41.00,62.00
2026-04-15T08:55:00Z,41.00,62.00
2026-04-15T09:01:00Z,41.00,62.00
2026-04-15T09:04:00Z,41.00,62.00
2026-04-15T09:09:00Z,41.00,62.00
2026-04-15T09:15:00Z,41.00,62.00
2026-04-15T09:17:00Z,41.00,62.00
2026-04-15T09:20:00Z,41.00,61.73
2026-04-15T09:21:00Z,41.00,61.94
2026-04-15T09:25:00Z,41.00,61.94
2026-04-15T09:33:00Z,41.00,61.94
2026-04-15T09:35:00Z,41.00,62.00
2026-04-15T09:37:00Z,41.00,62.00
2026-04-15T09:38:00Z,41.00,62.00
2026-04-15T09:41:00Z,41.00,62.00
2026-04-15T09:55:00Z,41.00,62.00
2026-04-15T09:56:00Z,41.00,62.00
2026-04-15T10:02:00Z,41.00,62.00
2026-04-15T10:03:00Z,41.00,62.00
2026-04-15T10:06:00Z,41.00,62.00
2026-04-15T10:12:00Z,41.00,62.00
2026-04-15T10:19:00Z,41.00,62.00
2026-04-15T10:20:00Z,41.00,62.00
2026-04-15T10:24:00Z,39.74,62.00
2026-04-15T10:25:00Z,39.99,62.00
2026-04-15T10:26:00Z,39.99,62.00
2026-04-15T10:32:00Z,40.00,62.00
2026-04-15T10:34:00Z,40.00,62.00
2026-04-15T10:38:00Z,40.00,62.00
2026-04-15T10:39:00Z,40.00,62.00
2026-04-15T10:40:00Z,40.00,62.00
2026-04-15T10:42:00Z,40.00,62.00
2026-04-15T10:43:00Z,40.00,62.00
2026-04-15T10:45:00Z,40.00,62.00
2026-04-15T10:46:00Z,40.00,62.00
2026-04-15T10:47:00Z,40.00,62.00
2026-04-15T10:48:00Z,40.00,62.00
2026-04-15T10:49:00Z,40.00,62.00
2026-04-15T10:50:00Z,40.00,61.00
2026-04-15T10:53:00Z,40.00,61.00
2026-04-15T10:58:00Z,40.00,61.00
2026-04-15T10:59:00Z,40.00,62.00
2026-04-15T11:04:00Z,40.00,61.03
2026-04-15T11:06:00Z,40.00,62.00
2026-04-15T11:07:00Z,40.00,62.00
2026-04-15T11:10:00Z,40.00,62.00
2026-04-15T11:13:00Z,40.00,62.00
2026-04-15T11:18:00Z,40.00,62.00
2026-04-15T11:21:00Z,40.00,62.00
2026-04-15T11:23:00Z,40.00,62.00
2026-04-15T11:24:00Z,40.00,62.00
2026-04-15T11:25:00Z,40.00,62.00
2026-04-15T11:27:00Z,40.00,62.00
2026-04-15T11:28:00Z,40.61,62.00
2026-04-15T11:29:00Z,41.93,62.00
2026-04-15T11:31:00Z,41.93,62.00
2026-04-15T11:33:00Z,41.93,62.00
2026-04-15T11:36:00Z,41.93,62.00
2026-04-15T11:38:00Z,41.00,62.00
2026-04-15T11:39:00Z,41.00,62.00
2026-04-15T11:40:00Z,41.00,62.00
2026-04-15T11:44:00Z,41.00,62.00
2026-04-15T11:48:00Z,41.00,62.00
2026-04-15T11:49:00Z,41.00,62.00
2026-04-15T11:50:00Z,41.00,62.00
2026-04-15T11:51:00Z,41.00,61.00
2026-04-15T11:53:00Z,41.00,61.00
2026-04-15T11:54:00Z,41.00,61.00
2026-04-15T11:55:00Z,41.00,61.00
2026-04-15T11:56:00Z,41.00,61.00
2026-04-15T11:58:00Z,41.00,61.00
2026-04-15T12:01:00Z,41.00,61.00
2026-04-15T12:03:00Z,41.00,61.00
2026-04-15T12:05:00Z,41.00,61.00
2026-04-15T12:06:00Z,41.00,61.00
2026-04-15T12:07:00Z,41.00,61.00
2026-04-15T12:09:00Z,41.00,61.00
2026-04-15T12:10:00Z,41.00,61.00
2026-04-15T12:11:00Z,41.00,61.00
2026-04-15T12:13:00Z,41.00,61.00
2026-04-15T12:14:00Z,41.00,61.00
2026-04-15T12:16:00Z,41.00,61.00
2026-04-15T12:17:00Z,40.52,61.00
2026-04-15T12:19:00Z,40.52,61.00
2026-04-15T12:20:00Z,40.52,61.00
2026-04-15T12:21:00Z,40.52,62.00
2026-04-15T12:22:00Z,40.52,62.00
2026-04-15T12:25:00Z,40.00,62.00
2026-04-15T12:27:00Z,40.00,62.00
2026-04-15T12:29:00Z,40.00,62.00
2026-04-15T12:31:00Z,40.00,62.00
2026-04-15T12:32:00Z,40.00,62.00
2026-04-15T12:33:00Z,40.00,62.00
2026-04-15T12:35:00Z,40.00,62.00
2026-04-15T12:36:00Z,40.00,62.00
2026-04-15T12:37:00Z,40.00,62.00
2026-04-15T12:38:00Z,40.00,62.00
2026-04-15T12:39:00Z,40.00,62.00
2026-04-15T12:40:00Z,40.12,62.00
2026-04-15T12:41:00Z,40.12,62.00
2026-04-15T12:43:00Z,40.12,62.00
2026-04-15T12:44:00Z,40.12,62.00
2026-04-15T12:46:00Z,40.12,62.00
2026-04-15T12:47:00Z,40.12,60.32
2026-04-15T12:48:00Z,40.12,61.00
2026-04-15T12:49:00Z,40.00,61.00
2026-04-15T12:50:00Z,40.00,61.00
2026-04-15T12:51:00Z,40.00,61.00
2026-04-15T12:53:00Z,41.00,61.00
2026-04-15T12:54:00Z,41.00,61.00
2026-04-15T12:55:00Z,39.00,61.00
2026-04-15T12:56:00Z,40.00,61.00
2026-04-15T12:57:00Z,40.00,61.00
2026-04-15T12:58:00Z,40.00,61.00
2026-04-15T13:01:00Z,41.00,61.00
2026-04-15T13:03:00Z,41.00,61.00
2026-04-15T13:04:00Z,41.00,61.00
2026-04-15T13:06:00Z,41.00,61.00
2026-04-15T13:07:00Z,41.00,61.00
2026-04-15T13:08:00Z,41.00,60.67
2026-04-15T13:09:00Z,41.00,60.95
2026-04-15T13:10:00Z,41.92,60.95
2026-04-15T13:11:00Z,41.92,59.40
2026-04-15T13:12:00Z,41.92,61.00
2026-04-15T13:13:00Z,41.92,61.00
2026-04-15T13:14:00Z,42.00,58.32
2026-04-15T13:15:00Z,42.00,60.00
2026-04-15T13:16:00Z,42.00,60.00
2026-04-15T13:17:00Z,42.00,60.00
2026-04-15T13:18:00Z,42.00,60.00
2026-04-15T13:19:00Z,42.00,60.00
2026-04-15T13:20:00Z,42.00,57.49
2026-04-15T13:21:00Z,42.00,59.00
2026-04-15T13:22:00Z,42.00,58.00
2026-04-15T13:23:00Z,42.00,60.68
2026-04-15T13:24:00Z,42.00,60.80
2026-04-15T13:25:00Z,42.00,60.53
2026-04-15T13:26:00Z,42.71,58.05
2026-04-15T13:27:00Z,43.00,58.65
2026-04-15T13:28:00Z,43.00,57.90
2026-04-15T13:29:00Z,43.84,57.88
2026-04-15T13:30:00Z,44.00,58.00
2026-04-15T13:31:00Z,43.06,57.97
2026-04-15T13:32:00Z,44.00,57.30
2026-04-15T13:33:00Z,44.39,58.00
2026-04-15T13:34:00Z,44.45,58.00
2026-04-15T13:35:00Z,43.00,57.97
2026-04-15T13:36:00Z,43.00,57.70
2026-04-15T13:37:00Z,45.00,57.83
2026-04-15T13:38:00Z,45.00,57.97
2026-04-15T13:39:00Z,44.91,58.00
2026-04-15T13:40:00Z,44.74,58.00
2026-04-15T13:41:00Z,45.02,57.59
2026-04-15T13:42:00Z,45.21,58.00
2026-04-15T13:43:00Z,46.00,57.90
2026-04-15T13:44:00Z,45.69,58.00
2026-04-15T13:45:00Z,45.23,58.00
2026-04-15T13:46:00Z,46.88,55.92
2026-04-15T13:47:00Z,50.62,56.74
2026-04-15T13:48:00Z,48.68,57.31
2026-04-15T13:49:00Z,46.09,55.68
2026-04-15T13:50:00Z,48.23,53.72
2026-04-15T13:51:00Z,45.13,56.62
2026-04-15T13:52:00Z,40.81,61.96
2026-04-15T13:53:00Z,42.06,60.61
2026-04-15T13:54:00Z,42.70,59.24
2026-04-15T13:55:00Z,41.35,60.11
2026-04-15T13:56:00Z,41.65,63.12
2026-04-15T13:57:00Z,42.55,58.06
2026-04-15T13:58:00Z,43.13,58.00
2026-04-15T13:59:00Z,44.68,62.09
2026-04-15T14:00:00Z,37.12,64.06
2026-04-15T14:01:00Z,38.00,63.04
2026-04-15T14:02:00Z,36.80,65.69
2026-04-15T14:03:00Z,39.08,62.09
2026-04-15T14:04:00Z,39.06,61.01
2026-04-15T14:05:00Z,38.04,61.63
2026-04-15T14:06:00Z,37.16,63.97
2026-04-15T14:07:00Z,36.83,64.94
2026-04-15T14:08:00Z,35.99,65.02
2026-04-15T14:09:00Z,33.81,69.36
2026-04-15T14:10:00Z,24.71,75.90
2026-04-15T14:11:00Z,21.04,80.54
2026-04-15T14:12:00Z,22.22,79.35
2026-04-15T14:13:00Z,18.27,83.26
2026-04-15T14:14:00Z,15.80,83.37
2026-04-15T14:15:00Z,16.89,83.81
2026-04-15T14:16:00Z,16.95,83.79
2026-04-15T14:17:00Z,15.93,85.15
2026-04-15T14:18:00Z,17.31,84.02
2026-04-15T14:19:00Z,15.98,85.27
2026-04-15T14:20:00Z,13.80,87.44
2026-04-15T14:21:00Z,12.96,87.15
2026-04-15T14:22:00Z,13.55,87.90
2026-04-15T14:23:00Z,13.99,87.46
2026-04-15T14:24:00Z,14.69,86.28
2026-04-15T14:25:00Z,14.64,86.59
2026-04-15T14:26:00Z,12.83,89.17
2026-04-15T14:27:00Z,11.94,90.05
2026-04-15T14:28:00Z,9.44,91.02
2026-04-15T14:29:00Z,7.65,93.25
2026-04-15T14:30:00Z,4.64,95.85
2026-04-15T14:31:00Z,4.06,96.21
2026-04-15T14:32:00Z,3.23,96.76
2026-04-15T14:33:00Z,4.24,95.70
2026-04-15T14:34:00Z,3.61,97.10
2026-04-15T14:35:00Z,2.74,97.55
2026-04-15T14:36:00Z,3.00,97.14
2026-04-15T14:37:00Z,3.14,97.55
2026-04-15T14:38:00Z,2.28,97.99
2026-04-15T14:39:00Z,3.96,96.50
2026-04-15T14:40:00Z,2.42,97.26
2026-04-15T14:41:00Z,2.96,97.91
2026-04-15T14:42:00Z,3.04,97.33
2026-04-15T14:43:00Z,1.89,97.99
2026-04-15T14:44:00Z,2.44,97.85
2026-04-15T14:45:00Z,3.01,97.31
2026-04-15T14:46:00Z,4.09,97.21
2026-04-15T14:47:00Z,1.30,98.35
2026-04-15T14:48:00Z,2.64,97.67
2026-04-15T14:49:00Z,5.86,95.06
2026-04-15T14:50:00Z,4.81,95.06
2026-04-15T14:51:00Z,1.81,97.59
2026-04-15T14:52:00Z,1.06,98.10
2026-04-15T14:53:00Z,1.09,99.00
2026-04-15T14:54:00Z,1.84,99.00
2026-04-15T14:55:00Z,1.92,98.94
2026-04-15T14:56:00Z,2.00,98.83
2026-04-15T14:57:00Z,1.29,97.87
2026-04-15T14:58:00Z,1.01,98.96
2026-04-15T14:59:00Z,1.00,99.00
2026-04-15T15:00:00Z,1.00,99.00
2026-04-15T15:01:00Z,1.00,99.00
2026-04-15T15:02:00Z,1.00,99.00
