# event_ticker=KXATPMATCH-26APR11ZVESIN
# final_score=6-1 6-4
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Alexander Zverev
# kalshi_date=2026-04-11
timestamp,Jannik Sinner,Alexander Zverev
2026-04-11T02:00:00Z,83.00,19.00
2026-04-11T02:02:00Z,83.00,19.00
2026-04-11T02:07:00Z,83.00,19.00
2026-04-11T02:10:00Z,83.00,19.00
2026-04-11T02:11:00Z,83.00,19.00
2026-04-11T02:12:00Z,83.00,19.00
2026-04-11T02:14:00Z,83.00,19.00
2026-04-11T02:16:00Z,83.00,19.00
2026-04-11T02:21:00Z,83.00,19.00
2026-04-11T02:22:00Z,83.00,18.00
2026-04-11T02:23:00Z,83.00,19.00
2026-04-11T02:24:00Z,83.00,18.00
2026-04-11T02:25:00Z,83.00,19.00
2026-04-11T02:27:00Z,83.00,17.71
2026-04-11T02:28:00Z,83.00,19.00
2026-04-11T02:29:00Z,83.00,19.00
2026-04-11T02:30:00Z,83.00,19.00
2026-04-11T02:31:00Z,83.00,19.00
2026-04-11T02:34:00Z,83.00,18.31
2026-04-11T02:35:00Z,83.00,18.20
2026-04-11T02:37:00Z,83.00,18.20
2026-04-11T02:38:00Z,83.00,19.00
2026-04-11T02:41:00Z,83.00,19.00
2026-04-11T02:42:00Z,83.00,19.00
2026-04-11T02:45:00Z,83.00,18.00
2026-04-11T02:46:00Z,83.00,18.00
2026-04-11T02:47:00Z,83.00,18.00
2026-04-11T02:48:00Z,82.00,18.00
2026-04-11T02:49:00Z,83.00,18.00
2026-04-11T02:52:00Z,83.00,18.00
2026-04-11T02:55:00Z,82.00,18.00
2026-04-11T02:56:00Z,83.00,18.00
2026-04-11T02:57:00Z,83.00,18.00
2026-04-11T02:58:00Z,83.00,18.00
2026-04-11T02:59:00Z,83.00,18.00
2026-04-11T03:01:00Z,83.00,18.00
2026-04-11T03:02:00Z,82.00,18.00
2026-04-11T03:03:00Z,82.00,18.00
2026-04-11T03:07:00Z,82.00,18.00
2026-04-11T03:08:00Z,83.00,18.00
2026-04-11T03:09:00Z,83.00,18.00
2026-04-11T03:11:00Z,83.00,18.00
2026-04-11T03:12:00Z,83.00,18.00
2026-04-11T03:13:00Z,83.00,18.00
2026-04-11T03:14:00Z,83.00,18.00
2026-04-11T03:15:00Z,83.00,18.00
2026-04-11T03:17:00Z,83.00,18.00
2026-04-11T03:18:00Z,83.00,18.00
2026-04-11T03:19:00Z,83.00,18.00
2026-04-11T03:20:00Z,83.00,18.00
2026-04-11T03:21:00Z,83.00,18.00
2026-04-11T03:22:00Z,83.00,18.00
2026-04-11T03:23:00Z,83.00,18.00
2026-04-11T03:24:00Z,83.00,18.00
2026-04-11T03:25:00Z,82.00,18.00
2026-04-11T03:26:00Z,83.00,18.00
2026-04-11T03:27:00Z,82.00,17.00
2026-04-11T03:28:00Z,83.00,17.00
2026-04-11T03:29:00Z,83.00,18.00
2026-04-11T03:33:00Z,83.00,18.00
2026-04-11T03:36:00Z,83.00,18.00
2026-04-11T03:39:00Z,83.00,18.00
2026-04-11T03:42:00Z,83.00,18.00
2026-04-11T03:43:00Z,83.00,18.00
2026-04-11T03:44:00Z,83.00,18.00
2026-04-11T03:45:00Z,83.00,18.00
2026-04-11T03:46:00Z,83.00,18.00
2026-04-11T03:48:00Z,83.00,18.00
2026-04-11T03:50:00Z,83.00,18.00
2026-04-11T03:51:00Z,82.62,18.00
2026-04-11T03:52:00Z,82.62,18.00
2026-04-11T03:54:00Z,82.62,18.00
2026-04-11T03:55:00Z,83.00,18.00
2026-04-11T03:56:00Z,83.00,18.00
2026-04-11T03:59:00Z,83.00,18.00
2026-04-11T04:00:00Z,83.00,18.00
2026-04-11T04:02:00Z,83.00,18.00
2026-04-11T04:04:00Z,83.00,18.00
2026-04-11T04:05:00Z,83.00,18.00
2026-04-11T04:07:00Z,83.00,18.00
2026-04-11T04:09:00Z,83.00,18.00
2026-04-11T04:10:00Z,83.00,17.00
2026-04-11T04:11:00Z,83.00,16.00
2026-04-11T04:14:00Z,83.00,16.00
2026-04-11T04:15:00Z,82.00,17.00
2026-04-11T04:16:00Z,83.00,17.00
2026-04-11T04:17:00Z,83.00,17.00
2026-04-11T04:19:00Z,83.00,17.00
2026-04-11T04:20:00Z,83.00,17.00
2026-04-11T04:21:00Z,83.00,17.00
2026-04-11T04:22:00Z,83.00,17.00
2026-04-11T04:23:00Z,83.00,17.00
2026-04-11T04:25:00Z,83.00,17.00
2026-04-11T04:26:00Z,83.00,17.00
2026-04-11T04:27:00Z,83.00,17.00
2026-04-11T04:29:00Z,83.00,17.00
2026-04-11T04:31:00Z,83.00,16.00
2026-04-11T04:32:00Z,83.00,17.00
2026-04-11T04:33:00Z,83.00,17.00
2026-04-11T04:34:00Z,83.00,17.00
2026-04-11T04:35:00Z,83.00,17.00
2026-04-11T04:36:00Z,83.00,17.00
2026-04-11T04:37:00Z,83.00,17.00
2026-04-11T04:38:00Z,83.00,17.00
2026-04-11T04:39:00Z,84.16,17.00
2026-04-11T04:40:00Z,85.00,17.00
2026-04-11T04:41:00Z,85.00,17.00
2026-04-11T04:42:00Z,85.00,16.79
2026-04-11T04:43:00Z,85.00,17.00
2026-04-11T04:44:00Z,85.00,17.00
2026-04-11T04:45:00Z,85.00,17.00
2026-04-11T04:46:00Z,85.00,17.00
2026-04-11T04:48:00Z,84.88,17.00
2026-04-11T04:49:00Z,85.00,17.00
2026-04-11T04:50:00Z,85.00,17.00
2026-04-11T04:51:00Z,85.00,17.00
2026-04-11T04:53:00Z,85.00,16.51
2026-04-11T04:54:00Z,85.00,16.51
2026-04-11T04:55:00Z,85.00,17.00
2026-04-11T04:56:00Z,85.00,17.00
2026-04-11T04:57:00Z,85.00,17.00
2026-04-11T04:58:00Z,84.80,17.00
2026-04-11T04:59:00Z,85.00,17.00
2026-04-11T05:00:00Z,85.00,17.00
2026-04-11T05:01:00Z,85.00,17.00
2026-04-11T05:02:00Z,85.00,17.00
2026-04-11T05:03:00Z,84.98,17.00
2026-04-11T05:04:00Z,84.50,17.00
2026-04-11T05:05:00Z,85.00,17.00
2026-04-11T05:06:00Z,85.00,17.00
2026-04-11T05:07:00Z,85.00,18.00
2026-04-11T05:08:00Z,85.00,18.00
2026-04-11T05:09:00Z,85.00,18.00
2026-04-11T05:10:00Z,85.00,17.00
2026-04-11T05:11:00Z,85.00,18.00
2026-04-11T05:12:00Z,85.00,18.00
2026-04-11T05:13:00Z,85.00,18.00
2026-04-11T05:14:00Z,85.00,18.00
2026-04-11T05:15:00Z,84.36,18.00
2026-04-11T05:16:00Z,84.36,17.00
2026-04-11T05:17:00Z,85.00,17.00
2026-04-11T05:18:00Z,85.00,17.00
2026-04-11T05:19:00Z,85.00,17.00
2026-04-11T05:20:00Z,85.00,17.00
2026-04-11T05:21:00Z,85.00,17.00
2026-04-11T05:22:00Z,85.00,17.00
2026-04-11T05:23:00Z,85.00,17.00
2026-04-11T05:24:00Z,85.00,17.00
2026-04-11T05:25:00Z,85.00,17.00
2026-04-11T05:26:00Z,85.00,17.00
2026-04-11T05:27:00Z,85.00,17.00
2026-04-11T05:28:00Z,85.00,17.00
2026-04-11T05:29:00Z,85.00,17.00
2026-04-11T05:30:00Z,85.00,17.00
2026-04-11T05:31:00Z,85.00,17.00
2026-04-11T05:32:00Z,85.00,17.00
2026-04-11T05:33:00Z,85.00,17.00
2026-04-11T05:34:00Z,85.00,17.00
2026-04-11T05:36:00Z,85.00,17.00
2026-04-11T05:37:00Z,85.00,17.00
2026-04-11T05:38:00Z,85.00,17.00
2026-04-11T05:39:00Z,85.00,17.00
2026-04-11T05:40:00Z,85.00,17.00
2026-04-11T05:41:00Z,85.00,17.00
2026-04-11T05:43:00Z,85.00,17.00
2026-04-11T05:44:00Z,85.00,16.03
2026-04-11T05:46:00Z,85.00,17.00
2026-04-11T05:47:00Z,85.00,17.00
2026-04-11T05:48:00Z,85.00,17.00
2026-04-11T05:50:00Z,85.00,17.00
2026-04-11T05:53:00Z,85.00,16.00
2026-04-11T05:54:00Z,85.00,16.00
2026-04-11T05:55:00Z,85.00,17.00
2026-04-11T05:56:00Z,85.00,17.00
2026-04-11T05:58:00Z,85.00,17.00
2026-04-11T05:59:00Z,85.00,16.14
2026-04-11T06:01:00Z,85.00,17.00
2026-04-11T06:02:00Z,85.00,17.00
2026-04-11T06:04:00Z,85.00,17.00
2026-04-11T06:05:00Z,85.00,17.00
2026-04-11T06:06:00Z,85.00,16.00
2026-04-11T06:07:00Z,85.00,17.00
2026-04-11T06:08:00Z,85.00,16.00
2026-04-11T06:09:00Z,85.00,16.00
2026-04-11T06:10:00Z,85.00,17.00
2026-04-11T06:11:00Z,85.00,17.00
2026-04-11T06:12:00Z,85.00,17.00
2026-04-11T06:13:00Z,85.00,17.00
2026-04-11T06:14:00Z,85.00,17.00
2026-04-11T06:15:00Z,85.00,17.00
2026-04-11T06:16:00Z,84.43,17.00
2026-04-11T06:17:00Z,85.00,17.00
2026-04-11T06:20:00Z,85.00,17.00
2026-04-11T06:21:00Z,85.00,17.00
2026-04-11T06:23:00Z,85.00,17.00
2026-04-11T06:24:00Z,84.00,17.00
2026-04-11T06:25:00Z,85.00,17.00
2026-04-11T06:26:00Z,85.00,17.00
2026-04-11T06:27:00Z,85.00,17.00
2026-04-11T06:28:00Z,84.81,17.00
2026-04-11T06:29:00Z,85.00,17.00
2026-04-11T06:30:00Z,85.00,17.00
2026-04-11T06:32:00Z,85.00,17.00
2026-04-11T06:33:00Z,85.00,17.00
2026-04-11T06:35:00Z,85.00,17.00
2026-04-11T06:36:00Z,85.00,17.00
2026-04-11T06:37:00Z,85.00,16.04
2026-04-11T06:38:00Z,85.00,17.00
2026-04-11T06:39:00Z,85.00,17.00
2026-04-11T06:41:00Z,85.00,17.00
2026-04-11T06:43:00Z,85.00,17.00
2026-04-11T06:45:00Z,85.00,17.00
2026-04-11T06:46:00Z,84.99,17.00
2026-04-11T06:47:00Z,85.00,17.00
2026-04-11T06:48:00Z,85.00,17.00
2026-04-11T06:49:00Z,84.00,17.00
2026-04-11T06:51:00Z,85.00,17.00
2026-04-11T06:52:00Z,85.00,17.00
2026-04-11T06:53:00Z,85.00,17.00
2026-04-11T06:54:00Z,85.00,17.00
2026-04-11T06:55:00Z,84.00,17.00
2026-04-11T06:56:00Z,84.00,17.00
2026-04-11T06:57:00Z,84.00,17.00
2026-04-11T06:59:00Z,85.00,17.00
2026-04-11T07:00:00Z,85.00,17.00
2026-04-11T07:01:00Z,85.00,16.00
2026-04-11T07:02:00Z,85.00,17.00
2026-04-11T07:03:00Z,84.00,17.00
2026-04-11T07:04:00Z,85.00,17.00
2026-04-11T07:05:00Z,85.00,16.00
2026-04-11T07:06:00Z,85.00,17.00
2026-04-11T07:07:00Z,85.00,17.00
2026-04-11T07:09:00Z,85.00,17.00
2026-04-11T07:10:00Z,85.00,17.00
2026-04-11T07:11:00Z,85.00,17.00
2026-04-11T07:12:00Z,85.00,17.00
2026-04-11T07:13:00Z,85.00,17.00
2026-04-11T07:14:00Z,85.00,17.00
2026-04-11T07:15:00Z,85.00,17.00
2026-04-11T07:16:00Z,85.00,17.00
2026-04-11T07:17:00Z,85.00,17.00
2026-04-11T07:18:00Z,85.00,17.00
2026-04-11T07:19:00Z,85.00,17.00
2026-04-11T07:20:00Z,84.99,17.00
2026-04-11T07:21:00Z,84.00,17.00
2026-04-11T07:22:00Z,84.00,17.00
2026-04-11T07:23:00Z,84.00,17.00
2026-04-11T07:24:00Z,84.99,17.00
2026-04-11T07:26:00Z,84.99,17.00
2026-04-11T07:27:00Z,85.00,17.00
2026-04-11T07:28:00Z,85.00,17.00
2026-04-11T07:29:00Z,85.00,17.00
2026-04-11T07:30:00Z,85.00,17.00
2026-04-11T07:31:00Z,85.00,17.00
2026-04-11T07:32:00Z,84.00,17.00
2026-04-11T07:35:00Z,84.00,17.00
2026-04-11T07:37:00Z,85.00,17.00
2026-04-11T07:38:00Z,85.00,17.00
2026-04-11T07:40:00Z,85.00,17.00
2026-04-11T07:41:00Z,84.99,17.00
2026-04-11T07:45:00Z,85.00,17.00
2026-04-11T07:47:00Z,84.00,17.00
2026-04-11T07:50:00Z,85.00,17.00
2026-04-11T07:51:00Z,85.00,17.00
2026-04-11T07:53:00Z,85.00,16.00
2026-04-11T07:55:00Z,85.00,16.95
2026-04-11T07:58:00Z,85.00,16.95
2026-04-11T08:01:00Z,85.00,16.95
2026-04-11T08:02:00Z,85.00,17.00
2026-04-11T08:03:00Z,84.99,17.00
2026-04-11T08:06:00Z,84.99,17.00
2026-04-11T08:07:00Z,84.99,17.00
2026-04-11T08:09:00Z,85.00,17.00
2026-04-11T08:10:00Z,85.00,17.00
2026-04-11T08:11:00Z,84.00,17.00
2026-04-11T08:13:00Z,85.00,17.00
2026-04-11T08:14:00Z,85.00,17.00
2026-04-11T08:16:00Z,85.00,17.00
2026-04-11T08:17:00Z,85.00,17.00
2026-04-11T08:19:00Z,85.00,17.00
2026-04-11T08:20:00Z,85.00,16.34
2026-04-11T08:21:00Z,85.00,17.00
2026-04-11T08:22:00Z,85.00,17.00
2026-04-11T08:23:00Z,85.00,17.00
2026-04-11T08:24:00Z,85.00,17.00
2026-04-11T08:25:00Z,85.00,17.00
2026-04-11T08:26:00Z,85.00,17.00
2026-04-11T08:27:00Z,85.00,17.00
2026-04-11T08:30:00Z,85.00,17.00
2026-04-11T08:34:00Z,85.00,17.00
2026-04-11T08:36:00Z,85.00,17.00
2026-04-11T08:39:00Z,85.00,17.00
2026-04-11T08:43:00Z,85.00,17.00
2026-04-11T08:49:00Z,85.00,17.00
2026-04-11T08:50:00Z,85.00,17.00
2026-04-11T08:56:00Z,85.00,17.00
2026-04-11T08:58:00Z,85.00,17.00
2026-04-11T09:01:00Z,85.00,17.00
2026-04-11T09:05:00Z,85.00,17.00
2026-04-11T09:08:00Z,85.00,17.00
2026-04-11T09:10:00Z,85.00,17.00
2026-04-11T09:11:00Z,84.00,17.00
2026-04-11T09:12:00Z,84.00,16.00
2026-04-11T09:13:00Z,84.00,17.00
2026-04-11T09:18:00Z,85.00,17.00
2026-04-11T09:20:00Z,85.00,17.00
2026-04-11T09:21:00Z,85.00,17.00
2026-04-11T09:22:00Z,85.00,17.00
2026-04-11T09:24:00Z,85.00,17.00
2026-04-11T09:26:00Z,85.00,17.00
2026-04-11T09:27:00Z,85.00,17.00
2026-04-11T09:32:00Z,85.00,17.00
2026-04-11T09:34:00Z,85.00,17.00
2026-04-11T09:35:00Z,85.00,17.00
2026-04-11T09:36:00Z,85.00,17.00
2026-04-11T09:38:00Z,85.00,17.00
2026-04-11T09:39:00Z,85.00,17.00
2026-04-11T09:40:00Z,85.00,17.00
2026-04-11T09:41:00Z,85.00,17.00
2026-04-11T09:42:00Z,85.00,17.00
2026-04-11T09:43:00Z,85.00,17.00
2026-04-11T09:45:00Z,85.00,17.00
2026-04-11T09:46:00Z,84.77,17.00
2026-04-11T09:47:00Z,85.00,17.00
2026-04-11T09:51:00Z,85.00,17.00
2026-04-11T09:58:00Z,85.00,17.00
2026-04-11T09:59:00Z,85.00,17.00
2026-04-11T10:00:00Z,85.00,17.00
2026-04-11T10:02:00Z,85.00,17.00
2026-04-11T10:05:00Z,85.00,17.00
2026-04-11T10:06:00Z,85.00,17.00
2026-04-11T10:07:00Z,85.00,17.00
2026-04-11T10:08:00Z,85.00,17.00
2026-04-11T10:09:00Z,85.00,16.00
2026-04-11T10:10:00Z,85.00,16.00
2026-04-11T10:11:00Z,85.00,17.00
2026-04-11T10:12:00Z,85.00,17.00
2026-04-11T10:13:00Z,85.00,17.00
2026-04-11T10:14:00Z,85.00,17.00
2026-04-11T10:15:00Z,85.00,17.00
2026-04-11T10:16:00Z,85.00,17.00
2026-04-11T10:17:00Z,85.00,17.00
2026-04-11T10:18:00Z,85.00,17.00
2026-04-11T10:19:00Z,85.00,17.00
2026-04-11T10:20:00Z,85.00,16.00
2026-04-11T10:24:00Z,85.00,16.00
2026-04-11T10:26:00Z,85.00,16.00
2026-04-11T10:27:00Z,85.00,16.00
2026-04-11T10:29:00Z,85.00,16.00
2026-04-11T10:31:00Z,85.00,16.00
2026-04-11T10:32:00Z,85.00,17.00
2026-04-11T10:33:00Z,85.00,17.00
2026-04-11T10:35:00Z,85.00,17.00
2026-04-11T10:39:00Z,85.00,17.00
2026-04-11T10:40:00Z,85.00,17.00
2026-04-11T10:41:00Z,85.00,17.00
2026-04-11T10:42:00Z,85.00,17.00
2026-04-11T10:43:00Z,85.00,17.00
2026-04-11T10:44:00Z,84.00,17.00
2026-04-11T10:45:00Z,85.00,17.00
2026-04-11T10:46:00Z,85.00,17.00
2026-04-11T10:47:00Z,85.00,17.00
2026-04-11T10:48:00Z,85.00,17.00
2026-04-11T10:49:00Z,85.00,17.00
2026-04-11T10:51:00Z,85.00,17.00
2026-04-11T10:52:00Z,84.02,17.00
2026-04-11T10:55:00Z,85.00,17.00
2026-04-11T10:56:00Z,85.00,17.00
2026-04-11T11:01:00Z,85.00,16.02
2026-04-11T11:03:00Z,85.00,17.00
2026-04-11T11:04:00Z,85.00,17.00
2026-04-11T11:05:00Z,85.00,17.00
2026-04-11T11:06:00Z,85.00,17.00
2026-04-11T11:07:00Z,85.00,17.00
2026-04-11T11:08:00Z,85.00,17.00
2026-04-11T11:09:00Z,85.00,17.00
2026-04-11T11:10:00Z,85.00,16.00
2026-04-11T11:11:00Z,85.00,17.00
2026-04-11T11:12:00Z,85.00,17.00
2026-04-11T11:13:00Z,84.92,17.00
2026-04-11T11:14:00Z,85.00,17.00
2026-04-11T11:15:00Z,84.00,17.00
2026-04-11T11:16:00Z,84.43,17.00
2026-04-11T11:17:00Z,84.00,17.00
2026-04-11T11:18:00Z,84.07,17.00
2026-04-11T11:19:00Z,84.00,17.00
2026-04-11T11:20:00Z,84.00,17.00
2026-04-11T11:21:00Z,85.00,17.00
2026-04-11T11:22:00Z,84.00,17.00
2026-04-11T11:23:00Z,84.97,17.00
2026-04-11T11:24:00Z,84.80,17.00
2026-04-11T11:25:00Z,85.00,17.00
2026-04-11T11:26:00Z,84.00,16.00
2026-04-11T11:27:00Z,84.98,16.00
2026-04-11T11:28:00Z,85.00,16.00
2026-04-11T11:29:00Z,84.95,16.00
2026-04-11T11:30:00Z,84.99,16.00
2026-04-11T11:31:00Z,85.82,16.00
2026-04-11T11:32:00Z,86.00,16.00
2026-04-11T11:33:00Z,86.00,15.00
2026-04-11T11:34:00Z,87.00,15.00
2026-04-11T11:35:00Z,87.00,14.99
2026-04-11T11:36:00Z,86.45,14.85
2026-04-11T11:37:00Z,86.97,15.00
2026-04-11T11:38:00Z,86.03,15.00
2026-04-11T11:39:00Z,86.00,15.00
2026-04-11T11:40:00Z,85.00,14.99
2026-04-11T11:41:00Z,86.00,15.00
2026-04-11T11:42:00Z,86.00,15.00
2026-04-11T11:43:00Z,86.00,15.00
2026-04-11T11:44:00Z,85.19,15.89
2026-04-11T11:45:00Z,84.47,16.00
2026-04-11T11:46:00Z,85.71,13.95
2026-04-11T11:47:00Z,91.78,8.98
2026-04-11T11:48:00Z,93.91,8.78
2026-04-11T11:49:00Z,91.83,8.90
2026-04-11T11:50:00Z,93.94,7.96
2026-04-11T11:51:00Z,92.63,8.01
2026-04-11T11:52:00Z,93.74,8.48
2026-04-11T11:53:00Z,94.00,6.91
2026-04-11T11:54:00Z,94.00,6.66
2026-04-11T11:55:00Z,94.00,7.00
2026-04-11T11:56:00Z,94.75,5.84
2026-04-11T11:57:00Z,95.98,5.81
2026-04-11T11:58:00Z,96.00,4.97
2026-04-11T11:59:00Z,95.80,5.12
2026-04-11T12:00:00Z,95.00,6.00
2026-04-11T12:01:00Z,96.00,4.97
2026-04-11T12:02:00Z,96.00,5.00
2026-04-11T12:03:00Z,96.00,4.84
2026-04-11T12:04:00Z,96.00,4.97
2026-04-11T12:05:00Z,96.00,4.31
2026-04-11T12:06:00Z,96.00,5.00
2026-04-11T12:07:00Z,96.00,5.00
2026-04-11T12:08:00Z,95.84,4.51
2026-04-11T12:09:00Z,96.00,5.00
2026-04-11T12:10:00Z,95.96,4.65
2026-04-11T12:11:00Z,96.00,4.95
2026-04-11T12:12:00Z,95.22,4.76
2026-04-11T12:13:00Z,95.55,5.00
2026-04-11T12:14:00Z,96.00,4.53
2026-04-11T12:15:00Z,96.00,4.96
2026-04-11T12:16:00Z,96.92,3.93
2026-04-11T12:17:00Z,97.00,3.90
2026-04-11T12:18:00Z,96.85,4.00
2026-04-11T12:19:00Z,96.11,4.00
2026-04-11T12:20:00Z,97.00,4.00
2026-04-11T12:21:00Z,97.00,3.25
2026-04-11T12:22:00Z,97.01,3.62
2026-04-11T12:23:00Z,97.00,3.99
2026-04-11T12:24:00Z,97.04,3.23
2026-04-11T12:25:00Z,96.96,3.84
2026-04-11T12:26:00Z,96.70,4.30
2026-04-11T12:27:00Z,96.82,3.75
2026-04-11T12:28:00Z,96.99,3.26
2026-04-11T12:29:00Z,98.00,3.07
2026-04-11T12:30:00Z,97.54,3.21
2026-04-11T12:31:00Z,98.00,2.46
2026-04-11T12:32:00Z,98.00,3.00
2026-04-11T12:33:00Z,98.00,2.97
2026-04-11T12:34:00Z,97.00,4.00
2026-04-11T12:35:00Z,95.03,4.00
2026-04-11T12:36:00Z,96.09,4.00
2026-04-11T12:37:00Z,96.86,3.96
2026-04-11T12:38:00Z,97.00,4.00
2026-04-11T12:39:00Z,97.00,4.00
2026-04-11T12:40:00Z,96.00,4.00
2026-04-11T12:41:00Z,96.26,3.39
2026-04-11T12:42:00Z,97.35,3.73
2026-04-11T12:43:00Z,96.01,4.00
2026-04-11T12:44:00Z,96.00,4.09
2026-04-11T12:45:00Z,96.81,4.78
2026-04-11T12:46:00Z,97.00,4.00
2026-04-11T12:47:00Z,97.00,4.00
2026-04-11T12:48:00Z,97.00,3.96
2026-04-11T12:49:00Z,96.61,2.87
2026-04-11T12:50:00Z,98.00,2.98
2026-04-11T12:51:00Z,97.92,3.80
2026-04-11T12:52:00Z,96.04,4.74
2026-04-11T12:53:00Z,96.00,4.45
2026-04-11T12:54:00Z,95.60,4.15
2026-04-11T12:55:00Z,95.78,5.00
2026-04-11T12:56:00Z,96.74,4.89
2026-04-11T12:57:00Z,96.94,3.29
2026-04-11T12:58:00Z,96.94,4.00
2026-04-11T12:59:00Z,96.69,3.96
2026-04-11T13:00:00Z,97.00,4.00
2026-04-11T13:01:00Z,95.13,4.60
2026-04-11T13:02:00Z,97.00,3.27
2026-04-11T13:03:00Z,98.61,1.07
2026-04-11T13:04:00Z,99.00,1.00
2026-04-11T13:05:00Z,99.00,1.00
2026-04-11T13:07:00Z,99.00,1.00
2026-04-11T13:08:00Z,99.00,1.00
2026-04-11T13:09:00Z,99.00,1.00
2026-04-11T13:10:00Z,99.00,1.00
2026-04-11T13:11:00Z,99.00,1.00
