# event_ticker=KXATPMATCH-26FEB21TABBUS
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Alejandro Tabilo
# fav_player=Ignacio Buse
# dog_player=Alejandro Tabilo
# kalshi_date=2026-02-21
timestamp,Ignacio Buse,Alejandro Tabilo
2026-02-22T05:49:00Z,43.00,58.00
2026-02-22T05:50:00Z,43.00,58.00
2026-02-22T05:51:00Z,43.00,58.00
2026-02-22T05:53:00Z,43.00,58.00
2026-02-22T05:56:00Z,43.00,58.73
2026-02-22T05:59:00Z,43.00,58.99
2026-02-22T06:02:00Z,43.00,59.00
2026-02-22T06:03:00Z,43.00,59.00
2026-02-22T06:05:00Z,42.50,59.00
2026-02-22T06:07:00Z,43.00,59.00
2026-02-22T06:09:00Z,43.00,59.00
2026-02-22T06:10:00Z,43.00,59.00
2026-02-22T06:11:00Z,43.00,59.00
2026-02-22T06:14:00Z,43.00,59.00
2026-02-22T06:15:00Z,43.00,59.00
2026-02-22T06:16:00Z,43.00,59.00
2026-02-22T06:21:00Z,43.00,59.00
2026-02-22T06:24:00Z,43.00,59.00
2026-02-22T06:26:00Z,43.00,59.00
2026-02-22T06:28:00Z,43.00,59.00
2026-02-22T06:31:00Z,43.00,59.00
2026-02-22T06:35:00Z,43.00,59.00
2026-02-22T06:36:00Z,43.00,59.00
2026-02-22T06:37:00Z,43.00,59.00
2026-02-22T06:40:00Z,43.00,59.00
2026-02-22T06:44:00Z,43.00,59.00
2026-02-22T06:45:00Z,43.00,59.00
2026-02-22T06:47:00Z,43.00,57.00
2026-02-22T06:50:00Z,43.00,57.00
2026-02-22T06:52:00Z,43.00,57.00
2026-02-22T06:53:00Z,43.00,59.00
2026-02-22T06:56:00Z,43.00,59.00
2026-02-22T06:58:00Z,43.00,59.00
2026-02-22T07:00:00Z,43.00,59.00
2026-02-22T07:05:00Z,43.00,59.00
2026-02-22T07:07:00Z,43.00,59.00
2026-02-22T07:08:00Z,43.00,59.00
2026-02-22T07:09:00Z,43.00,59.00
2026-02-22T07:11:00Z,43.00,59.00
2026-02-22T07:15:00Z,42.00,59.00
2026-02-22T07:16:00Z,42.00,59.00
2026-02-22T07:17:00Z,43.00,59.00
2026-02-22T07:19:00Z,42.00,59.00
2026-02-22T07:20:00Z,42.00,59.00
2026-02-22T07:23:00Z,42.00,59.00
2026-02-22T07:24:00Z,42.00,59.00
2026-02-22T07:25:00Z,42.00,59.00
2026-02-22T07:30:00Z,42.00,59.00
2026-02-22T07:32:00Z,43.00,59.00
2026-02-22T07:33:00Z,42.00,59.00
2026-02-22T07:36:00Z,43.00,59.00
2026-02-22T07:38:00Z,43.00,57.00
2026-02-22T07:40:00Z,43.00,59.00
2026-02-22T07:41:00Z,43.00,59.00
2026-02-22T07:45:00Z,43.00,59.00
2026-02-22T07:47:00Z,43.00,59.00
2026-02-22T07:51:00Z,43.00,59.00
2026-02-22T07:56:00Z,43.00,59.00
2026-02-22T08:05:00Z,43.00,59.00
2026-02-22T08:06:00Z,43.00,59.00
2026-02-22T08:08:00Z,43.00,59.00
2026-02-22T08:12:00Z,43.00,58.00
2026-02-22T08:13:00Z,43.00,59.00
2026-02-22T08:17:00Z,43.00,59.00
2026-02-22T08:18:00Z,43.00,58.00
2026-02-22T08:24:00Z,42.00,58.00
2026-02-22T08:38:00Z,42.00,58.00
2026-02-22T08:39:00Z,43.00,59.00
2026-02-22T08:42:00Z,43.00,59.00
2026-02-22T09:04:00Z,43.00,59.00
2026-02-22T09:05:00Z,43.00,59.00
2026-02-22T09:08:00Z,43.00,59.00
2026-02-22T09:15:00Z,43.00,59.00
2026-02-22T09:17:00Z,43.00,59.00
2026-02-22T09:20:00Z,43.00,59.00
2026-02-22T09:23:00Z,43.00,59.00
2026-02-22T09:24:00Z,43.00,59.00
2026-02-22T09:27:00Z,43.00,59.00
2026-02-22T09:29:00Z,43.00,59.00
2026-02-22T09:32:00Z,43.00,58.00
2026-02-22T09:38:00Z,43.00,59.00
2026-02-22T09:41:00Z,43.00,59.00
2026-02-22T09:50:00Z,43.00,59.00
2026-02-22T09:53:00Z,43.00,59.00
2026-02-22T09:54:00Z,43.00,59.00
2026-02-22T10:00:00Z,43.00,58.00
2026-02-22T10:07:00Z,43.00,59.00
2026-02-22T10:09:00Z,43.00,59.64
2026-02-22T10:13:00Z,43.00,58.00
2026-02-22T10:14:00Z,43.00,60.00
2026-02-22T10:22:00Z,43.00,57.18
2026-02-22T10:27:00Z,43.00,57.18
2026-02-22T10:33:00Z,43.00,58.00
2026-02-22T10:37:00Z,43.00,58.00
2026-02-22T10:51:00Z,43.00,58.00
2026-02-22T10:52:00Z,43.00,59.00
2026-02-22T10:58:00Z,43.00,57.00
2026-02-22T11:00:00Z,43.00,57.00
2026-02-22T11:04:00Z,43.00,57.00
2026-02-22T11:08:00Z,43.00,57.00
2026-02-22T11:15:00Z,43.00,59.00
2026-02-22T11:16:00Z,42.00,59.00
2026-02-22T11:21:00Z,42.00,59.00
2026-02-22T11:27:00Z,42.00,59.00
2026-02-22T11:30:00Z,42.00,59.00
2026-02-22T11:39:00Z,42.00,59.00
2026-02-22T11:41:00Z,43.00,59.00
2026-02-22T11:45:00Z,43.00,59.00
2026-02-22T11:49:00Z,42.97,59.00
2026-02-22T11:52:00Z,42.22,59.00
2026-02-22T11:54:00Z,42.22,59.00
2026-02-22T11:55:00Z,42.22,59.00
2026-02-22T12:00:00Z,42.22,59.00
2026-02-22T12:04:00Z,42.22,59.00
2026-02-22T12:05:00Z,42.22,59.00
2026-02-22T12:08:00Z,42.00,57.04
2026-02-22T12:11:00Z,42.00,58.00
2026-02-22T12:12:00Z,43.00,58.00
2026-02-22T12:18:00Z,43.00,58.00
2026-02-22T12:25:00Z,43.00,58.00
2026-02-22T12:27:00Z,43.00,58.00
2026-02-22T12:29:00Z,43.00,58.00
2026-02-22T12:30:00Z,43.00,57.00
2026-02-22T12:31:00Z,43.00,58.00
2026-02-22T12:35:00Z,42.00,58.00
2026-02-22T12:37:00Z,42.00,58.00
2026-02-22T12:39:00Z,42.00,58.00
2026-02-22T12:41:00Z,43.00,58.00
2026-02-22T12:42:00Z,43.00,56.00
2026-02-22T12:43:00Z,43.00,58.00
2026-02-22T12:44:00Z,43.00,58.00
2026-02-22T12:45:00Z,43.00,58.00
2026-02-22T12:46:00Z,43.00,58.00
2026-02-22T12:48:00Z,43.00,58.00
2026-02-22T12:49:00Z,43.00,58.00
2026-02-22T12:51:00Z,43.00,58.00
2026-02-22T12:52:00Z,43.00,58.00
2026-02-22T12:53:00Z,43.00,58.00
2026-02-22T12:54:00Z,43.00,59.00
2026-02-22T12:55:00Z,43.00,58.41
2026-02-22T12:57:00Z,43.00,59.00
2026-02-22T12:58:00Z,43.00,59.00
2026-02-22T12:59:00Z,43.00,57.00
2026-02-22T13:01:00Z,43.00,58.00
2026-02-22T13:03:00Z,43.00,59.00
2026-02-22T13:06:00Z,43.00,59.00
2026-02-22T13:07:00Z,43.00,59.00
2026-02-22T13:11:00Z,43.00,59.00
2026-02-22T13:12:00Z,43.00,59.00
2026-02-22T13:13:00Z,43.00,59.00
2026-02-22T13:15:00Z,43.00,59.00
2026-02-22T13:18:00Z,43.00,59.00
2026-02-22T13:19:00Z,43.00,59.00
2026-02-22T13:21:00Z,43.00,59.00
2026-02-22T13:23:00Z,43.00,59.00
2026-02-22T13:24:00Z,43.00,59.00
2026-02-22T13:25:00Z,43.00,59.00
2026-02-22T13:26:00Z,43.00,59.00
2026-02-22T13:27:00Z,43.00,59.00
2026-02-22T13:31:00Z,43.00,59.00
2026-02-22T13:32:00Z,43.00,59.00
2026-02-22T13:33:00Z,43.00,59.00
2026-02-22T13:35:00Z,42.22,59.00
2026-02-22T13:36:00Z,42.22,59.00
2026-02-22T13:37:00Z,43.00,59.00
2026-02-22T13:38:00Z,43.00,59.00
2026-02-22T13:39:00Z,43.00,59.00
2026-02-22T13:43:00Z,43.00,59.00
2026-02-22T13:44:00Z,43.00,59.00
2026-02-22T13:47:00Z,43.00,59.00
2026-02-22T13:48:00Z,43.00,59.00
2026-02-22T13:49:00Z,43.00,59.00
2026-02-22T13:50:00Z,43.00,59.00
2026-02-22T13:51:00Z,43.00,59.00
2026-02-22T13:52:00Z,43.00,59.00
2026-02-22T13:53:00Z,43.00,59.00
2026-02-22T13:54:00Z,43.00,59.00
2026-02-22T13:55:00Z,43.00,59.00
2026-02-22T13:57:00Z,43.00,59.09
2026-02-22T13:58:00Z,43.00,60.00
2026-02-22T13:59:00Z,43.00,59.81
2026-02-22T14:00:00Z,43.00,59.00
2026-02-22T14:01:00Z,43.00,58.10
2026-02-22T14:02:00Z,43.00,59.00
2026-02-22T14:03:00Z,43.00,59.00
2026-02-22T14:04:00Z,43.00,59.00
2026-02-22T14:05:00Z,43.00,59.00
2026-02-22T14:06:00Z,43.00,59.98
2026-02-22T14:07:00Z,43.00,59.00
2026-02-22T14:08:00Z,43.00,59.97
2026-02-22T14:09:00Z,43.00,59.86
2026-02-22T14:10:00Z,42.70,59.04
2026-02-22T14:11:00Z,40.20,62.88
2026-02-22T14:12:00Z,38.71,63.23
2026-02-22T14:13:00Z,37.00,63.00
2026-02-22T14:14:00Z,39.16,61.04
2026-02-22T14:15:00Z,43.18,59.61
2026-02-22T14:16:00Z,45.96,57.63
2026-02-22T14:17:00Z,50.14,53.55
2026-02-22T14:18:00Z,51.22,50.30
2026-02-22T14:19:00Z,56.73,46.18
2026-02-22T14:20:00Z,59.58,41.96
2026-02-22T14:21:00Z,58.66,42.03
2026-02-22T14:22:00Z,49.04,51.80
2026-02-22T14:23:00Z,53.81,49.06
2026-02-22T14:24:00Z,46.58,56.82
2026-02-22T14:25:00Z,40.70,59.36
2026-02-22T14:26:00Z,41.62,59.57
2026-02-22T14:27:00Z,40.91,60.03
2026-02-22T14:28:00Z,39.00,61.72
2026-02-22T14:29:00Z,39.00,61.85
2026-02-22T14:30:00Z,38.06,64.70
2026-02-22T14:31:00Z,30.12,66.22
2026-02-22T14:32:00Z,28.57,68.51
2026-02-22T14:33:00Z,23.95,76.59
2026-02-22T14:34:00Z,24.46,78.91
2026-02-22T14:35:00Z,27.40,76.39
2026-02-22T14:36:00Z,23.98,78.97
2026-02-22T14:37:00Z,22.00,80.62
2026-02-22T14:38:00Z,21.00,79.98
2026-02-22T14:39:00Z,18.96,80.74
2026-02-22T14:40:00Z,20.30,80.96
2026-02-22T14:41:00Z,20.11,80.78
2026-02-22T14:42:00Z,21.05,79.57
2026-02-22T14:43:00Z,17.02,81.01
2026-02-22T14:44:00Z,16.35,84.74
2026-02-22T14:45:00Z,14.96,87.50
2026-02-22T14:46:00Z,13.13,90.10
2026-02-22T14:47:00Z,15.75,88.79
2026-02-22T14:48:00Z,16.00,91.47
2026-02-22T14:49:00Z,14.69,93.10
2026-02-22T14:50:00Z,14.67,90.00
2026-02-22T14:51:00Z,16.24,88.42
2026-02-22T14:52:00Z,19.50,84.08
2026-02-22T14:53:00Z,19.99,81.03
2026-02-22T14:54:00Z,20.90,80.93
2026-02-22T14:55:00Z,18.25,84.41
2026-02-22T14:56:00Z,18.54,84.73
2026-02-22T14:57:00Z,18.56,82.06
2026-02-22T14:58:00Z,21.07,81.53
2026-02-22T14:59:00Z,21.11,80.00
2026-02-22T15:00:00Z,21.62,79.60
2026-02-22T15:01:00Z,23.28,76.37
2026-02-22T15:02:00Z,21.89,80.87
2026-02-22T15:03:00Z,18.70,82.58
2026-02-22T15:04:00Z,21.45,82.25
2026-02-22T15:05:00Z,20.95,80.06
2026-02-22T15:06:00Z,19.58,80.14
2026-02-22T15:07:00Z,22.00,78.86
2026-02-22T15:08:00Z,22.00,79.00
2026-02-22T15:09:00Z,19.74,82.29
2026-02-22T15:10:00Z,17.92,83.30
2026-02-22T15:11:00Z,16.30,84.89
2026-02-22T15:12:00Z,10.73,90.32
2026-02-22T15:13:00Z,8.33,92.29
2026-02-22T15:14:00Z,4.28,96.50
2026-02-22T15:15:00Z,3.85,95.44
2026-02-22T15:16:00Z,4.00,96.08
2026-02-22T15:17:00Z,7.97,96.08
2026-02-22T15:18:00Z,2.26,97.75
2026-02-22T15:19:00Z,2.43,98.88
2026-02-22T15:20:00Z,1.42,98.79
2026-02-22T15:21:00Z,1.95,94.62
2026-02-22T15:22:00Z,1.43,98.90
2026-02-22T15:23:00Z,1.39,98.77
2026-02-22T15:24:00Z,1.00,99.00
2026-02-22T15:25:00Z,1.00,99.00
2026-02-22T15:26:00Z,1.00,99.00
2026-02-22T15:27:00Z,1.00,99.00
2026-02-22T15:28:00Z,1.00,99.00
2026-02-22T15:29:00Z,1.00,99.00
2026-02-22T15:30:00Z,1.00,99.00
2026-02-22T15:31:00Z,1.00,99.00
2026-02-22T15:33:00Z,1.00,99.00
