# event_ticker=KXATPMATCH-25AUG21KORKEC
# final_score=6-1 6-4
# score_resolution=1-6 4-6
# match_winner=Sebastian Korda
# fav_player=Miomir Kecmanovic
# dog_player=Sebastian Korda
# kalshi_date=2025-08-21
timestamp,Miomir Kecmanovic,Sebastian Korda
2025-08-21T15:38:00Z,47.00,53.94
2025-08-21T15:52:00Z,47.00,53.94
2025-08-21T15:59:00Z,47.00,54.00
2025-08-21T16:02:00Z,47.00,54.00
2025-08-21T16:07:00Z,48.00,54.00
2025-08-21T16:14:00Z,48.00,54.00
2025-08-21T16:19:00Z,47.00,54.00
2025-08-21T16:20:00Z,47.00,54.00
2025-08-21T16:21:00Z,47.00,54.00
2025-08-21T16:23:00Z,48.00,54.00
2025-08-21T16:29:00Z,48.00,54.00
2025-08-21T16:30:00Z,48.00,54.00
2025-08-21T16:31:00Z,47.00,54.00
2025-08-21T16:33:00Z,47.00,54.00
2025-08-21T16:35:00Z,47.00,54.00
2025-08-21T16:42:00Z,47.00,54.00
2025-08-21T16:45:00Z,47.00,54.00
2025-08-21T16:47:00Z,47.00,54.00
2025-08-21T16:57:00Z,47.00,54.00
2025-08-21T16:59:00Z,47.00,54.00
2025-08-21T17:00:00Z,46.00,54.00
2025-08-21T17:04:00Z,46.00,54.94
2025-08-21T17:08:00Z,46.00,55.00
2025-08-21T17:13:00Z,46.46,55.00
2025-08-21T17:14:00Z,46.46,55.00
2025-08-21T17:16:00Z,46.00,55.00
2025-08-21T17:18:00Z,46.00,55.00
2025-08-21T17:19:00Z,46.00,55.00
2025-08-21T17:22:00Z,46.00,55.00
2025-08-21T17:25:00Z,46.00,55.00
2025-08-21T17:26:00Z,46.00,55.00
2025-08-21T17:31:00Z,46.00,55.65
2025-08-21T17:34:00Z,46.00,56.00
2025-08-21T17:35:00Z,46.00,56.00
2025-08-21T17:36:00Z,46.00,56.00
2025-08-21T17:37:00Z,46.00,56.00
2025-08-21T17:38:00Z,46.00,56.00
2025-08-21T17:39:00Z,46.00,56.00
2025-08-21T17:40:00Z,46.00,56.00
2025-08-21T17:41:00Z,46.00,55.00
2025-08-21T17:42:00Z,46.00,55.00
2025-08-21T17:44:00Z,47.00,54.00
2025-08-21T17:45:00Z,47.00,54.00
2025-08-21T17:47:00Z,47.00,54.00
2025-08-21T17:52:00Z,47.00,55.00
2025-08-21T17:55:00Z,47.00,55.00
2025-08-21T17:57:00Z,46.99,55.10
2025-08-21T17:58:00Z,46.00,55.00
2025-08-21T17:59:00Z,46.00,55.00
2025-08-21T18:01:00Z,46.00,56.67
2025-08-21T18:02:00Z,46.00,56.00
2025-08-21T18:03:00Z,46.00,56.46
2025-08-21T18:04:00Z,46.00,56.12
2025-08-21T18:06:00Z,46.00,57.60
2025-08-21T18:07:00Z,46.00,57.00
2025-08-21T18:08:00Z,45.72,57.00
2025-08-21T18:09:00Z,44.00,57.00
2025-08-21T18:10:00Z,43.81,58.58
2025-08-21T18:11:00Z,42.00,60.28
2025-08-21T18:12:00Z,40.59,62.27
2025-08-21T18:13:00Z,41.04,58.25
2025-08-21T18:14:00Z,45.00,57.00
2025-08-21T18:15:00Z,44.00,57.10
2025-08-21T18:16:00Z,44.00,60.86
2025-08-21T18:17:00Z,44.59,56.22
2025-08-21T18:18:00Z,42.31,60.87
2025-08-21T18:19:00Z,40.00,65.19
2025-08-21T18:20:00Z,38.99,63.22
2025-08-21T18:21:00Z,37.12,63.00
2025-08-21T18:22:00Z,35.45,68.82
2025-08-21T18:23:00Z,23.83,75.98
2025-08-21T18:24:00Z,28.76,77.29
2025-08-21T18:25:00Z,25.75,75.98
2025-08-21T18:26:00Z,27.00,77.17
2025-08-21T18:27:00Z,25.00,78.24
2025-08-21T18:28:00Z,23.35,81.00
2025-08-21T18:29:00Z,24.50,77.08
2025-08-21T18:30:00Z,24.00,75.94
2025-08-21T18:31:00Z,23.00,80.91
2025-08-21T18:32:00Z,18.64,81.37
2025-08-21T18:33:00Z,17.70,85.40
2025-08-21T18:34:00Z,17.00,86.38
2025-08-21T18:35:00Z,15.49,85.69
2025-08-21T18:36:00Z,16.39,83.81
2025-08-21T18:37:00Z,17.61,83.81
2025-08-21T18:38:00Z,22.24,82.65
2025-08-21T18:39:00Z,22.24,79.67
2025-08-21T18:40:00Z,22.00,78.50
2025-08-21T18:41:00Z,13.11,81.15
2025-08-21T18:42:00Z,21.97,78.00
2025-08-21T18:43:00Z,18.56,83.46
2025-08-21T18:44:00Z,16.93,83.46
2025-08-21T18:45:00Z,16.12,83.98
2025-08-21T18:46:00Z,16.12,81.58
2025-08-21T18:47:00Z,20.08,82.40
2025-08-21T18:48:00Z,22.00,77.85
2025-08-21T18:49:00Z,21.70,77.85
2025-08-21T18:50:00Z,21.00,81.68
2025-08-21T18:51:00Z,21.00,80.00
2025-08-21T18:52:00Z,21.00,80.53
2025-08-21T18:53:00Z,19.94,83.00
2025-08-21T18:54:00Z,20.62,81.01
2025-08-21T18:55:00Z,20.00,79.02
2025-08-21T18:56:00Z,17.76,87.14
2025-08-21T18:57:00Z,14.55,84.56
2025-08-21T18:58:00Z,15.58,85.40
2025-08-21T18:59:00Z,7.00,96.62
2025-08-21T19:00:00Z,4.00,95.81
2025-08-21T19:01:00Z,3.80,95.94
2025-08-21T19:02:00Z,1.00,98.08
2025-08-21T19:03:00Z,3.94,98.00
2025-08-21T19:04:00Z,4.73,98.00
2025-08-21T19:05:00Z,5.00,96.99
2025-08-21T19:06:00Z,5.00,95.57
2025-08-21T19:07:00Z,4.97,98.94
2025-08-21T19:08:00Z,5.55,94.74
2025-08-21T19:09:00Z,9.97,90.90
2025-08-21T19:10:00Z,9.67,92.41
2025-08-21T19:11:00Z,13.59,86.51
2025-08-21T19:12:00Z,20.43,80.50
2025-08-21T19:13:00Z,13.00,88.46
2025-08-21T19:14:00Z,13.12,86.97
2025-08-21T19:15:00Z,1.50,98.00
2025-08-21T19:16:00Z,2.00,98.85
2025-08-21T19:17:00Z,1.85,98.03
2025-08-21T19:18:00Z,4.82,95.14
2025-08-21T19:19:00Z,1.02,98.95
2025-08-21T19:20:00Z,1.02,99.00
2025-08-21T19:21:00Z,1.02,99.00
