# event_ticker=KXATPCHALLENGERMATCH-26JUN05DONDUR
# final_score=4-6 7-6(6) 6-2
# score_resolution=4-6 7-6 6-2
# match_winner=Alexander Donski
# fav_player=Alexander Donski
# dog_player=Tuncay Duran
# kalshi_date=2026-06-05
timestamp,Alexander Donski,Tuncay Duran
2026-06-05T05:22:00Z,44.00,58.00
2026-06-05T05:27:00Z,44.00,58.00
2026-06-05T05:28:00Z,44.00,58.00
2026-06-05T05:29:00Z,44.00,58.50
2026-06-05T05:31:00Z,44.00,58.50
2026-06-05T05:32:00Z,44.00,57.15
2026-06-05T05:34:00Z,44.00,57.00
2026-06-05T05:36:00Z,44.00,58.00
2026-06-05T05:37:00Z,44.00,57.00
2026-06-05T05:43:00Z,44.00,58.00
2026-06-05T05:44:00Z,44.00,58.00
2026-06-05T05:46:00Z,44.00,58.00
2026-06-05T05:47:00Z,44.00,58.00
2026-06-05T05:49:00Z,44.00,58.00
2026-06-05T05:50:00Z,44.00,58.00
2026-06-05T05:56:00Z,44.00,58.00
2026-06-05T05:57:00Z,44.00,58.00
2026-06-05T05:58:00Z,44.00,58.00
2026-06-05T05:59:00Z,43.00,58.00
2026-06-05T06:02:00Z,43.00,58.00
2026-06-05T06:04:00Z,44.00,58.00
2026-06-05T06:06:00Z,44.00,58.00
2026-06-05T06:08:00Z,44.00,58.00
2026-06-05T06:12:00Z,44.00,58.00
2026-06-05T06:13:00Z,44.00,58.00
2026-06-05T06:15:00Z,43.00,58.00
2026-06-05T06:17:00Z,44.00,58.00
2026-06-05T06:20:00Z,44.00,57.00
2026-06-05T06:26:00Z,44.00,57.00
2026-06-05T06:27:00Z,44.00,56.65
2026-06-05T06:30:00Z,44.00,56.65
2026-06-05T06:33:00Z,44.21,56.65
2026-06-05T06:40:00Z,44.21,58.00
2026-06-05T06:43:00Z,44.00,58.00
2026-06-05T06:44:00Z,44.00,58.00
2026-06-05T06:45:00Z,44.00,58.00
2026-06-05T06:57:00Z,43.86,58.00
2026-06-05T06:59:00Z,43.86,58.00
2026-06-05T07:05:00Z,43.86,57.00
2026-06-05T07:08:00Z,43.00,57.00
2026-06-05T07:12:00Z,44.00,57.00
2026-06-05T07:14:00Z,44.00,57.00
2026-06-05T07:19:00Z,44.00,57.00
2026-06-05T07:20:00Z,45.00,57.00
2026-06-05T07:23:00Z,45.00,57.00
2026-06-05T07:29:00Z,45.00,57.00
2026-06-05T07:31:00Z,45.00,57.00
2026-06-05T07:32:00Z,45.00,57.00
2026-06-05T07:33:00Z,45.00,57.00
2026-06-05T07:34:00Z,45.00,57.00
2026-06-05T07:37:00Z,45.00,57.00
2026-06-05T07:40:00Z,45.00,57.00
2026-06-05T07:41:00Z,45.00,57.00
2026-06-05T07:42:00Z,45.00,57.00
2026-06-05T07:50:00Z,45.00,57.00
2026-06-05T07:51:00Z,45.00,57.00
2026-06-05T07:53:00Z,45.05,56.00
2026-06-05T07:54:00Z,45.00,56.00
2026-06-05T07:55:00Z,45.00,57.00
2026-06-05T07:56:00Z,45.00,57.00
2026-06-05T07:57:00Z,45.00,57.00
2026-06-05T07:58:00Z,45.00,57.00
2026-06-05T07:59:00Z,45.00,57.00
2026-06-05T08:00:00Z,45.03,57.00
2026-06-05T08:02:00Z,45.03,57.00
2026-06-05T08:04:00Z,46.00,57.00
2026-06-05T08:07:00Z,46.00,55.00
2026-06-05T08:08:00Z,49.81,55.00
2026-06-05T08:09:00Z,48.00,55.00
2026-06-05T08:10:00Z,48.00,55.00
2026-06-05T08:11:00Z,48.00,55.00
2026-06-05T08:12:00Z,47.80,54.00
2026-06-05T08:13:00Z,48.82,54.42
2026-06-05T08:15:00Z,48.20,55.54
2026-06-05T08:16:00Z,48.97,53.30
2026-06-05T08:17:00Z,46.86,54.62
2026-06-05T08:18:00Z,40.68,57.98
2026-06-05T08:19:00Z,45.14,55.40
2026-06-05T08:20:00Z,49.00,51.34
2026-06-05T08:21:00Z,49.53,52.00
2026-06-05T08:22:00Z,53.77,49.37
2026-06-05T08:23:00Z,49.63,49.37
2026-06-05T08:24:00Z,51.99,49.37
2026-06-05T08:25:00Z,52.38,47.41
2026-06-05T08:26:00Z,54.79,45.24
2026-06-05T08:27:00Z,52.41,45.24
2026-06-05T08:28:00Z,56.28,43.99
2026-06-05T08:29:00Z,55.86,44.24
2026-06-05T08:30:00Z,51.77,49.23
2026-06-05T08:31:00Z,49.27,51.00
2026-06-05T08:32:00Z,52.45,51.00
2026-06-05T08:33:00Z,53.90,48.00
2026-06-05T08:34:00Z,54.00,48.00
2026-06-05T08:35:00Z,56.07,45.53
2026-06-05T08:36:00Z,53.37,47.97
2026-06-05T08:37:00Z,51.06,47.00
2026-06-05T08:38:00Z,51.04,47.00
2026-06-05T08:39:00Z,51.73,47.00
2026-06-05T08:40:00Z,51.29,49.00
2026-06-05T08:41:00Z,52.07,48.22
2026-06-05T08:42:00Z,53.89,48.00
2026-06-05T08:43:00Z,56.62,44.41
2026-06-05T08:44:00Z,63.12,40.44
2026-06-05T08:45:00Z,61.68,36.78
2026-06-05T08:46:00Z,57.77,44.87
2026-06-05T08:47:00Z,57.07,47.11
2026-06-05T08:48:00Z,50.33,47.93
2026-06-05T08:49:00Z,41.11,58.77
2026-06-05T08:50:00Z,38.30,64.11
2026-06-05T08:51:00Z,34.35,62.38
2026-06-05T08:52:00Z,32.44,66.40
2026-06-05T08:53:00Z,28.65,71.06
2026-06-05T08:54:00Z,25.86,74.96
2026-06-05T08:55:00Z,25.09,74.92
2026-06-05T08:56:00Z,27.91,74.00
2026-06-05T08:57:00Z,26.48,75.75
2026-06-05T08:58:00Z,27.00,73.30
2026-06-05T08:59:00Z,27.33,74.04
2026-06-05T09:00:00Z,26.26,75.89
2026-06-05T09:01:00Z,26.06,76.73
2026-06-05T09:02:00Z,22.17,79.00
2026-06-05T09:03:00Z,23.60,79.00
2026-06-05T09:04:00Z,23.00,79.64
2026-06-05T09:05:00Z,18.95,83.12
2026-06-05T09:06:00Z,21.58,78.16
2026-06-05T09:07:00Z,24.78,77.70
2026-06-05T09:08:00Z,21.92,77.83
2026-06-05T09:09:00Z,22.47,78.00
2026-06-05T09:10:00Z,23.55,77.00
2026-06-05T09:11:00Z,29.53,72.00
2026-06-05T09:12:00Z,30.70,71.27
2026-06-05T09:13:00Z,35.13,67.05
2026-06-05T09:14:00Z,27.50,71.82
2026-06-05T09:15:00Z,27.40,72.75
2026-06-05T09:16:00Z,24.02,76.08
2026-06-05T09:17:00Z,23.51,76.45
2026-06-05T09:18:00Z,27.30,73.80
2026-06-05T09:19:00Z,29.00,72.01
2026-06-05T09:20:00Z,28.28,73.62
2026-06-05T09:21:00Z,25.38,75.62
2026-06-05T09:22:00Z,26.00,75.97
2026-06-05T09:23:00Z,27.06,73.31
2026-06-05T09:24:00Z,29.22,72.08
2026-06-05T09:25:00Z,28.60,73.00
2026-06-05T09:26:00Z,29.00,73.00
2026-06-05T09:27:00Z,29.00,73.36
2026-06-05T09:28:00Z,26.34,74.04
2026-06-05T09:29:00Z,24.96,75.53
2026-06-05T09:30:00Z,15.91,82.63
2026-06-05T09:31:00Z,5.81,90.28
2026-06-05T09:32:00Z,5.87,95.04
2026-06-05T09:33:00Z,3.64,96.80
2026-06-05T09:34:00Z,2.44,97.09
2026-06-05T09:35:00Z,4.29,96.11
2026-06-05T09:36:00Z,4.97,96.14
2026-06-05T09:37:00Z,4.41,93.98
2026-06-05T09:38:00Z,6.59,94.49
2026-06-05T09:39:00Z,7.53,92.06
2026-06-05T09:40:00Z,19.18,87.66
2026-06-05T09:41:00Z,26.53,71.09
2026-06-05T09:42:00Z,27.42,75.28
2026-06-05T09:43:00Z,24.82,76.00
2026-06-05T09:44:00Z,27.64,71.98
2026-06-05T09:45:00Z,28.42,72.01
2026-06-05T09:46:00Z,25.20,74.36
2026-06-05T09:47:00Z,24.13,74.94
2026-06-05T09:48:00Z,21.41,83.11
2026-06-05T09:49:00Z,19.26,88.58
2026-06-05T09:50:00Z,19.40,84.97
2026-06-05T09:51:00Z,15.11,89.30
2026-06-05T09:52:00Z,22.72,77.90
2026-06-05T09:53:00Z,32.66,67.25
2026-06-05T09:54:00Z,33.18,65.40
2026-06-05T09:55:00Z,44.10,56.07
2026-06-05T09:56:00Z,42.93,58.59
2026-06-05T09:57:00Z,31.89,72.88
2026-06-05T09:58:00Z,24.33,74.79
2026-06-05T09:59:00Z,38.03,63.30
2026-06-05T10:00:00Z,45.07,53.74
2026-06-05T10:01:00Z,43.36,61.84
2026-06-05T10:02:00Z,40.08,67.20
2026-06-05T10:03:00Z,41.08,65.13
2026-06-05T10:04:00Z,41.88,56.47
2026-06-05T10:05:00Z,43.96,59.75
2026-06-05T10:06:00Z,40.63,60.16
2026-06-05T10:07:00Z,37.47,61.13
2026-06-05T10:08:00Z,47.12,51.78
2026-06-05T10:09:00Z,66.46,34.42
2026-06-05T10:10:00Z,69.19,32.03
2026-06-05T10:11:00Z,77.09,24.39
2026-06-05T10:12:00Z,80.58,19.51
2026-06-05T10:13:00Z,80.73,21.67
2026-06-05T10:14:00Z,80.32,21.67
2026-06-05T10:15:00Z,76.79,23.80
2026-06-05T10:16:00Z,78.16,22.77
2026-06-05T10:17:00Z,76.71,23.83
2026-06-05T10:18:00Z,77.22,23.74
2026-06-05T10:19:00Z,74.64,27.29
2026-06-05T10:20:00Z,64.55,42.11
2026-06-05T10:21:00Z,63.16,36.75
2026-06-05T10:22:00Z,75.42,24.65
2026-06-05T10:23:00Z,84.03,13.95
2026-06-05T10:24:00Z,92.49,7.15
2026-06-05T10:25:00Z,95.33,4.80
2026-06-05T10:26:00Z,95.61,4.61
2026-06-05T10:27:00Z,94.43,3.77
2026-06-05T10:28:00Z,96.88,4.24
2026-06-05T10:29:00Z,96.38,3.92
2026-06-05T10:30:00Z,98.15,2.06
2026-06-05T10:31:00Z,97.93,2.63
2026-06-05T10:32:00Z,97.26,2.89
2026-06-05T10:33:00Z,96.00,2.99
2026-06-05T10:34:00Z,95.00,3.62
2026-06-05T10:35:00Z,97.18,3.57
2026-06-05T10:36:00Z,94.01,3.54
2026-06-05T10:37:00Z,96.24,3.79
2026-06-05T10:38:00Z,98.23,4.43
2026-06-05T10:39:00Z,92.93,8.94
2026-06-05T10:40:00Z,91.53,9.36
2026-06-05T10:41:00Z,98.64,1.97
2026-06-05T10:42:00Z,99.00,1.00
2026-06-05T10:43:00Z,99.00,1.00
2026-06-05T10:44:00Z,99.00,1.00
2026-06-05T10:45:00Z,99.00,1.00
2026-06-05T10:46:00Z,99.00,1.00
2026-06-05T10:47:00Z,99.00,1.00
