# event_ticker=KXATPMATCH-26MAR12TIESIN
# final_score=6-1 6-2
# score_resolution=1-6 2-6
# match_winner=Jannik Sinner
# fav_player=Learner Tien
# dog_player=Jannik Sinner
# kalshi_date=2026-03-12
timestamp,Learner Tien,Jannik Sinner
2026-03-12T15:54:00Z,9.00,92.00
2026-03-12T15:55:00Z,9.00,92.00
2026-03-12T15:56:00Z,9.00,92.00
2026-03-12T15:59:00Z,9.00,92.00
2026-03-12T16:00:00Z,9.00,92.00
2026-03-12T16:01:00Z,9.00,92.00
2026-03-12T16:02:00Z,9.00,92.00
2026-03-12T16:03:00Z,9.00,92.00
2026-03-12T16:04:00Z,9.00,92.00
2026-03-12T16:08:00Z,9.00,92.00
2026-03-12T16:09:00Z,9.00,92.00
2026-03-12T16:10:00Z,9.00,92.00
2026-03-12T16:11:00Z,9.00,92.00
2026-03-12T16:12:00Z,9.00,92.00
2026-03-12T16:13:00Z,9.00,92.00
2026-03-12T16:14:00Z,9.00,92.00
2026-03-12T16:15:00Z,9.00,92.00
2026-03-12T16:17:00Z,9.00,92.00
2026-03-12T16:18:00Z,9.00,92.00
2026-03-12T16:19:00Z,9.00,92.00
2026-03-12T16:22:00Z,9.00,92.00
2026-03-12T16:23:00Z,9.00,92.00
2026-03-12T16:24:00Z,9.00,92.00
2026-03-12T16:25:00Z,9.00,92.00
2026-03-12T16:26:00Z,9.00,92.00
2026-03-12T16:29:00Z,9.00,92.00
2026-03-12T16:30:00Z,9.00,92.00
2026-03-12T16:32:00Z,9.00,92.00
2026-03-12T16:33:00Z,9.00,92.00
2026-03-12T16:34:00Z,9.00,92.00
2026-03-12T16:36:00Z,9.00,92.00
2026-03-12T16:37:00Z,9.00,92.00
2026-03-12T16:38:00Z,9.00,92.00
2026-03-12T16:40:00Z,9.00,92.00
2026-03-12T16:41:00Z,9.00,92.00
2026-03-12T16:42:00Z,9.00,92.00
2026-03-12T16:46:00Z,9.00,92.00
2026-03-12T16:48:00Z,9.00,92.00
2026-03-12T16:50:00Z,9.00,92.00
2026-03-12T16:52:00Z,9.00,92.00
2026-03-12T16:53:00Z,9.00,92.00
2026-03-12T16:54:00Z,9.00,91.50
2026-03-12T16:55:00Z,9.00,92.00
2026-03-12T16:56:00Z,9.00,92.00
2026-03-12T16:57:00Z,9.00,92.00
2026-03-12T16:58:00Z,9.00,92.00
2026-03-12T16:59:00Z,9.00,92.00
2026-03-12T17:00:00Z,9.00,92.00
2026-03-12T17:02:00Z,9.00,92.00
2026-03-12T17:04:00Z,9.00,92.00
2026-03-12T17:07:00Z,9.00,92.00
2026-03-12T17:08:00Z,9.00,92.00
2026-03-12T17:09:00Z,9.00,92.00
2026-03-12T17:10:00Z,10.00,92.00
2026-03-12T17:11:00Z,10.00,92.00
2026-03-12T17:12:00Z,10.00,92.00
2026-03-12T17:13:00Z,10.00,92.00
2026-03-12T17:14:00Z,10.00,91.11
2026-03-12T17:15:00Z,10.00,92.00
2026-03-12T17:17:00Z,10.00,92.00
2026-03-12T17:19:00Z,10.00,92.00
2026-03-12T17:21:00Z,10.00,92.00
2026-03-12T17:22:00Z,10.00,92.00
2026-03-12T17:23:00Z,10.00,92.00
2026-03-12T17:24:00Z,10.00,92.00
2026-03-12T17:25:00Z,10.00,92.00
2026-03-12T17:28:00Z,10.00,92.00
2026-03-12T17:29:00Z,9.00,92.00
2026-03-12T17:30:00Z,10.00,92.00
2026-03-12T17:31:00Z,10.00,92.00
2026-03-12T17:32:00Z,10.00,92.00
2026-03-12T17:36:00Z,10.00,92.00
2026-03-12T17:37:00Z,10.00,92.00
2026-03-12T17:38:00Z,10.00,92.00
2026-03-12T17:39:00Z,10.00,92.00
2026-03-12T17:41:00Z,10.00,92.00
2026-03-12T17:42:00Z,10.00,92.00
2026-03-12T17:44:00Z,10.00,92.00
2026-03-12T17:45:00Z,10.00,92.00
2026-03-12T17:46:00Z,10.00,92.00
2026-03-12T17:47:00Z,10.00,92.00
2026-03-12T17:48:00Z,10.00,92.00
2026-03-12T17:51:00Z,10.00,92.00
2026-03-12T17:54:00Z,10.00,92.00
2026-03-12T17:55:00Z,10.00,92.00
2026-03-12T17:56:00Z,10.00,92.00
2026-03-12T17:58:00Z,10.00,92.00
2026-03-12T17:59:00Z,10.00,91.00
2026-03-12T18:00:00Z,10.00,92.00
2026-03-12T18:02:00Z,10.00,92.00
2026-03-12T18:03:00Z,8.95,92.00
2026-03-12T18:04:00Z,9.25,92.00
2026-03-12T18:07:00Z,10.00,92.00
2026-03-12T18:09:00Z,10.00,92.00
2026-03-12T18:10:00Z,10.00,92.00
2026-03-12T18:11:00Z,10.00,92.00
2026-03-12T18:12:00Z,10.00,92.00
2026-03-12T18:13:00Z,10.00,92.00
2026-03-12T18:14:00Z,10.00,92.00
2026-03-12T18:15:00Z,10.00,92.00
2026-03-12T18:16:00Z,10.00,91.00
2026-03-12T18:17:00Z,9.98,91.00
2026-03-12T18:18:00Z,10.00,91.00
2026-03-12T18:19:00Z,10.00,91.00
2026-03-12T18:22:00Z,10.00,91.00
2026-03-12T18:23:00Z,8.00,91.00
2026-03-12T18:24:00Z,10.00,92.00
2026-03-12T18:25:00Z,10.00,92.00
2026-03-12T18:28:00Z,9.00,92.00
2026-03-12T18:29:00Z,9.22,92.00
2026-03-12T18:31:00Z,9.00,92.00
2026-03-12T18:32:00Z,9.00,92.00
2026-03-12T18:33:00Z,9.00,92.00
2026-03-12T18:34:00Z,9.05,92.00
2026-03-12T18:35:00Z,10.00,92.00
2026-03-12T18:36:00Z,10.00,91.00
2026-03-12T18:37:00Z,10.00,91.00
2026-03-12T18:40:00Z,10.00,91.00
2026-03-12T18:42:00Z,10.00,91.00
2026-03-12T18:43:00Z,10.00,91.00
2026-03-12T18:46:00Z,10.00,91.00
2026-03-12T18:47:00Z,10.00,91.00
2026-03-12T18:48:00Z,10.00,91.00
2026-03-12T18:49:00Z,10.00,91.00
2026-03-12T18:50:00Z,10.00,91.00
2026-03-12T18:51:00Z,10.00,91.00
2026-03-12T18:52:00Z,10.00,91.00
2026-03-12T18:53:00Z,10.00,91.00
2026-03-12T18:55:00Z,10.00,91.00
2026-03-12T18:56:00Z,10.00,91.00
2026-03-12T18:57:00Z,10.00,91.00
2026-03-12T18:59:00Z,10.00,91.00
2026-03-12T19:00:00Z,10.00,91.00
2026-03-12T19:01:00Z,9.76,91.00
2026-03-12T19:02:00Z,10.00,91.00
2026-03-12T19:03:00Z,10.00,91.00
2026-03-12T19:04:00Z,10.00,91.00
2026-03-12T19:05:00Z,10.00,91.00
2026-03-12T19:06:00Z,10.00,91.00
2026-03-12T19:08:00Z,10.00,91.00
2026-03-12T19:09:00Z,10.00,91.00
2026-03-12T19:10:00Z,10.00,91.00
2026-03-12T19:11:00Z,10.00,91.00
2026-03-12T19:15:00Z,10.00,91.00
2026-03-12T19:16:00Z,9.98,91.00
2026-03-12T19:17:00Z,10.00,91.00
2026-03-12T19:18:00Z,10.00,91.00
2026-03-12T19:19:00Z,10.00,91.00
2026-03-12T19:20:00Z,10.00,91.00
2026-03-12T19:21:00Z,10.00,91.00
2026-03-12T19:22:00Z,10.00,91.00
2026-03-12T19:23:00Z,10.00,91.00
2026-03-12T19:24:00Z,10.00,91.00
2026-03-12T19:25:00Z,10.00,91.00
2026-03-12T19:26:00Z,10.00,91.00
2026-03-12T19:27:00Z,10.00,91.00
2026-03-12T19:28:00Z,10.00,91.00
2026-03-12T19:30:00Z,10.00,91.00
2026-03-12T19:31:00Z,10.00,91.00
2026-03-12T19:32:00Z,10.00,91.00
2026-03-12T19:33:00Z,10.00,91.00
2026-03-12T19:34:00Z,10.00,91.00
2026-03-12T19:35:00Z,10.00,91.00
2026-03-12T19:36:00Z,10.00,91.00
2026-03-12T19:37:00Z,10.00,91.00
2026-03-12T19:38:00Z,10.00,91.00
2026-03-12T19:39:00Z,10.00,91.00
2026-03-12T19:40:00Z,10.00,91.00
2026-03-12T19:41:00Z,10.00,91.00
2026-03-12T19:42:00Z,10.00,91.00
2026-03-12T19:43:00Z,10.00,91.00
2026-03-12T19:44:00Z,10.00,92.00
2026-03-12T19:45:00Z,10.00,92.00
2026-03-12T19:46:00Z,10.00,91.97
2026-03-12T19:47:00Z,9.57,91.97
2026-03-12T19:48:00Z,10.00,91.97
2026-03-12T19:49:00Z,10.00,92.00
2026-03-12T19:50:00Z,10.00,92.00
2026-03-12T19:51:00Z,10.00,92.00
2026-03-12T19:52:00Z,10.00,92.00
2026-03-12T19:53:00Z,10.00,92.00
2026-03-12T19:54:00Z,10.00,91.00
2026-03-12T19:55:00Z,10.00,91.00
2026-03-12T19:56:00Z,10.00,91.00
2026-03-12T19:57:00Z,10.00,91.00
2026-03-12T19:58:00Z,10.00,91.00
2026-03-12T19:59:00Z,10.00,91.00
2026-03-12T20:00:00Z,10.00,91.00
2026-03-12T20:01:00Z,10.00,91.00
2026-03-12T20:02:00Z,10.00,91.00
2026-03-12T20:03:00Z,10.00,91.00
2026-03-12T20:04:00Z,10.00,91.00
2026-03-12T20:05:00Z,10.00,91.00
2026-03-12T20:06:00Z,10.90,91.00
2026-03-12T20:07:00Z,11.00,91.00
2026-03-12T20:08:00Z,11.00,91.00
2026-03-12T20:09:00Z,10.84,91.00
2026-03-12T20:10:00Z,11.00,91.00
2026-03-12T20:11:00Z,11.00,91.00
2026-03-12T20:12:00Z,11.00,91.00
2026-03-12T20:13:00Z,11.00,91.00
2026-03-12T20:14:00Z,11.00,91.00
2026-03-12T20:15:00Z,11.00,91.00
2026-03-12T20:16:00Z,11.00,91.00
2026-03-12T20:17:00Z,11.00,91.00
2026-03-12T20:18:00Z,10.86,91.00
2026-03-12T20:19:00Z,10.98,91.00
2026-03-12T20:20:00Z,10.98,91.27
2026-03-12T20:21:00Z,10.15,91.90
2026-03-12T20:22:00Z,10.78,91.30
2026-03-12T20:23:00Z,10.98,92.00
2026-03-12T20:24:00Z,9.86,91.96
2026-03-12T20:25:00Z,8.64,92.00
2026-03-12T20:26:00Z,9.00,92.00
2026-03-12T20:27:00Z,9.53,92.00
2026-03-12T20:28:00Z,10.00,92.00
2026-03-12T20:29:00Z,9.81,91.12
2026-03-12T20:30:00Z,9.00,91.93
2026-03-12T20:31:00Z,8.62,92.00
2026-03-12T20:32:00Z,8.94,92.00
2026-03-12T20:33:00Z,8.06,93.00
2026-03-12T20:34:00Z,7.84,93.01
2026-03-12T20:35:00Z,5.15,94.27
2026-03-12T20:36:00Z,5.20,95.01
2026-03-12T20:37:00Z,4.99,95.98
2026-03-12T20:38:00Z,5.13,96.00
2026-03-12T20:39:00Z,5.11,96.00
2026-03-12T20:40:00Z,4.94,96.60
2026-03-12T20:41:00Z,4.07,97.00
2026-03-12T20:42:00Z,4.92,96.12
2026-03-12T20:43:00Z,4.68,96.14
2026-03-12T20:44:00Z,4.68,96.92
2026-03-12T20:45:00Z,5.00,96.00
2026-03-12T20:46:00Z,4.57,96.00
2026-03-12T20:47:00Z,4.89,96.69
2026-03-12T20:48:00Z,4.88,96.00
2026-03-12T20:49:00Z,4.26,96.00
2026-03-12T20:50:00Z,3.36,97.00
2026-03-12T20:51:00Z,3.94,97.00
2026-03-12T20:52:00Z,3.40,97.00
2026-03-12T20:53:00Z,2.60,97.99
2026-03-12T20:54:00Z,2.16,97.96
2026-03-12T20:55:00Z,2.13,98.00
2026-03-12T20:56:00Z,2.40,98.00
2026-03-12T20:57:00Z,2.53,98.00
2026-03-12T20:58:00Z,2.98,97.00
2026-03-12T20:59:00Z,2.90,98.00
2026-03-12T21:00:00Z,3.31,97.01
2026-03-12T21:01:00Z,3.98,96.37
2026-03-12T21:02:00Z,5.03,95.00
2026-03-12T21:03:00Z,5.03,95.28
2026-03-12T21:04:00Z,6.08,94.39
2026-03-12T21:05:00Z,5.08,95.57
2026-03-12T21:06:00Z,3.32,97.00
2026-03-12T21:07:00Z,3.92,96.00
2026-03-12T21:08:00Z,3.72,97.00
2026-03-12T21:09:00Z,3.42,97.00
2026-03-12T21:10:00Z,3.81,97.02
2026-03-12T21:11:00Z,1.53,98.90
2026-03-12T21:12:00Z,1.88,99.00
2026-03-12T21:13:00Z,1.81,99.00
2026-03-12T21:14:00Z,1.12,99.00
2026-03-12T21:15:00Z,1.00,99.00
2026-03-12T21:16:00Z,1.00,99.00
2026-03-12T21:17:00Z,1.00,99.00
2026-03-12T21:18:00Z,1.00,99.00
2026-03-12T21:19:00Z,1.00,99.00
2026-03-12T21:20:00Z,1.00,99.00
2026-03-12T21:21:00Z,1.00,99.00
2026-03-12T21:22:00Z,1.00,99.00
2026-03-12T21:23:00Z,1.00,99.00
2026-03-12T21:26:00Z,1.00,99.00
2026-03-12T21:27:00Z,1.00,99.00
2026-03-12T21:28:00Z,1.00,99.00
2026-03-12T21:29:00Z,1.00,99.00
