# event_ticker=KXATPMATCH-26FEB08KHADEJ
# final_score=3-6 6-4 7-5
# score_resolution=6-3 4-6 5-7
# match_winner=Karen Khachanov
# fav_player=Jesper De Jong
# dog_player=Karen Khachanov
# kalshi_date=2026-02-08
timestamp,Jesper De Jong,Karen Khachanov
2026-02-11T13:09:00Z,39.19,62.69
2026-02-11T13:10:00Z,42.55,59.46
2026-02-11T13:11:00Z,44.67,56.56
2026-02-11T13:12:00Z,41.74,57.38
2026-02-11T13:13:00Z,39.91,58.99
2026-02-11T13:14:00Z,38.81,62.00
2026-02-11T13:15:00Z,39.46,62.00
2026-02-11T13:16:00Z,35.23,64.97
2026-02-11T13:17:00Z,32.29,70.34
2026-02-11T13:18:00Z,35.94,64.21
2026-02-11T13:19:00Z,40.98,59.02
2026-02-11T13:20:00Z,43.16,60.30
2026-02-11T13:21:00Z,39.51,61.87
2026-02-11T13:22:00Z,38.97,62.00
2026-02-11T13:23:00Z,39.77,62.40
2026-02-11T13:24:00Z,43.18,58.86
2026-02-11T13:25:00Z,44.43,58.24
2026-02-11T13:26:00Z,43.72,58.28
2026-02-11T13:27:00Z,42.24,59.83
2026-02-11T13:28:00Z,39.62,61.78
2026-02-11T13:29:00Z,38.80,62.02
2026-02-11T13:30:00Z,39.27,61.93
2026-02-11T13:31:00Z,40.21,58.63
2026-02-11T13:32:00Z,42.54,56.45
2026-02-11T13:33:00Z,45.72,56.91
2026-02-11T13:34:00Z,55.06,48.29
2026-02-11T13:35:00Z,57.85,46.38
2026-02-11T13:36:00Z,47.06,55.80
2026-02-11T13:37:00Z,41.37,59.57
2026-02-11T13:38:00Z,40.97,60.49
2026-02-11T13:39:00Z,39.45,61.86
2026-02-11T13:40:00Z,35.37,66.07
2026-02-11T13:41:00Z,37.08,63.74
2026-02-11T13:42:00Z,35.32,62.79
2026-02-11T13:43:00Z,20.46,75.72
2026-02-11T13:44:00Z,19.93,80.98
2026-02-11T13:45:00Z,20.06,80.41
2026-02-11T13:46:00Z,18.40,80.56
2026-02-11T13:47:00Z,26.59,76.25
2026-02-11T13:48:00Z,28.71,74.53
2026-02-11T13:49:00Z,31.15,72.39
2026-02-11T13:50:00Z,25.97,78.88
2026-02-11T13:51:00Z,45.95,66.56
2026-02-11T13:52:00Z,51.46,50.87
2026-02-11T13:53:00Z,54.06,44.94
2026-02-11T13:54:00Z,59.98,39.77
2026-02-11T13:55:00Z,59.30,43.11
2026-02-11T13:56:00Z,56.84,46.80
2026-02-11T13:57:00Z,58.66,43.08
2026-02-11T13:58:00Z,58.29,45.05
2026-02-11T13:59:00Z,50.31,46.73
2026-02-11T14:00:00Z,53.52,47.18
2026-02-11T14:01:00Z,54.32,46.60
2026-02-11T14:02:00Z,47.31,53.07
2026-02-11T14:03:00Z,38.73,59.95
2026-02-11T14:04:00Z,36.88,63.15
2026-02-11T14:05:00Z,55.89,41.15
2026-02-11T14:06:00Z,64.29,39.68
2026-02-11T14:07:00Z,61.34,36.24
2026-02-11T14:08:00Z,58.59,43.63
2026-02-11T14:09:00Z,58.73,42.95
2026-02-11T14:10:00Z,57.26,41.83
2026-02-11T14:11:00Z,65.88,35.03
2026-02-11T14:12:00Z,65.88,36.25
2026-02-11T14:13:00Z,61.68,44.37
2026-02-11T14:14:00Z,48.36,48.18
2026-02-11T14:15:00Z,52.43,55.01
2026-02-11T14:16:00Z,29.28,68.07
2026-02-11T14:17:00Z,25.13,74.66
2026-02-11T14:18:00Z,38.28,65.59
2026-02-11T14:19:00Z,36.54,64.15
2026-02-11T14:20:00Z,48.54,56.02
2026-02-11T14:21:00Z,35.22,66.90
2026-02-11T14:22:00Z,40.97,59.26
2026-02-11T14:23:00Z,26.96,70.77
2026-02-11T14:24:00Z,23.44,75.74
2026-02-11T14:25:00Z,24.53,77.41
2026-02-11T14:26:00Z,29.32,70.40
2026-02-11T14:27:00Z,33.86,67.95
2026-02-11T14:28:00Z,30.21,70.71
2026-02-11T14:29:00Z,24.35,76.52
2026-02-11T14:30:00Z,25.74,76.45
2026-02-11T14:31:00Z,27.38,75.55
2026-02-11T14:32:00Z,32.20,69.03
2026-02-11T14:33:00Z,32.39,69.78
2026-02-11T14:34:00Z,28.89,73.42
2026-02-11T14:35:00Z,33.35,69.04
2026-02-11T14:36:00Z,35.80,63.23
2026-02-11T14:37:00Z,40.20,59.14
2026-02-11T14:38:00Z,27.41,69.25
2026-02-11T14:39:00Z,26.38,74.67
2026-02-11T14:40:00Z,26.51,74.38
2026-02-11T14:41:00Z,20.57,79.60
2026-02-11T14:42:00Z,29.44,74.59
2026-02-11T14:43:00Z,23.36,81.44
2026-02-11T14:44:00Z,9.16,87.31
2026-02-11T14:45:00Z,23.50,79.33
2026-02-11T14:46:00Z,8.29,95.15
2026-02-11T14:47:00Z,1.00,99.00
2026-02-11T14:48:00Z,1.00,99.00
2026-02-11T14:49:00Z,1.00,99.00
2026-02-11T14:50:00Z,1.00,99.00
2026-02-11T14:51:00Z,1.00,99.00
2026-02-11T14:52:00Z,1.00,99.00
2026-02-11T14:53:00Z,1.00,99.00
