# event_ticker=KXATPCHALLENGERMATCH-26MAR28JUSSOT
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Matias Soto
# fav_player=Guido Ivan Justo
# dog_player=Matias Soto
# kalshi_date=2026-03-28
timestamp,Guido Ivan Justo,Matias Soto
2026-03-28T12:51:00Z,61.00,39.00
2026-03-28T12:56:00Z,63.00,39.00
2026-03-28T13:01:00Z,62.00,39.00
2026-03-28T13:07:00Z,62.00,39.00
2026-03-28T13:09:00Z,61.00,39.00
2026-03-28T13:25:00Z,61.00,39.00
2026-03-28T13:29:00Z,62.00,39.00
2026-03-28T13:37:00Z,62.00,39.00
2026-03-28T13:57:00Z,62.00,39.00
2026-03-28T14:02:00Z,62.00,39.00
2026-03-28T14:19:00Z,62.00,39.00
2026-03-28T14:41:00Z,62.00,40.00
2026-03-28T14:51:00Z,62.00,40.00
2026-03-28T14:59:00Z,62.00,40.00
2026-03-28T15:16:00Z,62.00,40.00
2026-03-28T15:22:00Z,62.00,40.00
2026-03-28T15:36:00Z,62.00,40.00
2026-03-28T16:49:00Z,60.00,40.00
2026-03-28T17:18:00Z,60.00,39.00
2026-03-28T17:35:00Z,60.00,39.00
2026-03-28T17:43:00Z,60.00,39.00
2026-03-28T17:48:00Z,60.00,38.00
2026-03-28T17:53:00Z,60.00,38.00
2026-03-28T17:55:00Z,59.00,38.00
2026-03-28T18:27:00Z,59.00,38.00
2026-03-28T18:35:00Z,60.00,38.00
2026-03-28T18:45:00Z,61.51,38.00
2026-03-28T18:48:00Z,62.00,38.00
2026-03-28T18:54:00Z,62.00,38.00
2026-03-28T19:01:00Z,62.00,38.00
2026-03-28T19:12:00Z,62.00,38.00
2026-03-28T19:23:00Z,62.00,39.00
2026-03-28T19:24:00Z,62.00,39.00
2026-03-28T19:34:00Z,61.00,39.00
2026-03-28T19:41:00Z,62.00,39.00
2026-03-28T19:54:00Z,62.00,39.00
2026-03-28T19:57:00Z,62.00,39.00
2026-03-28T20:02:00Z,62.00,39.00
2026-03-28T20:04:00Z,62.00,39.00
2026-03-28T20:07:00Z,62.00,38.00
2026-03-28T20:08:00Z,61.93,39.04
2026-03-28T20:09:00Z,58.98,42.98
2026-03-28T20:10:00Z,59.09,45.00
2026-03-28T20:11:00Z,62.48,37.91
2026-03-28T20:12:00Z,62.48,34.40
2026-03-28T20:13:00Z,70.93,32.71
2026-03-28T20:14:00Z,64.44,35.68
2026-03-28T20:15:00Z,70.27,30.00
2026-03-28T20:16:00Z,67.00,31.64
2026-03-28T20:17:00Z,65.82,35.24
2026-03-28T20:18:00Z,63.88,37.90
2026-03-28T20:19:00Z,60.10,41.00
2026-03-28T20:20:00Z,61.84,40.00
2026-03-28T20:21:00Z,61.84,38.58
2026-03-28T20:22:00Z,63.40,38.58
2026-03-28T20:23:00Z,63.40,39.67
2026-03-28T20:24:00Z,63.40,52.29
2026-03-28T20:25:00Z,47.08,51.00
2026-03-28T20:26:00Z,47.64,53.63
2026-03-28T20:27:00Z,47.64,56.00
2026-03-28T20:28:00Z,50.17,49.22
2026-03-28T20:29:00Z,51.37,49.53
2026-03-28T20:30:00Z,43.00,57.00
2026-03-28T20:31:00Z,40.40,59.00
2026-03-28T20:32:00Z,44.00,58.00
2026-03-28T20:33:00Z,45.02,58.00
2026-03-28T20:34:00Z,48.00,58.00
2026-03-28T20:36:00Z,43.00,58.93
2026-03-28T20:37:00Z,42.02,57.84
2026-03-28T20:38:00Z,42.02,57.12
2026-03-28T20:39:00Z,42.02,57.01
2026-03-28T20:40:00Z,45.00,57.01
2026-03-28T20:43:00Z,53.59,52.64
2026-03-28T20:44:00Z,43.00,55.12
2026-03-28T20:45:00Z,40.33,59.00
2026-03-28T20:46:00Z,45.53,55.59
2026-03-28T20:48:00Z,43.78,56.75
2026-03-28T20:49:00Z,39.16,61.00
2026-03-28T20:50:00Z,37.47,63.00
2026-03-28T20:51:00Z,34.00,65.78
2026-03-28T20:52:00Z,32.00,68.64
2026-03-28T20:53:00Z,32.00,68.07
2026-03-28T20:54:00Z,32.00,68.00
2026-03-28T20:55:00Z,32.00,68.33
2026-03-28T20:56:00Z,29.06,72.87
2026-03-28T20:57:00Z,27.00,74.00
2026-03-28T20:58:00Z,27.29,73.91
2026-03-28T20:59:00Z,27.36,74.31
2026-03-28T21:00:00Z,28.13,74.31
2026-03-28T21:01:00Z,27.40,74.96
2026-03-28T21:02:00Z,28.05,73.59
2026-03-28T21:03:00Z,31.00,70.00
2026-03-28T21:04:00Z,31.00,70.00
2026-03-28T21:05:00Z,32.76,67.21
2026-03-28T21:06:00Z,29.07,72.14
2026-03-28T21:07:00Z,33.77,69.65
2026-03-28T21:08:00Z,27.74,73.00
2026-03-28T21:09:00Z,27.00,73.03
2026-03-28T21:10:00Z,26.05,75.00
2026-03-28T21:11:00Z,28.93,75.84
2026-03-28T21:12:00Z,29.48,73.00
2026-03-28T21:13:00Z,28.00,75.29
2026-03-28T21:14:00Z,26.21,76.89
2026-03-28T21:15:00Z,25.49,77.04
2026-03-28T21:16:00Z,10.25,86.03
2026-03-28T21:17:00Z,13.00,86.50
2026-03-28T21:18:00Z,20.70,82.97
2026-03-28T21:19:00Z,22.31,80.88
2026-03-28T21:20:00Z,21.61,80.07
2026-03-28T21:21:00Z,17.18,82.19
2026-03-28T21:22:00Z,14.27,86.46
2026-03-28T21:23:00Z,18.10,83.88
2026-03-28T21:24:00Z,26.45,75.02
2026-03-28T21:25:00Z,27.34,74.25
2026-03-28T21:26:00Z,29.16,73.79
2026-03-28T21:27:00Z,28.26,74.99
2026-03-28T21:28:00Z,32.36,66.53
2026-03-28T21:29:00Z,26.29,74.75
2026-03-28T21:30:00Z,23.31,76.22
2026-03-28T21:31:00Z,34.79,67.62
2026-03-28T21:32:00Z,35.86,68.77
2026-03-28T21:33:00Z,27.97,73.60
2026-03-28T21:34:00Z,23.56,76.03
2026-03-28T21:35:00Z,24.92,76.97
2026-03-28T21:36:00Z,19.79,82.75
2026-03-28T21:37:00Z,10.01,89.53
2026-03-28T21:38:00Z,5.47,94.88
2026-03-28T21:39:00Z,2.83,97.32
2026-03-28T21:40:00Z,1.81,98.96
2026-03-28T21:41:00Z,1.03,99.00
2026-03-28T21:42:00Z,1.03,99.00
2026-03-28T21:43:00Z,1.00,99.00
2026-03-28T21:44:00Z,1.00,99.00
2026-03-28T21:45:00Z,1.00,99.00
2026-03-28T21:46:00Z,1.00,99.00
