# event_ticker=KXATPMATCH-26MAR04NAVGIR
# final_score=4-6 7-5 6-3
# match_winner=Marcos Giron
# fav_player=Marcos Giron
# dog_player=Mariano Navone
# kalshi_date=2026-03-04
timestamp,Marcos Giron,Mariano Navone
2026-03-04T19:48:00Z,38.00,61.53
2026-03-04T19:49:00Z,36.31,64.57
2026-03-04T19:50:00Z,33.61,66.93
2026-03-04T19:51:00Z,32.38,68.77
2026-03-04T19:52:00Z,32.05,68.29
2026-03-04T19:53:00Z,35.92,63.11
2026-03-04T19:54:00Z,37.95,63.47
2026-03-04T19:55:00Z,37.36,62.64
2026-03-04T19:56:00Z,45.02,56.77
2026-03-04T19:57:00Z,45.26,53.06
2026-03-04T19:58:00Z,49.76,52.32
2026-03-04T19:59:00Z,44.03,55.94
2026-03-04T20:00:00Z,43.32,60.44
2026-03-04T20:01:00Z,40.14,60.36
2026-03-04T20:02:00Z,36.74,65.06
2026-03-04T20:03:00Z,45.76,54.27
2026-03-04T20:04:00Z,39.70,58.51
2026-03-04T20:05:00Z,34.82,65.82
2026-03-04T20:06:00Z,33.27,66.74
2026-03-04T20:07:00Z,30.62,67.33
2026-03-04T20:08:00Z,30.69,69.61
2026-03-04T20:09:00Z,37.23,65.01
2026-03-04T20:10:00Z,42.49,58.32
2026-03-04T20:11:00Z,46.43,55.93
2026-03-04T20:12:00Z,52.42,46.41
2026-03-04T20:13:00Z,59.62,42.71
2026-03-04T20:14:00Z,58.98,41.78
2026-03-04T20:15:00Z,60.86,41.82
2026-03-04T20:16:00Z,57.08,41.61
2026-03-04T20:17:00Z,52.34,49.52
2026-03-04T20:18:00Z,40.73,56.86
2026-03-04T20:19:00Z,39.58,61.46
2026-03-04T20:20:00Z,32.96,68.60
2026-03-04T20:21:00Z,30.54,69.77
2026-03-04T20:22:00Z,30.95,68.34
2026-03-04T20:23:00Z,29.55,69.43
2026-03-04T20:24:00Z,30.76,71.45
2026-03-04T20:25:00Z,38.11,62.93
2026-03-04T20:26:00Z,32.74,67.92
2026-03-04T20:27:00Z,32.15,66.95
2026-03-04T20:28:00Z,28.72,71.18
2026-03-04T20:29:00Z,29.90,71.17
2026-03-04T20:30:00Z,33.38,70.43
2026-03-04T20:31:00Z,29.64,74.05
2026-03-04T20:32:00Z,35.60,65.16
2026-03-04T20:33:00Z,40.18,60.75
2026-03-04T20:34:00Z,50.71,54.49
2026-03-04T20:35:00Z,49.43,51.02
2026-03-04T20:36:00Z,60.73,39.09
2026-03-04T20:37:00Z,61.89,37.29
2026-03-04T20:38:00Z,58.07,42.13
2026-03-04T20:39:00Z,54.95,49.17
2026-03-04T20:40:00Z,56.01,44.15
2026-03-04T20:41:00Z,60.14,35.08
2026-03-04T20:42:00Z,67.71,33.56
2026-03-04T20:43:00Z,66.77,34.11
2026-03-04T20:44:00Z,65.96,35.07
2026-03-04T20:45:00Z,65.98,36.41
2026-03-04T20:46:00Z,66.02,36.21
2026-03-04T20:47:00Z,65.83,35.16
2026-03-04T20:48:00Z,63.83,40.98
2026-03-04T20:49:00Z,67.43,34.52
2026-03-04T20:50:00Z,72.37,30.07
2026-03-04T20:51:00Z,74.37,28.09
2026-03-04T20:52:00Z,73.83,31.25
2026-03-04T20:53:00Z,63.59,39.03
2026-03-04T20:54:00Z,59.77,40.19
2026-03-04T20:55:00Z,64.10,37.66
2026-03-04T20:56:00Z,66.90,34.75
2026-03-04T20:57:00Z,71.47,31.25
2026-03-04T20:58:00Z,70.70,32.38
2026-03-04T20:59:00Z,78.15,26.48
2026-03-04T21:00:00Z,79.31,21.86
2026-03-04T21:01:00Z,84.55,13.76
2026-03-04T21:02:00Z,85.56,15.36
2026-03-04T21:03:00Z,85.37,15.84
2026-03-04T21:04:00Z,79.47,20.44
2026-03-04T21:05:00Z,83.02,20.82
2026-03-04T21:06:00Z,88.19,12.96
2026-03-04T21:07:00Z,89.49,10.71
2026-03-04T21:08:00Z,87.63,12.94
2026-03-04T21:09:00Z,88.39,14.94
2026-03-04T21:10:00Z,86.75,14.21
2026-03-04T21:11:00Z,86.02,13.50
2026-03-04T21:12:00Z,85.55,14.37
2026-03-04T21:13:00Z,87.83,14.39
2026-03-04T21:14:00Z,87.75,13.86
2026-03-04T21:15:00Z,91.24,9.67
2026-03-04T21:16:00Z,91.55,8.93
2026-03-04T21:17:00Z,94.26,7.11
2026-03-04T21:18:00Z,91.15,9.04
2026-03-04T21:19:00Z,89.56,10.80
2026-03-04T21:20:00Z,90.03,10.93
2026-03-04T21:21:00Z,88.98,14.66
2026-03-04T21:22:00Z,82.66,19.33
2026-03-04T21:23:00Z,75.34,26.33
2026-03-04T21:24:00Z,84.18,16.88
2026-03-04T21:25:00Z,92.83,6.18
2026-03-04T21:26:00Z,94.68,6.33
2026-03-04T21:27:00Z,94.64,5.34
2026-03-04T21:28:00Z,95.86,4.48
2026-03-04T21:29:00Z,97.81,2.61
2026-03-04T21:30:00Z,99.00,1.00
2026-03-04T21:31:00Z,99.00,1.00
2026-03-04T21:32:00Z,99.00,1.00
