# event_ticker=KXATPMATCH-25OCT06MAJDE
# final_score=6-1 7-5
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Kamil Majchrzak
# kalshi_date=2025-10-06
timestamp,Alex de Minaur,Kamil Majchrzak
2025-10-06T03:34:00Z,86.00,16.00
2025-10-06T03:37:00Z,86.00,16.00
2025-10-06T03:38:00Z,86.00,16.00
2025-10-06T03:39:00Z,86.00,16.00
2025-10-06T03:40:00Z,86.00,15.00
2025-10-06T03:42:00Z,85.12,16.00
2025-10-06T03:44:00Z,85.12,16.00
2025-10-06T03:45:00Z,86.00,16.00
2025-10-06T03:48:00Z,85.00,16.00
2025-10-06T03:51:00Z,86.00,16.00
2025-10-06T03:52:00Z,86.00,16.00
2025-10-06T03:53:00Z,86.00,16.00
2025-10-06T03:55:00Z,86.00,16.00
2025-10-06T03:57:00Z,86.00,16.00
2025-10-06T04:02:00Z,86.00,16.00
2025-10-06T04:03:00Z,86.00,16.00
2025-10-06T04:04:00Z,86.00,15.00
2025-10-06T04:05:00Z,86.00,16.00
2025-10-06T04:09:00Z,86.00,16.00
2025-10-06T04:10:00Z,86.00,16.00
2025-10-06T04:11:00Z,86.00,16.00
2025-10-06T04:13:00Z,86.00,15.91
2025-10-06T04:14:00Z,86.00,16.00
2025-10-06T04:15:00Z,86.00,16.00
2025-10-06T04:17:00Z,86.00,16.00
2025-10-06T04:18:00Z,86.00,16.00
2025-10-06T04:19:00Z,86.00,15.00
2025-10-06T04:20:00Z,86.00,15.00
2025-10-06T04:21:00Z,86.00,15.88
2025-10-06T04:22:00Z,86.00,15.88
2025-10-06T04:23:00Z,86.00,16.00
2025-10-06T04:24:00Z,86.00,16.00
2025-10-06T04:26:00Z,86.00,16.00
2025-10-06T04:27:00Z,86.00,16.00
2025-10-06T04:30:00Z,86.00,16.00
2025-10-06T04:31:00Z,85.01,16.00
2025-10-06T04:32:00Z,86.00,16.00
2025-10-06T04:33:00Z,86.00,16.00
2025-10-06T04:34:00Z,86.00,16.00
2025-10-06T04:35:00Z,86.00,15.26
2025-10-06T04:37:00Z,86.00,15.51
2025-10-06T04:38:00Z,86.00,13.19
2025-10-06T04:39:00Z,86.00,16.00
2025-10-06T04:41:00Z,86.00,16.00
2025-10-06T04:42:00Z,86.00,14.94
2025-10-06T04:43:00Z,86.00,18.11
2025-10-06T04:44:00Z,84.00,17.56
2025-10-06T04:45:00Z,83.00,18.92
2025-10-06T04:46:00Z,83.90,16.34
2025-10-06T04:47:00Z,85.46,14.78
2025-10-06T04:48:00Z,86.50,13.56
2025-10-06T04:49:00Z,87.88,12.40
2025-10-06T04:50:00Z,93.00,7.86
2025-10-06T04:51:00Z,93.00,8.23
2025-10-06T04:52:00Z,92.00,7.67
2025-10-06T04:53:00Z,92.35,8.49
2025-10-06T04:54:00Z,91.61,7.12
2025-10-06T04:55:00Z,91.61,7.64
2025-10-06T04:56:00Z,93.00,7.79
2025-10-06T04:57:00Z,93.00,8.41
2025-10-06T04:58:00Z,93.22,7.32
2025-10-06T04:59:00Z,95.00,6.80
2025-10-06T05:00:00Z,96.79,5.03
2025-10-06T05:01:00Z,96.79,5.00
2025-10-06T05:02:00Z,97.35,4.37
2025-10-06T05:03:00Z,97.35,4.22
2025-10-06T05:04:00Z,96.23,5.05
2025-10-06T05:05:00Z,95.00,8.61
2025-10-06T05:06:00Z,94.96,3.78
2025-10-06T05:07:00Z,94.96,4.00
2025-10-06T05:08:00Z,94.96,4.19
2025-10-06T05:09:00Z,94.96,5.00
2025-10-06T05:10:00Z,96.00,6.29
2025-10-06T05:11:00Z,96.00,4.74
2025-10-06T05:12:00Z,96.37,3.68
2025-10-06T05:13:00Z,97.00,4.44
2025-10-06T05:14:00Z,97.00,3.87
2025-10-06T05:15:00Z,97.00,2.82
2025-10-06T05:16:00Z,98.07,4.03
2025-10-06T05:17:00Z,98.03,4.63
2025-10-06T05:18:00Z,98.03,3.51
2025-10-06T05:19:00Z,98.98,1.77
2025-10-06T05:20:00Z,99.00,1.00
2025-10-06T05:21:00Z,98.00,1.69
2025-10-06T05:22:00Z,98.00,2.83
2025-10-06T05:23:00Z,97.87,1.22
2025-10-06T05:24:00Z,99.00,2.58
2025-10-06T05:25:00Z,99.00,1.51
2025-10-06T05:26:00Z,99.00,2.15
2025-10-06T05:27:00Z,99.00,2.00
2025-10-06T05:28:00Z,99.00,2.63
2025-10-06T05:29:00Z,99.00,3.59
2025-10-06T05:30:00Z,98.66,3.21
2025-10-06T05:31:00Z,98.66,3.41
2025-10-06T05:32:00Z,97.00,3.12
2025-10-06T05:33:00Z,97.00,3.06
2025-10-06T05:34:00Z,97.00,2.74
2025-10-06T05:35:00Z,97.69,3.91
2025-10-06T05:36:00Z,97.00,4.83
2025-10-06T05:37:00Z,97.00,5.29
2025-10-06T05:38:00Z,95.17,7.47
2025-10-06T05:39:00Z,94.60,5.59
2025-10-06T05:40:00Z,94.60,9.89
2025-10-06T05:41:00Z,89.83,12.30
2025-10-06T05:42:00Z,87.69,12.84
2025-10-06T05:43:00Z,87.69,16.22
2025-10-06T05:44:00Z,89.57,10.40
2025-10-06T05:45:00Z,93.94,6.85
2025-10-06T05:46:00Z,93.62,8.49
2025-10-06T05:47:00Z,93.60,10.17
2025-10-06T05:48:00Z,94.60,4.23
2025-10-06T05:49:00Z,95.00,5.59
2025-10-06T05:50:00Z,96.00,6.00
2025-10-06T05:51:00Z,96.09,4.45
2025-10-06T05:52:00Z,97.00,5.00
2025-10-06T05:53:00Z,97.00,4.61
2025-10-06T05:54:00Z,98.04,3.85
2025-10-06T05:55:00Z,97.00,4.21
2025-10-06T05:56:00Z,96.12,5.07
2025-10-06T05:57:00Z,97.00,5.26
2025-10-06T05:58:00Z,99.00,4.83
2025-10-06T05:59:00Z,96.17,4.91
2025-10-06T06:00:00Z,94.87,6.62
2025-10-06T06:01:00Z,95.15,5.57
2025-10-06T06:02:00Z,97.00,3.79
2025-10-06T06:03:00Z,96.99,4.30
2025-10-06T06:04:00Z,96.99,5.08
2025-10-06T06:05:00Z,96.46,6.86
2025-10-06T06:06:00Z,95.00,7.87
2025-10-06T06:07:00Z,96.31,6.83
2025-10-06T06:08:00Z,96.96,3.16
2025-10-06T06:09:00Z,96.96,1.12
2025-10-06T06:10:00Z,99.00,1.12
2025-10-06T06:11:00Z,99.00,1.12
