# event_ticker=KXATPCHALLENGERMATCH-26FEB28AJDCIN
# final_score=7-5 6-2
# score_resolution=5-7 2-6
# match_winner=Federico Cina
# fav_player=Duje Ajdukovic
# dog_player=Federico Cina
# kalshi_date=2026-02-28
timestamp,Duje Ajdukovic,Federico Cina
2026-02-28T08:42:00Z,29.00,73.00
2026-02-28T08:43:00Z,29.00,72.00
2026-02-28T08:44:00Z,29.00,72.00
2026-02-28T08:45:00Z,29.00,72.00
2026-02-28T08:46:00Z,29.00,72.00
2026-02-28T08:47:00Z,29.00,72.00
2026-02-28T08:48:00Z,29.00,73.00
2026-02-28T08:50:00Z,29.00,73.00
2026-02-28T08:51:00Z,29.00,73.00
2026-02-28T08:52:00Z,29.00,73.00
2026-02-28T08:53:00Z,29.00,73.00
2026-02-28T08:54:00Z,29.00,73.00
2026-02-28T08:55:00Z,29.00,73.64
2026-02-28T08:57:00Z,29.00,73.64
2026-02-28T08:59:00Z,29.00,73.64
2026-02-28T09:00:00Z,29.00,73.64
2026-02-28T09:02:00Z,29.00,73.00
2026-02-28T09:03:00Z,29.00,73.00
2026-02-28T09:04:00Z,29.00,73.00
2026-02-28T09:05:00Z,29.00,73.00
2026-02-28T09:06:00Z,29.00,73.00
2026-02-28T09:07:00Z,28.00,73.00
2026-02-28T09:09:00Z,29.00,73.00
2026-02-28T09:10:00Z,29.00,73.00
2026-02-28T09:11:00Z,29.00,73.00
2026-02-28T09:12:00Z,29.00,73.00
2026-02-28T09:13:00Z,29.00,74.00
2026-02-28T09:14:00Z,29.00,74.00
2026-02-28T09:15:00Z,29.00,74.00
2026-02-28T09:16:00Z,29.00,74.00
2026-02-28T09:17:00Z,29.00,74.00
2026-02-28T09:18:00Z,29.00,74.00
2026-02-28T09:19:00Z,29.00,74.00
2026-02-28T09:20:00Z,29.00,74.00
2026-02-28T09:21:00Z,29.00,74.00
2026-02-28T09:22:00Z,28.08,74.00
2026-02-28T09:23:00Z,29.00,74.00
2026-02-28T09:24:00Z,29.00,74.00
2026-02-28T09:25:00Z,25.69,71.00
2026-02-28T09:26:00Z,29.00,74.88
2026-02-28T09:27:00Z,28.24,74.88
2026-02-28T09:29:00Z,29.00,75.00
2026-02-28T09:31:00Z,25.21,75.00
2026-02-28T09:32:00Z,28.13,75.00
2026-02-28T09:33:00Z,28.00,75.00
2026-02-28T09:34:00Z,28.28,75.00
2026-02-28T09:35:00Z,28.61,75.00
2026-02-28T09:36:00Z,28.00,75.00
2026-02-28T09:37:00Z,29.00,75.00
2026-02-28T09:38:00Z,29.00,75.00
2026-02-28T09:39:00Z,29.00,75.00
2026-02-28T09:41:00Z,29.12,75.00
2026-02-28T09:42:00Z,29.12,74.00
2026-02-28T09:44:00Z,28.00,75.00
2026-02-28T09:46:00Z,28.00,75.00
2026-02-28T09:48:00Z,26.01,75.00
2026-02-28T09:49:00Z,26.11,75.00
2026-02-28T09:50:00Z,27.00,75.00
2026-02-28T09:51:00Z,27.00,75.00
2026-02-28T09:52:00Z,27.00,75.00
2026-02-28T09:53:00Z,26.00,75.00
2026-02-28T09:54:00Z,26.00,75.00
2026-02-28T09:55:00Z,26.00,75.00
2026-02-28T09:56:00Z,26.00,75.00
2026-02-28T09:57:00Z,29.44,73.43
2026-02-28T09:58:00Z,27.00,73.00
2026-02-28T09:59:00Z,27.70,74.00
2026-02-28T10:00:00Z,27.96,74.00
2026-02-28T10:01:00Z,28.60,74.00
2026-02-28T10:02:00Z,28.55,74.00
2026-02-28T10:03:00Z,29.00,74.00
2026-02-28T10:04:00Z,29.00,74.00
2026-02-28T10:05:00Z,29.00,74.00
2026-02-28T10:06:00Z,27.00,74.00
2026-02-28T10:07:00Z,29.00,74.00
2026-02-28T10:08:00Z,27.27,73.00
2026-02-28T10:09:00Z,26.86,73.13
2026-02-28T10:10:00Z,27.00,75.00
2026-02-28T10:11:00Z,26.66,75.06
2026-02-28T10:12:00Z,26.58,76.00
2026-02-28T10:13:00Z,27.44,73.00
2026-02-28T10:14:00Z,28.97,70.89
2026-02-28T10:15:00Z,30.02,70.03
2026-02-28T10:16:00Z,35.25,63.97
2026-02-28T10:17:00Z,43.09,54.10
2026-02-28T10:18:00Z,47.51,51.86
2026-02-28T10:19:00Z,46.24,52.93
2026-02-28T10:20:00Z,50.46,49.80
2026-02-28T10:21:00Z,51.78,49.58
2026-02-28T10:22:00Z,46.71,53.00
2026-02-28T10:23:00Z,46.02,55.00
2026-02-28T10:24:00Z,47.25,48.05
2026-02-28T10:25:00Z,53.65,47.73
2026-02-28T10:26:00Z,52.00,49.47
2026-02-28T10:27:00Z,50.66,46.02
2026-02-28T10:28:00Z,56.11,42.64
2026-02-28T10:29:00Z,62.84,37.64
2026-02-28T10:30:00Z,63.32,37.54
2026-02-28T10:31:00Z,60.94,38.91
2026-02-28T10:32:00Z,60.22,42.00
2026-02-28T10:33:00Z,52.93,46.47
2026-02-28T10:34:00Z,50.07,51.46
2026-02-28T10:35:00Z,49.67,50.52
2026-02-28T10:36:00Z,47.15,52.71
2026-02-28T10:37:00Z,48.82,51.62
2026-02-28T10:38:00Z,44.08,57.21
2026-02-28T10:39:00Z,48.43,52.21
2026-02-28T10:40:00Z,51.67,47.20
2026-02-28T10:41:00Z,52.75,46.99
2026-02-28T10:42:00Z,52.81,47.95
2026-02-28T10:43:00Z,49.37,49.84
2026-02-28T10:44:00Z,50.33,50.46
2026-02-28T10:45:00Z,53.06,46.00
2026-02-28T10:46:00Z,51.85,51.55
2026-02-28T10:47:00Z,38.81,60.89
2026-02-28T10:48:00Z,27.56,71.04
2026-02-28T10:49:00Z,35.65,61.93
2026-02-28T10:50:00Z,35.95,63.47
2026-02-28T10:51:00Z,28.05,72.03
2026-02-28T10:52:00Z,26.94,73.79
2026-02-28T10:53:00Z,24.94,76.32
2026-02-28T10:54:00Z,21.37,80.06
2026-02-28T10:55:00Z,12.69,86.07
2026-02-28T10:56:00Z,12.68,90.27
2026-02-28T10:57:00Z,9.86,90.27
2026-02-28T10:58:00Z,10.22,90.00
2026-02-28T10:59:00Z,12.93,88.39
2026-02-28T11:00:00Z,12.07,85.95
2026-02-28T11:01:00Z,11.33,87.34
2026-02-28T11:02:00Z,12.30,89.83
2026-02-28T11:03:00Z,10.34,91.65
2026-02-28T11:04:00Z,9.00,91.04
2026-02-28T11:05:00Z,7.62,92.32
2026-02-28T11:06:00Z,5.28,95.08
2026-02-28T11:07:00Z,3.38,95.47
2026-02-28T11:08:00Z,4.04,97.35
2026-02-28T11:09:00Z,2.31,97.97
2026-02-28T11:10:00Z,2.55,98.01
2026-02-28T11:11:00Z,2.57,97.99
2026-02-28T11:12:00Z,2.82,98.00
2026-02-28T11:13:00Z,3.00,97.00
2026-02-28T11:14:00Z,2.79,99.00
2026-02-28T11:15:00Z,1.34,97.73
2026-02-28T11:16:00Z,1.44,99.00
2026-02-28T11:17:00Z,2.52,97.20
2026-02-28T11:18:00Z,2.72,98.15
2026-02-28T11:19:00Z,2.20,99.00
2026-02-28T11:20:00Z,2.94,97.01
2026-02-28T11:21:00Z,4.00,95.00
2026-02-28T11:22:00Z,1.63,97.67
2026-02-28T11:23:00Z,1.18,98.99
2026-02-28T11:24:00Z,1.32,98.99
2026-02-28T11:25:00Z,1.00,99.00
2026-02-28T11:26:00Z,1.00,99.00
2026-02-28T11:27:00Z,1.00,99.00
2026-02-28T11:28:00Z,1.00,99.00
2026-02-28T11:31:00Z,1.00,99.00
