# event_ticker=KXATPMATCH-26MAR24HALZVE
# final_score=7-6(4) 7-6(1)
# score_resolution=7-6 7-6
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Quentin Halys
# kalshi_date=2026-03-24
timestamp,Alexander Zverev,Quentin Halys
2026-03-24T22:06:00Z,87.00,15.00
2026-03-24T22:07:00Z,87.00,15.00
2026-03-24T22:08:00Z,86.00,15.00
2026-03-24T22:09:00Z,86.00,15.00
2026-03-24T22:10:00Z,86.00,15.00
2026-03-24T22:11:00Z,87.00,15.00
2026-03-24T22:12:00Z,87.00,15.00
2026-03-24T22:15:00Z,87.00,15.00
2026-03-24T22:16:00Z,87.00,15.00
2026-03-24T22:17:00Z,87.00,15.00
2026-03-24T22:18:00Z,87.00,15.00
2026-03-24T22:19:00Z,87.00,15.00
2026-03-24T22:20:00Z,87.00,15.00
2026-03-24T22:23:00Z,87.00,15.00
2026-03-24T22:25:00Z,87.00,15.00
2026-03-24T22:29:00Z,87.00,15.00
2026-03-24T22:30:00Z,87.00,15.00
2026-03-24T22:31:00Z,87.00,15.00
2026-03-24T22:32:00Z,87.00,15.00
2026-03-24T22:33:00Z,87.00,15.00
2026-03-24T22:36:00Z,87.00,15.00
2026-03-24T22:37:00Z,87.00,15.00
2026-03-24T22:39:00Z,87.00,14.64
2026-03-24T22:41:00Z,87.00,14.64
2026-03-24T22:45:00Z,87.00,13.10
2026-03-24T22:46:00Z,87.00,14.00
2026-03-24T22:47:00Z,87.00,13.00
2026-03-24T22:48:00Z,87.00,14.00
2026-03-24T22:49:00Z,87.00,14.00
2026-03-24T22:51:00Z,87.00,14.00
2026-03-24T22:55:00Z,87.00,14.00
2026-03-24T22:57:00Z,87.00,14.00
2026-03-24T22:58:00Z,87.00,14.00
2026-03-24T23:01:00Z,87.00,14.00
2026-03-24T23:02:00Z,87.00,14.00
2026-03-24T23:03:00Z,87.00,14.00
2026-03-24T23:05:00Z,87.00,14.00
2026-03-24T23:06:00Z,87.00,14.00
2026-03-24T23:07:00Z,87.00,14.00
2026-03-24T23:08:00Z,87.00,13.00
2026-03-24T23:09:00Z,87.00,14.00
2026-03-24T23:11:00Z,87.00,14.00
2026-03-24T23:12:00Z,87.00,14.00
2026-03-24T23:13:00Z,87.00,14.00
2026-03-24T23:14:00Z,87.00,14.00
2026-03-24T23:15:00Z,87.00,14.00
2026-03-24T23:16:00Z,87.00,14.00
2026-03-24T23:18:00Z,87.00,14.00
2026-03-24T23:21:00Z,87.00,14.00
2026-03-24T23:23:00Z,87.00,14.00
2026-03-24T23:25:00Z,87.60,14.00
2026-03-24T23:28:00Z,88.00,13.78
2026-03-24T23:30:00Z,88.00,14.00
2026-03-24T23:31:00Z,88.00,14.00
2026-03-24T23:32:00Z,88.00,14.00
2026-03-24T23:33:00Z,88.00,14.00
2026-03-24T23:34:00Z,88.00,14.00
2026-03-24T23:35:00Z,88.00,14.00
2026-03-24T23:36:00Z,88.00,13.99
2026-03-24T23:41:00Z,88.00,14.00
2026-03-24T23:42:00Z,88.00,13.62
2026-03-24T23:43:00Z,88.00,14.00
2026-03-24T23:44:00Z,87.50,14.00
2026-03-24T23:46:00Z,88.00,13.00
2026-03-24T23:48:00Z,88.00,14.00
2026-03-24T23:51:00Z,88.00,14.00
2026-03-24T23:52:00Z,88.00,13.00
2026-03-24T23:53:00Z,88.00,14.00
2026-03-24T23:54:00Z,88.00,14.00
2026-03-24T23:56:00Z,88.00,13.00
2026-03-24T23:57:00Z,88.00,14.00
2026-03-24T23:59:00Z,88.00,14.00
2026-03-25T00:00:00Z,88.00,14.00
2026-03-25T00:01:00Z,88.00,14.00
2026-03-25T00:03:00Z,88.00,14.00
2026-03-25T00:04:00Z,88.00,14.00
2026-03-25T00:05:00Z,88.00,14.00
2026-03-25T00:07:00Z,88.00,14.00
2026-03-25T00:08:00Z,88.00,14.00
2026-03-25T00:09:00Z,88.00,14.00
2026-03-25T00:10:00Z,87.03,14.00
2026-03-25T00:11:00Z,85.29,14.00
2026-03-25T00:12:00Z,87.00,14.00
2026-03-25T00:13:00Z,87.00,14.00
2026-03-25T00:14:00Z,87.00,14.00
2026-03-25T00:15:00Z,87.00,14.00
2026-03-25T00:17:00Z,87.00,14.00
2026-03-25T00:18:00Z,87.00,14.00
2026-03-25T00:19:00Z,87.00,14.00
2026-03-25T00:20:00Z,87.00,14.00
2026-03-25T00:21:00Z,87.00,14.00
2026-03-25T00:22:00Z,87.00,14.00
2026-03-25T00:23:00Z,86.08,13.98
2026-03-25T00:24:00Z,87.00,14.00
2026-03-25T00:25:00Z,87.00,14.00
2026-03-25T00:26:00Z,86.89,14.00
2026-03-25T00:27:00Z,87.00,14.00
2026-03-25T00:28:00Z,87.00,13.31
2026-03-25T00:29:00Z,87.00,14.00
2026-03-25T00:30:00Z,87.00,14.00
2026-03-25T00:31:00Z,87.00,14.00
2026-03-25T00:32:00Z,87.00,13.00
2026-03-25T00:35:00Z,87.00,13.86
2026-03-25T00:36:00Z,87.00,14.00
2026-03-25T00:37:00Z,87.00,14.00
2026-03-25T00:38:00Z,87.00,14.00
2026-03-25T00:39:00Z,87.00,14.00
2026-03-25T00:40:00Z,87.00,14.00
2026-03-25T00:41:00Z,87.00,14.00
2026-03-25T00:42:00Z,87.00,14.00
2026-03-25T00:43:00Z,87.00,12.17
2026-03-25T00:44:00Z,87.00,14.00
2026-03-25T00:45:00Z,87.00,13.93
2026-03-25T00:46:00Z,87.00,14.00
2026-03-25T00:47:00Z,87.00,13.92
2026-03-25T00:48:00Z,87.00,12.02
2026-03-25T00:49:00Z,87.00,14.00
2026-03-25T00:50:00Z,87.00,13.84
2026-03-25T00:51:00Z,87.00,14.00
2026-03-25T00:52:00Z,87.00,13.99
2026-03-25T00:53:00Z,87.00,13.99
2026-03-25T00:54:00Z,87.00,13.66
2026-03-25T00:56:00Z,87.00,13.95
2026-03-25T00:57:00Z,86.00,14.00
2026-03-25T00:58:00Z,86.00,14.00
2026-03-25T01:00:00Z,87.00,14.00
2026-03-25T01:01:00Z,87.00,13.98
2026-03-25T01:02:00Z,86.36,13.80
2026-03-25T01:03:00Z,86.36,14.00
2026-03-25T01:04:00Z,86.36,14.00
2026-03-25T01:05:00Z,87.00,14.00
2026-03-25T01:06:00Z,87.00,14.00
2026-03-25T01:07:00Z,87.00,14.00
2026-03-25T01:08:00Z,87.00,14.00
2026-03-25T01:09:00Z,87.00,13.43
2026-03-25T01:10:00Z,87.00,14.00
2026-03-25T01:12:00Z,87.00,14.00
2026-03-25T01:13:00Z,87.00,13.99
2026-03-25T01:14:00Z,87.00,14.00
2026-03-25T01:15:00Z,87.00,14.00
2026-03-25T01:16:00Z,87.00,14.00
2026-03-25T01:17:00Z,87.00,14.00
2026-03-25T01:18:00Z,87.00,13.98
2026-03-25T01:19:00Z,87.00,14.00
2026-03-25T01:20:00Z,87.00,13.97
2026-03-25T01:21:00Z,87.00,13.97
2026-03-25T01:22:00Z,87.00,14.00
2026-03-25T01:23:00Z,87.00,13.00
2026-03-25T01:24:00Z,87.00,13.00
2026-03-25T01:25:00Z,87.00,14.00
2026-03-25T01:26:00Z,87.00,12.02
2026-03-25T01:27:00Z,87.00,13.39
2026-03-25T01:28:00Z,87.00,14.00
2026-03-25T01:29:00Z,87.96,14.00
2026-03-25T01:31:00Z,88.00,14.00
2026-03-25T01:32:00Z,88.00,14.00
2026-03-25T01:33:00Z,88.00,13.19
2026-03-25T01:34:00Z,88.00,13.00
2026-03-25T01:35:00Z,88.00,12.64
2026-03-25T01:36:00Z,88.00,12.00
2026-03-25T01:37:00Z,88.00,13.00
2026-03-25T01:38:00Z,88.00,13.00
2026-03-25T01:39:00Z,88.00,12.00
2026-03-25T01:40:00Z,88.00,12.99
2026-03-25T01:41:00Z,88.00,13.00
2026-03-25T01:42:00Z,87.03,12.53
2026-03-25T01:43:00Z,88.00,12.53
2026-03-25T01:45:00Z,88.00,12.53
2026-03-25T01:46:00Z,88.00,13.00
2026-03-25T01:47:00Z,88.00,13.00
2026-03-25T01:48:00Z,88.00,13.06
2026-03-25T01:49:00Z,88.00,13.90
2026-03-25T01:50:00Z,88.00,13.00
2026-03-25T01:51:00Z,88.00,13.96
2026-03-25T01:52:00Z,87.01,13.83
2026-03-25T01:53:00Z,87.50,13.76
2026-03-25T01:54:00Z,88.00,13.94
2026-03-25T01:55:00Z,87.88,14.00
2026-03-25T01:56:00Z,88.00,14.00
2026-03-25T01:57:00Z,88.00,13.99
2026-03-25T01:58:00Z,86.37,14.00
2026-03-25T01:59:00Z,88.00,14.00
2026-03-25T02:00:00Z,87.38,13.91
2026-03-25T02:01:00Z,87.98,13.96
2026-03-25T02:02:00Z,87.89,13.55
2026-03-25T02:03:00Z,88.00,13.80
2026-03-25T02:04:00Z,87.16,13.42
2026-03-25T02:05:00Z,88.00,13.78
2026-03-25T02:06:00Z,88.00,13.00
2026-03-25T02:07:00Z,87.59,13.27
2026-03-25T02:08:00Z,85.11,14.86
2026-03-25T02:09:00Z,84.47,15.20
2026-03-25T02:10:00Z,85.84,14.38
2026-03-25T02:11:00Z,86.02,13.67
2026-03-25T02:12:00Z,86.42,14.25
2026-03-25T02:13:00Z,86.47,14.68
2026-03-25T02:14:00Z,86.36,15.24
2026-03-25T02:15:00Z,84.30,16.99
2026-03-25T02:16:00Z,84.97,15.50
2026-03-25T02:17:00Z,84.01,15.92
2026-03-25T02:18:00Z,84.85,15.33
2026-03-25T02:19:00Z,82.62,17.91
2026-03-25T02:20:00Z,80.99,19.80
2026-03-25T02:21:00Z,80.82,20.10
2026-03-25T02:22:00Z,79.76,21.85
2026-03-25T02:23:00Z,80.05,19.40
2026-03-25T02:24:00Z,83.43,17.95
2026-03-25T02:25:00Z,82.11,18.71
2026-03-25T02:26:00Z,81.70,18.27
2026-03-25T02:27:00Z,80.97,20.82
2026-03-25T02:28:00Z,81.00,20.75
2026-03-25T02:29:00Z,79.08,21.79
2026-03-25T02:30:00Z,78.42,21.89
2026-03-25T02:31:00Z,79.99,20.39
2026-03-25T02:32:00Z,81.80,19.17
2026-03-25T02:33:00Z,78.42,22.73
2026-03-25T02:34:00Z,78.63,20.37
2026-03-25T02:35:00Z,80.90,19.29
2026-03-25T02:36:00Z,78.59,21.85
2026-03-25T02:37:00Z,77.97,22.98
2026-03-25T02:38:00Z,75.31,25.03
2026-03-25T02:39:00Z,77.18,23.33
2026-03-25T02:40:00Z,76.23,22.71
2026-03-25T02:41:00Z,80.04,21.24
2026-03-25T02:42:00Z,80.87,19.58
2026-03-25T02:43:00Z,91.95,14.43
2026-03-25T02:44:00Z,84.26,15.26
2026-03-25T02:45:00Z,84.27,16.35
2026-03-25T02:46:00Z,84.83,16.29
2026-03-25T02:47:00Z,82.02,19.48
2026-03-25T02:48:00Z,81.58,18.90
2026-03-25T02:49:00Z,80.00,21.67
2026-03-25T02:50:00Z,79.96,21.92
2026-03-25T02:51:00Z,80.74,20.66
2026-03-25T02:52:00Z,82.04,19.12
2026-03-25T02:53:00Z,81.19,20.39
2026-03-25T02:54:00Z,81.29,20.27
2026-03-25T02:55:00Z,85.69,15.15
2026-03-25T02:56:00Z,91.85,8.97
2026-03-25T02:57:00Z,90.88,9.96
2026-03-25T02:58:00Z,89.51,10.14
2026-03-25T02:59:00Z,87.87,12.17
2026-03-25T03:00:00Z,92.52,7.62
2026-03-25T03:01:00Z,93.15,6.92
2026-03-25T03:02:00Z,93.13,6.95
2026-03-25T03:03:00Z,94.28,6.62
2026-03-25T03:04:00Z,94.77,6.35
2026-03-25T03:05:00Z,94.13,6.99
2026-03-25T03:06:00Z,94.00,6.55
2026-03-25T03:07:00Z,93.40,7.51
2026-03-25T03:08:00Z,92.02,8.82
2026-03-25T03:09:00Z,90.90,10.70
2026-03-25T03:10:00Z,90.72,10.25
2026-03-25T03:11:00Z,92.09,9.48
2026-03-25T03:12:00Z,92.44,8.01
2026-03-25T03:13:00Z,92.98,7.98
2026-03-25T03:14:00Z,92.93,8.23
2026-03-25T03:15:00Z,92.31,8.62
2026-03-25T03:16:00Z,91.61,9.88
2026-03-25T03:17:00Z,91.94,9.29
2026-03-25T03:18:00Z,92.54,8.64
2026-03-25T03:19:00Z,92.33,8.78
2026-03-25T03:20:00Z,92.74,7.91
2026-03-25T03:21:00Z,91.78,8.61
2026-03-25T03:22:00Z,90.95,9.91
2026-03-25T03:23:00Z,88.59,15.17
2026-03-25T03:24:00Z,87.58,13.51
2026-03-25T03:25:00Z,90.66,9.55
2026-03-25T03:26:00Z,91.99,8.83
2026-03-25T03:27:00Z,91.36,9.64
2026-03-25T03:28:00Z,89.64,10.96
2026-03-25T03:29:00Z,87.97,12.41
2026-03-25T03:30:00Z,89.63,12.42
2026-03-25T03:31:00Z,89.50,11.73
2026-03-25T03:32:00Z,90.85,10.21
2026-03-25T03:33:00Z,90.99,9.89
2026-03-25T03:34:00Z,92.59,8.96
2026-03-25T03:35:00Z,93.87,5.55
2026-03-25T03:36:00Z,96.41,2.99
2026-03-25T03:37:00Z,94.37,5.63
2026-03-25T03:38:00Z,90.71,10.22
2026-03-25T03:39:00Z,91.96,7.64
2026-03-25T03:40:00Z,91.98,8.13
2026-03-25T03:41:00Z,91.09,8.47
2026-03-25T03:42:00Z,91.74,9.39
2026-03-25T03:43:00Z,90.40,8.91
2026-03-25T03:44:00Z,90.13,10.02
2026-03-25T03:45:00Z,89.61,9.58
2026-03-25T03:46:00Z,89.41,11.69
2026-03-25T03:47:00Z,93.45,5.96
2026-03-25T03:48:00Z,97.13,3.19
2026-03-25T03:49:00Z,96.32,5.15
2026-03-25T03:50:00Z,98.72,1.31
2026-03-25T03:51:00Z,99.00,1.00
2026-03-25T03:52:00Z,99.00,1.00
2026-03-25T03:53:00Z,99.00,1.00
2026-03-25T03:54:00Z,99.00,1.00
2026-03-25T03:55:00Z,99.00,1.00
2026-03-25T03:56:00Z,99.00,1.00
2026-03-25T03:57:00Z,99.00,1.00
2026-03-25T03:58:00Z,99.00,1.00
2026-03-25T03:59:00Z,99.00,1.00
2026-03-25T04:00:00Z,99.00,1.00
2026-03-25T04:01:00Z,99.00,1.00
2026-03-25T04:02:00Z,99.00,1.00
