# event_ticker=KXATPMATCH-26MAR22OPEFRI
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Taylor Fritz
# fav_player=Reilly Opelka
# dog_player=Taylor Fritz
# kalshi_date=2026-03-22
timestamp,Reilly Opelka,Taylor Fritz
2026-03-22T13:52:00Z,32.00,70.00
2026-03-22T13:55:00Z,31.00,69.00
2026-03-22T13:56:00Z,31.00,69.00
2026-03-22T13:57:00Z,32.00,69.00
2026-03-22T13:58:00Z,32.00,70.00
2026-03-22T13:59:00Z,32.00,70.00
2026-03-22T14:01:00Z,32.00,70.00
2026-03-22T14:06:00Z,32.00,70.00
2026-03-22T14:09:00Z,32.00,70.00
2026-03-22T14:11:00Z,32.00,70.00
2026-03-22T14:12:00Z,32.00,70.00
2026-03-22T14:13:00Z,32.00,70.00
2026-03-22T14:17:00Z,32.00,70.00
2026-03-22T14:20:00Z,32.00,70.00
2026-03-22T14:24:00Z,32.00,70.00
2026-03-22T14:26:00Z,32.00,70.00
2026-03-22T14:27:00Z,32.00,70.00
2026-03-22T14:29:00Z,32.00,70.00
2026-03-22T14:30:00Z,32.00,70.00
2026-03-22T14:31:00Z,32.00,69.83
2026-03-22T14:32:00Z,32.00,69.00
2026-03-22T14:33:00Z,32.00,70.00
2026-03-22T14:36:00Z,32.00,70.00
2026-03-22T14:38:00Z,32.00,70.00
2026-03-22T14:39:00Z,32.00,70.00
2026-03-22T14:42:00Z,32.00,70.00
2026-03-22T14:43:00Z,32.00,70.00
2026-03-22T14:50:00Z,32.00,70.00
2026-03-22T14:52:00Z,32.00,70.00
2026-03-22T14:56:00Z,32.00,70.00
2026-03-22T14:57:00Z,32.00,70.00
2026-03-22T14:58:00Z,31.93,70.00
2026-03-22T15:01:00Z,32.00,70.00
2026-03-22T15:02:00Z,32.00,69.00
2026-03-22T15:04:00Z,32.00,69.00
2026-03-22T15:06:00Z,32.00,69.00
2026-03-22T15:08:00Z,32.00,69.00
2026-03-22T15:09:00Z,32.00,69.00
2026-03-22T15:11:00Z,32.00,69.00
2026-03-22T15:12:00Z,32.00,69.00
2026-03-22T15:14:00Z,32.00,69.00
2026-03-22T15:15:00Z,32.00,69.00
2026-03-22T15:16:00Z,32.00,69.00
2026-03-22T15:20:00Z,32.00,69.00
2026-03-22T15:21:00Z,32.00,69.00
2026-03-22T15:22:00Z,32.00,69.00
2026-03-22T15:23:00Z,32.00,69.00
2026-03-22T15:24:00Z,32.00,69.00
2026-03-22T15:25:00Z,32.00,69.00
2026-03-22T15:26:00Z,33.46,69.00
2026-03-22T15:27:00Z,33.46,69.00
2026-03-22T15:28:00Z,33.46,69.00
2026-03-22T15:29:00Z,33.46,69.00
2026-03-22T15:30:00Z,33.46,69.00
2026-03-22T15:31:00Z,33.46,69.00
2026-03-22T15:32:00Z,33.46,69.00
2026-03-22T15:33:00Z,33.46,69.00
2026-03-22T15:34:00Z,34.00,68.00
2026-03-22T15:35:00Z,34.00,68.00
2026-03-22T15:36:00Z,34.00,68.00
2026-03-22T15:38:00Z,34.00,68.00
2026-03-22T15:39:00Z,34.00,68.00
2026-03-22T15:40:00Z,32.00,66.00
2026-03-22T15:41:00Z,34.00,66.00
2026-03-22T15:42:00Z,34.00,66.00
2026-03-22T15:43:00Z,34.00,68.00
2026-03-22T15:44:00Z,34.00,68.00
2026-03-22T15:45:00Z,34.00,68.00
2026-03-22T15:46:00Z,34.00,68.00
2026-03-22T15:47:00Z,34.00,68.00
2026-03-22T15:48:00Z,34.00,68.00
2026-03-22T15:49:00Z,34.00,68.00
2026-03-22T15:53:00Z,34.00,68.00
2026-03-22T15:54:00Z,34.00,68.00
2026-03-22T15:55:00Z,34.00,68.00
2026-03-22T15:57:00Z,34.00,68.00
2026-03-22T15:58:00Z,34.00,68.00
2026-03-22T15:59:00Z,34.00,68.00
2026-03-22T16:00:00Z,34.00,68.69
2026-03-22T16:01:00Z,34.00,69.00
2026-03-22T16:02:00Z,34.00,68.00
2026-03-22T16:03:00Z,34.00,68.00
2026-03-22T16:04:00Z,34.00,68.00
2026-03-22T16:05:00Z,34.00,68.00
2026-03-22T16:06:00Z,34.00,69.00
2026-03-22T16:07:00Z,34.00,69.00
2026-03-22T16:08:00Z,34.00,68.57
2026-03-22T16:10:00Z,34.00,69.00
2026-03-22T16:11:00Z,34.00,69.00
2026-03-22T16:12:00Z,34.00,69.00
2026-03-22T16:14:00Z,34.00,69.00
2026-03-22T16:15:00Z,34.00,69.00
2026-03-22T16:17:00Z,34.00,69.00
2026-03-22T16:18:00Z,34.00,69.00
2026-03-22T16:19:00Z,34.00,69.00
2026-03-22T16:20:00Z,33.00,69.00
2026-03-22T16:23:00Z,33.00,69.00
2026-03-22T16:24:00Z,34.00,69.00
2026-03-22T16:31:00Z,34.00,69.00
2026-03-22T16:34:00Z,33.62,69.00
2026-03-22T16:37:00Z,34.00,69.00
2026-03-22T16:38:00Z,34.00,67.98
2026-03-22T16:39:00Z,34.00,68.00
2026-03-22T16:40:00Z,34.00,68.00
2026-03-22T16:42:00Z,34.00,68.00
2026-03-22T16:43:00Z,34.00,68.00
2026-03-22T16:44:00Z,34.00,68.00
2026-03-22T16:45:00Z,34.00,68.00
2026-03-22T16:46:00Z,34.00,68.00
2026-03-22T16:47:00Z,34.00,68.00
2026-03-22T16:48:00Z,34.00,68.00
2026-03-22T16:50:00Z,34.00,68.00
2026-03-22T16:51:00Z,34.00,68.00
2026-03-22T16:53:00Z,34.00,68.00
2026-03-22T16:54:00Z,33.00,68.00
2026-03-22T16:55:00Z,34.00,68.00
2026-03-22T16:56:00Z,34.00,65.86
2026-03-22T16:57:00Z,34.00,67.00
2026-03-22T16:58:00Z,34.00,68.00
2026-03-22T16:59:00Z,34.00,68.00
2026-03-22T17:00:00Z,34.00,68.00
2026-03-22T17:01:00Z,34.00,68.00
2026-03-22T17:02:00Z,34.00,68.00
2026-03-22T17:03:00Z,33.00,68.00
2026-03-22T17:04:00Z,33.00,68.00
2026-03-22T17:05:00Z,33.98,68.00
2026-03-22T17:06:00Z,34.00,68.00
2026-03-22T17:07:00Z,34.00,68.00
2026-03-22T17:08:00Z,34.00,68.00
2026-03-22T17:09:00Z,34.00,68.00
2026-03-22T17:10:00Z,34.00,68.00
2026-03-22T17:11:00Z,34.00,67.84
2026-03-22T17:12:00Z,33.70,68.00
2026-03-22T17:13:00Z,34.00,68.00
2026-03-22T17:14:00Z,34.00,67.55
2026-03-22T17:15:00Z,33.00,68.00
2026-03-22T17:16:00Z,33.00,68.00
2026-03-22T17:17:00Z,34.00,68.00
2026-03-22T17:18:00Z,33.03,68.00
2026-03-22T17:19:00Z,34.00,68.00
2026-03-22T17:21:00Z,34.00,68.00
2026-03-22T17:22:00Z,34.00,67.00
2026-03-22T17:24:00Z,33.00,67.88
2026-03-22T17:25:00Z,34.00,67.43
2026-03-22T17:26:00Z,33.00,68.00
2026-03-22T17:27:00Z,33.00,68.00
2026-03-22T17:28:00Z,33.00,68.08
2026-03-22T17:29:00Z,33.00,68.00
2026-03-22T17:30:00Z,33.00,68.62
2026-03-22T17:31:00Z,33.00,69.00
2026-03-22T17:32:00Z,33.00,69.00
2026-03-22T17:33:00Z,33.00,69.00
2026-03-22T17:34:00Z,33.00,69.00
2026-03-22T17:35:00Z,33.00,68.94
2026-03-22T17:36:00Z,33.00,68.00
2026-03-22T17:37:00Z,31.76,68.00
2026-03-22T17:38:00Z,33.00,68.76
2026-03-22T17:39:00Z,33.00,69.00
2026-03-22T17:40:00Z,32.88,69.33
2026-03-22T17:41:00Z,31.00,70.85
2026-03-22T17:42:00Z,29.79,70.77
2026-03-22T17:43:00Z,29.57,72.43
2026-03-22T17:44:00Z,26.74,73.06
2026-03-22T17:45:00Z,30.37,70.97
2026-03-22T17:46:00Z,30.39,72.17
2026-03-22T17:47:00Z,28.03,73.49
2026-03-22T17:48:00Z,26.72,74.96
2026-03-22T17:49:00Z,25.84,75.00
2026-03-22T17:50:00Z,24.85,80.50
2026-03-22T17:51:00Z,15.54,82.81
2026-03-22T17:52:00Z,10.70,89.59
2026-03-22T17:53:00Z,9.20,91.66
2026-03-22T17:54:00Z,9.92,90.99
2026-03-22T17:55:00Z,9.99,90.88
2026-03-22T17:56:00Z,10.00,90.87
2026-03-22T17:57:00Z,9.35,90.75
2026-03-22T17:58:00Z,9.39,91.98
2026-03-22T17:59:00Z,9.80,91.03
2026-03-22T18:00:00Z,9.08,90.80
2026-03-22T18:01:00Z,9.00,91.56
2026-03-22T18:02:00Z,9.00,91.99
2026-03-22T18:03:00Z,8.98,91.91
2026-03-22T18:04:00Z,9.42,91.09
2026-03-22T18:05:00Z,10.00,91.00
2026-03-22T18:06:00Z,9.03,91.07
2026-03-22T18:07:00Z,9.75,90.73
2026-03-22T18:08:00Z,10.00,90.61
2026-03-22T18:09:00Z,10.17,90.17
2026-03-22T18:10:00Z,11.82,88.98
2026-03-22T18:11:00Z,12.47,88.46
2026-03-22T18:12:00Z,11.45,88.63
2026-03-22T18:13:00Z,11.16,89.24
2026-03-22T18:14:00Z,13.11,88.46
2026-03-22T18:15:00Z,14.00,88.00
2026-03-22T18:16:00Z,13.32,88.00
2026-03-22T18:17:00Z,13.04,88.21
2026-03-22T18:18:00Z,12.34,88.94
2026-03-22T18:19:00Z,13.74,88.92
2026-03-22T18:20:00Z,14.00,88.00
2026-03-22T18:21:00Z,13.94,88.00
2026-03-22T18:22:00Z,14.00,87.74
2026-03-22T18:23:00Z,14.29,88.00
2026-03-22T18:24:00Z,13.25,88.02
2026-03-22T18:25:00Z,12.65,89.00
2026-03-22T18:26:00Z,11.75,88.07
2026-03-22T18:27:00Z,9.72,90.71
2026-03-22T18:28:00Z,8.13,91.26
2026-03-22T18:29:00Z,9.23,92.34
2026-03-22T18:30:00Z,11.24,89.13
2026-03-22T18:31:00Z,8.73,91.92
2026-03-22T18:32:00Z,11.07,89.13
2026-03-22T18:33:00Z,7.82,92.96
2026-03-22T18:34:00Z,2.19,97.11
2026-03-22T18:35:00Z,1.45,98.40
2026-03-22T18:36:00Z,1.66,98.88
2026-03-22T18:37:00Z,1.32,98.99
2026-03-22T18:38:00Z,1.00,99.00
2026-03-22T18:39:00Z,1.00,99.00
2026-03-22T18:40:00Z,1.00,99.00
2026-03-22T18:41:00Z,1.00,99.00
2026-03-22T18:42:00Z,1.35,99.00
2026-03-22T18:43:00Z,1.08,99.00
2026-03-22T18:44:00Z,1.00,99.00
2026-03-22T18:45:00Z,1.00,99.00
2026-03-22T18:46:00Z,1.00,99.00
2026-03-22T18:48:00Z,1.00,99.00
2026-03-22T18:49:00Z,1.00,99.00
2026-03-22T18:50:00Z,1.00,99.00
2026-03-22T18:51:00Z,1.00,99.00
