# event_ticker=KXATPMATCH-25OCT27CERDZU
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Francisco Cerundolo
# fav_player=Damir Dzumhur
# dog_player=Francisco Cerundolo
# kalshi_date=2025-10-27
timestamp,Damir Dzumhur,Francisco Cerundolo
2025-10-27T12:45:00Z,29.00,72.00
2025-10-27T12:46:00Z,29.00,72.00
2025-10-27T12:47:00Z,29.00,72.00
2025-10-27T12:51:00Z,29.00,72.00
2025-10-27T12:52:00Z,29.00,72.00
2025-10-27T12:53:00Z,29.00,72.00
2025-10-27T12:54:00Z,29.00,72.00
2025-10-27T12:56:00Z,29.00,72.00
2025-10-27T12:57:00Z,29.00,72.00
2025-10-27T12:59:00Z,29.00,72.00
2025-10-27T13:00:00Z,29.00,72.00
2025-10-27T13:01:00Z,29.00,72.00
2025-10-27T13:03:00Z,29.00,72.00
2025-10-27T13:05:00Z,29.00,72.00
2025-10-27T13:09:00Z,29.00,72.00
2025-10-27T13:12:00Z,29.00,72.00
2025-10-27T13:13:00Z,29.00,72.00
2025-10-27T13:14:00Z,29.00,72.00
2025-10-27T13:17:00Z,29.00,72.00
2025-10-27T13:18:00Z,29.00,72.00
2025-10-27T13:20:00Z,29.00,72.00
2025-10-27T13:21:00Z,30.00,72.00
2025-10-27T13:22:00Z,30.00,72.00
2025-10-27T13:23:00Z,30.00,72.00
2025-10-27T13:26:00Z,30.00,72.00
2025-10-27T13:28:00Z,30.00,72.00
2025-10-27T13:30:00Z,30.00,71.00
2025-10-27T13:31:00Z,30.00,71.00
2025-10-27T13:34:00Z,30.00,71.00
2025-10-27T13:35:00Z,30.00,72.00
2025-10-27T13:37:00Z,30.00,72.00
2025-10-27T13:39:00Z,30.00,72.23
2025-10-27T13:40:00Z,30.00,72.00
2025-10-27T13:41:00Z,30.00,72.00
2025-10-27T13:42:00Z,30.00,72.00
2025-10-27T13:43:00Z,30.00,73.00
2025-10-27T13:44:00Z,30.00,72.04
2025-10-27T13:45:00Z,29.00,73.00
2025-10-27T13:46:00Z,28.00,72.07
2025-10-27T13:47:00Z,28.00,74.10
2025-10-27T13:48:00Z,27.00,74.10
2025-10-27T13:49:00Z,28.00,73.08
2025-10-27T13:50:00Z,32.22,70.64
2025-10-27T13:51:00Z,31.00,69.00
2025-10-27T13:52:00Z,31.00,72.69
2025-10-27T13:53:00Z,31.20,68.45
2025-10-27T13:54:00Z,31.20,72.32
2025-10-27T13:55:00Z,29.00,73.32
2025-10-27T13:56:00Z,25.96,75.81
2025-10-27T13:57:00Z,23.65,77.52
2025-10-27T13:58:00Z,19.93,80.41
2025-10-27T13:59:00Z,20.00,81.03
2025-10-27T14:00:00Z,26.00,74.12
2025-10-27T14:01:00Z,29.00,74.00
2025-10-27T14:02:00Z,29.00,74.00
2025-10-27T14:03:00Z,29.00,73.00
2025-10-27T14:04:00Z,25.31,75.29
2025-10-27T14:05:00Z,26.00,74.37
2025-10-27T14:06:00Z,23.46,78.24
2025-10-27T14:07:00Z,25.20,75.69
2025-10-27T14:08:00Z,19.91,80.27
2025-10-27T14:09:00Z,15.89,83.00
2025-10-27T14:10:00Z,12.62,85.99
2025-10-27T14:11:00Z,14.00,87.00
2025-10-27T14:12:00Z,14.00,87.00
2025-10-27T14:13:00Z,15.00,87.00
2025-10-27T14:14:00Z,15.71,87.00
2025-10-27T14:15:00Z,17.15,83.00
2025-10-27T14:16:00Z,15.71,84.83
2025-10-27T14:17:00Z,14.25,86.00
2025-10-27T14:18:00Z,13.68,88.00
2025-10-27T14:19:00Z,12.61,88.00
2025-10-27T14:20:00Z,12.34,87.75
2025-10-27T14:21:00Z,12.41,87.75
2025-10-27T14:22:00Z,14.00,86.00
2025-10-27T14:23:00Z,15.00,85.00
2025-10-27T14:24:00Z,16.00,85.00
2025-10-27T14:25:00Z,13.92,85.33
2025-10-27T14:26:00Z,13.63,87.00
2025-10-27T14:27:00Z,13.63,87.00
2025-10-27T14:28:00Z,13.63,87.00
2025-10-27T14:29:00Z,14.00,87.00
2025-10-27T14:30:00Z,14.00,87.00
2025-10-27T14:31:00Z,17.00,86.21
2025-10-27T14:32:00Z,14.00,85.00
2025-10-27T14:33:00Z,17.00,83.73
2025-10-27T14:34:00Z,20.71,79.47
2025-10-27T14:35:00Z,21.03,79.00
2025-10-27T14:36:00Z,21.30,79.01
2025-10-27T14:37:00Z,17.85,82.01
2025-10-27T14:38:00Z,13.08,83.45
2025-10-27T14:39:00Z,11.98,88.00
2025-10-27T14:40:00Z,9.64,91.50
2025-10-27T14:41:00Z,7.66,92.15
2025-10-27T14:42:00Z,5.00,95.48
2025-10-27T14:43:00Z,6.13,95.00
2025-10-27T14:44:00Z,8.69,93.17
2025-10-27T14:45:00Z,12.63,87.94
2025-10-27T14:46:00Z,12.35,89.29
2025-10-27T14:47:00Z,11.30,89.72
2025-10-27T14:48:00Z,10.03,89.72
2025-10-27T14:49:00Z,6.71,93.50
2025-10-27T14:50:00Z,4.18,95.91
2025-10-27T14:51:00Z,4.08,97.21
2025-10-27T14:52:00Z,4.19,96.00
2025-10-27T14:53:00Z,3.90,96.94
2025-10-27T14:54:00Z,6.06,93.51
2025-10-27T14:55:00Z,4.50,96.00
2025-10-27T14:56:00Z,4.36,95.50
2025-10-27T14:57:00Z,2.00,97.88
2025-10-27T14:58:00Z,1.00,98.98
2025-10-27T14:59:00Z,1.00,98.81
2025-10-27T15:00:00Z,1.00,98.00
2025-10-27T15:02:00Z,1.00,99.00
