# event_ticker=KXATPMATCH-25OCT28TIERUB
# final_score=6-4 6-4
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Learner Tien
# kalshi_date=2025-10-28
timestamp,Andrey Rublev,Learner Tien
2025-10-28T17:48:00Z,52.00,49.00
2025-10-28T17:49:00Z,52.00,49.00
2025-10-28T17:50:00Z,52.00,49.00
2025-10-28T17:51:00Z,52.00,49.00
2025-10-28T17:54:00Z,52.00,49.90
2025-10-28T17:55:00Z,51.00,49.90
2025-10-28T18:01:00Z,51.00,50.00
2025-10-28T18:02:00Z,51.00,50.00
2025-10-28T18:03:00Z,51.00,50.00
2025-10-28T18:04:00Z,51.34,50.00
2025-10-28T18:05:00Z,51.34,50.00
2025-10-28T18:06:00Z,52.00,50.00
2025-10-28T18:07:00Z,52.00,50.00
2025-10-28T18:08:00Z,52.00,50.00
2025-10-28T18:09:00Z,52.00,50.00
2025-10-28T18:11:00Z,52.00,49.00
2025-10-28T18:12:00Z,52.00,49.00
2025-10-28T18:13:00Z,52.00,49.00
2025-10-28T18:14:00Z,52.00,49.00
2025-10-28T18:16:00Z,51.79,49.00
2025-10-28T18:17:00Z,51.48,49.00
2025-10-28T18:19:00Z,52.00,50.00
2025-10-28T18:21:00Z,52.00,49.00
2025-10-28T18:23:00Z,52.00,49.00
2025-10-28T18:24:00Z,52.00,49.00
2025-10-28T18:25:00Z,52.00,49.00
2025-10-28T18:27:00Z,52.00,49.00
2025-10-28T18:28:00Z,52.00,49.00
2025-10-28T18:29:00Z,52.00,49.00
2025-10-28T18:30:00Z,52.00,49.00
2025-10-28T18:31:00Z,52.00,49.00
2025-10-28T18:32:00Z,52.00,49.00
2025-10-28T18:33:00Z,51.29,48.00
2025-10-28T18:34:00Z,52.00,48.00
2025-10-28T18:35:00Z,52.00,48.00
2025-10-28T18:36:00Z,52.00,48.00
2025-10-28T18:37:00Z,52.00,48.00
2025-10-28T18:38:00Z,52.00,48.00
2025-10-28T18:39:00Z,52.00,48.00
2025-10-28T18:41:00Z,52.00,48.00
2025-10-28T18:42:00Z,52.00,48.00
2025-10-28T18:43:00Z,52.00,48.00
2025-10-28T18:44:00Z,52.00,48.00
2025-10-28T18:45:00Z,52.00,48.00
2025-10-28T18:46:00Z,52.00,48.00
2025-10-28T18:47:00Z,52.00,48.00
2025-10-28T18:48:00Z,52.00,48.00
2025-10-28T18:49:00Z,52.00,48.00
2025-10-28T18:51:00Z,52.00,48.00
2025-10-28T18:52:00Z,52.00,48.00
2025-10-28T18:53:00Z,52.00,48.00
2025-10-28T18:54:00Z,52.00,48.00
2025-10-28T18:55:00Z,52.00,48.00
2025-10-28T18:56:00Z,52.00,48.00
2025-10-28T18:57:00Z,52.00,48.00
2025-10-28T18:58:00Z,52.00,47.89
2025-10-28T18:59:00Z,51.98,48.00
2025-10-28T19:00:00Z,52.00,48.00
2025-10-28T19:01:00Z,52.00,48.00
2025-10-28T19:02:00Z,52.00,48.90
2025-10-28T19:03:00Z,52.00,49.00
2025-10-28T19:04:00Z,51.97,50.00
2025-10-28T19:05:00Z,52.00,50.00
2025-10-28T19:06:00Z,51.72,50.00
2025-10-28T19:07:00Z,52.00,50.00
2025-10-28T19:08:00Z,52.00,50.00
2025-10-28T19:09:00Z,52.00,50.40
2025-10-28T19:10:00Z,52.00,51.00
2025-10-28T19:11:00Z,52.00,51.00
2025-10-28T19:12:00Z,52.00,51.00
2025-10-28T19:13:00Z,51.99,51.00
2025-10-28T19:14:00Z,52.00,51.00
2025-10-28T19:15:00Z,52.00,51.00
2025-10-28T19:16:00Z,51.99,51.00
2025-10-28T19:17:00Z,52.00,51.20
2025-10-28T19:18:00Z,52.00,51.00
2025-10-28T19:19:00Z,52.00,51.99
2025-10-28T19:20:00Z,52.00,51.06
2025-10-28T19:21:00Z,52.00,51.00
2025-10-28T19:22:00Z,52.00,51.15
2025-10-28T19:23:00Z,52.06,51.00
2025-10-28T19:24:00Z,52.00,50.47
2025-10-28T19:25:00Z,52.00,51.00
2025-10-28T19:26:00Z,53.76,50.61
2025-10-28T19:27:00Z,50.10,51.03
2025-10-28T19:28:00Z,47.91,52.52
2025-10-28T19:29:00Z,49.04,52.27
2025-10-28T19:30:00Z,48.05,53.25
2025-10-28T19:31:00Z,45.97,55.23
2025-10-28T19:32:00Z,40.32,61.79
2025-10-28T19:33:00Z,40.25,59.13
2025-10-28T19:34:00Z,46.57,55.14
2025-10-28T19:35:00Z,49.21,53.08
2025-10-28T19:36:00Z,52.94,48.22
2025-10-28T19:37:00Z,52.24,46.91
2025-10-28T19:38:00Z,55.54,46.05
2025-10-28T19:39:00Z,50.70,46.22
2025-10-28T19:40:00Z,63.88,36.64
2025-10-28T19:41:00Z,64.55,35.24
2025-10-28T19:42:00Z,63.43,36.40
2025-10-28T19:43:00Z,67.49,37.50
2025-10-28T19:44:00Z,67.20,32.24
2025-10-28T19:45:00Z,67.27,34.09
2025-10-28T19:46:00Z,67.03,34.84
2025-10-28T19:47:00Z,68.12,32.51
2025-10-28T19:48:00Z,68.60,31.91
2025-10-28T19:49:00Z,66.00,36.85
2025-10-28T19:50:00Z,61.47,36.42
2025-10-28T19:51:00Z,67.82,33.34
2025-10-28T19:52:00Z,66.74,32.44
2025-10-28T19:53:00Z,69.33,30.37
2025-10-28T19:54:00Z,66.16,33.00
2025-10-28T19:55:00Z,68.00,28.74
2025-10-28T19:56:00Z,65.23,34.54
2025-10-28T19:57:00Z,66.26,35.71
2025-10-28T19:58:00Z,68.71,30.37
2025-10-28T19:59:00Z,69.69,28.69
2025-10-28T20:00:00Z,72.08,27.76
2025-10-28T20:01:00Z,70.52,30.41
2025-10-28T20:02:00Z,69.93,31.00
2025-10-28T20:03:00Z,71.33,29.79
2025-10-28T20:04:00Z,74.22,24.04
2025-10-28T20:05:00Z,80.13,24.60
2025-10-28T20:06:00Z,76.15,24.97
2025-10-28T20:07:00Z,74.53,25.62
2025-10-28T20:08:00Z,73.97,26.94
2025-10-28T20:09:00Z,74.69,27.37
2025-10-28T20:10:00Z,73.78,24.87
2025-10-28T20:11:00Z,73.47,29.14
2025-10-28T20:12:00Z,66.47,31.75
2025-10-28T20:13:00Z,65.82,33.97
2025-10-28T20:14:00Z,62.95,37.38
2025-10-28T20:15:00Z,67.79,31.80
2025-10-28T20:16:00Z,68.51,32.00
2025-10-28T20:17:00Z,69.28,31.49
2025-10-28T20:18:00Z,59.74,39.00
2025-10-28T20:19:00Z,53.07,45.94
2025-10-28T20:20:00Z,54.73,44.08
2025-10-28T20:21:00Z,48.96,49.46
2025-10-28T20:22:00Z,45.53,52.36
2025-10-28T20:23:00Z,47.26,52.68
2025-10-28T20:24:00Z,43.87,55.71
2025-10-28T20:25:00Z,45.43,52.10
2025-10-28T20:26:00Z,48.18,50.61
2025-10-28T20:27:00Z,47.45,53.65
2025-10-28T20:28:00Z,51.51,44.68
2025-10-28T20:29:00Z,62.74,35.72
2025-10-28T20:30:00Z,67.59,33.93
2025-10-28T20:31:00Z,68.88,30.87
2025-10-28T20:32:00Z,73.39,29.40
2025-10-28T20:33:00Z,71.49,30.55
2025-10-28T20:34:00Z,68.02,32.88
2025-10-28T20:35:00Z,68.55,33.66
2025-10-28T20:36:00Z,73.12,29.21
2025-10-28T20:37:00Z,73.11,26.25
2025-10-28T20:38:00Z,78.35,22.14
2025-10-28T20:39:00Z,79.10,21.10
2025-10-28T20:40:00Z,81.08,18.12
2025-10-28T20:41:00Z,79.55,22.21
2025-10-28T20:42:00Z,94.52,7.14
2025-10-28T20:43:00Z,95.75,5.34
2025-10-28T20:44:00Z,97.88,4.65
2025-10-28T20:45:00Z,98.95,1.14
2025-10-28T20:46:00Z,99.00,1.00
2025-10-28T20:47:00Z,99.00,1.00
2025-10-28T20:48:00Z,99.00,1.00
