# event_ticker=KXATPCHALLENGERMATCH-26MAY01ARNBOR
# final_score=6-3 6-7(2) 7-6(3)
# score_resolution=3-6 7-6 6-7
# match_winner=Matteo Arnaldi
# fav_player=Nuno Borges
# dog_player=Matteo Arnaldi
# kalshi_date=2026-05-01
timestamp,Matteo Arnaldi,Nuno Borges
2026-05-01T11:45:00Z,66.03,34.18
2026-05-01T11:46:00Z,65.21,34.91
2026-05-01T11:47:00Z,68.61,32.69
2026-05-01T11:48:00Z,71.18,30.42
2026-05-01T11:49:00Z,71.14,29.45
2026-05-01T11:50:00Z,72.29,28.04
2026-05-01T11:51:00Z,73.98,27.99
2026-05-01T11:52:00Z,71.89,30.41
2026-05-01T11:53:00Z,68.00,32.46
2026-05-01T11:54:00Z,68.00,32.89
2026-05-01T11:55:00Z,68.24,33.85
2026-05-01T11:56:00Z,69.33,31.56
2026-05-01T11:57:00Z,71.60,27.02
2026-05-01T11:58:00Z,78.98,25.99
2026-05-01T11:59:00Z,75.72,25.58
2026-05-01T12:00:00Z,67.66,33.72
2026-05-01T12:01:00Z,62.24,39.06
2026-05-01T12:02:00Z,53.14,47.80
2026-05-01T12:03:00Z,48.03,52.27
2026-05-01T12:04:00Z,48.66,52.41
2026-05-01T12:05:00Z,45.36,54.20
2026-05-01T12:06:00Z,45.97,54.50
2026-05-01T12:07:00Z,46.15,53.97
2026-05-01T12:08:00Z,46.90,54.07
2026-05-01T12:09:00Z,47.02,53.86
2026-05-01T12:10:00Z,46.61,55.06
2026-05-01T12:11:00Z,46.84,56.44
2026-05-01T12:12:00Z,45.86,55.56
2026-05-01T12:13:00Z,42.06,58.02
2026-05-01T12:14:00Z,37.21,63.81
2026-05-01T12:15:00Z,29.22,73.55
2026-05-01T12:16:00Z,23.34,75.00
2026-05-01T12:17:00Z,20.80,78.16
2026-05-01T12:18:00Z,19.46,80.14
2026-05-01T12:19:00Z,30.39,78.89
2026-05-01T12:20:00Z,20.26,80.09
2026-05-01T12:21:00Z,22.76,77.68
2026-05-01T12:22:00Z,24.41,75.39
2026-05-01T12:23:00Z,24.36,76.00
2026-05-01T12:24:00Z,24.98,75.75
2026-05-01T12:25:00Z,19.21,78.31
2026-05-01T12:26:00Z,17.99,82.15
2026-05-01T12:27:00Z,16.27,83.90
2026-05-01T12:28:00Z,15.86,85.58
2026-05-01T12:29:00Z,16.41,84.17
2026-05-01T12:30:00Z,20.35,80.18
2026-05-01T12:31:00Z,20.03,80.69
2026-05-01T12:32:00Z,18.02,82.57
2026-05-01T12:33:00Z,12.51,87.48
2026-05-01T12:34:00Z,11.65,88.14
2026-05-01T12:35:00Z,13.91,86.08
2026-05-01T12:36:00Z,14.30,85.83
2026-05-01T12:37:00Z,13.70,87.42
2026-05-01T12:38:00Z,14.92,85.91
2026-05-01T12:39:00Z,13.80,85.79
2026-05-01T12:40:00Z,7.66,91.60
2026-05-01T12:41:00Z,6.44,93.19
2026-05-01T12:42:00Z,7.42,92.05
2026-05-01T12:43:00Z,3.42,95.63
2026-05-01T12:44:00Z,5.85,94.21
2026-05-01T12:45:00Z,8.58,92.16
2026-05-01T12:46:00Z,8.20,91.77
2026-05-01T12:47:00Z,8.49,91.72
2026-05-01T12:48:00Z,5.79,94.83
2026-05-01T12:49:00Z,3.14,96.21
2026-05-01T12:50:00Z,9.65,89.21
2026-05-01T12:51:00Z,9.71,92.03
2026-05-01T12:52:00Z,34.48,71.38
2026-05-01T12:53:00Z,44.23,55.63
2026-05-01T12:54:00Z,50.19,47.00
2026-05-01T12:55:00Z,53.41,49.16
2026-05-01T12:56:00Z,54.34,44.46
2026-05-01T12:57:00Z,56.84,43.86
2026-05-01T12:58:00Z,54.50,45.37
2026-05-01T12:59:00Z,55.03,45.73
2026-05-01T13:00:00Z,45.38,55.26
2026-05-01T13:01:00Z,54.36,54.06
2026-05-01T13:02:00Z,66.18,35.54
2026-05-01T13:03:00Z,56.68,50.33
2026-05-01T13:04:00Z,47.73,54.59
2026-05-01T13:05:00Z,70.26,28.71
2026-05-01T13:06:00Z,73.79,24.64
2026-05-01T13:07:00Z,89.66,9.93
2026-05-01T13:08:00Z,83.63,13.26
2026-05-01T13:09:00Z,93.87,6.59
2026-05-01T13:10:00Z,99.00,1.00
2026-05-01T13:11:00Z,99.00,1.00
2026-05-01T13:12:00Z,99.00,1.00
