# event_ticker=KXATPMATCH-26JUN10STRBUB
# final_score=7-6(3) 3-6 6-2
# score_resolution=7-6 3-6 6-2
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Jan-Lennard Struff
# kalshi_date=2026-06-10
timestamp,Jan-Lennard Struff,Alexander Bublik
2026-06-10T13:56:00Z,33.39,66.87
2026-06-10T13:57:00Z,32.00,68.00
2026-06-10T13:58:00Z,33.32,68.00
2026-06-10T13:59:00Z,33.70,68.00
2026-06-10T14:00:00Z,32.20,68.00
2026-06-10T14:01:00Z,32.20,68.00
2026-06-10T14:02:00Z,34.00,67.13
2026-06-10T14:03:00Z,33.00,67.13
2026-06-10T14:04:00Z,33.00,67.46
2026-06-10T14:05:00Z,33.00,68.00
2026-06-10T14:07:00Z,33.00,67.96
2026-06-10T14:08:00Z,32.00,67.96
2026-06-10T14:09:00Z,33.00,68.00
2026-06-10T14:10:00Z,33.00,68.00
2026-06-10T14:11:00Z,33.00,67.05
2026-06-10T14:12:00Z,33.00,67.91
2026-06-10T14:13:00Z,33.00,67.91
2026-06-10T14:14:00Z,33.00,67.07
2026-06-10T14:15:00Z,33.00,67.55
2026-06-10T14:16:00Z,33.00,68.00
2026-06-10T14:17:00Z,33.00,68.00
2026-06-10T14:18:00Z,32.00,67.11
2026-06-10T14:19:00Z,32.00,67.02
2026-06-10T14:20:00Z,32.18,66.93
2026-06-10T14:21:00Z,34.00,66.77
2026-06-10T14:22:00Z,34.00,67.00
2026-06-10T14:23:00Z,34.00,67.00
2026-06-10T14:24:00Z,34.00,67.70
2026-06-10T14:25:00Z,34.00,66.78
2026-06-10T14:26:00Z,33.83,66.13
2026-06-10T14:27:00Z,33.83,67.25
2026-06-10T14:28:00Z,34.00,68.00
2026-06-10T14:29:00Z,34.00,67.00
2026-06-10T14:30:00Z,32.01,67.74
2026-06-10T14:31:00Z,33.63,67.74
2026-06-10T14:32:00Z,34.00,68.00
2026-06-10T14:33:00Z,34.00,68.00
2026-06-10T14:34:00Z,34.00,66.01
2026-06-10T14:35:00Z,32.00,68.00
2026-06-10T14:36:00Z,32.00,68.00
2026-06-10T14:38:00Z,32.00,67.59
2026-06-10T14:39:00Z,32.00,68.00
2026-06-10T14:40:00Z,33.00,68.00
2026-06-10T14:41:00Z,33.00,68.00
2026-06-10T14:42:00Z,32.00,68.00
2026-06-10T14:43:00Z,34.00,66.30
2026-06-10T14:44:00Z,34.00,67.96
2026-06-10T14:45:00Z,34.00,67.74
2026-06-10T14:46:00Z,32.99,67.19
2026-06-10T14:47:00Z,32.99,68.00
2026-06-10T14:48:00Z,34.00,68.00
2026-06-10T14:49:00Z,34.00,68.00
2026-06-10T14:50:00Z,33.42,68.00
2026-06-10T14:51:00Z,33.42,68.00
2026-06-10T14:52:00Z,33.42,67.85
2026-06-10T14:53:00Z,34.00,68.00
2026-06-10T14:54:00Z,34.00,67.92
2026-06-10T14:55:00Z,34.00,66.00
2026-06-10T14:56:00Z,34.00,68.88
2026-06-10T14:57:00Z,34.00,67.99
2026-06-10T14:58:00Z,34.00,66.97
2026-06-10T14:59:00Z,34.00,67.00
2026-06-10T15:00:00Z,34.00,66.00
2026-06-10T15:01:00Z,34.00,66.30
2026-06-10T15:02:00Z,34.00,67.79
2026-06-10T15:03:00Z,34.00,69.63
2026-06-10T15:04:00Z,34.00,67.98
2026-06-10T15:05:00Z,34.00,68.00
2026-06-10T15:06:00Z,34.00,68.00
2026-06-10T15:07:00Z,34.00,66.42
2026-06-10T15:08:00Z,34.00,68.00
2026-06-10T15:09:00Z,34.00,66.23
2026-06-10T15:10:00Z,34.00,68.37
2026-06-10T15:11:00Z,34.00,66.00
2026-06-10T15:12:00Z,33.57,67.46
2026-06-10T15:13:00Z,32.00,68.00
2026-06-10T15:14:00Z,33.00,68.00
2026-06-10T15:15:00Z,33.00,67.28
2026-06-10T15:16:00Z,32.00,68.00
2026-06-10T15:17:00Z,33.00,68.00
2026-06-10T15:18:00Z,33.00,67.00
2026-06-10T15:19:00Z,33.00,69.00
2026-06-10T15:20:00Z,33.00,68.00
2026-06-10T15:21:00Z,33.00,68.27
2026-06-10T15:22:00Z,33.00,68.93
2026-06-10T15:23:00Z,31.79,69.00
2026-06-10T15:24:00Z,31.79,68.93
2026-06-10T15:25:00Z,31.79,67.56
2026-06-10T15:26:00Z,31.79,68.68
2026-06-10T15:28:00Z,33.00,68.93
2026-06-10T15:29:00Z,34.00,69.00
2026-06-10T15:30:00Z,34.00,69.86
2026-06-10T15:31:00Z,31.41,70.00
2026-06-10T15:32:00Z,31.41,70.00
2026-06-10T15:33:00Z,34.00,70.00
2026-06-10T15:34:00Z,34.00,69.04
2026-06-10T15:35:00Z,34.00,67.72
2026-06-10T15:36:00Z,34.00,69.86
2026-06-10T15:37:00Z,34.00,66.00
2026-06-10T15:38:00Z,34.00,65.55
2026-06-10T15:39:00Z,34.00,69.00
2026-06-10T15:40:00Z,34.35,69.00
2026-06-10T15:41:00Z,32.00,69.00
2026-06-10T15:43:00Z,32.00,69.00
2026-06-10T15:44:00Z,32.00,69.00
2026-06-10T15:45:00Z,32.00,69.00
2026-06-10T15:46:00Z,32.00,68.69
2026-06-10T15:48:00Z,32.00,66.14
2026-06-10T15:49:00Z,32.70,69.00
2026-06-10T15:50:00Z,32.70,68.85
2026-06-10T15:51:00Z,33.00,68.97
2026-06-10T15:52:00Z,34.00,66.34
2026-06-10T15:53:00Z,31.00,69.04
2026-06-10T15:54:00Z,33.00,67.40
2026-06-10T15:55:00Z,33.46,68.00
2026-06-10T15:56:00Z,32.54,68.00
2026-06-10T15:57:00Z,32.54,67.00
2026-06-10T15:58:00Z,32.54,68.00
2026-06-10T15:59:00Z,32.74,67.76
2026-06-10T16:00:00Z,32.74,68.00
2026-06-10T16:01:00Z,32.74,67.03
2026-06-10T16:02:00Z,32.00,67.03
2026-06-10T16:03:00Z,33.00,67.37
2026-06-10T16:04:00Z,33.00,68.00
2026-06-10T16:05:00Z,33.00,68.00
2026-06-10T16:06:00Z,32.00,67.71
2026-06-10T16:07:00Z,32.00,67.07
2026-06-10T16:08:00Z,33.00,67.99
2026-06-10T16:09:00Z,33.00,68.00
2026-06-10T16:10:00Z,33.00,68.00
2026-06-10T16:11:00Z,33.01,65.80
2026-06-10T16:12:00Z,36.82,65.00
2026-06-10T16:13:00Z,34.86,67.04
2026-06-10T16:14:00Z,34.00,68.00
2026-06-10T16:15:00Z,32.56,67.09
2026-06-10T16:16:00Z,33.99,67.56
2026-06-10T16:17:00Z,33.16,69.32
2026-06-10T16:18:00Z,34.53,67.37
2026-06-10T16:19:00Z,34.47,68.45
2026-06-10T16:20:00Z,31.33,69.57
2026-06-10T16:21:00Z,30.99,70.00
2026-06-10T16:22:00Z,30.68,70.10
2026-06-10T16:23:00Z,27.11,72.05
2026-06-10T16:24:00Z,26.42,73.16
2026-06-10T16:25:00Z,25.25,73.50
2026-06-10T16:26:00Z,23.94,77.02
2026-06-10T16:27:00Z,23.95,77.00
2026-06-10T16:28:00Z,26.17,74.50
2026-06-10T16:29:00Z,29.02,71.89
2026-06-10T16:30:00Z,31.75,70.79
2026-06-10T16:31:00Z,29.93,70.93
2026-06-10T16:32:00Z,30.04,69.99
2026-06-10T16:33:00Z,30.80,69.98
2026-06-10T16:34:00Z,31.71,70.51
2026-06-10T16:35:00Z,30.10,69.81
2026-06-10T16:36:00Z,31.61,68.66
2026-06-10T16:37:00Z,32.03,68.63
2026-06-10T16:38:00Z,32.55,67.16
2026-06-10T16:39:00Z,31.00,68.86
2026-06-10T16:40:00Z,30.68,68.88
2026-06-10T16:41:00Z,32.07,68.01
2026-06-10T16:42:00Z,32.39,67.08
2026-06-10T16:43:00Z,34.02,66.66
2026-06-10T16:44:00Z,25.69,72.53
2026-06-10T16:45:00Z,26.68,76.42
2026-06-10T16:46:00Z,20.89,79.81
2026-06-10T16:47:00Z,21.93,76.68
2026-06-10T16:48:00Z,20.56,81.88
2026-06-10T16:49:00Z,13.90,85.68
2026-06-10T16:50:00Z,14.13,85.42
2026-06-10T16:51:00Z,14.62,85.72
2026-06-10T16:52:00Z,14.14,86.62
2026-06-10T16:53:00Z,17.00,83.86
2026-06-10T16:54:00Z,17.01,83.58
2026-06-10T16:55:00Z,24.04,79.52
2026-06-10T16:56:00Z,26.80,74.36
2026-06-10T16:57:00Z,32.39,67.10
2026-06-10T16:58:00Z,27.59,72.89
2026-06-10T16:59:00Z,31.93,67.35
2026-06-10T17:00:00Z,30.85,68.05
2026-06-10T17:01:00Z,34.50,66.04
2026-06-10T17:02:00Z,33.92,67.15
2026-06-10T17:03:00Z,33.51,67.91
2026-06-10T17:04:00Z,28.14,71.33
2026-06-10T17:05:00Z,29.98,71.78
2026-06-10T17:06:00Z,28.43,73.40
2026-06-10T17:07:00Z,28.94,75.33
2026-06-10T17:08:00Z,34.69,67.04
2026-06-10T17:09:00Z,33.95,66.93
2026-06-10T17:10:00Z,33.85,67.13
2026-06-10T17:11:00Z,33.25,67.58
2026-06-10T17:12:00Z,36.09,65.04
2026-06-10T17:13:00Z,36.08,64.75
2026-06-10T17:14:00Z,35.86,65.42
2026-06-10T17:15:00Z,36.28,65.38
2026-06-10T17:16:00Z,35.08,64.91
2026-06-10T17:17:00Z,38.56,62.32
2026-06-10T17:18:00Z,38.48,62.25
2026-06-10T17:19:00Z,37.99,63.00
2026-06-10T17:20:00Z,37.73,63.00
2026-06-10T17:21:00Z,36.40,64.29
2026-06-10T17:22:00Z,34.73,64.86
2026-06-10T17:23:00Z,31.70,69.46
2026-06-10T17:24:00Z,31.34,70.09
2026-06-10T17:25:00Z,15.55,89.43
2026-06-10T17:26:00Z,6.04,94.11
2026-06-10T17:27:00Z,7.01,94.42
2026-06-10T17:28:00Z,5.72,94.74
2026-06-10T17:29:00Z,6.20,94.35
2026-06-10T17:30:00Z,6.93,93.57
2026-06-10T17:31:00Z,6.43,94.47
2026-06-10T17:32:00Z,5.26,95.19
2026-06-10T17:33:00Z,4.66,96.00
2026-06-10T17:34:00Z,4.98,95.77
2026-06-10T17:35:00Z,4.67,95.50
2026-06-10T17:36:00Z,5.59,95.99
2026-06-10T17:37:00Z,4.46,95.57
2026-06-10T17:38:00Z,3.00,97.37
2026-06-10T17:39:00Z,2.14,97.97
2026-06-10T17:40:00Z,2.35,97.90
2026-06-10T17:41:00Z,1.07,98.96
2026-06-10T17:42:00Z,1.23,98.86
2026-06-10T17:43:00Z,1.28,98.95
2026-06-10T17:44:00Z,1.28,99.00
2026-06-10T17:45:00Z,1.28,99.00
2026-06-10T17:46:00Z,1.28,99.00
2026-06-10T17:47:00Z,1.00,99.00
