# event_ticker=KXATPMATCH-25JUL25BUBVAN
# final_score=6-3 6-4
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Botic Van de Zandschulp
# kalshi_date=2025-07-25
timestamp,Alexander Bublik,Botic Van de Zandschulp
2025-07-25T15:04:00Z,74.00,26.98
2025-07-25T15:05:00Z,75.00,26.98
2025-07-25T15:06:00Z,74.26,26.78
2025-07-25T15:07:00Z,74.00,27.00
2025-07-25T15:08:00Z,74.60,27.00
2025-07-25T15:09:00Z,74.08,27.00
2025-07-25T15:10:00Z,74.26,27.00
2025-07-25T15:11:00Z,72.76,29.82
2025-07-25T15:12:00Z,76.19,27.00
2025-07-25T15:13:00Z,76.70,26.00
2025-07-25T15:14:00Z,77.06,26.89
2025-07-25T15:15:00Z,74.26,26.74
2025-07-25T15:16:00Z,77.46,26.74
2025-07-25T15:17:00Z,77.59,25.81
2025-07-25T15:18:00Z,79.07,22.14
2025-07-25T15:19:00Z,75.03,26.07
2025-07-25T15:20:00Z,76.00,26.07
2025-07-25T15:21:00Z,77.06,25.25
2025-07-25T15:22:00Z,83.65,28.75
2025-07-25T15:23:00Z,83.00,22.00
2025-07-25T15:25:00Z,76.63,23.15
2025-07-25T15:26:00Z,74.00,27.00
2025-07-25T15:27:00Z,74.00,27.00
2025-07-25T15:28:00Z,72.77,26.96
2025-07-25T15:29:00Z,77.82,20.42
2025-07-25T15:30:00Z,74.00,23.00
2025-07-25T15:31:00Z,78.00,23.60
2025-07-25T15:32:00Z,79.33,23.60
2025-07-25T15:33:00Z,79.33,24.00
2025-07-25T15:34:00Z,77.03,24.00
2025-07-25T15:35:00Z,76.00,23.00
2025-07-25T15:36:00Z,74.65,23.00
2025-07-25T15:37:00Z,77.00,25.00
2025-07-25T15:38:00Z,76.00,25.20
2025-07-25T15:39:00Z,76.71,25.20
2025-07-25T15:40:00Z,77.60,24.00
2025-07-25T15:41:00Z,78.74,24.00
2025-07-25T15:42:00Z,76.19,23.00
2025-07-25T15:43:00Z,76.04,21.38
2025-07-25T15:44:00Z,77.34,21.38
2025-07-25T15:45:00Z,75.87,23.00
2025-07-25T15:46:00Z,76.09,23.00
2025-07-25T15:47:00Z,79.00,23.00
2025-07-25T15:48:00Z,76.00,23.00
2025-07-25T15:49:00Z,76.00,22.00
2025-07-25T15:50:00Z,77.89,22.00
2025-07-25T15:51:00Z,77.00,25.00
2025-07-25T15:52:00Z,77.12,23.00
2025-07-25T15:53:00Z,75.00,23.00
2025-07-25T15:55:00Z,77.00,25.00
2025-07-25T15:56:00Z,77.00,25.00
2025-07-25T15:57:00Z,78.20,22.24
2025-07-25T15:58:00Z,77.98,21.17
2025-07-25T15:59:00Z,75.33,23.00
2025-07-25T16:00:00Z,78.80,23.00
2025-07-25T16:01:00Z,78.80,23.00
2025-07-25T16:02:00Z,78.00,23.00
2025-07-25T16:04:00Z,79.38,23.00
2025-07-25T16:05:00Z,79.00,23.00
2025-07-25T16:06:00Z,75.29,23.00
2025-07-25T16:07:00Z,75.41,23.00
2025-07-25T16:08:00Z,79.00,24.77
2025-07-25T16:10:00Z,75.00,25.33
2025-07-25T16:11:00Z,75.19,25.33
2025-07-25T16:13:00Z,81.96,21.00
2025-07-25T16:14:00Z,81.94,22.00
2025-07-25T16:15:00Z,81.99,22.18
2025-07-25T16:16:00Z,79.00,23.00
2025-07-25T16:17:00Z,81.87,20.36
2025-07-25T16:18:00Z,87.03,13.44
2025-07-25T16:19:00Z,78.21,20.27
2025-07-25T16:20:00Z,78.00,23.94
2025-07-25T16:21:00Z,78.88,25.86
2025-07-25T16:22:00Z,78.00,22.29
2025-07-25T16:23:00Z,80.86,22.00
2025-07-25T16:24:00Z,81.23,22.00
2025-07-25T16:25:00Z,81.33,21.00
2025-07-25T16:26:00Z,84.99,17.13
2025-07-25T16:27:00Z,87.84,14.97
2025-07-25T16:28:00Z,89.87,11.71
2025-07-25T16:29:00Z,93.60,14.71
2025-07-25T16:30:00Z,94.97,7.50
2025-07-25T16:31:00Z,94.01,12.46
2025-07-25T16:32:00Z,94.74,6.68
2025-07-25T16:33:00Z,94.97,6.68
2025-07-25T16:34:00Z,94.83,10.00
2025-07-25T16:35:00Z,95.03,9.00
2025-07-25T16:36:00Z,96.00,2.34
2025-07-25T16:37:00Z,86.00,2.34
2025-07-25T16:38:00Z,87.30,3.91
2025-07-25T16:40:00Z,87.30,14.73
2025-07-25T16:41:00Z,87.30,12.00
2025-07-25T16:42:00Z,90.00,12.00
2025-07-25T16:44:00Z,92.37,9.00
2025-07-25T16:45:00Z,95.00,6.00
2025-07-25T16:46:00Z,93.40,8.04
2025-07-25T16:47:00Z,92.84,9.02
2025-07-25T16:48:00Z,90.72,12.27
2025-07-25T16:49:00Z,89.33,11.68
2025-07-25T16:50:00Z,87.08,19.82
2025-07-25T16:51:00Z,81.71,18.07
2025-07-25T16:52:00Z,85.00,18.95
2025-07-25T16:53:00Z,89.90,14.86
2025-07-25T16:54:00Z,85.01,19.39
2025-07-25T16:55:00Z,82.21,21.99
2025-07-25T16:56:00Z,80.00,21.00
2025-07-25T16:57:00Z,77.66,24.39
2025-07-25T16:58:00Z,77.88,22.27
2025-07-25T16:59:00Z,77.88,23.16
2025-07-25T17:00:00Z,76.00,25.00
2025-07-25T17:01:00Z,76.00,26.89
2025-07-25T17:02:00Z,77.19,26.99
2025-07-25T17:03:00Z,74.66,27.00
2025-07-25T17:04:00Z,77.72,24.17
2025-07-25T17:05:00Z,72.59,27.64
2025-07-25T17:06:00Z,71.96,27.47
2025-07-25T17:07:00Z,74.98,29.00
2025-07-25T17:08:00Z,76.09,24.56
2025-07-25T17:09:00Z,81.76,21.28
2025-07-25T17:10:00Z,82.71,21.29
2025-07-25T17:11:00Z,82.71,9.86
2025-07-25T17:12:00Z,91.22,10.83
2025-07-25T17:13:00Z,94.44,8.20
2025-07-25T17:14:00Z,93.42,8.96
2025-07-25T17:15:00Z,91.99,9.30
2025-07-25T17:16:00Z,87.27,8.04
2025-07-25T17:17:00Z,96.00,6.03
2025-07-25T17:18:00Z,98.22,3.14
2025-07-25T17:19:00Z,98.89,1.83
2025-07-25T17:20:00Z,99.00,1.05
2025-07-25T17:21:00Z,99.00,1.05
2025-07-25T17:22:00Z,99.00,1.05
2025-07-25T17:23:00Z,99.00,1.05
2025-07-25T17:24:00Z,99.00,1.05
