# event_ticker=KXATPMATCH-26MAR06NAKUGO
# final_score=6-3 6-4
# match_winner=Brandon Nakashima
# fav_player=Brandon Nakashima
# dog_player=Camilo Ugo Carabelli
# kalshi_date=2026-03-06
timestamp,Brandon Nakashima,Camilo Ugo Carabelli
2026-03-06T23:54:00Z,97.11,3.04
2026-03-06T23:55:00Z,96.00,4.01
2026-03-06T23:56:00Z,98.15,2.20
2026-03-06T23:57:00Z,98.92,1.69
2026-03-06T23:58:00Z,98.92,1.89
2026-03-06T23:59:00Z,99.00,1.49
2026-03-07T00:00:00Z,99.00,2.14
2026-03-07T00:01:00Z,99.00,2.85
2026-03-07T00:02:00Z,98.00,2.90
2026-03-07T00:03:00Z,98.00,1.03
2026-03-07T00:04:00Z,97.86,1.02
2026-03-07T00:05:00Z,97.86,1.60
2026-03-07T00:06:00Z,99.00,1.47
2026-03-07T00:07:00Z,99.00,1.00
2026-03-07T00:08:00Z,98.00,1.80
2026-03-07T00:09:00Z,98.00,1.00
2026-03-07T00:10:00Z,99.00,1.00
2026-03-07T00:11:00Z,99.00,1.00
2026-03-07T00:12:00Z,99.00,1.00
2026-03-07T00:15:00Z,99.00,1.00
2026-03-07T00:16:00Z,99.00,1.00
2026-03-07T00:17:00Z,99.00,1.00
