# event_ticker=KXATPMATCH-25NOV02CAZMAN
# final_score=6-3 7-6(4)
# score_resolution=6-3 7-6
# match_winner=Arthur Cazaux
# fav_player=Arthur Cazaux
# dog_player=Adrian Mannarino
# kalshi_date=2025-11-02
timestamp,Arthur Cazaux,Adrian Mannarino
2025-11-02T13:19:00Z,65.00,37.00
2025-11-02T13:32:00Z,64.07,37.00
2025-11-02T13:37:00Z,64.00,37.00
2025-11-02T13:39:00Z,64.00,37.00
2025-11-02T13:41:00Z,64.00,37.00
2025-11-02T13:43:00Z,64.00,37.00
2025-11-02T13:48:00Z,64.00,37.00
2025-11-02T13:49:00Z,64.00,37.00
2025-11-02T13:50:00Z,64.00,37.00
2025-11-02T13:51:00Z,65.00,37.00
2025-11-02T13:52:00Z,65.00,37.00
2025-11-02T13:53:00Z,65.44,37.00
2025-11-02T13:55:00Z,65.00,37.00
2025-11-02T13:56:00Z,66.00,37.00
2025-11-02T13:58:00Z,66.00,36.00
2025-11-02T13:59:00Z,66.00,36.00
2025-11-02T14:00:00Z,66.00,36.00
2025-11-02T14:01:00Z,64.60,36.00
2025-11-02T14:02:00Z,64.00,37.00
2025-11-02T14:03:00Z,63.00,37.00
2025-11-02T14:04:00Z,63.00,36.00
2025-11-02T14:05:00Z,64.00,36.00
2025-11-02T14:06:00Z,64.00,36.22
2025-11-02T14:07:00Z,64.00,38.00
2025-11-02T14:08:00Z,64.84,38.00
2025-11-02T14:09:00Z,66.00,36.49
2025-11-02T14:10:00Z,66.65,37.00
2025-11-02T14:11:00Z,68.30,29.75
2025-11-02T14:12:00Z,70.00,31.16
2025-11-02T14:13:00Z,72.84,28.00
2025-11-02T14:14:00Z,74.54,29.95
2025-11-02T14:15:00Z,77.00,24.96
2025-11-02T14:16:00Z,75.24,26.00
2025-11-02T14:17:00Z,67.05,33.00
2025-11-02T14:18:00Z,68.00,35.00
2025-11-02T14:19:00Z,66.22,34.00
2025-11-02T14:20:00Z,64.12,37.34
2025-11-02T14:21:00Z,71.00,37.34
2025-11-02T14:22:00Z,72.01,30.23
2025-11-02T14:23:00Z,72.00,28.00
2025-11-02T14:24:00Z,69.00,31.00
2025-11-02T14:25:00Z,70.00,31.00
2025-11-02T14:26:00Z,68.39,32.00
2025-11-02T14:27:00Z,68.39,34.96
2025-11-02T14:28:00Z,70.25,34.96
2025-11-02T14:29:00Z,71.00,34.96
2025-11-02T14:30:00Z,71.00,30.00
2025-11-02T14:31:00Z,69.00,32.00
2025-11-02T14:32:00Z,75.23,27.89
2025-11-02T14:33:00Z,79.57,18.77
2025-11-02T14:34:00Z,79.60,20.44
2025-11-02T14:35:00Z,85.00,20.44
2025-11-02T14:36:00Z,85.00,16.00
2025-11-02T14:37:00Z,79.00,22.00
2025-11-02T14:38:00Z,82.90,21.00
2025-11-02T14:39:00Z,83.07,16.96
2025-11-02T14:40:00Z,85.71,15.00
2025-11-02T14:41:00Z,85.71,14.91
2025-11-02T14:42:00Z,86.00,16.00
2025-11-02T14:43:00Z,85.00,16.00
2025-11-02T14:44:00Z,85.23,15.00
2025-11-02T14:45:00Z,79.13,22.00
2025-11-02T14:46:00Z,81.74,21.72
2025-11-02T14:47:00Z,81.74,16.00
2025-11-02T14:48:00Z,85.11,16.00
2025-11-02T14:49:00Z,86.00,16.00
2025-11-02T14:50:00Z,82.21,16.00
2025-11-02T14:51:00Z,82.00,19.00
2025-11-02T14:52:00Z,77.13,22.24
2025-11-02T14:53:00Z,79.00,21.18
2025-11-02T14:54:00Z,80.13,20.55
2025-11-02T14:55:00Z,80.88,22.19
2025-11-02T14:56:00Z,77.55,24.03
2025-11-02T14:57:00Z,82.15,17.43
2025-11-02T14:58:00Z,82.08,17.34
2025-11-02T14:59:00Z,80.00,22.88
2025-11-02T15:00:00Z,80.00,21.55
2025-11-02T15:01:00Z,80.00,22.00
2025-11-02T15:02:00Z,80.00,22.00
2025-11-02T15:03:00Z,74.39,25.33
2025-11-02T15:04:00Z,76.43,26.22
2025-11-02T15:05:00Z,77.14,23.96
2025-11-02T15:06:00Z,81.23,19.81
2025-11-02T15:07:00Z,81.90,19.02
2025-11-02T15:08:00Z,81.88,18.34
2025-11-02T15:09:00Z,88.00,18.35
2025-11-02T15:10:00Z,81.83,19.89
2025-11-02T15:11:00Z,87.88,18.73
2025-11-02T15:12:00Z,82.43,18.86
2025-11-02T15:13:00Z,82.91,19.87
2025-11-02T15:14:00Z,81.82,17.33
2025-11-02T15:15:00Z,82.08,17.89
2025-11-02T15:16:00Z,83.93,17.00
2025-11-02T15:17:00Z,81.00,20.98
2025-11-02T15:18:00Z,78.89,20.83
2025-11-02T15:19:00Z,77.04,22.92
2025-11-02T15:20:00Z,73.45,28.62
2025-11-02T15:21:00Z,70.00,30.34
2025-11-02T15:22:00Z,78.50,19.04
2025-11-02T15:23:00Z,81.00,23.83
2025-11-02T15:24:00Z,81.95,18.00
2025-11-02T15:25:00Z,77.09,20.65
2025-11-02T15:26:00Z,76.80,24.52
2025-11-02T15:27:00Z,77.00,23.03
2025-11-02T15:28:00Z,77.00,23.95
2025-11-02T15:29:00Z,73.19,24.48
2025-11-02T15:30:00Z,75.33,25.25
2025-11-02T15:31:00Z,80.11,21.38
2025-11-02T15:32:00Z,79.04,20.00
2025-11-02T15:33:00Z,78.00,23.17
2025-11-02T15:34:00Z,76.00,25.00
2025-11-02T15:35:00Z,75.33,24.92
2025-11-02T15:36:00Z,76.01,24.44
2025-11-02T15:37:00Z,75.00,25.00
2025-11-02T15:38:00Z,75.00,26.68
2025-11-02T15:39:00Z,76.08,23.03
2025-11-02T15:40:00Z,79.00,21.95
2025-11-02T15:41:00Z,78.46,22.16
2025-11-02T15:42:00Z,78.46,24.81
2025-11-02T15:43:00Z,76.00,25.59
2025-11-02T15:44:00Z,73.25,26.75
2025-11-02T15:45:00Z,74.00,27.00
2025-11-02T15:46:00Z,74.42,26.93
2025-11-02T15:47:00Z,77.99,21.77
2025-11-02T15:48:00Z,79.40,20.94
2025-11-02T15:49:00Z,83.96,15.02
2025-11-02T15:50:00Z,89.79,14.49
2025-11-02T15:51:00Z,79.73,17.19
2025-11-02T15:52:00Z,78.23,21.00
2025-11-02T15:53:00Z,82.22,17.73
2025-11-02T15:54:00Z,82.24,15.97
2025-11-02T15:55:00Z,92.15,11.20
2025-11-02T15:56:00Z,98.56,1.53
2025-11-02T15:57:00Z,99.00,1.00
2025-11-02T15:58:00Z,99.00,1.00
2025-11-02T15:59:00Z,99.00,1.00
2025-11-02T16:00:00Z,99.00,1.00
2025-11-02T16:02:00Z,99.00,1.00
2025-11-02T16:03:00Z,99.00,1.00
