# event_ticker=KXATPCHALLENGERMATCH-26MAR18DALAJD
# final_score=6-4 7-5
# score_resolution=4-6 5-7
# match_winner=Duje Ajdukovic
# fav_player=Enrico Dalla Valle
# dog_player=Duje Ajdukovic
# kalshi_date=2026-03-18
timestamp,Enrico Dalla Valle,Duje Ajdukovic
2026-03-18T12:54:00Z,40.00,63.00
2026-03-18T12:55:00Z,40.00,63.01
2026-03-18T12:56:00Z,40.00,63.00
2026-03-18T12:57:00Z,40.00,63.00
2026-03-18T12:58:00Z,40.00,63.00
2026-03-18T12:59:00Z,40.00,63.00
2026-03-18T13:00:00Z,40.00,63.00
2026-03-18T13:03:00Z,40.00,63.00
2026-03-18T13:04:00Z,40.00,59.63
2026-03-18T13:05:00Z,40.00,59.63
2026-03-18T13:06:00Z,40.00,62.00
2026-03-18T13:07:00Z,40.00,62.00
2026-03-18T13:08:00Z,40.00,62.00
2026-03-18T13:09:00Z,40.00,62.00
2026-03-18T13:10:00Z,40.00,62.93
2026-03-18T13:12:00Z,40.00,62.00
2026-03-18T13:14:00Z,40.00,62.00
2026-03-18T13:15:00Z,40.00,62.00
2026-03-18T13:16:00Z,40.00,63.00
2026-03-18T13:17:00Z,40.00,59.89
2026-03-18T13:18:00Z,40.00,62.00
2026-03-18T13:19:00Z,38.76,62.00
2026-03-18T13:20:00Z,40.00,62.00
2026-03-18T13:21:00Z,40.00,62.82
2026-03-18T13:22:00Z,40.00,63.00
2026-03-18T13:23:00Z,40.00,63.00
2026-03-18T13:24:00Z,40.00,62.64
2026-03-18T13:25:00Z,40.00,63.76
2026-03-18T13:26:00Z,40.00,63.78
2026-03-18T13:27:00Z,40.00,63.00
2026-03-18T13:28:00Z,40.14,61.44
2026-03-18T13:29:00Z,41.85,61.04
2026-03-18T13:30:00Z,45.97,55.56
2026-03-18T13:31:00Z,50.56,50.38
2026-03-18T13:32:00Z,53.37,46.62
2026-03-18T13:33:00Z,58.10,45.06
2026-03-18T13:34:00Z,55.95,46.68
2026-03-18T13:35:00Z,50.97,53.33
2026-03-18T13:36:00Z,46.04,56.50
2026-03-18T13:37:00Z,46.44,57.32
2026-03-18T13:38:00Z,53.31,50.24
2026-03-18T13:39:00Z,57.00,46.82
2026-03-18T13:40:00Z,55.81,45.63
2026-03-18T13:41:00Z,55.97,47.42
2026-03-18T13:42:00Z,54.87,48.14
2026-03-18T13:43:00Z,48.48,52.43
2026-03-18T13:44:00Z,44.12,54.69
2026-03-18T13:45:00Z,49.69,51.48
2026-03-18T13:46:00Z,48.18,55.07
2026-03-18T13:47:00Z,52.61,49.12
2026-03-18T13:48:00Z,52.16,54.09
2026-03-18T13:49:00Z,36.85,63.62
2026-03-18T13:50:00Z,41.27,60.47
2026-03-18T13:51:00Z,38.57,65.51
2026-03-18T13:52:00Z,34.66,67.36
2026-03-18T13:53:00Z,31.93,65.42
2026-03-18T13:54:00Z,34.57,66.32
2026-03-18T13:55:00Z,33.98,66.95
2026-03-18T13:56:00Z,37.29,65.04
2026-03-18T13:57:00Z,38.68,63.08
2026-03-18T13:58:00Z,39.77,60.36
2026-03-18T13:59:00Z,41.56,59.95
2026-03-18T14:00:00Z,45.26,57.80
2026-03-18T14:01:00Z,48.50,53.13
2026-03-18T14:02:00Z,49.18,54.72
2026-03-18T14:03:00Z,40.63,61.49
2026-03-18T14:04:00Z,37.32,62.96
2026-03-18T14:05:00Z,34.94,65.77
2026-03-18T14:06:00Z,38.40,64.40
2026-03-18T14:07:00Z,42.22,61.43
2026-03-18T14:08:00Z,44.57,57.41
2026-03-18T14:09:00Z,42.92,58.68
2026-03-18T14:10:00Z,45.08,57.34
2026-03-18T14:11:00Z,38.50,61.72
2026-03-18T14:12:00Z,37.41,63.96
2026-03-18T14:13:00Z,38.86,62.33
2026-03-18T14:14:00Z,38.92,64.78
2026-03-18T14:15:00Z,34.40,68.13
2026-03-18T14:16:00Z,32.80,70.75
2026-03-18T14:17:00Z,30.02,69.40
2026-03-18T14:18:00Z,27.57,71.69
2026-03-18T14:19:00Z,19.40,80.75
2026-03-18T14:20:00Z,19.93,77.92
2026-03-18T14:21:00Z,19.95,80.41
2026-03-18T14:22:00Z,19.83,80.96
2026-03-18T14:23:00Z,19.95,79.78
2026-03-18T14:24:00Z,20.03,81.22
2026-03-18T14:25:00Z,21.13,80.39
2026-03-18T14:26:00Z,20.99,79.90
2026-03-18T14:27:00Z,20.20,79.97
2026-03-18T14:28:00Z,21.04,79.38
2026-03-18T14:29:00Z,22.44,79.00
2026-03-18T14:30:00Z,23.50,77.10
2026-03-18T14:31:00Z,30.01,70.71
2026-03-18T14:32:00Z,32.14,67.88
2026-03-18T14:33:00Z,30.27,69.60
2026-03-18T14:34:00Z,26.27,74.97
2026-03-18T14:35:00Z,22.86,79.02
2026-03-18T14:36:00Z,25.58,73.75
2026-03-18T14:37:00Z,32.11,69.37
2026-03-18T14:38:00Z,31.03,68.01
2026-03-18T14:39:00Z,26.22,72.63
2026-03-18T14:40:00Z,20.22,80.54
2026-03-18T14:41:00Z,19.59,80.92
2026-03-18T14:42:00Z,21.23,80.17
2026-03-18T14:43:00Z,26.06,75.37
2026-03-18T14:44:00Z,30.78,69.64
2026-03-18T14:45:00Z,33.78,66.91
2026-03-18T14:46:00Z,34.73,63.34
2026-03-18T14:47:00Z,33.63,66.14
2026-03-18T14:48:00Z,34.22,65.47
2026-03-18T14:49:00Z,32.70,68.36
2026-03-18T14:50:00Z,34.80,66.01
2026-03-18T14:51:00Z,27.90,71.63
2026-03-18T14:52:00Z,29.85,71.87
2026-03-18T14:53:00Z,33.22,67.18
2026-03-18T14:54:00Z,35.70,64.26
2026-03-18T14:55:00Z,36.72,65.01
2026-03-18T14:56:00Z,34.32,66.24
2026-03-18T14:57:00Z,33.63,67.64
2026-03-18T14:58:00Z,32.24,66.84
2026-03-18T14:59:00Z,32.58,68.28
2026-03-18T15:00:00Z,35.58,65.91
2026-03-18T15:01:00Z,38.20,64.52
2026-03-18T15:02:00Z,38.69,62.21
2026-03-18T15:03:00Z,37.56,63.14
2026-03-18T15:04:00Z,35.75,65.07
2026-03-18T15:05:00Z,38.11,62.66
2026-03-18T15:06:00Z,37.08,64.10
2026-03-18T15:07:00Z,36.41,64.70
2026-03-18T15:08:00Z,35.91,68.60
2026-03-18T15:09:00Z,29.33,72.30
2026-03-18T15:10:00Z,20.15,79.26
2026-03-18T15:11:00Z,19.31,81.20
2026-03-18T15:12:00Z,20.13,81.53
2026-03-18T15:13:00Z,14.73,85.01
2026-03-18T15:14:00Z,23.00,79.12
2026-03-18T15:15:00Z,22.79,77.98
2026-03-18T15:16:00Z,24.19,78.40
2026-03-18T15:17:00Z,23.38,76.72
2026-03-18T15:18:00Z,34.32,64.66
2026-03-18T15:19:00Z,35.77,64.18
2026-03-18T15:20:00Z,31.91,67.10
2026-03-18T15:21:00Z,27.94,71.56
2026-03-18T15:22:00Z,25.53,76.69
2026-03-18T15:23:00Z,22.38,77.69
2026-03-18T15:24:00Z,19.75,80.49
2026-03-18T15:25:00Z,16.95,82.96
2026-03-18T15:26:00Z,19.95,81.44
2026-03-18T15:27:00Z,21.84,80.63
2026-03-18T15:28:00Z,14.11,85.64
2026-03-18T15:29:00Z,12.93,87.30
2026-03-18T15:30:00Z,13.31,87.91
2026-03-18T15:31:00Z,10.65,87.96
2026-03-18T15:32:00Z,15.81,86.64
2026-03-18T15:33:00Z,5.43,94.00
2026-03-18T15:34:00Z,1.00,99.00
2026-03-18T15:35:00Z,1.00,99.00
2026-03-18T15:36:00Z,1.00,99.00
2026-03-18T15:37:00Z,1.00,99.00
2026-03-18T15:38:00Z,1.00,99.00
2026-03-18T15:39:00Z,1.00,99.00
2026-03-18T15:40:00Z,1.00,99.00
2026-03-18T15:41:00Z,1.00,99.00
2026-03-18T15:42:00Z,1.00,99.00
