# event_ticker=KXATPMATCH-25AUG12SHEBAU
# final_score=7-6(3) 6-3
# score_resolution=7-6 6-3
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Roberto Bautista Agut
# kalshi_date=2025-08-12
timestamp,Ben Shelton,Roberto Bautista Agut
2025-08-13T20:01:00Z,88.00,14.00
2025-08-13T20:02:00Z,88.00,14.00
2025-08-13T20:18:00Z,88.00,14.00
2025-08-13T20:20:00Z,88.00,11.23
2025-08-13T20:21:00Z,86.00,13.79
2025-08-13T20:24:00Z,85.10,13.79
2025-08-13T20:31:00Z,85.10,14.00
2025-08-13T20:33:00Z,85.10,11.11
2025-08-13T20:36:00Z,85.10,14.00
2025-08-13T20:41:00Z,85.10,13.00
2025-08-13T20:43:00Z,87.55,13.00
2025-08-13T20:44:00Z,88.00,13.00
2025-08-13T20:45:00Z,88.20,13.00
2025-08-13T20:46:00Z,86.21,13.97
2025-08-13T20:47:00Z,86.21,14.00
2025-08-13T20:48:00Z,86.21,14.00
2025-08-13T20:49:00Z,88.00,14.00
2025-08-13T20:50:00Z,88.00,14.00
2025-08-13T20:51:00Z,88.00,14.00
2025-08-13T20:53:00Z,88.00,14.00
2025-08-13T20:54:00Z,88.00,14.00
2025-08-13T20:57:00Z,88.00,14.00
2025-08-13T21:00:00Z,88.00,13.63
2025-08-13T21:02:00Z,88.00,14.00
2025-08-13T21:03:00Z,85.70,14.00
2025-08-13T21:05:00Z,88.00,14.00
2025-08-13T21:07:00Z,88.00,14.00
2025-08-13T21:08:00Z,88.00,14.00
2025-08-13T21:10:00Z,88.00,14.00
2025-08-13T21:12:00Z,88.00,14.00
2025-08-13T21:13:00Z,88.00,12.00
2025-08-13T21:14:00Z,88.00,13.94
2025-08-13T21:15:00Z,85.00,13.94
2025-08-13T21:16:00Z,88.00,14.00
2025-08-13T21:18:00Z,88.00,14.00
2025-08-13T21:20:00Z,87.00,14.00
2025-08-13T21:21:00Z,87.00,14.00
2025-08-13T21:22:00Z,89.18,14.00
2025-08-13T21:24:00Z,89.18,12.00
2025-08-13T21:25:00Z,88.86,11.94
2025-08-13T21:26:00Z,88.86,12.00
2025-08-13T21:27:00Z,85.00,12.00
2025-08-13T21:28:00Z,87.06,12.00
2025-08-13T21:29:00Z,87.06,10.01
2025-08-13T21:30:00Z,87.06,12.00
2025-08-13T21:31:00Z,87.06,12.00
2025-08-13T21:32:00Z,87.06,13.90
2025-08-13T21:33:00Z,87.06,14.00
2025-08-13T21:34:00Z,85.00,14.00
2025-08-13T21:35:00Z,85.00,14.00
2025-08-13T21:36:00Z,85.00,14.00
2025-08-13T21:37:00Z,85.00,14.00
2025-08-13T21:39:00Z,88.00,14.00
2025-08-13T21:40:00Z,88.00,14.00
2025-08-13T21:42:00Z,88.00,14.25
2025-08-13T21:43:00Z,88.25,14.25
2025-08-13T21:45:00Z,85.00,14.25
2025-08-13T21:46:00Z,85.00,15.00
2025-08-13T21:49:00Z,89.98,15.00
2025-08-13T21:50:00Z,89.98,12.02
2025-08-13T21:51:00Z,89.98,12.47
2025-08-13T21:52:00Z,89.98,11.00
2025-08-13T21:54:00Z,93.48,8.50
2025-08-13T21:55:00Z,94.81,6.00
2025-08-13T21:56:00Z,96.11,6.30
2025-08-13T21:57:00Z,96.00,4.17
2025-08-13T21:58:00Z,97.33,1.00
2025-08-13T21:59:00Z,94.33,5.67
2025-08-13T22:00:00Z,97.00,3.88
2025-08-13T22:01:00Z,97.00,4.43
2025-08-13T22:02:00Z,97.99,4.74
2025-08-13T22:03:00Z,97.99,2.67
2025-08-13T22:04:00Z,97.00,4.05
2025-08-13T22:05:00Z,97.89,4.05
2025-08-13T22:06:00Z,98.00,1.62
2025-08-13T22:07:00Z,99.00,1.28
2025-08-13T22:08:00Z,98.98,3.00
2025-08-13T22:09:00Z,99.00,1.12
2025-08-13T22:10:00Z,99.00,1.00
2025-08-13T22:11:00Z,99.00,1.00
