# event_ticker=KXATPCHALLENGERMATCH-26APR10JUSHEI
# final_score=6-3 6-4
# match_winner=Gustavo Heide
# fav_player=Gustavo Heide
# dog_player=Guido Ivan Justo
# kalshi_date=2026-04-10
timestamp,Gustavo Heide,Guido Ivan Justo
2026-04-10T18:47:00Z,77.00,25.00
2026-04-10T18:48:00Z,76.00,24.83
2026-04-10T18:49:00Z,76.00,26.22
2026-04-10T18:50:00Z,75.26,25.00
2026-04-10T18:51:00Z,75.26,25.97
2026-04-10T18:52:00Z,75.84,24.95
2026-04-10T18:53:00Z,74.49,26.53
2026-04-10T18:54:00Z,75.32,28.34
2026-04-10T18:55:00Z,70.08,30.34
2026-04-10T18:56:00Z,69.00,31.00
2026-04-10T18:57:00Z,71.68,30.53
2026-04-10T18:58:00Z,70.03,31.29
2026-04-10T18:59:00Z,71.00,31.18
2026-04-10T19:00:00Z,66.31,30.47
2026-04-10T19:01:00Z,71.40,28.04
2026-04-10T19:02:00Z,71.96,29.51
2026-04-10T19:03:00Z,73.11,27.94
2026-04-10T19:04:00Z,74.88,25.18
2026-04-10T19:05:00Z,78.01,22.68
2026-04-10T19:06:00Z,77.56,23.21
2026-04-10T19:07:00Z,73.07,27.22
2026-04-10T19:08:00Z,75.15,27.20
2026-04-10T19:09:00Z,71.10,28.98
2026-04-10T19:10:00Z,71.00,30.00
2026-04-10T19:11:00Z,72.04,28.96
2026-04-10T19:12:00Z,69.99,29.45
2026-04-10T19:13:00Z,70.57,29.45
2026-04-10T19:14:00Z,70.79,29.20
2026-04-10T19:15:00Z,73.00,27.00
2026-04-10T19:16:00Z,79.24,23.69
2026-04-10T19:17:00Z,84.01,17.82
2026-04-10T19:18:00Z,83.04,17.02
2026-04-10T19:19:00Z,81.70,17.52
2026-04-10T19:20:00Z,83.97,17.00
2026-04-10T19:21:00Z,84.00,18.03
2026-04-10T19:22:00Z,88.00,13.67
2026-04-10T19:23:00Z,88.45,12.74
2026-04-10T19:24:00Z,87.31,12.69
2026-04-10T19:25:00Z,87.53,12.06
2026-04-10T19:26:00Z,88.00,12.54
2026-04-10T19:27:00Z,90.17,7.56
2026-04-10T19:28:00Z,93.00,7.82
2026-04-10T19:29:00Z,92.09,8.70
2026-04-10T19:30:00Z,90.99,9.04
2026-04-10T19:31:00Z,89.00,10.57
2026-04-10T19:32:00Z,89.00,11.94
2026-04-10T19:33:00Z,88.77,11.01
2026-04-10T19:34:00Z,88.65,13.00
2026-04-10T19:35:00Z,90.06,9.78
2026-04-10T19:36:00Z,90.06,9.05
2026-04-10T19:37:00Z,92.00,8.99
2026-04-10T19:38:00Z,91.00,9.00
2026-04-10T19:39:00Z,92.00,8.46
2026-04-10T19:40:00Z,89.46,10.89
2026-04-10T19:41:00Z,91.09,8.22
2026-04-10T19:42:00Z,92.09,8.00
2026-04-10T19:43:00Z,93.86,7.00
2026-04-10T19:44:00Z,93.97,7.01
2026-04-10T19:45:00Z,94.13,7.02
2026-04-10T19:46:00Z,93.26,6.76
2026-04-10T19:47:00Z,91.38,7.97
2026-04-10T19:48:00Z,92.50,9.80
2026-04-10T19:49:00Z,89.36,11.09
2026-04-10T19:50:00Z,86.37,14.77
2026-04-10T19:51:00Z,88.33,13.69
2026-04-10T19:52:00Z,89.33,14.74
2026-04-10T19:53:00Z,81.75,18.74
2026-04-10T19:54:00Z,82.12,18.62
2026-04-10T19:55:00Z,81.99,19.49
2026-04-10T19:56:00Z,81.62,20.69
2026-04-10T19:57:00Z,80.71,21.84
2026-04-10T19:58:00Z,77.05,23.36
2026-04-10T19:59:00Z,79.73,20.52
2026-04-10T20:00:00Z,80.72,20.31
2026-04-10T20:01:00Z,81.00,20.80
2026-04-10T20:02:00Z,82.14,16.61
2026-04-10T20:03:00Z,88.27,11.81
2026-04-10T20:04:00Z,90.93,9.86
2026-04-10T20:05:00Z,91.60,8.53
2026-04-10T20:06:00Z,93.19,7.56
2026-04-10T20:07:00Z,94.00,6.56
2026-04-10T20:08:00Z,93.73,6.88
2026-04-10T20:09:00Z,94.09,8.12
2026-04-10T20:10:00Z,91.93,9.52
2026-04-10T20:11:00Z,89.66,11.11
2026-04-10T20:12:00Z,91.00,9.10
2026-04-10T20:13:00Z,92.81,7.63
2026-04-10T20:14:00Z,93.61,8.22
2026-04-10T20:15:00Z,92.53,7.01
2026-04-10T20:16:00Z,93.62,7.38
2026-04-10T20:17:00Z,93.20,5.79
2026-04-10T20:18:00Z,97.39,2.53
2026-04-10T20:19:00Z,98.96,1.83
2026-04-10T20:20:00Z,99.00,1.83
2026-04-10T20:21:00Z,99.00,1.83
