# event_ticker=KXATPMATCH-26JUN10BELHAN
# final_score=7-5 6-7(4) 6-2
# score_resolution=5-7 7-6 2-6
# match_winner=Mattia Bellucci
# fav_player=Yannick Hanfmann
# dog_player=Mattia Bellucci
# kalshi_date=2026-06-10
timestamp,Mattia Bellucci,Yannick Hanfmann
2026-06-10T05:38:00Z,47.00,54.00
2026-06-10T05:39:00Z,47.00,54.00
2026-06-10T05:40:00Z,47.00,54.00
2026-06-10T05:41:00Z,47.00,54.00
2026-06-10T05:42:00Z,47.00,54.00
2026-06-10T05:43:00Z,47.00,54.00
2026-06-10T05:44:00Z,47.00,54.27
2026-06-10T05:45:00Z,47.00,55.00
2026-06-10T05:46:00Z,47.00,55.00
2026-06-10T05:47:00Z,47.00,55.00
2026-06-10T05:48:00Z,47.00,55.00
2026-06-10T05:49:00Z,47.00,55.00
2026-06-10T05:51:00Z,47.00,55.00
2026-06-10T05:52:00Z,47.00,55.00
2026-06-10T05:53:00Z,47.00,55.00
2026-06-10T05:54:00Z,47.00,55.00
2026-06-10T05:55:00Z,47.00,55.00
2026-06-10T05:56:00Z,47.00,55.00
2026-06-10T05:58:00Z,47.00,54.00
2026-06-10T05:59:00Z,47.00,55.00
2026-06-10T06:00:00Z,47.00,55.00
2026-06-10T06:02:00Z,47.00,55.00
2026-06-10T06:03:00Z,47.00,55.00
2026-06-10T06:04:00Z,47.00,55.00
2026-06-10T06:05:00Z,45.52,55.00
2026-06-10T06:06:00Z,46.60,55.00
2026-06-10T06:07:00Z,47.00,55.00
2026-06-10T06:08:00Z,46.49,55.00
2026-06-10T06:09:00Z,46.49,55.00
2026-06-10T06:10:00Z,46.49,55.00
2026-06-10T06:11:00Z,47.00,55.69
2026-06-10T06:12:00Z,47.00,55.00
2026-06-10T06:13:00Z,47.00,55.00
2026-06-10T06:14:00Z,46.00,55.00
2026-06-10T06:15:00Z,46.00,55.26
2026-06-10T06:17:00Z,46.00,55.26
2026-06-10T06:20:00Z,46.00,55.26
2026-06-10T06:22:00Z,46.00,56.00
2026-06-10T06:23:00Z,46.00,56.00
2026-06-10T06:24:00Z,46.00,56.00
2026-06-10T06:25:00Z,46.00,56.00
2026-06-10T06:26:00Z,46.00,56.00
2026-06-10T06:27:00Z,46.00,56.00
2026-06-10T06:28:00Z,46.00,56.00
2026-06-10T06:29:00Z,46.00,56.00
2026-06-10T06:31:00Z,46.00,56.00
2026-06-10T06:32:00Z,46.00,56.00
2026-06-10T06:33:00Z,46.00,56.00
2026-06-10T06:35:00Z,45.00,56.00
2026-06-10T06:36:00Z,45.00,56.00
2026-06-10T06:37:00Z,45.00,56.00
2026-06-10T06:38:00Z,45.00,56.00
2026-06-10T06:39:00Z,46.00,56.00
2026-06-10T06:40:00Z,46.00,56.00
2026-06-10T06:41:00Z,45.00,56.00
2026-06-10T06:42:00Z,46.00,56.00
2026-06-10T06:43:00Z,46.00,56.00
2026-06-10T06:45:00Z,46.00,56.00
2026-06-10T06:46:00Z,46.00,56.00
2026-06-10T06:48:00Z,46.00,56.00
2026-06-10T06:50:00Z,46.00,56.00
2026-06-10T06:51:00Z,46.00,56.00
2026-06-10T06:52:00Z,46.00,56.00
2026-06-10T06:56:00Z,46.00,56.00
2026-06-10T06:57:00Z,46.00,56.00
2026-06-10T07:00:00Z,46.00,56.00
2026-06-10T07:01:00Z,46.00,56.00
2026-06-10T07:02:00Z,46.00,56.00
2026-06-10T07:03:00Z,46.00,56.00
2026-06-10T07:04:00Z,46.00,55.78
2026-06-10T07:05:00Z,46.00,55.96
2026-06-10T07:06:00Z,46.00,55.96
2026-06-10T07:07:00Z,46.00,56.00
2026-06-10T07:08:00Z,46.00,56.00
2026-06-10T07:12:00Z,46.00,56.00
2026-06-10T07:13:00Z,46.00,56.00
2026-06-10T07:14:00Z,46.00,56.00
2026-06-10T07:15:00Z,46.00,56.00
2026-06-10T07:16:00Z,46.00,56.00
2026-06-10T07:18:00Z,46.00,56.00
2026-06-10T07:20:00Z,46.00,56.00
2026-06-10T07:22:00Z,46.00,56.00
2026-06-10T07:24:00Z,46.00,56.00
2026-06-10T07:25:00Z,46.00,56.00
2026-06-10T07:26:00Z,46.00,56.00
2026-06-10T07:27:00Z,46.00,56.00
2026-06-10T07:28:00Z,46.00,56.00
2026-06-10T07:30:00Z,46.00,56.00
2026-06-10T07:34:00Z,46.21,56.00
2026-06-10T07:35:00Z,46.21,56.00
2026-06-10T07:36:00Z,46.21,56.00
2026-06-10T07:38:00Z,46.00,56.00
2026-06-10T07:40:00Z,46.00,56.00
2026-06-10T07:47:00Z,46.00,56.00
2026-06-10T07:49:00Z,46.00,56.00
2026-06-10T07:50:00Z,46.00,56.00
2026-06-10T07:53:00Z,46.00,56.00
2026-06-10T07:54:00Z,46.00,56.00
2026-06-10T07:56:00Z,46.00,56.00
2026-06-10T07:57:00Z,46.00,56.00
2026-06-10T07:58:00Z,46.00,56.00
2026-06-10T08:01:00Z,46.00,56.00
2026-06-10T08:04:00Z,46.00,56.00
2026-06-10T08:08:00Z,46.00,55.00
2026-06-10T08:09:00Z,46.00,55.00
2026-06-10T08:10:00Z,45.00,55.00
2026-06-10T08:11:00Z,45.00,55.00
2026-06-10T08:13:00Z,46.00,56.00
2026-06-10T08:14:00Z,46.00,55.00
2026-06-10T08:15:00Z,46.00,56.00
2026-06-10T08:19:00Z,46.00,55.00
2026-06-10T08:22:00Z,46.00,55.00
2026-06-10T08:23:00Z,46.00,55.00
2026-06-10T08:28:00Z,46.00,55.00
2026-06-10T08:31:00Z,46.00,55.00
2026-06-10T08:32:00Z,46.00,55.00
2026-06-10T08:34:00Z,46.00,55.00
2026-06-10T08:35:00Z,46.00,55.00
2026-06-10T08:36:00Z,46.00,55.00
2026-06-10T08:37:00Z,46.00,55.00
2026-06-10T08:39:00Z,46.00,55.00
2026-06-10T08:40:00Z,46.00,55.00
2026-06-10T08:41:00Z,46.00,56.00
2026-06-10T08:42:00Z,46.00,56.00
2026-06-10T08:43:00Z,46.00,56.00
2026-06-10T08:44:00Z,46.00,54.70
2026-06-10T08:45:00Z,46.00,55.00
2026-06-10T08:46:00Z,46.00,55.00
2026-06-10T08:48:00Z,46.00,56.28
2026-06-10T08:49:00Z,46.00,55.99
2026-06-10T08:50:00Z,46.00,56.00
2026-06-10T08:52:00Z,46.00,56.00
2026-06-10T08:53:00Z,46.00,56.00
2026-06-10T08:54:00Z,46.00,55.00
2026-06-10T08:56:00Z,46.00,55.00
2026-06-10T08:57:00Z,46.00,55.00
2026-06-10T08:58:00Z,46.00,54.54
2026-06-10T08:59:00Z,46.00,56.00
2026-06-10T09:00:00Z,46.00,56.00
2026-06-10T09:01:00Z,46.00,56.00
2026-06-10T09:03:00Z,46.00,56.00
2026-06-10T09:04:00Z,46.00,55.00
2026-06-10T09:05:00Z,46.00,55.00
2026-06-10T09:06:00Z,46.00,55.00
2026-06-10T09:07:00Z,47.00,55.00
2026-06-10T09:08:00Z,47.00,55.00
2026-06-10T09:09:00Z,47.00,55.00
2026-06-10T09:10:00Z,45.21,57.05
2026-06-10T09:11:00Z,45.00,56.89
2026-06-10T09:12:00Z,38.46,62.94
2026-06-10T09:13:00Z,42.18,56.12
2026-06-10T09:14:00Z,47.75,51.55
2026-06-10T09:15:00Z,52.49,47.39
2026-06-10T09:16:00Z,52.63,47.23
2026-06-10T09:17:00Z,46.94,51.88
2026-06-10T09:18:00Z,45.46,55.00
2026-06-10T09:19:00Z,45.16,55.77
2026-06-10T09:20:00Z,46.85,53.08
2026-06-10T09:21:00Z,46.85,54.00
2026-06-10T09:22:00Z,46.81,55.00
2026-06-10T09:23:00Z,46.81,55.83
2026-06-10T09:24:00Z,43.97,57.00
2026-06-10T09:25:00Z,45.47,55.00
2026-06-10T09:26:00Z,46.88,54.00
2026-06-10T09:27:00Z,48.00,53.00
2026-06-10T09:28:00Z,47.05,51.57
2026-06-10T09:29:00Z,49.12,51.93
2026-06-10T09:30:00Z,53.63,48.56
2026-06-10T09:31:00Z,52.22,48.08
2026-06-10T09:32:00Z,49.04,52.31
2026-06-10T09:33:00Z,47.20,53.57
2026-06-10T09:34:00Z,46.88,53.06
2026-06-10T09:35:00Z,48.50,53.86
2026-06-10T09:36:00Z,47.00,52.82
2026-06-10T09:37:00Z,49.00,53.74
2026-06-10T09:38:00Z,49.00,52.00
2026-06-10T09:40:00Z,51.00,50.00
2026-06-10T09:41:00Z,50.00,52.23
2026-06-10T09:42:00Z,50.00,54.71
2026-06-10T09:43:00Z,47.02,53.36
2026-06-10T09:44:00Z,46.83,54.56
2026-06-10T09:45:00Z,37.82,61.66
2026-06-10T09:46:00Z,34.83,65.02
2026-06-10T09:47:00Z,44.84,55.00
2026-06-10T09:48:00Z,43.76,54.94
2026-06-10T09:49:00Z,41.66,61.88
2026-06-10T09:50:00Z,38.43,63.36
2026-06-10T09:51:00Z,42.37,57.83
2026-06-10T09:52:00Z,47.65,53.30
2026-06-10T09:53:00Z,47.00,54.00
2026-06-10T09:54:00Z,45.87,54.45
2026-06-10T09:55:00Z,41.67,57.85
2026-06-10T09:56:00Z,43.08,57.00
2026-06-10T09:57:00Z,41.35,58.79
2026-06-10T09:58:00Z,37.87,61.84
2026-06-10T09:59:00Z,42.47,57.68
2026-06-10T10:00:00Z,46.95,53.98
2026-06-10T10:01:00Z,46.74,54.00
2026-06-10T10:02:00Z,45.02,53.51
2026-06-10T10:03:00Z,48.22,53.23
2026-06-10T10:04:00Z,56.59,46.60
2026-06-10T10:05:00Z,68.67,32.13
2026-06-10T10:06:00Z,71.25,28.95
2026-06-10T10:07:00Z,71.01,29.00
2026-06-10T10:08:00Z,68.92,31.47
2026-06-10T10:09:00Z,67.63,32.18
2026-06-10T10:10:00Z,71.39,28.35
2026-06-10T10:11:00Z,74.00,26.59
2026-06-10T10:12:00Z,74.74,25.39
2026-06-10T10:13:00Z,73.75,26.89
2026-06-10T10:14:00Z,73.79,27.64
2026-06-10T10:15:00Z,73.87,27.85
2026-06-10T10:16:00Z,72.84,26.94
2026-06-10T10:17:00Z,68.09,31.92
2026-06-10T10:18:00Z,69.07,30.17
2026-06-10T10:19:00Z,73.17,27.98
2026-06-10T10:20:00Z,73.00,27.00
2026-06-10T10:21:00Z,71.61,28.60
2026-06-10T10:22:00Z,69.84,31.03
2026-06-10T10:23:00Z,68.76,32.94
2026-06-10T10:24:00Z,70.24,28.91
2026-06-10T10:25:00Z,72.71,29.00
2026-06-10T10:26:00Z,72.00,29.00
2026-06-10T10:27:00Z,72.59,30.08
2026-06-10T10:28:00Z,72.06,30.04
2026-06-10T10:29:00Z,68.16,31.43
2026-06-10T10:30:00Z,64.38,36.16
2026-06-10T10:31:00Z,68.32,30.35
2026-06-10T10:32:00Z,71.66,28.39
2026-06-10T10:33:00Z,72.93,27.13
2026-06-10T10:34:00Z,71.92,28.17
2026-06-10T10:35:00Z,69.38,31.02
2026-06-10T10:36:00Z,69.32,30.91
2026-06-10T10:37:00Z,69.65,29.38
2026-06-10T10:38:00Z,72.83,25.85
2026-06-10T10:39:00Z,75.10,24.22
2026-06-10T10:40:00Z,75.00,25.84
2026-06-10T10:41:00Z,76.88,23.56
2026-06-10T10:42:00Z,78.94,21.73
2026-06-10T10:43:00Z,79.80,20.13
2026-06-10T10:44:00Z,82.10,16.81
2026-06-10T10:45:00Z,84.60,15.08
2026-06-10T10:46:00Z,80.37,20.71
2026-06-10T10:47:00Z,76.97,24.13
2026-06-10T10:48:00Z,75.74,23.72
2026-06-10T10:49:00Z,78.96,20.88
2026-06-10T10:50:00Z,78.87,21.00
2026-06-10T10:51:00Z,78.99,20.97
2026-06-10T10:52:00Z,78.13,20.84
2026-06-10T10:53:00Z,82.85,18.49
2026-06-10T10:54:00Z,77.74,23.62
2026-06-10T10:55:00Z,76.20,21.84
2026-06-10T10:56:00Z,76.41,26.22
2026-06-10T10:57:00Z,63.43,37.56
2026-06-10T10:58:00Z,69.99,29.90
2026-06-10T10:59:00Z,74.79,25.93
2026-06-10T11:00:00Z,84.91,14.36
2026-06-10T11:01:00Z,65.96,33.93
2026-06-10T11:02:00Z,55.51,46.24
2026-06-10T11:03:00Z,46.33,53.97
2026-06-10T11:04:00Z,46.25,53.51
2026-06-10T11:05:00Z,46.76,53.54
2026-06-10T11:06:00Z,57.68,40.71
2026-06-10T11:07:00Z,58.62,42.53
2026-06-10T11:08:00Z,48.38,53.93
2026-06-10T11:09:00Z,45.05,55.76
2026-06-10T11:10:00Z,46.15,53.94
2026-06-10T11:11:00Z,48.28,51.82
2026-06-10T11:12:00Z,47.55,52.93
2026-06-10T11:13:00Z,46.85,54.31
2026-06-10T11:14:00Z,50.42,51.09
2026-06-10T11:15:00Z,63.32,40.67
2026-06-10T11:16:00Z,69.22,33.07
2026-06-10T11:17:00Z,81.00,18.29
2026-06-10T11:18:00Z,83.02,18.57
2026-06-10T11:19:00Z,81.87,16.86
2026-06-10T11:20:00Z,86.12,14.63
2026-06-10T11:21:00Z,85.39,14.98
2026-06-10T11:22:00Z,86.79,13.61
2026-06-10T11:23:00Z,88.65,12.90
2026-06-10T11:24:00Z,89.55,11.63
2026-06-10T11:25:00Z,96.40,3.40
2026-06-10T11:26:00Z,97.07,2.40
2026-06-10T11:27:00Z,96.72,3.02
2026-06-10T11:28:00Z,97.47,3.93
2026-06-10T11:29:00Z,95.96,4.20
2026-06-10T11:30:00Z,96.34,3.83
2026-06-10T11:31:00Z,98.63,1.79
2026-06-10T11:32:00Z,98.99,1.00
2026-06-10T11:33:00Z,98.67,1.07
2026-06-10T11:34:00Z,99.00,1.00
2026-06-10T11:35:00Z,99.00,1.00
2026-06-10T11:36:00Z,99.00,1.00
2026-06-10T11:37:00Z,99.00,1.00
2026-06-10T11:38:00Z,99.00,1.00
2026-06-10T11:39:00Z,99.00,1.00
2026-06-10T11:40:00Z,99.00,1.00
2026-06-10T11:41:00Z,99.00,1.00
