# event_ticker=KXATPMATCH-26APR26DAVRUU
# final_score=6-3 6-1
# score_resolution=3-6 1-6
# match_winner=Casper Ruud
# fav_player=Alejandro Davidovich Fokina
# dog_player=Casper Ruud
# kalshi_date=2026-04-26
timestamp,Alejandro Davidovich Fokina,Casper Ruud
2026-04-27T06:56:00Z,30.00,72.00
2026-04-27T06:57:00Z,28.29,72.00
2026-04-27T06:59:00Z,29.00,72.00
2026-04-27T07:02:00Z,29.00,73.00
2026-04-27T07:03:00Z,29.00,73.00
2026-04-27T07:04:00Z,29.00,72.99
2026-04-27T07:05:00Z,29.00,73.00
2026-04-27T07:06:00Z,29.00,72.37
2026-04-27T07:07:00Z,28.00,73.00
2026-04-27T07:08:00Z,28.00,73.00
2026-04-27T07:09:00Z,28.00,73.00
2026-04-27T07:11:00Z,28.00,73.00
2026-04-27T07:12:00Z,28.00,73.00
2026-04-27T07:14:00Z,28.00,73.00
2026-04-27T07:18:00Z,28.00,73.00
2026-04-27T07:20:00Z,28.00,73.00
2026-04-27T07:21:00Z,28.00,73.00
2026-04-27T07:22:00Z,28.00,73.00
2026-04-27T07:23:00Z,28.00,73.00
2026-04-27T07:24:00Z,28.00,74.00
2026-04-27T07:27:00Z,28.00,74.00
2026-04-27T07:31:00Z,28.00,74.00
2026-04-27T07:32:00Z,28.00,74.00
2026-04-27T07:33:00Z,28.00,74.00
2026-04-27T07:36:00Z,28.00,74.00
2026-04-27T07:37:00Z,28.00,74.00
2026-04-27T07:38:00Z,28.00,74.00
2026-04-27T07:39:00Z,28.00,72.00
2026-04-27T07:44:00Z,28.00,73.00
2026-04-27T07:46:00Z,28.00,73.00
2026-04-27T07:48:00Z,28.00,73.00
2026-04-27T07:51:00Z,28.00,73.00
2026-04-27T07:53:00Z,28.00,73.00
2026-04-27T07:54:00Z,28.00,73.00
2026-04-27T07:55:00Z,28.00,73.00
2026-04-27T07:56:00Z,28.00,73.00
2026-04-27T07:57:00Z,28.00,73.00
2026-04-27T07:58:00Z,28.00,73.00
2026-04-27T08:01:00Z,28.00,73.00
2026-04-27T08:03:00Z,28.00,73.00
2026-04-27T08:05:00Z,28.00,73.00
2026-04-27T08:08:00Z,28.00,73.00
2026-04-27T08:12:00Z,28.00,73.00
2026-04-27T08:15:00Z,28.00,73.00
2026-04-27T08:19:00Z,28.00,73.00
2026-04-27T08:22:00Z,28.00,73.00
2026-04-27T08:23:00Z,28.00,73.00
2026-04-27T08:25:00Z,28.00,73.00
2026-04-27T08:26:00Z,28.00,73.00
2026-04-27T08:27:00Z,28.00,73.00
2026-04-27T08:28:00Z,28.00,73.00
2026-04-27T08:29:00Z,28.00,73.00
2026-04-27T08:32:00Z,28.00,73.00
2026-04-27T08:33:00Z,28.00,73.00
2026-04-27T08:35:00Z,28.00,73.00
2026-04-27T08:37:00Z,28.00,73.00
2026-04-27T08:38:00Z,28.00,73.00
2026-04-27T08:40:00Z,28.00,73.00
2026-04-27T08:41:00Z,28.00,73.00
2026-04-27T08:42:00Z,28.00,73.00
2026-04-27T08:43:00Z,28.00,74.24
2026-04-27T08:45:00Z,28.00,73.00
2026-04-27T08:46:00Z,28.00,73.00
2026-04-27T08:47:00Z,28.00,73.00
2026-04-27T08:48:00Z,28.00,73.00
2026-04-27T08:49:00Z,28.00,73.00
2026-04-27T08:50:00Z,28.00,73.00
2026-04-27T08:53:00Z,28.00,73.00
2026-04-27T08:54:00Z,28.00,73.00
2026-04-27T08:55:00Z,28.00,73.00
2026-04-27T08:56:00Z,28.00,73.00
2026-04-27T08:57:00Z,28.00,72.00
2026-04-27T08:58:00Z,28.00,72.00
2026-04-27T08:59:00Z,28.00,72.00
2026-04-27T09:00:00Z,29.00,71.00
2026-04-27T09:02:00Z,30.00,71.00
2026-04-27T09:03:00Z,30.00,71.00
2026-04-27T09:04:00Z,30.00,71.00
2026-04-27T09:05:00Z,29.00,71.00
2026-04-27T09:06:00Z,30.00,71.00
2026-04-27T09:07:00Z,30.00,71.00
2026-04-27T09:08:00Z,30.00,70.76
2026-04-27T09:09:00Z,30.00,71.00
2026-04-27T09:10:00Z,30.00,71.00
2026-04-27T09:11:00Z,30.00,71.00
2026-04-27T09:12:00Z,29.00,71.02
2026-04-27T09:13:00Z,28.04,72.03
2026-04-27T09:14:00Z,28.09,72.01
2026-04-27T09:15:00Z,30.14,69.81
2026-04-27T09:16:00Z,30.36,72.00
2026-04-27T09:17:00Z,30.78,71.06
2026-04-27T09:18:00Z,28.69,72.03
2026-04-27T09:19:00Z,22.81,81.62
2026-04-27T09:20:00Z,18.00,84.03
2026-04-27T09:21:00Z,16.47,84.31
2026-04-27T09:22:00Z,17.82,82.45
2026-04-27T09:23:00Z,17.24,84.83
2026-04-27T09:24:00Z,17.00,84.30
2026-04-27T09:25:00Z,15.31,85.00
2026-04-27T09:26:00Z,15.29,85.12
2026-04-27T09:27:00Z,14.42,86.97
2026-04-27T09:28:00Z,15.96,85.99
2026-04-27T09:29:00Z,15.56,84.91
2026-04-27T09:30:00Z,16.62,86.00
2026-04-27T09:31:00Z,16.36,84.54
2026-04-27T09:32:00Z,14.56,85.87
2026-04-27T09:33:00Z,13.93,87.00
2026-04-27T09:34:00Z,13.12,86.99
2026-04-27T09:35:00Z,13.99,87.00
2026-04-27T09:36:00Z,13.00,86.52
2026-04-27T09:37:00Z,15.00,87.36
2026-04-27T09:38:00Z,15.00,85.42
2026-04-27T09:39:00Z,15.92,85.00
2026-04-27T09:40:00Z,15.00,85.00
2026-04-27T09:41:00Z,12.00,87.48
2026-04-27T09:42:00Z,11.86,88.09
2026-04-27T09:43:00Z,12.96,87.13
2026-04-27T09:44:00Z,11.30,89.00
2026-04-27T09:45:00Z,13.00,88.02
2026-04-27T09:46:00Z,12.98,88.56
2026-04-27T09:47:00Z,12.57,89.03
2026-04-27T09:48:00Z,10.00,89.85
2026-04-27T09:49:00Z,13.00,88.32
2026-04-27T09:50:00Z,13.78,88.94
2026-04-27T09:51:00Z,12.08,87.77
2026-04-27T09:52:00Z,16.16,85.40
2026-04-27T09:53:00Z,15.42,86.87
2026-04-27T09:54:00Z,15.89,86.22
2026-04-27T09:55:00Z,16.00,85.87
2026-04-27T09:56:00Z,16.00,83.00
2026-04-27T09:57:00Z,12.28,84.82
2026-04-27T09:58:00Z,16.00,87.00
2026-04-27T09:59:00Z,16.00,86.93
2026-04-27T10:00:00Z,15.00,84.00
2026-04-27T10:01:00Z,15.00,83.61
2026-04-27T10:02:00Z,14.95,86.00
2026-04-27T10:03:00Z,14.00,87.26
2026-04-27T10:04:00Z,11.75,88.04
2026-04-27T10:05:00Z,11.86,88.94
2026-04-27T10:06:00Z,8.19,92.66
2026-04-27T10:07:00Z,6.82,94.08
2026-04-27T10:08:00Z,5.00,95.67
2026-04-27T10:09:00Z,5.61,94.67
2026-04-27T10:10:00Z,4.01,96.08
2026-04-27T10:11:00Z,2.37,96.48
2026-04-27T10:12:00Z,3.63,97.08
2026-04-27T10:13:00Z,3.68,97.97
2026-04-27T10:14:00Z,2.19,96.18
2026-04-27T10:15:00Z,1.04,98.96
2026-04-27T10:16:00Z,1.00,99.00
2026-04-27T10:17:00Z,1.00,99.00
2026-04-27T10:18:00Z,1.00,99.00
2026-04-27T10:19:00Z,1.00,99.00
2026-04-27T10:20:00Z,1.00,99.00
2026-04-27T10:21:00Z,1.89,98.00
2026-04-27T10:22:00Z,2.93,97.00
2026-04-27T10:23:00Z,2.40,98.49
2026-04-27T10:24:00Z,2.57,98.89
2026-04-27T10:25:00Z,1.39,98.89
2026-04-27T10:26:00Z,1.39,99.00
2026-04-27T10:27:00Z,1.39,99.00
2026-04-27T10:29:00Z,1.00,99.00
2026-04-27T10:31:00Z,1.00,99.00
2026-04-27T10:32:00Z,1.00,99.00
2026-04-27T10:33:00Z,1.00,99.00
2026-04-27T10:34:00Z,1.00,99.00
2026-04-27T10:36:00Z,1.00,99.00
2026-04-27T10:37:00Z,1.00,99.00
2026-04-27T10:38:00Z,1.00,99.00
2026-04-27T10:39:00Z,1.00,99.00
