# event_ticker=KXATPMATCH-26MAR09BUBHIJ
# final_score=6-7(3) 7-6(3) 6-3
# score_resolution=7-6 6-7 3-6
# match_winner=Rinky Hijikata
# fav_player=Alexander Bublik
# dog_player=Rinky Hijikata
# kalshi_date=2026-03-09
timestamp,Alexander Bublik,Rinky Hijikata
2026-03-09T19:43:00Z,81.00,20.00
2026-03-09T19:44:00Z,81.00,20.00
2026-03-09T19:49:00Z,81.00,19.00
2026-03-09T19:50:00Z,81.00,19.00
2026-03-09T19:52:00Z,81.00,19.00
2026-03-09T19:53:00Z,80.93,19.00
2026-03-09T19:56:00Z,81.00,19.00
2026-03-09T19:57:00Z,81.00,20.00
2026-03-09T19:59:00Z,81.59,19.00
2026-03-09T20:00:00Z,81.00,19.00
2026-03-09T20:01:00Z,81.00,19.00
2026-03-09T20:02:00Z,82.00,19.00
2026-03-09T20:03:00Z,82.00,19.00
2026-03-09T20:05:00Z,82.00,18.39
2026-03-09T20:06:00Z,82.00,18.39
2026-03-09T20:08:00Z,82.00,19.00
2026-03-09T20:09:00Z,82.00,19.00
2026-03-09T20:10:00Z,82.00,19.00
2026-03-09T20:11:00Z,82.00,19.00
2026-03-09T20:12:00Z,82.00,19.00
2026-03-09T20:13:00Z,83.00,18.82
2026-03-09T20:14:00Z,82.63,16.53
2026-03-09T20:15:00Z,80.53,20.45
2026-03-09T20:16:00Z,80.86,21.62
2026-03-09T20:17:00Z,80.64,20.32
2026-03-09T20:18:00Z,81.20,17.65
2026-03-09T20:19:00Z,83.52,18.25
2026-03-09T20:20:00Z,81.90,19.17
2026-03-09T20:21:00Z,81.44,20.99
2026-03-09T20:22:00Z,81.02,20.97
2026-03-09T20:23:00Z,79.58,21.85
2026-03-09T20:24:00Z,76.98,23.06
2026-03-09T20:25:00Z,78.29,21.19
2026-03-09T20:26:00Z,80.12,20.01
2026-03-09T20:27:00Z,82.14,18.68
2026-03-09T20:28:00Z,84.09,16.90
2026-03-09T20:29:00Z,79.61,20.34
2026-03-09T20:30:00Z,78.99,22.13
2026-03-09T20:31:00Z,75.46,23.40
2026-03-09T20:32:00Z,75.31,26.47
2026-03-09T20:33:00Z,75.28,23.34
2026-03-09T20:34:00Z,79.89,21.92
2026-03-09T20:35:00Z,77.19,22.16
2026-03-09T20:36:00Z,79.24,22.02
2026-03-09T20:37:00Z,75.40,25.65
2026-03-09T20:38:00Z,75.23,26.43
2026-03-09T20:39:00Z,75.04,25.86
2026-03-09T20:40:00Z,71.92,27.24
2026-03-09T20:41:00Z,68.45,32.85
2026-03-09T20:42:00Z,73.89,27.96
2026-03-09T20:43:00Z,76.59,25.10
2026-03-09T20:44:00Z,74.43,26.68
2026-03-09T20:45:00Z,71.91,29.24
2026-03-09T20:46:00Z,71.05,29.84
2026-03-09T20:47:00Z,71.39,29.86
2026-03-09T20:48:00Z,70.18,33.30
2026-03-09T20:49:00Z,69.91,33.78
2026-03-09T20:50:00Z,62.38,39.10
2026-03-09T20:51:00Z,71.37,29.73
2026-03-09T20:52:00Z,71.43,29.87
2026-03-09T20:53:00Z,71.88,30.94
2026-03-09T20:54:00Z,71.11,32.56
2026-03-09T20:55:00Z,68.27,31.49
2026-03-09T20:56:00Z,71.35,27.64
2026-03-09T20:57:00Z,70.09,30.94
2026-03-09T20:58:00Z,70.41,32.05
2026-03-09T20:59:00Z,68.85,32.87
2026-03-09T21:00:00Z,68.66,31.76
2026-03-09T21:01:00Z,72.75,27.47
2026-03-09T21:02:00Z,70.63,31.77
2026-03-09T21:03:00Z,73.37,26.29
2026-03-09T21:04:00Z,70.45,32.68
2026-03-09T21:05:00Z,71.11,29.81
2026-03-09T21:06:00Z,82.07,23.48
2026-03-09T21:07:00Z,89.55,10.95
2026-03-09T21:08:00Z,88.31,9.96
2026-03-09T21:09:00Z,89.43,11.37
2026-03-09T21:10:00Z,89.32,10.90
2026-03-09T21:11:00Z,91.35,8.22
2026-03-09T21:12:00Z,89.90,10.55
2026-03-09T21:13:00Z,89.68,10.90
2026-03-09T21:14:00Z,89.99,10.38
2026-03-09T21:15:00Z,89.61,10.79
2026-03-09T21:16:00Z,89.56,12.31
2026-03-09T21:17:00Z,90.02,11.43
2026-03-09T21:18:00Z,89.80,10.83
2026-03-09T21:19:00Z,89.87,10.66
2026-03-09T21:20:00Z,89.80,12.54
2026-03-09T21:21:00Z,88.40,12.96
2026-03-09T21:22:00Z,89.84,12.47
2026-03-09T21:23:00Z,90.95,10.29
2026-03-09T21:24:00Z,89.03,12.50
2026-03-09T21:25:00Z,89.91,13.67
2026-03-09T21:26:00Z,86.60,12.99
2026-03-09T21:27:00Z,87.02,11.60
2026-03-09T21:28:00Z,88.80,10.97
2026-03-09T21:29:00Z,88.21,11.07
2026-03-09T21:30:00Z,89.40,11.49
2026-03-09T21:31:00Z,93.46,7.31
2026-03-09T21:32:00Z,90.52,9.62
2026-03-09T21:33:00Z,90.22,11.95
2026-03-09T21:34:00Z,89.58,11.03
2026-03-09T21:35:00Z,88.25,12.93
2026-03-09T21:36:00Z,89.43,12.21
2026-03-09T21:37:00Z,87.27,13.87
2026-03-09T21:38:00Z,88.23,10.96
2026-03-09T21:39:00Z,85.70,13.89
2026-03-09T21:40:00Z,89.00,11.80
2026-03-09T21:41:00Z,89.00,11.60
2026-03-09T21:42:00Z,87.83,12.90
2026-03-09T21:43:00Z,88.56,13.87
2026-03-09T21:44:00Z,86.52,14.33
2026-03-09T21:45:00Z,87.37,14.23
2026-03-09T21:46:00Z,87.61,14.19
2026-03-09T21:47:00Z,87.96,13.36
2026-03-09T21:48:00Z,89.00,10.31
2026-03-09T21:49:00Z,90.06,10.25
2026-03-09T21:50:00Z,90.03,11.91
2026-03-09T21:51:00Z,88.75,13.44
2026-03-09T21:52:00Z,88.33,13.55
2026-03-09T21:53:00Z,85.64,14.71
2026-03-09T21:54:00Z,84.97,16.21
2026-03-09T21:55:00Z,88.57,11.92
2026-03-09T21:56:00Z,88.83,11.68
2026-03-09T21:57:00Z,87.07,12.36
2026-03-09T21:58:00Z,89.50,12.36
2026-03-09T21:59:00Z,86.10,15.37
2026-03-09T22:00:00Z,87.67,13.69
2026-03-09T22:01:00Z,84.37,20.66
2026-03-09T22:02:00Z,76.46,24.89
2026-03-09T22:03:00Z,73.72,27.13
2026-03-09T22:04:00Z,68.26,34.73
2026-03-09T22:05:00Z,64.31,36.22
2026-03-09T22:06:00Z,64.00,36.91
2026-03-09T22:07:00Z,63.40,37.05
2026-03-09T22:08:00Z,64.37,36.18
2026-03-09T22:09:00Z,65.45,35.89
2026-03-09T22:10:00Z,67.93,32.11
2026-03-09T22:11:00Z,67.87,30.65
2026-03-09T22:12:00Z,64.18,37.36
2026-03-09T22:13:00Z,62.02,38.55
2026-03-09T22:14:00Z,67.00,34.83
2026-03-09T22:15:00Z,63.10,40.48
2026-03-09T22:16:00Z,54.73,44.58
2026-03-09T22:17:00Z,52.13,54.54
2026-03-09T22:18:00Z,57.01,45.86
2026-03-09T22:19:00Z,58.80,40.98
2026-03-09T22:20:00Z,61.14,41.87
2026-03-09T22:21:00Z,62.05,38.05
2026-03-09T22:22:00Z,57.89,43.23
2026-03-09T22:23:00Z,58.87,41.35
2026-03-09T22:24:00Z,57.29,44.33
2026-03-09T22:25:00Z,56.72,46.31
2026-03-09T22:26:00Z,43.99,62.89
2026-03-09T22:27:00Z,21.48,78.48
2026-03-09T22:28:00Z,17.43,82.29
2026-03-09T22:29:00Z,18.03,84.00
2026-03-09T22:30:00Z,25.26,75.87
2026-03-09T22:31:00Z,18.49,80.72
2026-03-09T22:32:00Z,12.24,86.93
2026-03-09T22:33:00Z,12.07,87.46
2026-03-09T22:34:00Z,13.71,86.54
2026-03-09T22:35:00Z,13.77,86.15
2026-03-09T22:36:00Z,11.61,87.60
2026-03-09T22:37:00Z,10.89,91.59
2026-03-09T22:38:00Z,9.66,91.59
2026-03-09T22:39:00Z,10.37,90.74
2026-03-09T22:40:00Z,6.31,93.14
2026-03-09T22:41:00Z,6.07,93.69
2026-03-09T22:42:00Z,8.93,91.98
2026-03-09T22:43:00Z,12.49,90.22
2026-03-09T22:44:00Z,15.64,87.49
2026-03-09T22:45:00Z,6.82,90.65
2026-03-09T22:46:00Z,2.25,97.97
2026-03-09T22:47:00Z,6.47,94.83
2026-03-09T22:48:00Z,4.26,96.31
2026-03-09T22:49:00Z,1.00,99.00
2026-03-09T22:50:00Z,1.00,99.00
2026-03-09T22:51:00Z,1.00,99.00
2026-03-09T22:52:00Z,1.00,99.00
