# event_ticker=KXATPMATCH-26FEB22PAUKOR
# final_score=6-4 6-3
# match_winner=Sebastian Korda
# fav_player=Sebastian Korda
# dog_player=Tommy Paul
# kalshi_date=2026-02-22
timestamp,Sebastian Korda,Tommy Paul
2026-02-22T18:22:00Z,47.00,55.00
2026-02-22T18:23:00Z,47.00,54.00
2026-02-22T18:24:00Z,47.00,55.00
2026-02-22T18:25:00Z,47.00,55.00
2026-02-22T18:26:00Z,47.00,55.00
2026-02-22T18:27:00Z,47.00,55.00
2026-02-22T18:28:00Z,47.00,55.00
2026-02-22T18:29:00Z,47.00,55.00
2026-02-22T18:30:00Z,47.00,55.00
2026-02-22T18:31:00Z,47.54,55.00
2026-02-22T18:32:00Z,47.54,55.00
2026-02-22T18:33:00Z,47.54,55.00
2026-02-22T18:34:00Z,48.00,55.00
2026-02-22T18:35:00Z,48.00,55.00
2026-02-22T18:36:00Z,47.83,55.00
2026-02-22T18:37:00Z,48.00,55.00
2026-02-22T18:38:00Z,48.00,55.00
2026-02-22T18:39:00Z,48.00,55.00
2026-02-22T18:40:00Z,48.00,55.00
2026-02-22T18:41:00Z,48.00,55.00
2026-02-22T18:42:00Z,47.00,55.00
2026-02-22T18:43:00Z,47.00,55.00
2026-02-22T18:44:00Z,47.00,55.00
2026-02-22T18:45:00Z,48.00,55.00
2026-02-22T18:46:00Z,48.00,55.00
2026-02-22T18:47:00Z,48.00,55.00
2026-02-22T18:48:00Z,46.87,55.00
2026-02-22T18:49:00Z,45.00,55.00
2026-02-22T18:50:00Z,45.00,55.00
2026-02-22T18:51:00Z,45.00,55.00
2026-02-22T18:52:00Z,46.00,55.00
2026-02-22T18:53:00Z,45.81,55.02
2026-02-22T18:54:00Z,46.00,55.98
2026-02-22T18:55:00Z,46.02,54.78
2026-02-22T18:56:00Z,46.02,55.00
2026-02-22T18:57:00Z,46.02,55.00
2026-02-22T18:58:00Z,47.00,55.00
2026-02-22T18:59:00Z,46.00,55.00
2026-02-22T19:00:00Z,47.00,55.00
2026-02-22T19:01:00Z,47.00,54.34
2026-02-22T19:02:00Z,47.00,55.00
2026-02-22T19:03:00Z,47.00,55.00
2026-02-22T19:04:00Z,47.00,55.00
2026-02-22T19:05:00Z,46.01,54.89
2026-02-22T19:06:00Z,46.01,55.00
2026-02-22T19:07:00Z,46.01,55.00
2026-02-22T19:08:00Z,46.01,55.00
2026-02-22T19:10:00Z,47.00,55.00
2026-02-22T19:11:00Z,47.00,54.99
2026-02-22T19:12:00Z,47.00,55.00
2026-02-22T19:14:00Z,47.00,55.00
2026-02-22T19:15:00Z,47.00,55.00
2026-02-22T19:16:00Z,47.00,55.00
2026-02-22T19:17:00Z,46.00,55.00
2026-02-22T19:18:00Z,46.00,55.00
2026-02-22T19:19:00Z,47.00,55.00
2026-02-22T19:20:00Z,47.00,55.00
2026-02-22T19:21:00Z,47.00,55.00
2026-02-22T19:22:00Z,47.53,54.82
2026-02-22T19:23:00Z,46.00,55.00
2026-02-22T19:24:00Z,46.00,55.00
2026-02-22T19:25:00Z,46.00,55.00
2026-02-22T19:26:00Z,46.00,54.39
2026-02-22T19:27:00Z,47.00,55.00
2026-02-22T19:28:00Z,46.00,55.00
2026-02-22T19:29:00Z,47.00,55.00
2026-02-22T19:30:00Z,46.00,55.00
2026-02-22T19:31:00Z,47.00,55.00
2026-02-22T19:32:00Z,47.02,55.00
2026-02-22T19:33:00Z,47.02,55.00
2026-02-22T19:34:00Z,47.02,55.00
2026-02-22T19:35:00Z,47.00,55.00
2026-02-22T19:37:00Z,47.96,55.00
2026-02-22T19:38:00Z,48.00,55.00
2026-02-22T19:39:00Z,48.00,55.00
2026-02-22T19:40:00Z,47.00,55.00
2026-02-22T19:41:00Z,47.00,54.00
2026-02-22T19:42:00Z,47.00,54.00
2026-02-22T19:43:00Z,47.00,54.00
2026-02-22T19:44:00Z,47.00,54.00
2026-02-22T19:45:00Z,47.00,53.00
2026-02-22T19:46:00Z,47.00,54.00
2026-02-22T19:47:00Z,47.00,54.00
2026-02-22T19:48:00Z,47.00,54.00
2026-02-22T19:49:00Z,47.00,54.00
2026-02-22T19:50:00Z,47.00,54.00
2026-02-22T19:51:00Z,47.00,54.00
2026-02-22T19:52:00Z,47.00,54.00
2026-02-22T19:53:00Z,47.00,55.00
2026-02-22T19:54:00Z,47.00,54.88
2026-02-22T19:55:00Z,47.00,54.00
2026-02-22T19:56:00Z,47.00,54.07
2026-02-22T19:57:00Z,47.00,54.91
2026-02-22T19:58:00Z,47.00,54.70
2026-02-22T19:59:00Z,47.00,54.99
2026-02-22T20:00:00Z,47.00,54.19
2026-02-22T20:01:00Z,47.00,54.15
2026-02-22T20:02:00Z,47.00,54.39
2026-02-22T20:03:00Z,47.00,54.92
2026-02-22T20:04:00Z,47.00,54.04
2026-02-22T20:05:00Z,47.00,53.47
2026-02-22T20:06:00Z,47.35,54.36
2026-02-22T20:07:00Z,48.00,53.05
2026-02-22T20:08:00Z,48.00,53.00
2026-02-22T20:09:00Z,48.00,54.00
2026-02-22T20:10:00Z,48.00,52.00
2026-02-22T20:11:00Z,48.00,54.00
2026-02-22T20:12:00Z,48.00,54.00
2026-02-22T20:13:00Z,48.00,54.00
2026-02-22T20:14:00Z,48.00,54.00
2026-02-22T20:15:00Z,48.00,54.00
2026-02-22T20:16:00Z,46.24,54.00
2026-02-22T20:17:00Z,46.24,54.00
2026-02-22T20:18:00Z,47.00,54.00
2026-02-22T20:19:00Z,47.00,54.00
2026-02-22T20:20:00Z,47.13,54.00
2026-02-22T20:21:00Z,48.00,54.00
2026-02-22T20:22:00Z,47.00,54.00
2026-02-22T20:23:00Z,47.00,54.00
2026-02-22T20:24:00Z,47.00,54.00
2026-02-22T20:25:00Z,47.81,54.00
2026-02-22T20:26:00Z,47.49,54.00
2026-02-22T20:27:00Z,47.00,54.00
2026-02-22T20:28:00Z,47.25,54.00
2026-02-22T20:29:00Z,47.25,54.00
2026-02-22T20:30:00Z,47.25,53.83
2026-02-22T20:31:00Z,48.00,53.17
2026-02-22T20:32:00Z,48.00,54.00
2026-02-22T20:33:00Z,48.00,53.81
2026-02-22T20:34:00Z,48.00,54.00
2026-02-22T20:35:00Z,48.00,53.93
2026-02-22T20:36:00Z,48.00,54.00
2026-02-22T20:37:00Z,49.00,54.00
2026-02-22T20:38:00Z,49.00,54.00
2026-02-22T20:39:00Z,48.00,54.00
2026-02-22T20:40:00Z,48.43,54.00
2026-02-22T20:41:00Z,48.00,54.00
2026-02-22T20:42:00Z,48.89,54.00
2026-02-22T20:43:00Z,49.17,54.00
2026-02-22T20:44:00Z,49.00,54.00
2026-02-22T20:45:00Z,48.61,54.00
2026-02-22T20:46:00Z,49.00,53.24
2026-02-22T20:47:00Z,49.50,54.00
2026-02-22T20:48:00Z,49.00,54.00
2026-02-22T20:49:00Z,49.00,53.95
2026-02-22T20:50:00Z,49.00,54.00
2026-02-22T20:51:00Z,49.00,54.00
2026-02-22T20:52:00Z,49.00,54.00
2026-02-22T20:53:00Z,48.84,54.00
2026-02-22T20:54:00Z,48.87,54.00
2026-02-22T20:55:00Z,49.00,53.98
2026-02-22T20:56:00Z,48.65,54.00
2026-02-22T20:57:00Z,49.00,54.00
2026-02-22T20:58:00Z,49.29,54.00
2026-02-22T20:59:00Z,49.00,53.91
2026-02-22T21:00:00Z,48.98,53.75
2026-02-22T21:01:00Z,48.71,54.00
2026-02-22T21:02:00Z,48.98,53.90
2026-02-22T21:03:00Z,49.00,53.97
2026-02-22T21:04:00Z,48.00,54.00
2026-02-22T21:05:00Z,48.00,53.94
2026-02-22T21:06:00Z,47.00,53.99
2026-02-22T21:07:00Z,46.94,54.00
2026-02-22T21:08:00Z,47.00,54.00
2026-02-22T21:09:00Z,47.00,54.00
2026-02-22T21:10:00Z,47.00,54.00
2026-02-22T21:11:00Z,49.25,52.70
2026-02-22T21:12:00Z,50.27,51.27
2026-02-22T21:13:00Z,50.27,51.44
2026-02-22T21:14:00Z,49.09,51.77
2026-02-22T21:15:00Z,48.02,54.49
2026-02-22T21:16:00Z,48.24,54.31
2026-02-22T21:17:00Z,50.03,52.04
2026-02-22T21:18:00Z,49.00,52.71
2026-02-22T21:19:00Z,49.24,52.24
2026-02-22T21:20:00Z,47.21,55.13
2026-02-22T21:21:00Z,46.00,53.92
2026-02-22T21:22:00Z,47.78,52.40
2026-02-22T21:23:00Z,48.98,52.43
2026-02-22T21:24:00Z,49.00,52.00
2026-02-22T21:25:00Z,48.94,53.52
2026-02-22T21:26:00Z,47.97,51.82
2026-02-22T21:27:00Z,47.06,53.57
2026-02-22T21:28:00Z,47.23,54.64
2026-02-22T21:29:00Z,42.75,59.45
2026-02-22T21:30:00Z,43.90,55.77
2026-02-22T21:31:00Z,48.78,51.72
2026-02-22T21:32:00Z,48.99,52.00
2026-02-22T21:33:00Z,50.78,49.69
2026-02-22T21:34:00Z,50.01,52.79
2026-02-22T21:35:00Z,45.95,54.71
2026-02-22T21:36:00Z,46.38,55.44
2026-02-22T21:37:00Z,40.66,59.76
2026-02-22T21:38:00Z,46.81,53.82
2026-02-22T21:39:00Z,48.23,53.22
2026-02-22T21:40:00Z,49.33,52.89
2026-02-22T21:41:00Z,56.05,46.09
2026-02-22T21:42:00Z,58.00,44.82
2026-02-22T21:43:00Z,68.43,34.00
2026-02-22T21:44:00Z,72.19,27.97
2026-02-22T21:45:00Z,72.85,27.79
2026-02-22T21:46:00Z,71.52,29.42
2026-02-22T21:47:00Z,69.02,30.89
2026-02-22T21:48:00Z,69.42,31.90
2026-02-22T21:49:00Z,66.94,33.48
2026-02-22T21:50:00Z,62.58,38.69
2026-02-22T21:51:00Z,53.25,43.66
2026-02-22T21:52:00Z,58.37,43.06
2026-02-22T21:53:00Z,62.62,35.39
2026-02-22T21:54:00Z,71.80,29.37
2026-02-22T21:55:00Z,74.65,27.76
2026-02-22T21:56:00Z,73.14,27.52
2026-02-22T21:57:00Z,72.75,27.18
2026-02-22T21:58:00Z,76.28,25.96
2026-02-22T21:59:00Z,76.96,24.53
2026-02-22T22:00:00Z,79.93,21.39
2026-02-22T22:01:00Z,84.41,16.10
2026-02-22T22:02:00Z,88.53,11.47
2026-02-22T22:03:00Z,82.31,17.42
2026-02-22T22:04:00Z,91.16,8.23
2026-02-22T22:05:00Z,91.41,8.40
2026-02-22T22:06:00Z,93.65,6.20
2026-02-22T22:07:00Z,94.93,5.49
2026-02-22T22:08:00Z,94.64,6.12
2026-02-22T22:09:00Z,96.43,5.95
2026-02-22T22:10:00Z,96.19,3.26
2026-02-22T22:11:00Z,95.05,5.75
2026-02-22T22:12:00Z,95.00,5.20
2026-02-22T22:13:00Z,93.80,7.44
2026-02-22T22:14:00Z,95.88,4.68
2026-02-22T22:15:00Z,97.01,2.92
2026-02-22T22:16:00Z,97.92,2.93
2026-02-22T22:17:00Z,97.09,3.61
2026-02-22T22:18:00Z,97.45,3.89
2026-02-22T22:19:00Z,97.37,2.98
2026-02-22T22:20:00Z,97.00,3.49
2026-02-22T22:21:00Z,97.13,3.27
2026-02-22T22:22:00Z,97.11,2.99
2026-02-22T22:23:00Z,97.89,3.98
2026-02-22T22:24:00Z,97.56,3.21
2026-02-22T22:25:00Z,96.96,3.42
2026-02-22T22:26:00Z,96.01,4.63
2026-02-22T22:27:00Z,89.82,9.90
2026-02-22T22:28:00Z,86.22,13.82
2026-02-22T22:29:00Z,89.18,12.03
2026-02-22T22:30:00Z,90.17,10.09
2026-02-22T22:31:00Z,95.25,3.52
2026-02-22T22:32:00Z,95.19,5.22
2026-02-22T22:33:00Z,98.36,2.47
2026-02-22T22:34:00Z,99.00,1.00
2026-02-22T22:35:00Z,99.00,1.00
2026-02-22T22:36:00Z,99.00,1.00
2026-02-22T22:37:00Z,99.00,1.00
2026-02-22T22:38:00Z,99.00,1.00
2026-02-22T22:39:00Z,99.00,1.00
2026-02-22T22:40:00Z,99.00,1.00
2026-02-22T22:41:00Z,99.00,1.00
2026-02-22T22:42:00Z,99.00,1.00
