# event_ticker=KXATPMATCH-25OCT02VANBOR
# final_score=7-6(5) 7-6(5)
# score_resolution=7-6 7-6
# match_winner=Nuno Borges
# fav_player=Nuno Borges
# dog_player=Botic Van de Zandschulp
# kalshi_date=2025-10-02
timestamp,Nuno Borges,Botic Van de Zandschulp
2025-10-02T03:25:00Z,53.00,47.00
2025-10-02T03:26:00Z,53.00,48.00
2025-10-02T03:27:00Z,53.00,48.00
2025-10-02T03:29:00Z,53.00,48.00
2025-10-02T03:30:00Z,53.00,48.00
2025-10-02T03:31:00Z,53.00,48.00
2025-10-02T03:32:00Z,53.00,48.00
2025-10-02T03:34:00Z,53.00,48.00
2025-10-02T03:35:00Z,53.00,48.95
2025-10-02T03:36:00Z,53.00,49.00
2025-10-02T03:37:00Z,53.00,49.00
2025-10-02T03:38:00Z,53.00,48.00
2025-10-02T03:39:00Z,53.00,48.00
2025-10-02T03:40:00Z,53.00,48.00
2025-10-02T03:41:00Z,53.00,48.00
2025-10-02T03:42:00Z,53.00,48.00
2025-10-02T03:46:00Z,53.00,48.00
2025-10-02T03:47:00Z,53.00,48.00
2025-10-02T03:48:00Z,53.00,48.00
2025-10-02T03:53:00Z,51.00,48.00
2025-10-02T03:54:00Z,53.00,48.00
2025-10-02T03:56:00Z,53.00,48.00
2025-10-02T03:57:00Z,51.00,48.00
2025-10-02T03:58:00Z,53.00,48.00
2025-10-02T03:59:00Z,53.00,48.00
2025-10-02T04:00:00Z,53.00,48.00
2025-10-02T04:01:00Z,53.00,48.00
2025-10-02T04:02:00Z,53.00,48.00
2025-10-02T04:03:00Z,53.00,48.00
2025-10-02T04:04:00Z,53.00,48.00
2025-10-02T04:05:00Z,53.00,48.00
2025-10-02T04:07:00Z,53.00,48.00
2025-10-02T04:08:00Z,51.00,48.00
2025-10-02T04:09:00Z,53.00,48.00
2025-10-02T04:10:00Z,53.00,48.81
2025-10-02T04:11:00Z,53.00,48.81
2025-10-02T04:12:00Z,53.00,48.00
2025-10-02T04:13:00Z,53.00,48.00
2025-10-02T04:14:00Z,53.00,48.00
2025-10-02T04:15:00Z,52.94,48.00
2025-10-02T04:16:00Z,53.00,47.92
2025-10-02T04:17:00Z,53.00,48.00
2025-10-02T04:18:00Z,53.00,48.00
2025-10-02T04:19:00Z,52.00,48.00
2025-10-02T04:20:00Z,54.00,48.00
2025-10-02T04:21:00Z,54.00,47.01
2025-10-02T04:22:00Z,54.00,47.00
2025-10-02T04:23:00Z,54.00,47.00
2025-10-02T04:24:00Z,54.00,47.00
2025-10-02T04:25:00Z,54.00,47.00
2025-10-02T04:26:00Z,54.00,47.00
2025-10-02T04:27:00Z,54.00,47.00
2025-10-02T04:28:00Z,54.00,47.00
2025-10-02T04:29:00Z,54.00,47.24
2025-10-02T04:30:00Z,54.00,48.00
2025-10-02T04:31:00Z,55.00,48.00
2025-10-02T04:32:00Z,55.00,48.98
2025-10-02T04:33:00Z,55.00,49.00
2025-10-02T04:34:00Z,55.00,47.00
2025-10-02T04:35:00Z,54.47,47.67
2025-10-02T04:36:00Z,55.00,48.00
2025-10-02T04:37:00Z,55.56,47.97
2025-10-02T04:38:00Z,56.17,46.00
2025-10-02T04:39:00Z,58.57,48.04
2025-10-02T04:40:00Z,50.75,51.38
2025-10-02T04:41:00Z,48.65,53.00
2025-10-02T04:42:00Z,50.41,52.04
2025-10-02T04:43:00Z,50.38,54.57
2025-10-02T04:44:00Z,49.21,52.31
2025-10-02T04:45:00Z,49.00,50.51
2025-10-02T04:46:00Z,56.98,50.64
2025-10-02T04:47:00Z,50.87,54.09
2025-10-02T04:48:00Z,46.23,56.25
2025-10-02T04:49:00Z,46.00,55.60
2025-10-02T04:50:00Z,45.42,57.29
2025-10-02T04:51:00Z,47.27,55.29
2025-10-02T04:52:00Z,45.15,57.37
2025-10-02T04:53:00Z,43.31,58.45
2025-10-02T04:54:00Z,42.75,57.74
2025-10-02T04:55:00Z,47.87,53.77
2025-10-02T04:56:00Z,47.83,52.95
2025-10-02T04:57:00Z,50.17,50.18
2025-10-02T04:58:00Z,46.33,54.82
2025-10-02T04:59:00Z,49.16,49.59
2025-10-02T05:00:00Z,61.18,40.78
2025-10-02T05:01:00Z,64.97,36.28
2025-10-02T05:02:00Z,65.34,37.66
2025-10-02T05:03:00Z,64.22,36.58
2025-10-02T05:04:00Z,67.14,32.25
2025-10-02T05:05:00Z,68.37,33.72
2025-10-02T05:06:00Z,62.66,41.00
2025-10-02T05:07:00Z,66.58,33.93
2025-10-02T05:08:00Z,64.42,36.66
2025-10-02T05:09:00Z,65.98,35.06
2025-10-02T05:10:00Z,65.94,38.00
2025-10-02T05:12:00Z,64.47,38.00
2025-10-02T05:13:00Z,61.12,39.14
2025-10-02T05:14:00Z,55.31,42.83
2025-10-02T05:15:00Z,57.07,49.73
2025-10-02T05:17:00Z,67.46,49.73
2025-10-02T05:18:00Z,66.98,30.00
2025-10-02T05:19:00Z,68.79,32.29
2025-10-02T05:20:00Z,68.04,33.31
2025-10-02T05:21:00Z,67.93,32.09
2025-10-02T05:22:00Z,70.00,36.00
2025-10-02T05:23:00Z,70.00,33.36
2025-10-02T05:24:00Z,61.46,36.71
2025-10-02T05:25:00Z,44.00,52.91
2025-10-02T05:26:00Z,45.18,58.58
2025-10-02T05:27:00Z,45.81,58.80
2025-10-02T05:28:00Z,47.04,57.70
2025-10-02T05:29:00Z,48.70,56.27
2025-10-02T05:30:00Z,41.23,57.76
2025-10-02T05:31:00Z,39.46,57.33
2025-10-02T05:32:00Z,30.55,64.49
2025-10-02T05:33:00Z,42.89,62.61
2025-10-02T05:34:00Z,41.62,56.14
2025-10-02T05:35:00Z,43.30,59.03
2025-10-02T05:36:00Z,42.24,59.03
2025-10-02T05:37:00Z,49.74,55.39
2025-10-02T05:38:00Z,55.85,53.55
2025-10-02T05:39:00Z,59.55,42.16
2025-10-02T05:40:00Z,56.09,48.30
2025-10-02T05:41:00Z,52.19,54.09
2025-10-02T05:42:00Z,55.15,45.96
2025-10-02T05:43:00Z,62.50,41.24
2025-10-02T05:44:00Z,52.93,50.60
2025-10-02T05:45:00Z,59.02,35.65
2025-10-02T05:46:00Z,70.06,30.59
2025-10-02T05:47:00Z,68.53,32.14
2025-10-02T05:48:00Z,68.53,31.00
2025-10-02T05:49:00Z,70.00,31.59
2025-10-02T05:50:00Z,67.66,33.90
2025-10-02T05:51:00Z,67.20,35.41
2025-10-02T05:52:00Z,67.46,35.00
2025-10-02T05:53:00Z,67.00,34.85
2025-10-02T05:54:00Z,67.42,34.00
2025-10-02T05:55:00Z,67.05,32.83
2025-10-02T05:56:00Z,74.70,27.49
2025-10-02T05:57:00Z,73.98,27.00
2025-10-02T05:58:00Z,75.72,30.35
2025-10-02T05:59:00Z,72.29,30.87
2025-10-02T06:00:00Z,69.68,32.14
2025-10-02T06:01:00Z,73.14,29.29
2025-10-02T06:02:00Z,77.95,26.30
2025-10-02T06:03:00Z,73.93,26.53
2025-10-02T06:04:00Z,75.15,25.86
2025-10-02T06:05:00Z,77.30,23.47
2025-10-02T06:06:00Z,73.40,24.30
2025-10-02T06:07:00Z,71.10,30.17
2025-10-02T06:08:00Z,69.57,31.07
2025-10-02T06:09:00Z,70.34,33.00
2025-10-02T06:10:00Z,70.32,32.09
2025-10-02T06:11:00Z,69.34,30.84
2025-10-02T06:12:00Z,73.91,23.63
2025-10-02T06:13:00Z,82.24,30.77
2025-10-02T06:14:00Z,71.85,28.01
2025-10-02T06:15:00Z,70.66,28.14
2025-10-02T06:16:00Z,75.77,26.07
2025-10-02T06:17:00Z,74.73,28.18
2025-10-02T06:18:00Z,81.00,20.26
2025-10-02T06:19:00Z,75.14,25.22
2025-10-02T06:20:00Z,75.62,27.01
2025-10-02T06:21:00Z,75.26,27.98
2025-10-02T06:22:00Z,74.04,27.25
2025-10-02T06:23:00Z,75.97,28.29
2025-10-02T06:24:00Z,79.43,22.83
2025-10-02T06:25:00Z,76.86,22.89
2025-10-02T06:26:00Z,80.42,22.87
2025-10-02T06:27:00Z,79.36,22.34
2025-10-02T06:28:00Z,77.31,24.84
2025-10-02T06:29:00Z,77.00,24.25
2025-10-02T06:30:00Z,77.32,24.77
2025-10-02T06:31:00Z,77.10,25.61
2025-10-02T06:32:00Z,78.67,23.83
2025-10-02T06:33:00Z,78.32,22.30
2025-10-02T06:34:00Z,76.16,22.73
2025-10-02T06:35:00Z,75.86,26.96
2025-10-02T06:36:00Z,74.60,26.13
2025-10-02T06:37:00Z,72.65,29.88
2025-10-02T06:38:00Z,72.62,34.39
2025-10-02T06:39:00Z,65.32,40.15
2025-10-02T06:40:00Z,78.74,27.55
2025-10-02T06:41:00Z,84.00,23.96
2025-10-02T06:42:00Z,81.23,17.29
2025-10-02T06:43:00Z,76.33,27.44
2025-10-02T06:44:00Z,74.55,28.00
2025-10-02T06:45:00Z,71.06,31.95
2025-10-02T06:46:00Z,72.97,27.00
2025-10-02T06:47:00Z,80.31,26.47
2025-10-02T06:48:00Z,86.90,18.42
2025-10-02T06:49:00Z,87.67,12.88
2025-10-02T06:50:00Z,90.91,9.79
2025-10-02T06:51:00Z,90.62,11.87
2025-10-02T06:52:00Z,92.93,8.59
2025-10-02T06:53:00Z,93.90,8.82
2025-10-02T06:54:00Z,86.20,16.41
2025-10-02T06:55:00Z,96.08,5.59
2025-10-02T06:56:00Z,99.00,1.00
