# event_ticker=KXATPCHALLENGERMATCH-26FEB12MORSWE
# final_score=7-5 7-6(3)
# score_resolution=5-7 6-7
# match_winner=Hiroki Moriya
# fav_player=Dane Sweeny
# dog_player=Hiroki Moriya
# kalshi_date=2026-02-12
timestamp,Dane Sweeny,Hiroki Moriya
2026-02-13T08:13:00Z,44.21,52.31
2026-02-13T08:14:00Z,48.34,52.39
2026-02-13T08:15:00Z,46.31,55.21
2026-02-13T08:16:00Z,51.81,49.98
2026-02-13T08:17:00Z,64.64,32.46
2026-02-13T08:18:00Z,70.74,29.38
2026-02-13T08:19:00Z,71.85,29.88
2026-02-13T08:20:00Z,67.10,34.10
2026-02-13T08:21:00Z,64.74,36.44
2026-02-13T08:22:00Z,49.94,52.42
2026-02-13T08:23:00Z,38.67,61.23
2026-02-13T08:24:00Z,37.16,63.71
2026-02-13T08:25:00Z,33.16,69.68
2026-02-13T08:26:00Z,18.80,80.56
2026-02-13T08:27:00Z,15.51,85.34
2026-02-13T08:28:00Z,24.12,77.08
2026-02-13T08:29:00Z,18.43,84.04
2026-02-13T08:30:00Z,5.34,94.93
2026-02-13T08:31:00Z,1.00,99.00
2026-02-13T08:32:00Z,1.00,99.00
