# event_ticker=KXATPCHALLENGERMATCH-26APR03DUCZHU
# final_score=4-6 6-3 6-4
# score_resolution=6-4 3-6 4-6
# match_winner=James Duckworth
# fav_player=Beibit Zhukayev
# dog_player=James Duckworth
# kalshi_date=2026-04-03
timestamp,Beibit Zhukayev,James Duckworth
2026-04-04T02:11:00Z,22.00,78.00
2026-04-04T02:14:00Z,22.00,79.00
2026-04-04T02:16:00Z,21.00,79.00
2026-04-04T02:17:00Z,21.00,78.00
2026-04-04T02:19:00Z,21.00,78.00
2026-04-04T02:21:00Z,21.00,79.00
2026-04-04T02:22:00Z,21.00,79.00
2026-04-04T02:23:00Z,21.00,79.00
2026-04-04T02:24:00Z,21.00,79.00
2026-04-04T02:27:00Z,22.63,79.00
2026-04-04T02:29:00Z,22.63,79.00
2026-04-04T02:35:00Z,23.00,79.00
2026-04-04T02:39:00Z,23.00,79.00
2026-04-04T02:45:00Z,23.00,79.00
2026-04-04T02:48:00Z,23.00,79.00
2026-04-04T02:49:00Z,23.00,79.00
2026-04-04T02:50:00Z,23.56,79.00
2026-04-04T02:52:00Z,24.00,79.00
2026-04-04T02:53:00Z,24.00,79.00
2026-04-04T02:54:00Z,23.21,79.00
2026-04-04T02:55:00Z,23.00,79.00
2026-04-04T02:56:00Z,23.00,79.00
2026-04-04T02:57:00Z,23.00,79.00
2026-04-04T02:58:00Z,23.00,79.00
2026-04-04T03:00:00Z,23.00,79.00
2026-04-04T03:01:00Z,23.00,79.00
2026-04-04T03:02:00Z,23.00,78.68
2026-04-04T03:03:00Z,23.00,78.68
2026-04-04T03:04:00Z,23.00,78.68
2026-04-04T03:06:00Z,23.00,78.68
2026-04-04T03:08:00Z,23.00,78.68
2026-04-04T03:10:00Z,23.00,78.68
2026-04-04T03:11:00Z,23.00,78.50
2026-04-04T03:12:00Z,24.00,78.00
2026-04-04T03:13:00Z,24.00,76.17
2026-04-04T03:15:00Z,24.00,76.17
2026-04-04T03:16:00Z,24.00,78.00
2026-04-04T03:17:00Z,24.00,78.00
2026-04-04T03:18:00Z,23.86,78.84
2026-04-04T03:19:00Z,24.00,78.84
2026-04-04T03:20:00Z,24.00,78.00
2026-04-04T03:21:00Z,24.00,78.52
2026-04-04T03:22:00Z,24.00,78.52
2026-04-04T03:23:00Z,24.00,78.94
2026-04-04T03:25:00Z,24.00,78.00
2026-04-04T03:26:00Z,24.00,75.99
2026-04-04T03:28:00Z,24.00,78.11
2026-04-04T03:29:00Z,24.00,78.11
2026-04-04T03:30:00Z,24.00,78.00
2026-04-04T03:31:00Z,24.00,78.00
2026-04-04T03:33:00Z,24.00,78.00
2026-04-04T03:34:00Z,24.00,78.00
2026-04-04T03:37:00Z,24.00,78.82
2026-04-04T03:38:00Z,24.00,78.00
2026-04-04T03:39:00Z,24.00,78.00
2026-04-04T03:41:00Z,24.00,78.84
2026-04-04T03:42:00Z,24.00,78.84
2026-04-04T03:43:00Z,23.00,78.00
2026-04-04T03:45:00Z,23.00,78.00
2026-04-04T03:49:00Z,23.02,78.00
2026-04-04T03:50:00Z,23.02,79.00
2026-04-04T03:52:00Z,23.00,79.00
2026-04-04T03:53:00Z,23.00,79.00
2026-04-04T03:54:00Z,23.56,79.00
2026-04-04T03:55:00Z,23.81,79.00
2026-04-04T03:56:00Z,23.98,79.00
2026-04-04T03:57:00Z,23.98,79.00
2026-04-04T03:58:00Z,23.87,79.00
2026-04-04T03:59:00Z,23.87,79.00
2026-04-04T04:00:00Z,23.07,79.00
2026-04-04T04:01:00Z,23.00,79.00
2026-04-04T04:02:00Z,23.52,78.00
2026-04-04T04:03:00Z,21.31,78.00
2026-04-04T04:05:00Z,23.00,78.00
2026-04-04T04:06:00Z,22.18,79.00
2026-04-04T04:07:00Z,23.63,78.97
2026-04-04T04:08:00Z,23.97,78.86
2026-04-04T04:09:00Z,23.71,79.00
2026-04-04T04:10:00Z,23.89,79.00
2026-04-04T04:11:00Z,23.93,79.00
2026-04-04T04:12:00Z,23.93,79.00
2026-04-04T04:13:00Z,22.16,79.05
2026-04-04T04:14:00Z,22.00,80.00
2026-04-04T04:15:00Z,21.48,79.96
2026-04-04T04:16:00Z,22.00,80.00
2026-04-04T04:17:00Z,22.00,80.00
2026-04-04T04:18:00Z,21.75,80.63
2026-04-04T04:19:00Z,21.21,80.00
2026-04-04T04:20:00Z,21.07,80.44
2026-04-04T04:21:00Z,21.00,80.02
2026-04-04T04:22:00Z,21.17,80.24
2026-04-04T04:23:00Z,21.30,78.59
2026-04-04T04:24:00Z,21.00,80.66
2026-04-04T04:25:00Z,20.83,81.60
2026-04-04T04:26:00Z,16.32,84.31
2026-04-04T04:27:00Z,11.89,88.86
2026-04-04T04:28:00Z,14.07,86.04
2026-04-04T04:29:00Z,10.35,91.23
2026-04-04T04:30:00Z,9.40,91.03
2026-04-04T04:31:00Z,9.79,91.91
2026-04-04T04:32:00Z,9.00,92.00
2026-04-04T04:33:00Z,9.96,91.94
2026-04-04T04:34:00Z,10.03,90.79
2026-04-04T04:35:00Z,10.19,89.99
2026-04-04T04:36:00Z,10.62,90.46
2026-04-04T04:37:00Z,10.48,91.04
2026-04-04T04:38:00Z,10.82,90.00
2026-04-04T04:39:00Z,9.11,91.41
2026-04-04T04:40:00Z,10.39,90.66
2026-04-04T04:41:00Z,9.25,92.00
2026-04-04T04:42:00Z,9.22,91.00
2026-04-04T04:43:00Z,10.85,90.23
2026-04-04T04:44:00Z,10.83,90.12
2026-04-04T04:45:00Z,9.36,91.00
2026-04-04T04:46:00Z,10.69,90.18
2026-04-04T04:47:00Z,9.89,91.04
2026-04-04T04:48:00Z,9.36,92.39
2026-04-04T04:49:00Z,10.21,91.92
2026-04-04T04:50:00Z,9.59,91.15
2026-04-04T04:51:00Z,9.00,91.88
2026-04-04T04:52:00Z,8.09,92.99
2026-04-04T04:53:00Z,7.00,93.94
2026-04-04T04:54:00Z,6.97,94.76
2026-04-04T04:55:00Z,6.78,93.69
2026-04-04T04:56:00Z,5.38,95.73
2026-04-04T04:57:00Z,5.11,94.95
2026-04-04T04:58:00Z,5.93,94.51
2026-04-04T04:59:00Z,6.64,94.02
2026-04-04T05:00:00Z,6.18,94.96
2026-04-04T05:01:00Z,7.59,94.00
2026-04-04T05:02:00Z,7.80,93.51
2026-04-04T05:03:00Z,7.21,93.99
2026-04-04T05:04:00Z,8.23,93.43
2026-04-04T05:05:00Z,8.69,92.74
2026-04-04T05:06:00Z,8.13,93.67
2026-04-04T05:07:00Z,7.88,93.35
2026-04-04T05:08:00Z,8.18,93.00
2026-04-04T05:09:00Z,6.49,94.02
2026-04-04T05:10:00Z,7.24,93.84
2026-04-04T05:11:00Z,7.94,92.86
2026-04-04T05:12:00Z,5.02,96.62
2026-04-04T05:13:00Z,5.87,94.81
2026-04-04T05:14:00Z,7.59,92.75
2026-04-04T05:15:00Z,7.96,93.34
2026-04-04T05:16:00Z,7.27,93.95
2026-04-04T05:17:00Z,7.08,94.52
2026-04-04T05:18:00Z,6.36,94.93
2026-04-04T05:19:00Z,5.32,95.40
2026-04-04T05:20:00Z,4.12,95.56
2026-04-04T05:21:00Z,4.93,96.15
2026-04-04T05:22:00Z,6.39,94.71
2026-04-04T05:23:00Z,9.59,91.93
2026-04-04T05:24:00Z,9.02,90.41
2026-04-04T05:25:00Z,14.50,85.04
2026-04-04T05:26:00Z,15.75,82.41
2026-04-04T05:27:00Z,10.50,91.33
2026-04-04T05:28:00Z,9.18,92.81
2026-04-04T05:29:00Z,8.96,92.98
2026-04-04T05:30:00Z,8.70,92.34
2026-04-04T05:31:00Z,6.98,94.36
2026-04-04T05:32:00Z,6.83,94.01
2026-04-04T05:33:00Z,2.14,98.27
2026-04-04T05:34:00Z,1.18,98.98
2026-04-04T05:35:00Z,1.00,99.00
2026-04-04T05:36:00Z,1.00,99.00
2026-04-04T05:37:00Z,1.00,99.00
2026-04-04T05:38:00Z,1.00,99.00
2026-04-04T05:39:00Z,1.00,99.00
2026-04-04T05:40:00Z,1.00,99.00
2026-04-04T05:41:00Z,1.00,99.00
2026-04-04T05:42:00Z,1.00,99.00
