# event_ticker=KXATPCHALLENGERMATCH-26FEB23GRAMIC
# final_score=6-3 3-6 6-3
# match_winner=Alastair Gray
# fav_player=Alastair Gray
# dog_player=Daniel Michalski
# kalshi_date=2026-02-23
timestamp,Alastair Gray,Daniel Michalski
2026-02-23T09:01:00Z,87.80,13.86
2026-02-23T09:02:00Z,85.71,20.27
2026-02-23T09:03:00Z,84.95,16.18
2026-02-23T09:04:00Z,84.49,16.78
2026-02-23T09:05:00Z,85.29,15.81
2026-02-23T09:06:00Z,85.95,15.74
2026-02-23T09:07:00Z,84.99,15.35
2026-02-23T09:08:00Z,84.76,16.37
2026-02-23T09:09:00Z,84.17,16.82
2026-02-23T09:10:00Z,85.35,15.56
2026-02-23T09:11:00Z,83.36,17.74
2026-02-23T09:12:00Z,80.19,19.83
2026-02-23T09:13:00Z,80.91,20.57
2026-02-23T09:14:00Z,76.03,23.32
2026-02-23T09:15:00Z,74.02,27.44
2026-02-23T09:16:00Z,75.63,25.14
2026-02-23T09:17:00Z,72.29,28.11
2026-02-23T09:18:00Z,76.58,23.88
2026-02-23T09:19:00Z,80.29,19.91
2026-02-23T09:20:00Z,80.41,21.36
2026-02-23T09:21:00Z,82.78,19.84
2026-02-23T09:22:00Z,81.62,20.04
2026-02-23T09:23:00Z,79.10,21.46
2026-02-23T09:24:00Z,78.70,23.00
2026-02-23T09:25:00Z,79.00,23.00
2026-02-23T09:26:00Z,80.58,19.76
2026-02-23T09:27:00Z,81.14,18.75
2026-02-23T09:28:00Z,81.49,18.18
2026-02-23T09:29:00Z,81.07,20.62
2026-02-23T09:30:00Z,80.05,22.98
2026-02-23T09:31:00Z,78.00,21.09
2026-02-23T09:32:00Z,77.71,23.00
2026-02-23T09:33:00Z,77.84,22.00
2026-02-23T09:34:00Z,77.39,25.39
2026-02-23T09:35:00Z,77.00,24.03
2026-02-23T09:36:00Z,74.18,26.68
2026-02-23T09:37:00Z,63.43,37.13
2026-02-23T09:38:00Z,59.32,42.30
2026-02-23T09:39:00Z,54.09,45.28
2026-02-23T09:40:00Z,53.01,46.95
2026-02-23T09:41:00Z,54.30,45.86
2026-02-23T09:42:00Z,52.12,49.64
2026-02-23T09:43:00Z,49.86,50.77
2026-02-23T09:44:00Z,47.53,51.50
2026-02-23T09:45:00Z,49.53,51.14
2026-02-23T09:46:00Z,53.41,46.31
2026-02-23T09:47:00Z,54.17,45.78
2026-02-23T09:48:00Z,54.34,46.12
2026-02-23T09:49:00Z,56.82,45.00
2026-02-23T09:50:00Z,55.61,49.49
2026-02-23T09:51:00Z,51.11,48.33
2026-02-23T09:52:00Z,52.99,47.59
2026-02-23T09:53:00Z,52.38,47.33
2026-02-23T09:54:00Z,53.38,46.18
2026-02-23T09:55:00Z,53.99,46.04
2026-02-23T09:56:00Z,52.34,46.44
2026-02-23T09:57:00Z,53.05,46.04
2026-02-23T09:58:00Z,53.84,47.93
2026-02-23T09:59:00Z,53.97,46.68
2026-02-23T10:00:00Z,52.88,47.16
2026-02-23T10:01:00Z,52.38,47.75
2026-02-23T10:02:00Z,52.69,47.94
2026-02-23T10:03:00Z,51.34,48.04
2026-02-23T10:04:00Z,41.58,59.07
2026-02-23T10:05:00Z,42.63,54.75
2026-02-23T10:06:00Z,44.88,56.01
2026-02-23T10:07:00Z,48.78,52.76
2026-02-23T10:08:00Z,57.25,42.12
2026-02-23T10:09:00Z,58.10,42.05
2026-02-23T10:10:00Z,53.77,47.67
2026-02-23T10:11:00Z,50.64,49.97
2026-02-23T10:12:00Z,52.59,49.70
2026-02-23T10:13:00Z,44.95,52.99
2026-02-23T10:14:00Z,45.14,58.38
2026-02-23T10:15:00Z,51.82,49.09
2026-02-23T10:16:00Z,49.71,51.61
2026-02-23T10:17:00Z,52.49,49.01
2026-02-23T10:18:00Z,43.49,60.32
2026-02-23T10:19:00Z,52.74,49.61
2026-02-23T10:20:00Z,58.04,42.89
2026-02-23T10:21:00Z,64.67,37.64
2026-02-23T10:22:00Z,67.76,27.71
2026-02-23T10:23:00Z,65.94,42.33
2026-02-23T10:24:00Z,61.19,41.02
2026-02-23T10:25:00Z,61.83,38.02
2026-02-23T10:26:00Z,61.61,38.78
2026-02-23T10:27:00Z,58.93,46.03
2026-02-23T10:28:00Z,55.71,53.32
2026-02-23T10:29:00Z,52.67,47.63
2026-02-23T10:30:00Z,58.44,42.43
2026-02-23T10:31:00Z,60.30,40.58
2026-02-23T10:32:00Z,60.97,38.98
2026-02-23T10:33:00Z,65.74,36.22
2026-02-23T10:34:00Z,57.56,42.62
2026-02-23T10:35:00Z,52.81,47.71
2026-02-23T10:36:00Z,54.06,46.65
2026-02-23T10:37:00Z,51.31,47.96
2026-02-23T10:38:00Z,46.92,52.38
2026-02-23T10:39:00Z,42.97,58.09
2026-02-23T10:40:00Z,49.53,49.31
2026-02-23T10:41:00Z,48.95,51.62
2026-02-23T10:42:00Z,56.35,43.83
2026-02-23T10:43:00Z,58.51,42.54
2026-02-23T10:44:00Z,61.89,43.20
2026-02-23T10:45:00Z,68.88,26.66
2026-02-23T10:46:00Z,87.71,12.98
2026-02-23T10:47:00Z,93.75,6.55
2026-02-23T10:48:00Z,94.64,4.16
2026-02-23T10:49:00Z,95.29,7.13
2026-02-23T10:50:00Z,95.48,6.10
2026-02-23T10:51:00Z,95.22,4.13
2026-02-23T10:52:00Z,98.92,1.05
2026-02-23T10:53:00Z,99.00,1.00
2026-02-23T10:54:00Z,99.00,1.00
2026-02-23T10:55:00Z,99.00,1.00
2026-02-23T10:56:00Z,99.00,1.00
2026-02-23T10:57:00Z,99.00,1.00
2026-02-23T10:58:00Z,99.00,1.00
2026-02-23T10:59:00Z,99.00,1.00
2026-02-23T11:00:00Z,99.00,1.00
2026-02-23T11:01:00Z,99.00,1.00
2026-02-23T11:02:00Z,99.00,1.00
