# event_ticker=KXATPCHALLENGERMATCH-26FEB22KOUDRO
# final_score=7-6(3) 6-4
# score_resolution=6-7 4-6
# match_winner=Titouan Droguet
# fav_player=Moise Kouame
# dog_player=Titouan Droguet
# kalshi_date=2026-02-22
timestamp,Moise Kouame,Titouan Droguet
2026-02-25T18:53:00Z,38.52,65.34
2026-02-25T18:54:00Z,37.14,65.00
2026-02-25T18:55:00Z,44.42,56.86
2026-02-25T18:56:00Z,51.59,47.32
2026-02-25T18:57:00Z,54.98,47.70
2026-02-25T18:58:00Z,56.86,43.02
2026-02-25T18:59:00Z,59.06,40.52
2026-02-25T19:00:00Z,57.00,41.25
2026-02-25T19:01:00Z,56.00,44.91
2026-02-25T19:02:00Z,56.00,45.00
2026-02-25T19:03:00Z,51.01,47.35
2026-02-25T19:04:00Z,55.00,52.00
2026-02-25T19:05:00Z,52.17,48.09
2026-02-25T19:06:00Z,52.29,55.74
2026-02-25T19:07:00Z,53.00,46.85
2026-02-25T19:08:00Z,45.97,55.65
2026-02-25T19:09:00Z,49.31,52.27
2026-02-25T19:10:00Z,54.39,45.68
2026-02-25T19:11:00Z,58.01,43.03
2026-02-25T19:12:00Z,57.04,42.07
2026-02-25T19:13:00Z,58.22,42.76
2026-02-25T19:14:00Z,53.80,48.00
2026-02-25T19:15:00Z,53.80,50.00
2026-02-25T19:16:00Z,50.14,50.00
2026-02-25T19:17:00Z,46.36,54.94
2026-02-25T19:18:00Z,52.65,48.52
2026-02-25T19:19:00Z,52.00,48.52
2026-02-25T19:20:00Z,47.82,54.78
2026-02-25T19:21:00Z,41.21,58.00
2026-02-25T19:22:00Z,32.24,68.14
2026-02-25T19:23:00Z,32.27,67.61
2026-02-25T19:24:00Z,26.60,73.07
2026-02-25T19:25:00Z,25.03,75.41
2026-02-25T19:26:00Z,25.67,75.79
2026-02-25T19:27:00Z,28.12,72.13
2026-02-25T19:28:00Z,27.90,74.89
2026-02-25T19:29:00Z,28.01,73.51
2026-02-25T19:30:00Z,33.16,67.30
2026-02-25T19:31:00Z,40.31,61.31
2026-02-25T19:32:00Z,31.23,72.02
2026-02-25T19:33:00Z,28.00,73.00
2026-02-25T19:34:00Z,31.04,73.00
2026-02-25T19:35:00Z,33.21,67.99
2026-02-25T19:36:00Z,34.60,66.11
2026-02-25T19:37:00Z,27.28,72.96
2026-02-25T19:38:00Z,18.42,79.75
2026-02-25T19:39:00Z,19.76,78.26
2026-02-25T19:40:00Z,27.00,75.01
2026-02-25T19:41:00Z,22.45,77.00
2026-02-25T19:42:00Z,17.61,83.78
2026-02-25T19:43:00Z,14.04,86.55
2026-02-25T19:44:00Z,14.56,86.00
2026-02-25T19:45:00Z,15.78,83.39
2026-02-25T19:46:00Z,14.26,84.91
2026-02-25T19:47:00Z,15.66,85.77
2026-02-25T19:48:00Z,16.80,83.18
2026-02-25T19:49:00Z,15.51,85.65
2026-02-25T19:50:00Z,18.65,82.00
2026-02-25T19:51:00Z,23.52,79.45
2026-02-25T19:52:00Z,19.00,82.15
2026-02-25T19:53:00Z,16.33,83.14
2026-02-25T19:54:00Z,18.45,82.60
2026-02-25T19:55:00Z,19.40,81.00
2026-02-25T19:56:00Z,21.00,79.33
2026-02-25T19:57:00Z,20.52,81.18
2026-02-25T19:58:00Z,17.78,82.23
2026-02-25T19:59:00Z,17.00,84.99
2026-02-25T20:00:00Z,19.56,82.75
2026-02-25T20:01:00Z,17.41,82.13
2026-02-25T20:02:00Z,19.49,81.00
2026-02-25T20:03:00Z,19.97,80.73
2026-02-25T20:04:00Z,19.04,82.13
2026-02-25T20:05:00Z,17.80,83.18
2026-02-25T20:06:00Z,17.16,82.00
2026-02-25T20:07:00Z,18.14,82.30
2026-02-25T20:08:00Z,14.43,83.74
2026-02-25T20:09:00Z,13.22,86.34
2026-02-25T20:10:00Z,12.27,86.28
2026-02-25T20:11:00Z,12.69,88.04
2026-02-25T20:12:00Z,14.39,88.79
2026-02-25T20:13:00Z,12.37,86.33
2026-02-25T20:14:00Z,6.35,91.73
2026-02-25T20:15:00Z,4.90,95.75
2026-02-25T20:16:00Z,4.61,96.04
2026-02-25T20:17:00Z,3.70,96.11
2026-02-25T20:18:00Z,2.51,96.74
2026-02-25T20:19:00Z,2.48,97.83
2026-02-25T20:20:00Z,1.74,97.76
2026-02-25T20:21:00Z,2.01,97.98
2026-02-25T20:22:00Z,2.30,98.50
2026-02-25T20:23:00Z,1.61,99.00
2026-02-25T20:24:00Z,2.81,98.52
2026-02-25T20:25:00Z,2.20,98.91
2026-02-25T20:26:00Z,2.30,98.20
2026-02-25T20:27:00Z,3.00,97.57
2026-02-25T20:28:00Z,2.35,98.68
2026-02-25T20:29:00Z,2.99,97.80
2026-02-25T20:30:00Z,3.45,96.90
2026-02-25T20:31:00Z,4.97,96.60
2026-02-25T20:32:00Z,4.45,94.88
2026-02-25T20:33:00Z,8.25,92.50
2026-02-25T20:34:00Z,7.05,95.88
2026-02-25T20:35:00Z,2.42,98.40
2026-02-25T20:36:00Z,1.00,99.00
2026-02-25T20:37:00Z,1.00,99.00
2026-02-25T20:38:00Z,1.00,99.00
2026-02-25T20:39:00Z,1.00,99.00
2026-02-25T20:40:00Z,1.00,99.00
