# event_ticker=KXATPMATCH-26FEB01HUMVAN
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Ugo Humbert
# fav_player=Botic Van de Zandschulp
# dog_player=Ugo Humbert
# kalshi_date=2026-02-01
timestamp,Botic Van de Zandschulp,Ugo Humbert
2026-02-03T14:01:00Z,26.00,75.00
2026-02-03T14:07:00Z,26.00,75.00
2026-02-03T14:08:00Z,26.00,75.00
2026-02-03T14:09:00Z,26.00,75.00
2026-02-03T14:12:00Z,26.00,75.00
2026-02-03T14:13:00Z,26.00,75.00
2026-02-03T14:15:00Z,26.00,75.00
2026-02-03T14:18:00Z,26.00,75.00
2026-02-03T14:19:00Z,25.00,75.00
2026-02-03T14:20:00Z,26.00,75.00
2026-02-03T14:21:00Z,25.00,75.00
2026-02-03T14:28:00Z,25.00,75.00
2026-02-03T14:31:00Z,25.00,75.00
2026-02-03T14:32:00Z,25.00,75.00
2026-02-03T14:33:00Z,25.00,75.00
2026-02-03T14:34:00Z,25.00,75.00
2026-02-03T14:35:00Z,25.00,74.00
2026-02-03T14:36:00Z,26.00,74.00
2026-02-03T14:37:00Z,26.00,75.00
2026-02-03T14:41:00Z,26.00,75.00
2026-02-03T14:43:00Z,26.00,75.00
2026-02-03T14:44:00Z,26.00,75.00
2026-02-03T14:49:00Z,25.00,75.00
2026-02-03T14:50:00Z,25.00,75.00
2026-02-03T14:51:00Z,25.00,75.00
2026-02-03T14:52:00Z,26.00,75.00
2026-02-03T14:53:00Z,26.00,75.00
2026-02-03T14:54:00Z,26.00,75.00
2026-02-03T14:55:00Z,26.00,75.00
2026-02-03T14:56:00Z,26.00,75.00
2026-02-03T14:57:00Z,26.00,76.00
2026-02-03T15:01:00Z,26.00,76.00
2026-02-03T15:02:00Z,26.00,76.00
2026-02-03T15:03:00Z,26.00,76.00
2026-02-03T15:05:00Z,25.26,76.00
2026-02-03T15:06:00Z,26.00,76.00
2026-02-03T15:07:00Z,24.00,76.00
2026-02-03T15:08:00Z,26.00,76.00
2026-02-03T15:09:00Z,24.00,74.00
2026-02-03T15:10:00Z,26.00,76.00
2026-02-03T15:12:00Z,26.00,75.60
2026-02-03T15:13:00Z,26.00,75.60
2026-02-03T15:14:00Z,26.00,74.61
2026-02-03T15:15:00Z,26.00,76.00
2026-02-03T15:16:00Z,26.00,75.99
2026-02-03T15:17:00Z,26.00,76.00
2026-02-03T15:18:00Z,26.95,76.00
2026-02-03T15:19:00Z,26.95,76.00
2026-02-03T15:20:00Z,24.89,76.00
2026-02-03T15:21:00Z,26.38,75.00
2026-02-03T15:22:00Z,27.00,75.39
2026-02-03T15:23:00Z,27.00,76.00
2026-02-03T15:24:00Z,27.00,75.62
2026-02-03T15:25:00Z,27.06,75.86
2026-02-03T15:26:00Z,25.19,74.00
2026-02-03T15:27:00Z,25.19,75.00
2026-02-03T15:28:00Z,27.00,75.05
2026-02-03T15:29:00Z,27.00,76.00
2026-02-03T15:30:00Z,27.00,76.00
2026-02-03T15:31:00Z,27.00,76.00
2026-02-03T15:32:00Z,26.97,76.00
2026-02-03T15:33:00Z,27.00,76.86
2026-02-03T15:34:00Z,26.87,76.96
2026-02-03T15:35:00Z,26.70,77.59
2026-02-03T15:36:00Z,26.87,77.72
2026-02-03T15:37:00Z,24.68,79.04
2026-02-03T15:38:00Z,22.26,78.52
2026-02-03T15:39:00Z,22.92,78.06
2026-02-03T15:40:00Z,22.33,82.49
2026-02-03T15:41:00Z,23.41,79.28
2026-02-03T15:42:00Z,25.13,79.51
2026-02-03T15:43:00Z,26.76,76.98
2026-02-03T15:44:00Z,26.08,75.70
2026-02-03T15:45:00Z,25.01,73.42
2026-02-03T15:46:00Z,25.66,76.42
2026-02-03T15:47:00Z,24.95,78.07
2026-02-03T15:48:00Z,22.01,79.05
2026-02-03T15:49:00Z,23.83,78.02
2026-02-03T15:50:00Z,28.00,76.11
2026-02-03T15:51:00Z,27.85,73.99
2026-02-03T15:52:00Z,27.85,76.12
2026-02-03T15:53:00Z,26.59,76.13
2026-02-03T15:54:00Z,25.96,76.07
2026-02-03T15:55:00Z,26.02,74.98
2026-02-03T15:56:00Z,26.50,75.20
2026-02-03T15:57:00Z,19.62,81.61
2026-02-03T15:58:00Z,17.17,83.18
2026-02-03T15:59:00Z,12.99,87.96
2026-02-03T16:00:00Z,11.44,90.95
2026-02-03T16:01:00Z,11.41,89.59
2026-02-03T16:02:00Z,11.00,89.34
2026-02-03T16:03:00Z,10.97,89.47
2026-02-03T16:04:00Z,12.98,89.37
2026-02-03T16:05:00Z,12.84,89.70
2026-02-03T16:06:00Z,11.81,89.68
2026-02-03T16:07:00Z,10.00,91.35
2026-02-03T16:08:00Z,10.18,90.04
2026-02-03T16:09:00Z,9.82,90.90
2026-02-03T16:10:00Z,9.77,91.00
2026-02-03T16:11:00Z,11.51,89.76
2026-02-03T16:12:00Z,11.00,90.03
2026-02-03T16:13:00Z,9.63,91.02
2026-02-03T16:14:00Z,7.94,93.97
2026-02-03T16:15:00Z,5.51,96.00
2026-02-03T16:16:00Z,3.71,96.67
2026-02-03T16:17:00Z,5.45,96.49
2026-02-03T16:18:00Z,7.62,92.50
2026-02-03T16:19:00Z,4.97,95.71
2026-02-03T16:20:00Z,6.04,95.38
2026-02-03T16:21:00Z,3.23,97.44
2026-02-03T16:22:00Z,3.53,96.02
2026-02-03T16:23:00Z,4.03,97.25
2026-02-03T16:24:00Z,4.28,96.15
2026-02-03T16:25:00Z,3.90,97.25
2026-02-03T16:26:00Z,2.41,97.61
2026-02-03T16:27:00Z,4.62,96.96
2026-02-03T16:28:00Z,3.45,95.81
2026-02-03T16:29:00Z,3.95,96.91
2026-02-03T16:30:00Z,4.03,96.39
2026-02-03T16:31:00Z,3.66,96.57
2026-02-03T16:32:00Z,3.90,97.00
2026-02-03T16:33:00Z,4.00,95.98
2026-02-03T16:34:00Z,5.15,96.99
2026-02-03T16:35:00Z,6.00,96.35
2026-02-03T16:36:00Z,2.50,96.35
2026-02-03T16:37:00Z,3.47,97.02
2026-02-03T16:38:00Z,4.57,97.00
2026-02-03T16:39:00Z,4.00,96.42
2026-02-03T16:40:00Z,3.07,97.65
2026-02-03T16:41:00Z,5.34,93.54
2026-02-03T16:42:00Z,5.92,91.22
2026-02-03T16:43:00Z,5.31,94.98
2026-02-03T16:44:00Z,2.23,96.73
2026-02-03T16:45:00Z,3.54,97.99
2026-02-03T16:46:00Z,3.36,96.55
2026-02-03T16:47:00Z,3.97,97.86
2026-02-03T16:48:00Z,2.99,98.41
2026-02-03T16:49:00Z,1.01,99.00
2026-02-03T16:50:00Z,1.01,99.00
2026-02-03T16:51:00Z,1.01,99.00
2026-02-03T16:52:00Z,1.00,99.00
2026-02-03T16:53:00Z,1.00,99.00
2026-02-03T16:55:00Z,1.00,99.00
2026-02-03T16:56:00Z,1.00,99.00
