# event_ticker=KXATPMATCH-26APR28MEDCOB
# final_score=6-3 5-7 6-4
# score_resolution=3-6 7-5 4-6
# match_winner=Flavio Cobolli
# fav_player=Daniil Medvedev
# dog_player=Flavio Cobolli
# kalshi_date=2026-04-28
timestamp,Daniil Medvedev,Flavio Cobolli
2026-04-28T15:24:00Z,54.00,47.00
2026-04-28T15:25:00Z,54.00,47.00
2026-04-28T15:26:00Z,53.00,47.00
2026-04-28T15:27:00Z,54.00,47.00
2026-04-28T15:29:00Z,54.00,47.00
2026-04-28T15:30:00Z,54.00,47.00
2026-04-28T15:31:00Z,54.00,47.00
2026-04-28T15:32:00Z,54.00,47.00
2026-04-28T15:33:00Z,53.94,47.00
2026-04-28T15:35:00Z,54.00,47.00
2026-04-28T15:36:00Z,54.00,47.00
2026-04-28T15:37:00Z,54.00,47.00
2026-04-28T15:38:00Z,53.82,47.00
2026-04-28T15:39:00Z,54.00,47.00
2026-04-28T15:40:00Z,54.00,47.00
2026-04-28T15:41:00Z,53.97,47.00
2026-04-28T15:42:00Z,54.00,47.00
2026-04-28T15:43:00Z,54.00,47.00
2026-04-28T15:44:00Z,54.00,47.00
2026-04-28T15:45:00Z,54.00,47.00
2026-04-28T15:46:00Z,53.11,47.00
2026-04-28T15:47:00Z,54.00,47.00
2026-04-28T15:48:00Z,54.00,47.00
2026-04-28T15:49:00Z,54.00,47.00
2026-04-28T15:50:00Z,54.00,47.00
2026-04-28T15:51:00Z,54.00,47.00
2026-04-28T15:52:00Z,54.00,47.00
2026-04-28T15:53:00Z,54.00,47.00
2026-04-28T15:54:00Z,53.95,47.00
2026-04-28T15:55:00Z,54.00,47.00
2026-04-28T15:56:00Z,54.00,47.00
2026-04-28T15:57:00Z,54.00,47.00
2026-04-28T15:58:00Z,54.00,47.00
2026-04-28T15:59:00Z,53.67,47.00
2026-04-28T16:00:00Z,54.00,47.00
2026-04-28T16:01:00Z,54.00,47.00
2026-04-28T16:02:00Z,54.00,47.00
2026-04-28T16:03:00Z,54.00,47.00
2026-04-28T16:04:00Z,54.00,47.00
2026-04-28T16:05:00Z,53.86,47.00
2026-04-28T16:06:00Z,54.00,47.00
2026-04-28T16:07:00Z,54.00,47.00
2026-04-28T16:08:00Z,53.97,47.00
2026-04-28T16:09:00Z,54.00,47.00
2026-04-28T16:10:00Z,54.00,47.00
2026-04-28T16:11:00Z,54.00,47.00
2026-04-28T16:12:00Z,54.00,47.00
2026-04-28T16:13:00Z,54.00,47.00
2026-04-28T16:14:00Z,54.00,47.00
2026-04-28T16:15:00Z,54.00,47.00
2026-04-28T16:16:00Z,54.00,47.00
2026-04-28T16:17:00Z,54.00,47.00
2026-04-28T16:18:00Z,54.00,47.00
2026-04-28T16:19:00Z,54.00,47.00
2026-04-28T16:20:00Z,54.00,47.00
2026-04-28T16:21:00Z,54.00,47.00
2026-04-28T16:22:00Z,54.00,46.22
2026-04-28T16:23:00Z,53.00,47.00
2026-04-28T16:24:00Z,53.87,47.00
2026-04-28T16:25:00Z,54.00,47.00
2026-04-28T16:26:00Z,54.00,47.00
2026-04-28T16:27:00Z,54.00,47.00
2026-04-28T16:28:00Z,54.00,47.00
2026-04-28T16:29:00Z,54.00,47.00
2026-04-28T16:30:00Z,54.00,47.00
2026-04-28T16:31:00Z,54.00,47.00
2026-04-28T16:32:00Z,54.00,46.80
2026-04-28T16:33:00Z,54.00,47.00
2026-04-28T16:34:00Z,54.00,47.00
2026-04-28T16:35:00Z,54.00,47.00
2026-04-28T16:36:00Z,54.00,47.00
2026-04-28T16:37:00Z,54.00,47.00
2026-04-28T16:38:00Z,54.00,47.00
2026-04-28T16:39:00Z,54.00,47.00
2026-04-28T16:40:00Z,54.00,47.00
2026-04-28T16:41:00Z,54.00,47.00
2026-04-28T16:42:00Z,54.00,47.00
2026-04-28T16:43:00Z,54.00,47.00
2026-04-28T16:44:00Z,54.00,47.00
2026-04-28T16:45:00Z,54.00,47.00
2026-04-28T16:46:00Z,54.00,47.00
2026-04-28T16:47:00Z,54.00,47.00
2026-04-28T16:48:00Z,54.00,47.00
2026-04-28T16:49:00Z,54.00,47.00
2026-04-28T16:50:00Z,54.00,47.00
2026-04-28T16:51:00Z,53.60,47.00
2026-04-28T16:52:00Z,54.00,47.00
2026-04-28T16:53:00Z,54.00,47.00
2026-04-28T16:54:00Z,54.00,46.99
2026-04-28T16:56:00Z,54.00,47.00
2026-04-28T16:57:00Z,54.00,46.00
2026-04-28T16:58:00Z,54.00,46.84
2026-04-28T16:59:00Z,54.00,47.00
2026-04-28T17:00:00Z,54.00,47.00
2026-04-28T17:01:00Z,53.34,47.00
2026-04-28T17:02:00Z,54.00,46.00
2026-04-28T17:03:00Z,54.00,47.00
2026-04-28T17:04:00Z,54.00,47.00
2026-04-28T17:05:00Z,54.00,47.00
2026-04-28T17:06:00Z,54.00,46.86
2026-04-28T17:07:00Z,54.00,46.86
2026-04-28T17:08:00Z,54.00,47.00
2026-04-28T17:09:00Z,54.00,47.00
2026-04-28T17:10:00Z,54.00,47.00
2026-04-28T17:12:00Z,54.00,47.00
2026-04-28T17:13:00Z,54.00,47.00
2026-04-28T17:14:00Z,54.00,47.00
2026-04-28T17:16:00Z,54.00,47.00
2026-04-28T17:17:00Z,54.00,47.47
2026-04-28T17:18:00Z,54.00,47.26
2026-04-28T17:19:00Z,54.00,48.00
2026-04-28T17:20:00Z,54.00,48.00
2026-04-28T17:21:00Z,54.00,48.00
2026-04-28T17:22:00Z,53.00,48.00
2026-04-28T17:23:00Z,53.00,47.00
2026-04-28T17:24:00Z,53.00,48.00
2026-04-28T17:25:00Z,53.00,47.01
2026-04-28T17:26:00Z,53.00,48.00
2026-04-28T17:27:00Z,53.00,48.00
2026-04-28T17:28:00Z,53.00,48.00
2026-04-28T17:29:00Z,52.71,48.00
2026-04-28T17:30:00Z,53.00,48.00
2026-04-28T17:31:00Z,53.00,48.00
2026-04-28T17:32:00Z,53.00,48.00
2026-04-28T17:33:00Z,53.00,48.00
2026-04-28T17:34:00Z,53.00,48.00
2026-04-28T17:35:00Z,52.00,48.00
2026-04-28T17:37:00Z,53.00,48.00
2026-04-28T17:38:00Z,53.00,48.00
2026-04-28T17:39:00Z,53.00,48.00
2026-04-28T17:40:00Z,53.00,48.00
2026-04-28T17:41:00Z,53.00,48.00
2026-04-28T17:42:00Z,53.00,48.00
2026-04-28T17:43:00Z,53.00,48.00
2026-04-28T17:44:00Z,53.00,48.00
2026-04-28T17:45:00Z,53.00,48.00
2026-04-28T17:46:00Z,53.00,47.01
2026-04-28T17:47:00Z,53.00,48.00
2026-04-28T17:48:00Z,53.00,48.00
2026-04-28T17:49:00Z,52.91,48.00
2026-04-28T17:50:00Z,53.00,48.00
2026-04-28T17:51:00Z,53.00,48.00
2026-04-28T17:52:00Z,53.00,48.00
2026-04-28T17:53:00Z,53.00,48.00
2026-04-28T17:54:00Z,53.00,48.00
2026-04-28T17:55:00Z,53.00,48.00
2026-04-28T17:56:00Z,53.00,48.00
2026-04-28T17:57:00Z,53.00,48.07
2026-04-28T17:58:00Z,53.00,48.00
2026-04-28T17:59:00Z,53.00,48.00
2026-04-28T18:00:00Z,53.00,48.00
2026-04-28T18:01:00Z,53.00,48.00
2026-04-28T18:02:00Z,52.98,48.00
2026-04-28T18:03:00Z,52.83,48.00
2026-04-28T18:04:00Z,53.00,48.00
2026-04-28T18:05:00Z,53.00,48.00
2026-04-28T18:06:00Z,53.00,48.00
2026-04-28T18:07:00Z,52.86,48.00
2026-04-28T18:08:00Z,53.00,48.00
2026-04-28T18:09:00Z,53.00,48.00
2026-04-28T18:10:00Z,53.00,48.00
2026-04-28T18:11:00Z,53.00,48.00
2026-04-28T18:12:00Z,53.00,47.77
2026-04-28T18:13:00Z,52.94,48.00
2026-04-28T18:14:00Z,52.00,48.00
2026-04-28T18:15:00Z,53.00,48.00
2026-04-28T18:16:00Z,53.00,48.00
2026-04-28T18:17:00Z,53.00,48.00
2026-04-28T18:18:00Z,53.00,48.00
2026-04-28T18:19:00Z,52.13,48.00
2026-04-28T18:20:00Z,53.00,48.00
2026-04-28T18:21:00Z,53.00,48.00
2026-04-28T18:22:00Z,53.00,48.53
2026-04-28T18:23:00Z,52.97,48.53
2026-04-28T18:24:00Z,52.87,48.00
2026-04-28T18:25:00Z,52.44,49.00
2026-04-28T18:26:00Z,52.93,48.00
2026-04-28T18:27:00Z,52.87,48.98
2026-04-28T18:28:00Z,52.00,49.00
2026-04-28T18:29:00Z,52.00,49.00
2026-04-28T18:30:00Z,52.00,49.00
2026-04-28T18:31:00Z,52.00,49.00
2026-04-28T18:32:00Z,52.00,48.99
2026-04-28T18:33:00Z,52.00,49.00
2026-04-28T18:34:00Z,52.00,49.00
2026-04-28T18:35:00Z,51.61,48.67
2026-04-28T18:36:00Z,52.13,47.99
2026-04-28T18:37:00Z,53.00,48.00
2026-04-28T18:38:00Z,53.00,48.00
2026-04-28T18:39:00Z,53.00,48.00
2026-04-28T18:40:00Z,53.00,47.50
2026-04-28T18:41:00Z,53.00,48.00
2026-04-28T18:42:00Z,53.00,48.00
2026-04-28T18:43:00Z,53.00,48.00
2026-04-28T18:44:00Z,53.00,48.00
2026-04-28T18:45:00Z,53.00,47.91
2026-04-28T18:46:00Z,53.00,48.00
2026-04-28T18:47:00Z,53.00,48.00
2026-04-28T18:48:00Z,53.00,48.00
2026-04-28T18:49:00Z,53.00,48.00
2026-04-28T18:50:00Z,53.00,48.00
2026-04-28T18:51:00Z,53.00,48.01
2026-04-28T18:52:00Z,52.85,49.08
2026-04-28T18:53:00Z,51.30,50.00
2026-04-28T18:54:00Z,52.00,50.00
2026-04-28T18:55:00Z,52.00,50.00
2026-04-28T18:56:00Z,52.00,50.00
2026-04-28T18:57:00Z,52.00,50.00
2026-04-28T18:58:00Z,51.64,49.99
2026-04-28T18:59:00Z,51.90,50.00
2026-04-28T19:00:00Z,50.75,50.00
2026-04-28T19:01:00Z,52.00,49.70
2026-04-28T19:02:00Z,52.04,49.85
2026-04-28T19:03:00Z,52.00,49.30
2026-04-28T19:04:00Z,52.05,50.00
2026-04-28T19:05:00Z,52.98,49.99
2026-04-28T19:06:00Z,52.93,50.76
2026-04-28T19:07:00Z,53.00,50.99
2026-04-28T19:08:00Z,53.00,50.77
2026-04-28T19:09:00Z,52.79,50.81
2026-04-28T19:10:00Z,51.09,50.74
2026-04-28T19:11:00Z,51.00,49.80
2026-04-28T19:12:00Z,51.31,50.18
2026-04-28T19:13:00Z,52.31,49.94
2026-04-28T19:14:00Z,51.09,51.91
2026-04-28T19:15:00Z,52.45,50.27
2026-04-28T19:16:00Z,51.09,49.21
2026-04-28T19:17:00Z,55.09,46.45
2026-04-28T19:18:00Z,52.11,47.46
2026-04-28T19:19:00Z,52.19,48.07
2026-04-28T19:20:00Z,54.81,49.35
2026-04-28T19:21:00Z,55.16,46.91
2026-04-28T19:22:00Z,54.53,44.08
2026-04-28T19:23:00Z,51.54,49.32
2026-04-28T19:24:00Z,50.90,49.71
2026-04-28T19:25:00Z,45.97,54.08
2026-04-28T19:26:00Z,47.01,52.47
2026-04-28T19:27:00Z,47.82,51.07
2026-04-28T19:28:00Z,50.77,51.01
2026-04-28T19:29:00Z,52.32,48.75
2026-04-28T19:30:00Z,51.93,54.31
2026-04-28T19:31:00Z,49.66,52.95
2026-04-28T19:32:00Z,47.04,53.75
2026-04-28T19:33:00Z,47.63,53.81
2026-04-28T19:34:00Z,47.54,53.03
2026-04-28T19:35:00Z,48.87,53.26
2026-04-28T19:36:00Z,46.84,53.92
2026-04-28T19:37:00Z,46.53,55.31
2026-04-28T19:38:00Z,46.68,53.14
2026-04-28T19:39:00Z,47.16,55.12
2026-04-28T19:40:00Z,46.34,54.29
2026-04-28T19:41:00Z,48.04,53.66
2026-04-28T19:42:00Z,45.10,55.88
2026-04-28T19:43:00Z,43.34,57.55
2026-04-28T19:44:00Z,42.86,57.45
2026-04-28T19:45:00Z,46.62,55.32
2026-04-28T19:46:00Z,44.90,56.04
2026-04-28T19:47:00Z,34.51,61.46
2026-04-28T19:48:00Z,25.91,74.76
2026-04-28T19:49:00Z,24.50,74.79
2026-04-28T19:50:00Z,24.65,75.47
2026-04-28T19:51:00Z,23.87,77.02
2026-04-28T19:52:00Z,22.88,77.71
2026-04-28T19:53:00Z,24.27,76.37
2026-04-28T19:54:00Z,25.09,75.66
2026-04-28T19:55:00Z,26.68,74.13
2026-04-28T19:56:00Z,27.35,71.83
2026-04-28T19:57:00Z,35.12,66.00
2026-04-28T19:58:00Z,35.55,65.09
2026-04-28T19:59:00Z,26.81,75.53
2026-04-28T20:00:00Z,26.41,74.03
2026-04-28T20:01:00Z,26.27,75.77
2026-04-28T20:02:00Z,26.05,74.99
2026-04-28T20:03:00Z,24.28,76.43
2026-04-28T20:04:00Z,25.06,75.30
2026-04-28T20:05:00Z,25.12,76.93
2026-04-28T20:06:00Z,26.52,75.20
2026-04-28T20:07:00Z,25.09,75.33
2026-04-28T20:08:00Z,27.36,73.47
2026-04-28T20:09:00Z,29.34,71.94
2026-04-28T20:10:00Z,30.91,71.67
2026-04-28T20:11:00Z,30.61,69.83
2026-04-28T20:12:00Z,30.76,72.02
2026-04-28T20:13:00Z,30.15,72.37
2026-04-28T20:14:00Z,27.54,71.43
2026-04-28T20:15:00Z,27.19,72.93
2026-04-28T20:16:00Z,27.17,73.08
2026-04-28T20:17:00Z,23.04,77.28
2026-04-28T20:18:00Z,25.05,74.11
2026-04-28T20:19:00Z,22.18,76.52
2026-04-28T20:20:00Z,12.43,88.10
2026-04-28T20:21:00Z,11.86,88.23
2026-04-28T20:22:00Z,11.47,89.17
2026-04-28T20:23:00Z,9.21,90.80
2026-04-28T20:24:00Z,7.44,92.96
2026-04-28T20:25:00Z,8.73,92.02
2026-04-28T20:26:00Z,10.27,89.63
2026-04-28T20:27:00Z,10.94,89.35
2026-04-28T20:28:00Z,9.57,91.03
2026-04-28T20:29:00Z,8.43,91.11
2026-04-28T20:30:00Z,7.26,92.12
2026-04-28T20:31:00Z,7.39,92.51
2026-04-28T20:32:00Z,8.67,91.43
2026-04-28T20:33:00Z,8.98,91.13
2026-04-28T20:34:00Z,9.02,91.00
2026-04-28T20:35:00Z,9.02,91.20
2026-04-28T20:36:00Z,12.20,86.18
2026-04-28T20:37:00Z,12.07,88.90
2026-04-28T20:38:00Z,19.76,80.02
2026-04-28T20:39:00Z,30.56,67.32
2026-04-28T20:40:00Z,41.02,64.32
2026-04-28T20:41:00Z,25.67,66.02
2026-04-28T20:42:00Z,34.98,69.29
2026-04-28T20:43:00Z,35.33,65.81
2026-04-28T20:44:00Z,30.21,69.88
2026-04-28T20:45:00Z,28.59,73.01
2026-04-28T20:46:00Z,26.54,74.10
2026-04-28T20:47:00Z,28.72,71.91
2026-04-28T20:48:00Z,29.91,72.70
2026-04-28T20:49:00Z,31.05,69.12
2026-04-28T20:50:00Z,31.76,69.58
2026-04-28T20:51:00Z,35.55,65.41
2026-04-28T20:52:00Z,40.52,61.00
2026-04-28T20:53:00Z,33.46,66.97
2026-04-28T20:54:00Z,30.63,70.87
2026-04-28T20:55:00Z,44.97,56.50
2026-04-28T20:56:00Z,54.05,45.50
2026-04-28T20:57:00Z,54.70,45.64
2026-04-28T20:58:00Z,56.00,44.48
2026-04-28T20:59:00Z,59.01,41.59
2026-04-28T21:00:00Z,59.66,41.09
2026-04-28T21:01:00Z,59.74,41.47
2026-04-28T21:02:00Z,54.04,46.16
2026-04-28T21:03:00Z,52.77,47.93
2026-04-28T21:04:00Z,53.71,46.62
2026-04-28T21:05:00Z,57.73,42.28
2026-04-28T21:06:00Z,59.51,41.74
2026-04-28T21:07:00Z,59.06,42.16
2026-04-28T21:08:00Z,61.63,40.60
2026-04-28T21:09:00Z,55.48,45.13
2026-04-28T21:10:00Z,55.07,45.55
2026-04-28T21:11:00Z,58.94,41.90
2026-04-28T21:12:00Z,60.76,40.24
2026-04-28T21:13:00Z,60.42,40.35
2026-04-28T21:14:00Z,57.55,43.33
2026-04-28T21:15:00Z,56.28,47.31
2026-04-28T21:16:00Z,59.59,41.15
2026-04-28T21:17:00Z,54.41,45.75
2026-04-28T21:18:00Z,50.87,51.42
2026-04-28T21:19:00Z,58.00,41.93
2026-04-28T21:20:00Z,61.01,40.21
2026-04-28T21:21:00Z,60.22,40.64
2026-04-28T21:22:00Z,66.46,33.04
2026-04-28T21:23:00Z,76.07,24.97
2026-04-28T21:24:00Z,66.09,32.67
2026-04-28T21:25:00Z,56.24,43.90
2026-04-28T21:26:00Z,40.13,58.22
2026-04-28T21:27:00Z,16.82,80.76
