# event_ticker=KXATPMATCH-26MAY08TIEDZU
# final_score=6-2 6-1
# score_resolution=2-6 1-6
# match_winner=Learner Tien
# fav_player=Damir Dzumhur
# dog_player=Learner Tien
# kalshi_date=2026-05-08
timestamp,Learner Tien,Damir Dzumhur
2026-05-08T14:35:00Z,56.00,47.00
2026-05-08T14:36:00Z,56.00,47.00
2026-05-08T14:37:00Z,56.00,47.00
2026-05-08T14:38:00Z,56.00,46.62
2026-05-08T14:39:00Z,57.95,45.41
2026-05-08T14:40:00Z,64.07,35.74
2026-05-08T14:41:00Z,66.53,35.07
2026-05-08T14:42:00Z,66.36,34.15
2026-05-08T14:43:00Z,66.52,33.00
2026-05-08T14:44:00Z,68.75,31.31
2026-05-08T14:45:00Z,69.84,30.01
2026-05-08T14:46:00Z,69.93,31.00
2026-05-08T14:47:00Z,69.63,30.08
2026-05-08T14:48:00Z,70.78,28.02
2026-05-08T14:49:00Z,77.72,23.03
2026-05-08T14:50:00Z,77.50,22.01
2026-05-08T14:51:00Z,78.29,22.40
2026-05-08T14:52:00Z,78.13,23.16
2026-05-08T14:53:00Z,77.91,22.89
2026-05-08T14:54:00Z,78.04,22.89
2026-05-08T14:55:00Z,78.46,22.97
2026-05-08T14:56:00Z,72.80,29.59
2026-05-08T14:57:00Z,69.81,30.97
2026-05-08T14:58:00Z,68.20,32.00
2026-05-08T14:59:00Z,68.00,33.00
2026-05-08T15:00:00Z,67.33,33.86
2026-05-08T15:01:00Z,66.71,33.87
2026-05-08T15:02:00Z,67.34,31.66
2026-05-08T15:03:00Z,66.40,33.01
2026-05-08T15:04:00Z,70.22,30.32
2026-05-08T15:05:00Z,69.19,31.06
2026-05-08T15:06:00Z,70.00,32.00
2026-05-08T15:07:00Z,71.84,29.62
2026-05-08T15:08:00Z,77.37,24.37
2026-05-08T15:09:00Z,78.00,22.92
2026-05-08T15:10:00Z,78.53,22.13
2026-05-08T15:11:00Z,79.85,20.04
2026-05-08T15:12:00Z,80.33,20.97
2026-05-08T15:13:00Z,80.97,20.00
2026-05-08T15:14:00Z,81.57,18.87
2026-05-08T15:15:00Z,82.01,18.58
2026-05-08T15:16:00Z,80.14,19.29
2026-05-08T15:17:00Z,85.60,12.48
2026-05-08T15:18:00Z,90.00,10.84
2026-05-08T15:19:00Z,91.38,8.64
2026-05-08T15:20:00Z,92.02,7.18
2026-05-08T15:21:00Z,92.36,7.94
2026-05-08T15:22:00Z,90.41,9.54
2026-05-08T15:23:00Z,89.84,9.74
2026-05-08T15:24:00Z,90.01,10.00
2026-05-08T15:25:00Z,87.98,10.07
2026-05-08T15:26:00Z,88.40,13.05
2026-05-08T15:27:00Z,92.72,8.27
2026-05-08T15:28:00Z,92.95,8.92
2026-05-08T15:29:00Z,93.78,6.63
2026-05-08T15:30:00Z,95.27,3.34
2026-05-08T15:31:00Z,95.00,7.01
2026-05-08T15:32:00Z,92.99,7.00
2026-05-08T15:33:00Z,94.66,6.78
2026-05-08T15:34:00Z,98.01,2.38
2026-05-08T15:35:00Z,98.26,2.00
2026-05-08T15:36:00Z,97.86,2.12
2026-05-08T15:37:00Z,97.02,2.95
2026-05-08T15:38:00Z,98.97,1.01
2026-05-08T15:39:00Z,99.00,1.00
2026-05-08T15:40:00Z,99.00,1.00
2026-05-08T15:41:00Z,99.00,1.00
2026-05-08T15:42:00Z,99.00,1.00
2026-05-08T15:43:00Z,99.00,1.00
2026-05-08T15:44:00Z,99.00,1.00
2026-05-08T15:45:00Z,99.00,1.00
2026-05-08T15:46:00Z,99.00,1.00
2026-05-08T15:47:00Z,99.00,1.00
2026-05-08T15:48:00Z,99.00,1.00
2026-05-08T15:49:00Z,99.00,1.00
2026-05-08T15:50:00Z,99.00,1.00
2026-05-08T15:51:00Z,99.00,1.00
2026-05-08T15:52:00Z,99.00,1.00
