# event_ticker=KXATPMATCH-26APR13DEOFN
# final_score=7-6(7) 6-4
# score_resolution=7-6 6-4
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Sebastian Ofner
# kalshi_date=2026-04-13
timestamp,Alex de Minaur,Sebastian Ofner
2026-04-14T09:32:00Z,79.00,21.40
2026-04-14T09:33:00Z,81.09,19.72
2026-04-14T09:34:00Z,81.09,17.56
2026-04-14T09:35:00Z,83.00,18.00
2026-04-14T09:36:00Z,83.00,19.68
2026-04-14T09:37:00Z,82.00,19.02
2026-04-14T09:38:00Z,80.98,19.42
2026-04-14T09:39:00Z,80.59,19.27
2026-04-14T09:40:00Z,77.55,22.60
2026-04-14T09:41:00Z,77.75,24.47
2026-04-14T09:42:00Z,73.42,26.65
2026-04-14T09:43:00Z,81.51,18.57
2026-04-14T09:44:00Z,82.00,19.00
2026-04-14T09:45:00Z,83.97,18.22
2026-04-14T09:46:00Z,83.97,15.06
2026-04-14T09:47:00Z,83.93,17.20
2026-04-14T09:48:00Z,82.91,17.77
2026-04-14T09:49:00Z,82.91,21.12
2026-04-14T09:50:00Z,75.01,24.97
2026-04-14T09:51:00Z,79.60,23.58
2026-04-14T09:52:00Z,82.00,19.51
2026-04-14T09:53:00Z,80.00,20.00
2026-04-14T09:54:00Z,79.11,21.84
2026-04-14T09:55:00Z,84.94,16.96
2026-04-14T09:56:00Z,83.08,17.16
2026-04-14T09:57:00Z,80.76,21.66
2026-04-14T09:58:00Z,81.00,20.52
2026-04-14T09:59:00Z,81.04,22.19
2026-04-14T10:00:00Z,78.41,22.85
2026-04-14T10:01:00Z,80.72,21.94
2026-04-14T10:02:00Z,83.43,15.49
2026-04-14T10:03:00Z,79.16,23.14
2026-04-14T10:04:00Z,78.49,23.74
2026-04-14T10:05:00Z,86.16,10.02
2026-04-14T10:06:00Z,88.01,11.94
2026-04-14T10:07:00Z,77.31,19.70
2026-04-14T10:08:00Z,67.62,33.92
2026-04-14T10:09:00Z,81.26,19.29
2026-04-14T10:10:00Z,90.05,9.57
2026-04-14T10:11:00Z,89.22,10.89
2026-04-14T10:12:00Z,91.00,10.78
2026-04-14T10:13:00Z,90.96,9.84
2026-04-14T10:14:00Z,91.59,6.46
2026-04-14T10:15:00Z,96.19,4.72
2026-04-14T10:16:00Z,96.00,3.75
2026-04-14T10:17:00Z,97.00,4.18
2026-04-14T10:18:00Z,96.00,4.53
2026-04-14T10:19:00Z,96.00,6.24
2026-04-14T10:20:00Z,95.31,6.00
2026-04-14T10:21:00Z,95.07,6.00
2026-04-14T10:22:00Z,95.00,5.08
2026-04-14T10:23:00Z,94.77,4.03
2026-04-14T10:24:00Z,94.02,6.62
2026-04-14T10:25:00Z,94.00,6.80
2026-04-14T10:26:00Z,96.00,5.64
2026-04-14T10:27:00Z,96.88,5.00
2026-04-14T10:28:00Z,95.94,5.03
2026-04-14T10:29:00Z,95.96,5.34
2026-04-14T10:30:00Z,96.00,4.71
2026-04-14T10:31:00Z,96.00,5.00
2026-04-14T10:32:00Z,96.00,3.09
2026-04-14T10:33:00Z,95.67,4.86
2026-04-14T10:34:00Z,94.98,4.98
2026-04-14T10:35:00Z,93.04,8.26
2026-04-14T10:36:00Z,94.71,6.56
2026-04-14T10:37:00Z,94.71,3.66
2026-04-14T10:38:00Z,96.00,2.24
2026-04-14T10:39:00Z,95.07,4.26
2026-04-14T10:40:00Z,95.07,4.45
2026-04-14T10:41:00Z,97.00,4.00
2026-04-14T10:42:00Z,95.95,4.00
2026-04-14T10:43:00Z,94.92,6.19
2026-04-14T10:44:00Z,96.73,3.89
2026-04-14T10:45:00Z,98.69,2.83
2026-04-14T10:46:00Z,97.00,1.11
2026-04-14T10:47:00Z,97.01,3.00
2026-04-14T10:48:00Z,97.00,3.93
2026-04-14T10:49:00Z,96.45,5.14
2026-04-14T10:50:00Z,93.99,6.64
2026-04-14T10:51:00Z,89.43,10.91
2026-04-14T10:52:00Z,89.54,15.32
2026-04-14T10:53:00Z,90.50,8.97
2026-04-14T10:54:00Z,97.81,5.88
2026-04-14T10:55:00Z,98.62,1.19
