# event_ticker=KXATPMATCH-26MAY06CINBLO
# final_score=4-6 6-1 6-3
# match_winner=Alexander Blockx
# fav_player=Alexander Blockx
# dog_player=Federico Cina
# kalshi_date=2026-05-06
timestamp,Federico Cina,Alexander Blockx
2026-05-07T09:49:00Z,20.00,80.00
2026-05-07T09:50:00Z,21.00,80.00
2026-05-07T09:53:00Z,21.00,80.00
2026-05-07T09:54:00Z,21.00,80.00
2026-05-07T09:55:00Z,21.00,80.00
2026-05-07T09:58:00Z,21.00,79.00
2026-05-07T09:59:00Z,21.00,80.00
2026-05-07T10:01:00Z,21.00,80.00
2026-05-07T10:02:00Z,21.00,80.00
2026-05-07T10:04:00Z,20.00,80.00
2026-05-07T10:05:00Z,21.00,80.00
2026-05-07T10:06:00Z,21.00,80.00
2026-05-07T10:07:00Z,21.00,79.21
2026-05-07T10:08:00Z,21.00,79.21
2026-05-07T10:10:00Z,21.00,80.00
2026-05-07T10:11:00Z,21.00,80.00
2026-05-07T10:13:00Z,21.00,81.00
2026-05-07T10:14:00Z,21.00,81.00
2026-05-07T10:15:00Z,21.00,81.00
2026-05-07T10:17:00Z,21.00,81.00
2026-05-07T10:21:00Z,20.00,81.00
2026-05-07T10:23:00Z,20.00,81.00
2026-05-07T10:26:00Z,20.00,81.00
2026-05-07T10:30:00Z,20.00,81.00
2026-05-07T10:31:00Z,20.00,81.00
2026-05-07T10:32:00Z,20.00,81.00
2026-05-07T10:33:00Z,20.00,81.00
2026-05-07T10:34:00Z,20.00,81.00
2026-05-07T10:35:00Z,20.00,82.00
2026-05-07T10:38:00Z,20.00,82.00
2026-05-07T10:40:00Z,20.00,81.00
2026-05-07T10:41:00Z,20.00,81.00
2026-05-07T10:42:00Z,20.00,82.00
2026-05-07T10:43:00Z,20.00,82.00
2026-05-07T10:44:00Z,20.00,82.00
2026-05-07T10:45:00Z,20.00,81.02
2026-05-07T10:46:00Z,20.00,81.58
2026-05-07T10:49:00Z,20.00,81.58
2026-05-07T10:50:00Z,20.00,82.00
2026-05-07T10:51:00Z,20.00,82.00
2026-05-07T10:52:00Z,20.00,82.00
2026-05-07T10:53:00Z,20.00,82.00
2026-05-07T10:54:00Z,20.00,82.00
2026-05-07T10:56:00Z,17.00,83.00
2026-05-07T10:57:00Z,17.00,83.00
2026-05-07T10:58:00Z,19.00,83.00
2026-05-07T10:59:00Z,19.00,83.00
2026-05-07T11:00:00Z,19.00,83.00
2026-05-07T11:01:00Z,19.00,82.96
2026-05-07T11:02:00Z,19.00,83.00
2026-05-07T11:04:00Z,18.65,83.00
2026-05-07T11:05:00Z,18.09,84.08
2026-05-07T11:06:00Z,15.38,87.24
2026-05-07T11:07:00Z,15.00,88.33
2026-05-07T11:08:00Z,13.82,86.66
2026-05-07T11:09:00Z,12.53,89.00
2026-05-07T11:10:00Z,11.75,88.96
2026-05-07T11:11:00Z,12.38,89.07
2026-05-07T11:12:00Z,12.50,87.74
2026-05-07T11:13:00Z,18.30,85.04
2026-05-07T11:14:00Z,19.94,83.82
2026-05-07T11:15:00Z,24.51,77.53
2026-05-07T11:16:00Z,25.28,76.01
2026-05-07T11:17:00Z,25.21,74.31
2026-05-07T11:18:00Z,27.63,73.63
2026-05-07T11:19:00Z,27.70,73.36
2026-05-07T11:20:00Z,25.41,76.38
2026-05-07T11:21:00Z,26.44,74.10
2026-05-07T11:22:00Z,29.72,71.05
2026-05-07T11:23:00Z,30.00,71.00
2026-05-07T11:24:00Z,29.85,71.95
2026-05-07T11:25:00Z,29.96,72.70
2026-05-07T11:26:00Z,34.32,70.50
2026-05-07T11:27:00Z,30.07,70.61
2026-05-07T11:28:00Z,30.70,70.95
2026-05-07T11:29:00Z,29.29,73.59
2026-05-07T11:30:00Z,25.09,76.02
2026-05-07T11:31:00Z,26.20,73.09
2026-05-07T11:32:00Z,25.10,73.23
2026-05-07T11:33:00Z,28.97,71.23
2026-05-07T11:34:00Z,31.00,70.61
2026-05-07T11:35:00Z,29.00,71.94
2026-05-07T11:36:00Z,26.32,73.13
2026-05-07T11:37:00Z,27.00,74.98
2026-05-07T11:38:00Z,26.16,75.98
2026-05-07T11:39:00Z,20.62,76.72
2026-05-07T11:40:00Z,25.74,75.94
2026-05-07T11:41:00Z,26.95,74.07
2026-05-07T11:42:00Z,30.18,71.31
2026-05-07T11:43:00Z,31.96,68.90
2026-05-07T11:44:00Z,32.87,69.55
2026-05-07T11:45:00Z,33.55,68.20
2026-05-07T11:46:00Z,35.11,64.98
2026-05-07T11:47:00Z,46.10,51.17
2026-05-07T11:48:00Z,55.05,44.23
2026-05-07T11:49:00Z,55.02,45.44
2026-05-07T11:50:00Z,54.04,46.35
2026-05-07T11:51:00Z,55.78,46.90
2026-05-07T11:52:00Z,55.60,44.00
2026-05-07T11:53:00Z,59.85,41.42
2026-05-07T11:54:00Z,62.94,38.88
2026-05-07T11:55:00Z,55.75,45.43
2026-05-07T11:56:00Z,55.72,45.17
2026-05-07T11:57:00Z,53.24,49.81
2026-05-07T11:58:00Z,48.31,51.41
2026-05-07T11:59:00Z,53.62,47.95
2026-05-07T12:00:00Z,45.32,52.58
2026-05-07T12:01:00Z,49.92,53.39
2026-05-07T12:02:00Z,49.44,56.50
2026-05-07T12:03:00Z,42.00,60.61
2026-05-07T12:04:00Z,34.76,65.83
2026-05-07T12:05:00Z,34.54,66.10
2026-05-07T12:06:00Z,31.09,69.82
2026-05-07T12:07:00Z,29.43,72.22
2026-05-07T12:08:00Z,28.31,71.88
2026-05-07T12:09:00Z,25.00,76.99
2026-05-07T12:10:00Z,22.08,77.88
2026-05-07T12:11:00Z,22.13,77.96
2026-05-07T12:12:00Z,20.90,80.36
2026-05-07T12:13:00Z,21.22,78.93
2026-05-07T12:14:00Z,20.47,78.65
2026-05-07T12:15:00Z,18.83,81.82
2026-05-07T12:16:00Z,18.39,81.90
2026-05-07T12:17:00Z,18.88,82.28
2026-05-07T12:18:00Z,18.27,81.66
2026-05-07T12:19:00Z,18.99,82.06
2026-05-07T12:20:00Z,18.93,80.77
2026-05-07T12:21:00Z,18.94,80.60
2026-05-07T12:22:00Z,18.96,81.68
2026-05-07T12:23:00Z,20.54,80.46
2026-05-07T12:24:00Z,17.95,83.85
2026-05-07T12:25:00Z,17.75,84.19
2026-05-07T12:26:00Z,16.49,85.49
2026-05-07T12:27:00Z,17.68,83.54
2026-05-07T12:28:00Z,17.61,83.39
2026-05-07T12:29:00Z,18.17,81.97
2026-05-07T12:30:00Z,22.02,80.00
2026-05-07T12:31:00Z,17.02,83.71
2026-05-07T12:32:00Z,13.59,86.78
2026-05-07T12:33:00Z,13.34,88.50
2026-05-07T12:34:00Z,19.07,80.79
2026-05-07T12:35:00Z,20.21,80.63
2026-05-07T12:36:00Z,18.71,83.07
2026-05-07T12:37:00Z,17.00,83.96
2026-05-07T12:38:00Z,16.42,84.00
2026-05-07T12:39:00Z,20.11,81.04
2026-05-07T12:40:00Z,20.36,80.37
2026-05-07T12:41:00Z,22.63,79.11
2026-05-07T12:42:00Z,24.93,78.16
2026-05-07T12:43:00Z,28.93,72.84
2026-05-07T12:44:00Z,32.94,70.10
2026-05-07T12:45:00Z,26.06,76.86
2026-05-07T12:46:00Z,21.79,79.89
2026-05-07T12:47:00Z,20.79,80.89
2026-05-07T12:48:00Z,19.78,84.10
2026-05-07T12:49:00Z,17.45,83.58
2026-05-07T12:50:00Z,10.82,90.52
2026-05-07T12:51:00Z,8.34,92.65
2026-05-07T12:52:00Z,4.71,95.34
2026-05-07T12:53:00Z,3.04,96.58
2026-05-07T12:54:00Z,3.16,97.11
2026-05-07T12:55:00Z,2.45,97.05
2026-05-07T12:56:00Z,1.93,97.96
2026-05-07T12:57:00Z,2.85,97.29
2026-05-07T12:58:00Z,1.12,98.92
2026-05-07T12:59:00Z,2.81,97.13
2026-05-07T13:00:00Z,3.00,97.18
2026-05-07T13:01:00Z,1.06,98.45
2026-05-07T13:02:00Z,2.54,98.03
2026-05-07T13:03:00Z,3.05,97.00
2026-05-07T13:04:00Z,1.77,96.21
2026-05-07T13:05:00Z,1.00,99.00
2026-05-07T13:06:00Z,1.00,99.00
2026-05-07T13:07:00Z,1.00,99.00
2026-05-07T13:08:00Z,1.00,99.00
2026-05-07T13:09:00Z,1.00,99.00
2026-05-07T13:10:00Z,1.00,99.00
2026-05-07T13:11:00Z,1.00,99.00
