# event_ticker=KXATPCHALLENGERMATCH-26MAY22BARGRA
# final_score=3-6 6-4 7-6(5)
# score_resolution=6-3 4-6 6-7
# match_winner=Petr Bar Biryukov
# fav_player=Alastair Gray
# dog_player=Petr Bar Biryukov
# kalshi_date=2026-05-22
timestamp,Petr Bar Biryukov,Alastair Gray
2026-05-22T09:58:00Z,46.00,55.00
2026-05-22T10:00:00Z,46.00,55.00
2026-05-22T10:01:00Z,46.00,54.00
2026-05-22T10:03:00Z,46.00,56.00
2026-05-22T10:04:00Z,46.00,56.00
2026-05-22T10:05:00Z,46.00,56.92
2026-05-22T10:06:00Z,42.02,57.31
2026-05-22T10:07:00Z,44.01,57.14
2026-05-22T10:08:00Z,43.22,59.84
2026-05-22T10:09:00Z,40.72,58.73
2026-05-22T10:10:00Z,42.22,59.35
2026-05-22T10:11:00Z,27.78,69.82
2026-05-22T10:12:00Z,27.78,73.82
2026-05-22T10:13:00Z,27.78,74.00
2026-05-22T10:14:00Z,23.96,77.78
2026-05-22T10:15:00Z,24.45,77.76
2026-05-22T10:16:00Z,25.11,75.00
2026-05-22T10:17:00Z,25.99,75.00
2026-05-22T10:18:00Z,28.07,75.00
2026-05-22T10:19:00Z,28.20,71.23
2026-05-22T10:20:00Z,25.00,74.00
2026-05-22T10:21:00Z,25.00,74.00
2026-05-22T10:22:00Z,25.00,74.00
2026-05-22T10:23:00Z,26.00,76.00
2026-05-22T10:24:00Z,25.40,76.00
2026-05-22T10:25:00Z,26.00,76.83
2026-05-22T10:26:00Z,24.58,76.00
2026-05-22T10:27:00Z,22.27,78.18
2026-05-22T10:28:00Z,23.92,77.00
2026-05-22T10:29:00Z,20.00,79.00
2026-05-22T10:30:00Z,22.99,81.93
2026-05-22T10:31:00Z,18.96,81.93
2026-05-22T10:32:00Z,21.86,79.91
2026-05-22T10:33:00Z,21.86,79.00
2026-05-22T10:34:00Z,20.94,79.00
2026-05-22T10:35:00Z,19.00,82.00
2026-05-22T10:36:00Z,18.00,84.00
2026-05-22T10:37:00Z,16.00,83.82
2026-05-22T10:38:00Z,14.03,86.86
2026-05-22T10:39:00Z,14.00,87.00
2026-05-22T10:40:00Z,13.05,86.90
2026-05-22T10:41:00Z,12.00,88.33
2026-05-22T10:42:00Z,11.96,89.92
2026-05-22T10:43:00Z,10.00,90.05
2026-05-22T10:44:00Z,11.97,89.00
2026-05-22T10:45:00Z,12.99,87.86
2026-05-22T10:46:00Z,13.00,88.00
2026-05-22T10:47:00Z,12.00,90.00
2026-05-22T10:48:00Z,10.00,90.00
2026-05-22T10:49:00Z,10.00,93.22
2026-05-22T10:50:00Z,9.15,92.94
2026-05-22T10:51:00Z,10.74,90.00
2026-05-22T10:52:00Z,17.81,83.07
2026-05-22T10:53:00Z,18.85,80.43
2026-05-22T10:54:00Z,22.92,81.00
2026-05-22T10:55:00Z,26.21,71.00
2026-05-22T10:56:00Z,30.90,70.31
2026-05-22T10:57:00Z,34.97,64.43
2026-05-22T10:58:00Z,36.00,62.75
2026-05-22T10:59:00Z,40.00,61.13
2026-05-22T11:00:00Z,38.00,61.40
2026-05-22T11:01:00Z,37.56,63.57
2026-05-22T11:02:00Z,35.77,64.46
2026-05-22T11:03:00Z,36.00,65.00
2026-05-22T11:04:00Z,35.09,66.96
2026-05-22T11:05:00Z,40.14,60.80
2026-05-22T11:06:00Z,40.55,59.00
2026-05-22T11:07:00Z,41.38,59.09
2026-05-22T11:08:00Z,39.18,61.00
2026-05-22T11:09:00Z,34.69,63.39
2026-05-22T11:10:00Z,38.69,61.09
2026-05-22T11:11:00Z,42.07,59.80
2026-05-22T11:12:00Z,42.70,58.00
2026-05-22T11:13:00Z,42.80,58.00
2026-05-22T11:14:00Z,43.00,58.91
2026-05-22T11:15:00Z,43.00,58.00
2026-05-22T11:16:00Z,43.00,58.00
2026-05-22T11:17:00Z,42.35,59.00
2026-05-22T11:18:00Z,42.31,60.00
2026-05-22T11:19:00Z,41.47,60.25
2026-05-22T11:20:00Z,36.29,63.86
2026-05-22T11:21:00Z,35.75,64.89
2026-05-22T11:22:00Z,38.69,62.97
2026-05-22T11:23:00Z,45.96,53.85
2026-05-22T11:24:00Z,48.07,55.74
2026-05-22T11:25:00Z,40.70,60.16
2026-05-22T11:26:00Z,38.90,62.21
2026-05-22T11:27:00Z,38.00,63.28
2026-05-22T11:28:00Z,41.85,58.57
2026-05-22T11:29:00Z,43.74,57.07
2026-05-22T11:30:00Z,46.25,55.23
2026-05-22T11:31:00Z,41.35,58.72
2026-05-22T11:32:00Z,55.08,53.04
2026-05-22T11:33:00Z,66.05,20.92
2026-05-22T11:34:00Z,83.80,17.22
2026-05-22T11:35:00Z,79.54,14.12
2026-05-22T11:36:00Z,87.98,13.50
2026-05-22T11:37:00Z,88.93,11.11
2026-05-22T11:38:00Z,90.33,9.82
2026-05-22T11:39:00Z,88.56,11.71
2026-05-22T11:40:00Z,87.22,13.11
2026-05-22T11:41:00Z,82.44,15.95
2026-05-22T11:42:00Z,78.81,16.77
2026-05-22T11:43:00Z,76.08,19.12
2026-05-22T11:44:00Z,74.81,31.44
2026-05-22T11:45:00Z,70.41,27.94
2026-05-22T11:46:00Z,88.67,10.56
2026-05-22T11:47:00Z,91.96,8.42
2026-05-22T11:48:00Z,91.24,9.52
2026-05-22T11:49:00Z,91.27,10.00
2026-05-22T11:50:00Z,85.11,10.95
2026-05-22T11:51:00Z,91.17,10.62
2026-05-22T11:52:00Z,73.00,24.19
2026-05-22T11:53:00Z,50.86,47.50
2026-05-22T11:54:00Z,44.27,58.37
2026-05-22T11:55:00Z,39.23,61.22
2026-05-22T11:56:00Z,37.04,62.37
2026-05-22T11:57:00Z,38.61,61.75
2026-05-22T11:58:00Z,45.43,54.39
2026-05-22T11:59:00Z,56.75,48.74
2026-05-22T12:00:00Z,65.63,38.69
2026-05-22T12:01:00Z,57.18,46.29
2026-05-22T12:02:00Z,75.01,26.77
2026-05-22T12:03:00Z,86.24,14.35
2026-05-22T12:04:00Z,86.02,15.03
2026-05-22T12:05:00Z,73.37,38.66
2026-05-22T12:06:00Z,55.69,36.68
2026-05-22T12:07:00Z,97.76,3.23
2026-05-22T12:08:00Z,99.00,3.23
