# event_ticker=KXATPMATCH-25NOV06MULMUS
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Lorenzo Musetti
# fav_player=Alexandre Muller
# dog_player=Lorenzo Musetti
# kalshi_date=2025-11-06
timestamp,Alexandre Muller,Lorenzo Musetti
2025-11-06T10:29:00Z,24.00,77.00
2025-11-06T10:32:00Z,24.00,77.00
2025-11-06T10:36:00Z,24.00,77.00
2025-11-06T10:38:00Z,24.96,77.00
2025-11-06T10:40:00Z,24.96,77.00
2025-11-06T10:42:00Z,25.00,77.00
2025-11-06T10:43:00Z,25.00,77.00
2025-11-06T10:46:00Z,25.00,77.00
2025-11-06T10:47:00Z,25.00,77.00
2025-11-06T10:50:00Z,25.00,77.00
2025-11-06T10:57:00Z,25.00,77.00
2025-11-06T11:05:00Z,25.00,75.64
2025-11-06T11:06:00Z,25.00,76.00
2025-11-06T11:07:00Z,25.00,76.00
2025-11-06T11:10:00Z,26.12,76.00
2025-11-06T11:16:00Z,27.00,76.00
2025-11-06T11:17:00Z,27.00,76.00
2025-11-06T11:20:00Z,27.00,76.00
2025-11-06T11:21:00Z,27.00,75.00
2025-11-06T11:23:00Z,27.54,75.00
2025-11-06T11:24:00Z,27.54,75.00
2025-11-06T11:25:00Z,28.00,75.00
2025-11-06T11:26:00Z,28.00,75.00
2025-11-06T11:27:00Z,28.00,75.00
2025-11-06T11:29:00Z,24.00,75.00
2025-11-06T11:40:00Z,28.00,75.00
2025-11-06T11:41:00Z,28.00,75.00
2025-11-06T11:42:00Z,28.00,75.00
2025-11-06T11:43:00Z,28.00,75.00
2025-11-06T11:45:00Z,26.20,75.00
2025-11-06T11:47:00Z,28.00,75.00
2025-11-06T11:49:00Z,28.00,75.50
2025-11-06T11:50:00Z,28.00,75.00
2025-11-06T11:51:00Z,25.00,75.00
2025-11-06T11:54:00Z,28.00,75.00
2025-11-06T11:55:00Z,28.00,75.00
2025-11-06T11:56:00Z,28.00,75.00
2025-11-06T11:57:00Z,28.00,75.00
2025-11-06T11:58:00Z,28.00,75.00
2025-11-06T11:59:00Z,28.00,75.00
2025-11-06T12:00:00Z,28.00,75.00
2025-11-06T12:01:00Z,27.00,75.00
2025-11-06T12:02:00Z,28.00,75.00
2025-11-06T12:03:00Z,28.00,75.00
2025-11-06T12:04:00Z,28.00,75.00
2025-11-06T12:05:00Z,28.00,75.00
2025-11-06T12:06:00Z,28.00,75.00
2025-11-06T12:07:00Z,24.45,75.00
2025-11-06T12:08:00Z,24.00,75.00
2025-11-06T12:09:00Z,24.00,75.00
2025-11-06T12:10:00Z,24.00,76.00
2025-11-06T12:11:00Z,24.28,76.00
2025-11-06T12:12:00Z,27.00,76.00
2025-11-06T12:13:00Z,27.92,76.00
2025-11-06T12:14:00Z,24.12,76.00
2025-11-06T12:15:00Z,24.12,76.00
2025-11-06T12:16:00Z,27.34,76.00
2025-11-06T12:17:00Z,28.00,76.00
2025-11-06T12:18:00Z,28.00,76.00
2025-11-06T12:19:00Z,24.01,75.00
2025-11-06T12:20:00Z,24.01,76.00
2025-11-06T12:21:00Z,23.12,76.00
2025-11-06T12:22:00Z,24.00,75.84
2025-11-06T12:23:00Z,24.00,76.00
2025-11-06T12:24:00Z,24.00,76.31
2025-11-06T12:25:00Z,27.00,76.64
2025-11-06T12:26:00Z,26.88,76.83
2025-11-06T12:27:00Z,28.00,76.83
2025-11-06T12:28:00Z,28.00,76.83
2025-11-06T12:29:00Z,27.00,76.00
2025-11-06T12:30:00Z,26.00,76.00
2025-11-06T12:31:00Z,26.00,76.00
2025-11-06T12:32:00Z,27.91,75.77
2025-11-06T12:33:00Z,28.00,75.25
2025-11-06T12:34:00Z,25.13,76.00
2025-11-06T12:36:00Z,25.13,76.00
2025-11-06T12:37:00Z,28.69,75.86
2025-11-06T12:38:00Z,28.00,75.56
2025-11-06T12:39:00Z,28.00,75.56
2025-11-06T12:40:00Z,28.00,76.00
2025-11-06T12:41:00Z,27.00,76.42
2025-11-06T12:42:00Z,29.17,75.98
2025-11-06T12:44:00Z,29.00,75.10
2025-11-06T12:45:00Z,22.00,76.00
2025-11-06T12:46:00Z,22.00,76.00
2025-11-06T12:47:00Z,22.00,76.00
2025-11-06T12:48:00Z,21.71,76.00
2025-11-06T12:49:00Z,21.55,76.00
2025-11-06T12:50:00Z,22.00,76.00
2025-11-06T12:51:00Z,22.00,76.00
2025-11-06T12:52:00Z,22.00,76.74
2025-11-06T12:53:00Z,22.00,77.00
2025-11-06T12:54:00Z,22.00,77.00
2025-11-06T12:55:00Z,22.00,77.00
2025-11-06T12:56:00Z,22.00,77.00
2025-11-06T12:57:00Z,22.00,77.00
2025-11-06T12:58:00Z,22.00,77.00
2025-11-06T12:59:00Z,22.00,77.00
2025-11-06T13:00:00Z,22.00,77.00
2025-11-06T13:01:00Z,22.00,78.00
2025-11-06T13:02:00Z,22.00,78.00
2025-11-06T13:03:00Z,22.00,78.00
2025-11-06T13:04:00Z,22.00,78.00
2025-11-06T13:05:00Z,22.00,78.00
2025-11-06T13:06:00Z,22.00,78.00
2025-11-06T13:07:00Z,21.89,79.00
2025-11-06T13:08:00Z,22.00,79.49
2025-11-06T13:09:00Z,22.24,79.50
2025-11-06T13:10:00Z,21.72,80.39
2025-11-06T13:11:00Z,22.82,80.39
2025-11-06T13:12:00Z,24.65,80.16
2025-11-06T13:13:00Z,22.85,80.11
2025-11-06T13:14:00Z,18.65,80.02
2025-11-06T13:15:00Z,14.59,84.62
2025-11-06T13:16:00Z,13.03,87.00
2025-11-06T13:17:00Z,14.60,88.01
2025-11-06T13:18:00Z,13.56,89.00
2025-11-06T13:19:00Z,14.61,86.10
2025-11-06T13:20:00Z,13.08,88.16
2025-11-06T13:21:00Z,14.70,88.49
2025-11-06T13:22:00Z,10.85,91.06
2025-11-06T13:23:00Z,8.71,93.37
2025-11-06T13:24:00Z,8.09,93.28
2025-11-06T13:25:00Z,7.01,94.00
2025-11-06T13:26:00Z,7.38,93.09
2025-11-06T13:27:00Z,7.75,92.11
2025-11-06T13:28:00Z,7.61,93.00
2025-11-06T13:29:00Z,9.00,91.10
2025-11-06T13:30:00Z,8.80,91.00
2025-11-06T13:31:00Z,12.19,90.48
2025-11-06T13:32:00Z,11.81,89.00
2025-11-06T13:33:00Z,13.76,87.63
2025-11-06T13:34:00Z,15.21,87.06
2025-11-06T13:35:00Z,16.44,88.58
2025-11-06T13:36:00Z,12.88,88.13
2025-11-06T13:37:00Z,13.24,88.13
2025-11-06T13:38:00Z,12.68,90.82
2025-11-06T13:39:00Z,14.23,87.75
2025-11-06T13:40:00Z,10.56,90.22
2025-11-06T13:41:00Z,15.33,90.59
2025-11-06T13:42:00Z,11.59,90.00
2025-11-06T13:43:00Z,20.00,89.21
2025-11-06T13:44:00Z,10.41,90.04
2025-11-06T13:45:00Z,14.06,88.02
2025-11-06T13:46:00Z,15.74,90.00
2025-11-06T13:47:00Z,9.05,90.91
2025-11-06T13:48:00Z,7.74,92.71
2025-11-06T13:49:00Z,9.74,92.16
2025-11-06T13:50:00Z,7.75,94.77
2025-11-06T13:51:00Z,8.99,92.61
2025-11-06T13:52:00Z,7.02,94.27
2025-11-06T13:53:00Z,7.10,96.68
2025-11-06T13:54:00Z,4.97,95.04
2025-11-06T13:55:00Z,3.77,98.68
2025-11-06T13:56:00Z,3.18,98.05
2025-11-06T13:57:00Z,3.05,97.87
2025-11-06T13:58:00Z,3.12,98.06
2025-11-06T13:59:00Z,4.10,97.10
2025-11-06T14:00:00Z,4.98,97.00
2025-11-06T14:01:00Z,3.23,97.03
2025-11-06T14:02:00Z,2.59,98.93
2025-11-06T14:03:00Z,4.54,97.98
2025-11-06T14:04:00Z,3.20,98.88
2025-11-06T14:05:00Z,3.65,97.91
2025-11-06T14:06:00Z,2.94,97.00
2025-11-06T14:07:00Z,2.99,97.00
2025-11-06T14:08:00Z,3.78,98.00
2025-11-06T14:09:00Z,3.07,98.00
2025-11-06T14:10:00Z,3.06,97.00
2025-11-06T14:11:00Z,2.28,98.00
2025-11-06T14:12:00Z,5.74,96.24
2025-11-06T14:13:00Z,4.20,96.92
2025-11-06T14:14:00Z,4.55,95.15
2025-11-06T14:15:00Z,5.79,98.00
2025-11-06T14:16:00Z,3.89,97.00
2025-11-06T14:17:00Z,4.26,93.00
2025-11-06T14:18:00Z,3.01,97.07
2025-11-06T14:19:00Z,4.95,97.00
2025-11-06T14:20:00Z,4.41,97.00
2025-11-06T14:21:00Z,3.93,98.00
2025-11-06T14:22:00Z,4.17,97.89
2025-11-06T14:23:00Z,1.69,98.94
2025-11-06T14:24:00Z,1.54,99.00
2025-11-06T14:25:00Z,1.18,99.00
2025-11-06T14:26:00Z,1.04,99.00
2025-11-06T14:27:00Z,1.27,99.00
2025-11-06T14:28:00Z,2.74,98.95
2025-11-06T14:29:00Z,2.95,99.00
2025-11-06T14:30:00Z,1.38,99.00
2025-11-06T14:31:00Z,1.38,99.00
2025-11-06T14:32:00Z,1.38,99.00
2025-11-06T14:33:00Z,1.38,99.00
2025-11-06T14:34:00Z,1.00,99.00
2025-11-06T14:35:00Z,1.00,99.00
2025-11-06T14:36:00Z,1.00,99.00
2025-11-06T14:37:00Z,1.00,99.00
