# event_ticker=KXATPMATCH-26APR28TSIRUU
# final_score=6-7(4) 7-6(2) 7-6(3)
# score_resolution=6-7 7-6 7-6
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-04-28
timestamp,Stefanos Tsitsipas,Casper Ruud
2026-04-28T06:21:00Z,30.00,72.00
2026-04-28T06:22:00Z,30.00,71.01
2026-04-28T06:23:00Z,30.00,72.00
2026-04-28T06:24:00Z,30.00,72.00
2026-04-28T06:25:00Z,30.00,72.00
2026-04-28T06:29:00Z,30.00,72.00
2026-04-28T06:30:00Z,30.00,72.00
2026-04-28T06:32:00Z,30.00,72.00
2026-04-28T06:34:00Z,29.00,72.00
2026-04-28T06:36:00Z,29.00,72.00
2026-04-28T06:37:00Z,29.00,72.00
2026-04-28T06:39:00Z,29.00,72.00
2026-04-28T06:41:00Z,29.00,72.00
2026-04-28T06:42:00Z,29.00,72.00
2026-04-28T06:43:00Z,29.00,72.00
2026-04-28T06:44:00Z,29.00,72.00
2026-04-28T06:45:00Z,29.00,72.00
2026-04-28T06:49:00Z,29.00,72.00
2026-04-28T06:50:00Z,29.00,72.00
2026-04-28T06:51:00Z,29.00,72.00
2026-04-28T06:56:00Z,29.00,72.00
2026-04-28T07:00:00Z,29.00,72.00
2026-04-28T07:01:00Z,29.00,72.00
2026-04-28T07:02:00Z,29.00,72.00
2026-04-28T07:08:00Z,29.00,72.00
2026-04-28T07:11:00Z,29.00,72.00
2026-04-28T07:13:00Z,29.00,72.00
2026-04-28T07:15:00Z,29.00,72.00
2026-04-28T07:16:00Z,29.00,71.21
2026-04-28T07:18:00Z,29.00,71.21
2026-04-28T07:22:00Z,29.00,72.00
2026-04-28T07:23:00Z,29.00,72.00
2026-04-28T07:26:00Z,29.00,72.00
2026-04-28T07:28:00Z,29.00,72.00
2026-04-28T07:30:00Z,29.00,72.00
2026-04-28T07:31:00Z,29.00,72.00
2026-04-28T07:32:00Z,29.00,72.00
2026-04-28T07:33:00Z,29.00,72.00
2026-04-28T07:34:00Z,29.00,72.00
2026-04-28T07:37:00Z,29.00,72.00
2026-04-28T07:40:00Z,29.00,72.00
2026-04-28T07:44:00Z,29.00,72.00
2026-04-28T07:48:00Z,29.00,72.00
2026-04-28T07:50:00Z,29.00,72.00
2026-04-28T07:52:00Z,29.00,72.00
2026-04-28T07:55:00Z,29.00,72.00
2026-04-28T07:58:00Z,29.00,72.00
2026-04-28T07:59:00Z,29.00,72.00
2026-04-28T08:00:00Z,29.00,72.00
2026-04-28T08:02:00Z,28.00,72.00
2026-04-28T08:04:00Z,29.00,72.00
2026-04-28T08:10:00Z,29.00,72.00
2026-04-28T08:16:00Z,29.00,72.00
2026-04-28T08:17:00Z,29.00,72.00
2026-04-28T08:19:00Z,29.00,72.00
2026-04-28T08:20:00Z,29.00,72.00
2026-04-28T08:22:00Z,29.00,72.00
2026-04-28T08:25:00Z,29.00,72.00
2026-04-28T08:35:00Z,28.00,72.00
2026-04-28T08:37:00Z,28.00,73.00
2026-04-28T08:39:00Z,28.00,73.00
2026-04-28T08:40:00Z,28.00,73.00
2026-04-28T08:42:00Z,29.00,73.00
2026-04-28T08:44:00Z,29.00,73.00
2026-04-28T08:45:00Z,29.00,73.00
2026-04-28T08:46:00Z,29.00,73.00
2026-04-28T08:48:00Z,29.00,73.00
2026-04-28T08:50:00Z,29.00,73.00
2026-04-28T08:58:00Z,29.00,73.00
2026-04-28T08:59:00Z,29.00,73.00
2026-04-28T09:00:00Z,27.01,73.94
2026-04-28T09:02:00Z,27.00,74.00
2026-04-28T09:04:00Z,27.00,74.00
2026-04-28T09:07:00Z,27.00,74.00
2026-04-28T09:09:00Z,27.00,74.00
2026-04-28T09:15:00Z,27.00,74.00
2026-04-28T09:22:00Z,27.00,74.00
2026-04-28T09:24:00Z,27.00,74.00
2026-04-28T09:35:00Z,27.00,74.00
2026-04-28T09:42:00Z,27.00,74.00
2026-04-28T09:44:00Z,27.00,74.00
2026-04-28T09:45:00Z,27.00,74.00
2026-04-28T09:46:00Z,27.00,74.00
2026-04-28T09:48:00Z,27.00,74.00
2026-04-28T09:49:00Z,27.00,74.00
2026-04-28T09:51:00Z,27.00,74.00
2026-04-28T09:52:00Z,27.41,74.00
2026-04-28T09:56:00Z,27.41,74.00
2026-04-28T09:57:00Z,28.00,74.00
2026-04-28T09:58:00Z,28.00,74.00
2026-04-28T10:02:00Z,28.00,74.00
2026-04-28T10:05:00Z,28.00,74.00
2026-04-28T10:07:00Z,28.00,74.00
2026-04-28T10:10:00Z,28.00,74.00
2026-04-28T10:11:00Z,28.00,74.00
2026-04-28T10:13:00Z,28.00,74.00
2026-04-28T10:14:00Z,28.00,74.00
2026-04-28T10:15:00Z,28.00,74.00
2026-04-28T10:16:00Z,28.00,74.00
2026-04-28T10:17:00Z,28.00,73.00
2026-04-28T10:18:00Z,28.00,72.09
2026-04-28T10:19:00Z,28.00,73.00
2026-04-28T10:20:00Z,28.00,73.00
2026-04-28T10:25:00Z,28.00,73.00
2026-04-28T10:26:00Z,28.00,72.55
2026-04-28T10:29:00Z,28.00,72.16
2026-04-28T10:30:00Z,28.00,72.16
2026-04-28T10:31:00Z,28.00,72.16
2026-04-28T10:32:00Z,28.00,72.00
2026-04-28T10:33:00Z,28.00,72.00
2026-04-28T10:34:00Z,28.00,72.00
2026-04-28T10:35:00Z,28.00,72.00
2026-04-28T10:36:00Z,28.00,72.00
2026-04-28T10:37:00Z,28.00,72.00
2026-04-28T10:38:00Z,28.00,72.00
2026-04-28T10:39:00Z,28.00,72.00
2026-04-28T10:40:00Z,28.00,72.00
2026-04-28T10:41:00Z,28.00,72.00
2026-04-28T10:44:00Z,28.00,72.00
2026-04-28T10:48:00Z,28.00,72.00
2026-04-28T10:49:00Z,28.00,72.00
2026-04-28T10:50:00Z,28.00,72.00
2026-04-28T10:51:00Z,28.00,72.00
2026-04-28T10:52:00Z,28.00,72.00
2026-04-28T10:53:00Z,28.00,72.00
2026-04-28T10:55:00Z,28.00,72.00
2026-04-28T10:57:00Z,28.00,72.00
2026-04-28T10:58:00Z,28.00,72.00
2026-04-28T10:59:00Z,28.00,72.00
2026-04-28T11:00:00Z,28.00,72.00
2026-04-28T11:01:00Z,28.00,72.00
2026-04-28T11:02:00Z,28.00,72.00
2026-04-28T11:03:00Z,28.00,72.00
2026-04-28T11:04:00Z,28.00,72.00
2026-04-28T11:05:00Z,28.00,72.00
2026-04-28T11:06:00Z,28.00,72.00
2026-04-28T11:07:00Z,28.00,72.00
2026-04-28T11:11:00Z,28.00,72.00
2026-04-28T11:12:00Z,28.00,72.00
2026-04-28T11:14:00Z,28.00,72.00
2026-04-28T11:15:00Z,28.00,72.00
2026-04-28T11:17:00Z,28.00,72.00
2026-04-28T11:18:00Z,28.00,72.00
2026-04-28T11:19:00Z,28.00,72.00
2026-04-28T11:20:00Z,28.00,72.00
2026-04-28T11:21:00Z,28.00,72.00
2026-04-28T11:22:00Z,28.00,72.00
2026-04-28T11:23:00Z,28.00,72.00
2026-04-28T11:25:00Z,28.20,72.00
2026-04-28T11:26:00Z,28.20,72.00
2026-04-28T11:27:00Z,28.20,72.00
2026-04-28T11:28:00Z,28.00,72.00
2026-04-28T11:29:00Z,28.00,72.00
2026-04-28T11:30:00Z,28.00,72.00
2026-04-28T11:31:00Z,29.00,72.00
2026-04-28T11:32:00Z,29.00,72.00
2026-04-28T11:33:00Z,29.00,72.00
2026-04-28T11:34:00Z,29.00,72.00
2026-04-28T11:35:00Z,29.00,72.00
2026-04-28T11:37:00Z,29.00,72.00
2026-04-28T11:38:00Z,29.00,72.00
2026-04-28T11:39:00Z,29.00,72.00
2026-04-28T11:40:00Z,29.00,72.00
2026-04-28T11:42:00Z,29.00,72.00
2026-04-28T11:44:00Z,29.00,72.00
2026-04-28T11:45:00Z,29.00,72.00
2026-04-28T11:46:00Z,29.00,72.00
2026-04-28T11:47:00Z,29.00,72.00
2026-04-28T11:48:00Z,29.00,72.00
2026-04-28T11:49:00Z,29.00,72.00
2026-04-28T11:51:00Z,29.00,72.00
2026-04-28T11:52:00Z,29.00,72.00
2026-04-28T11:53:00Z,29.78,72.00
2026-04-28T11:54:00Z,30.00,72.00
2026-04-28T11:55:00Z,29.00,72.00
2026-04-28T11:56:00Z,29.00,72.00
2026-04-28T11:57:00Z,29.00,72.00
2026-04-28T11:58:00Z,29.00,72.00
2026-04-28T11:59:00Z,29.53,72.00
2026-04-28T12:00:00Z,29.53,72.00
2026-04-28T12:01:00Z,29.53,72.00
2026-04-28T12:02:00Z,30.00,72.00
2026-04-28T12:03:00Z,30.00,72.00
2026-04-28T12:04:00Z,30.00,72.00
2026-04-28T12:05:00Z,30.00,72.00
2026-04-28T12:06:00Z,30.00,72.00
2026-04-28T12:07:00Z,30.00,72.00
2026-04-28T12:08:00Z,30.00,71.53
2026-04-28T12:09:00Z,30.00,72.00
2026-04-28T12:10:00Z,29.41,72.00
2026-04-28T12:12:00Z,30.00,72.00
2026-04-28T12:13:00Z,30.00,72.00
2026-04-28T12:14:00Z,30.00,72.00
2026-04-28T12:15:00Z,30.00,72.00
2026-04-28T12:16:00Z,30.00,71.95
2026-04-28T12:17:00Z,30.00,72.00
2026-04-28T12:18:00Z,30.00,72.00
2026-04-28T12:19:00Z,30.00,72.00
2026-04-28T12:20:00Z,29.00,72.00
2026-04-28T12:21:00Z,29.44,72.00
2026-04-28T12:22:00Z,30.63,72.00
2026-04-28T12:23:00Z,29.87,69.84
2026-04-28T12:24:00Z,30.03,71.00
2026-04-28T12:25:00Z,30.09,71.00
2026-04-28T12:26:00Z,29.39,71.00
2026-04-28T12:27:00Z,31.00,71.00
2026-04-28T12:28:00Z,31.00,71.00
2026-04-28T12:29:00Z,31.23,71.00
2026-04-28T12:30:00Z,29.12,71.00
2026-04-28T12:31:00Z,31.00,70.82
2026-04-28T12:32:00Z,31.00,71.41
2026-04-28T12:33:00Z,31.00,71.00
2026-04-28T12:34:00Z,31.89,70.84
2026-04-28T12:35:00Z,30.88,70.89
2026-04-28T12:36:00Z,29.94,71.00
2026-04-28T12:37:00Z,30.00,71.00
2026-04-28T12:38:00Z,30.00,70.15
2026-04-28T12:39:00Z,31.82,71.00
2026-04-28T12:40:00Z,30.32,71.95
2026-04-28T12:41:00Z,30.00,72.08
2026-04-28T12:42:00Z,29.62,72.05
2026-04-28T12:43:00Z,29.84,72.00
2026-04-28T12:44:00Z,30.78,70.29
2026-04-28T12:45:00Z,31.01,70.53
2026-04-28T12:46:00Z,32.22,68.55
2026-04-28T12:47:00Z,31.80,70.87
2026-04-28T12:48:00Z,30.02,71.05
2026-04-28T12:49:00Z,30.05,71.00
2026-04-28T12:50:00Z,30.41,70.27
2026-04-28T12:51:00Z,29.14,70.61
2026-04-28T12:52:00Z,33.25,67.98
2026-04-28T12:53:00Z,33.08,68.19
2026-04-28T12:54:00Z,31.05,69.14
2026-04-28T12:55:00Z,31.20,69.92
2026-04-28T12:56:00Z,31.99,69.00
2026-04-28T12:57:00Z,33.20,67.67
2026-04-28T12:58:00Z,35.29,65.76
2026-04-28T12:59:00Z,36.41,65.02
2026-04-28T13:00:00Z,34.97,65.99
2026-04-28T13:01:00Z,34.98,65.63
2026-04-28T13:02:00Z,35.62,64.97
2026-04-28T13:03:00Z,35.64,66.11
2026-04-28T13:04:00Z,34.67,65.56
2026-04-28T13:05:00Z,36.86,63.90
2026-04-28T13:06:00Z,37.39,64.69
2026-04-28T13:07:00Z,39.93,62.37
2026-04-28T13:08:00Z,34.49,66.86
2026-04-28T13:09:00Z,40.39,61.25
2026-04-28T13:10:00Z,43.92,57.04
2026-04-28T13:11:00Z,42.23,59.61
2026-04-28T13:12:00Z,40.43,60.02
2026-04-28T13:13:00Z,40.61,60.00
2026-04-28T13:14:00Z,40.84,59.85
2026-04-28T13:15:00Z,43.56,57.89
2026-04-28T13:16:00Z,42.54,57.96
2026-04-28T13:17:00Z,42.49,57.42
2026-04-28T13:18:00Z,44.42,57.32
2026-04-28T13:19:00Z,41.74,59.04
2026-04-28T13:20:00Z,40.82,59.94
2026-04-28T13:21:00Z,40.65,61.69
2026-04-28T13:22:00Z,39.87,63.43
2026-04-28T13:23:00Z,39.50,60.64
2026-04-28T13:24:00Z,43.49,57.35
2026-04-28T13:25:00Z,40.57,58.40
2026-04-28T13:26:00Z,44.72,56.15
2026-04-28T13:27:00Z,55.28,46.21
2026-04-28T13:28:00Z,62.87,39.17
2026-04-28T13:29:00Z,61.89,38.91
2026-04-28T13:30:00Z,57.86,44.01
2026-04-28T13:31:00Z,67.75,34.78
2026-04-28T13:32:00Z,67.79,31.86
2026-04-28T13:33:00Z,68.32,31.99
2026-04-28T13:34:00Z,68.34,31.99
2026-04-28T13:35:00Z,69.98,30.10
2026-04-28T13:36:00Z,70.66,29.73
2026-04-28T13:37:00Z,70.24,30.74
2026-04-28T13:38:00Z,71.41,30.15
2026-04-28T13:39:00Z,75.40,28.09
2026-04-28T13:40:00Z,76.65,27.43
2026-04-28T13:41:00Z,70.31,31.78
2026-04-28T13:42:00Z,70.24,28.26
2026-04-28T13:43:00Z,72.95,28.22
2026-04-28T13:44:00Z,71.16,28.72
2026-04-28T13:45:00Z,71.09,28.97
2026-04-28T13:46:00Z,71.62,28.88
2026-04-28T13:47:00Z,71.70,29.75
2026-04-28T13:48:00Z,69.59,31.53
2026-04-28T13:49:00Z,68.92,32.12
2026-04-28T13:50:00Z,68.26,32.16
2026-04-28T13:51:00Z,71.08,30.43
2026-04-28T13:52:00Z,71.96,28.53
2026-04-28T13:53:00Z,71.95,28.90
2026-04-28T13:54:00Z,70.16,31.34
2026-04-28T13:55:00Z,68.39,32.56
2026-04-28T13:56:00Z,69.77,32.76
2026-04-28T13:57:00Z,67.73,33.17
2026-04-28T13:58:00Z,65.44,35.79
2026-04-28T13:59:00Z,57.84,39.17
2026-04-28T14:00:00Z,68.43,32.43
2026-04-28T14:01:00Z,68.33,31.60
2026-04-28T14:02:00Z,68.90,32.41
2026-04-28T14:03:00Z,69.92,33.00
2026-04-28T14:04:00Z,66.47,34.78
2026-04-28T14:05:00Z,65.97,33.28
2026-04-28T14:06:00Z,67.57,32.11
2026-04-28T14:07:00Z,65.88,36.43
2026-04-28T14:08:00Z,64.56,34.77
2026-04-28T14:09:00Z,63.44,37.80
2026-04-28T14:10:00Z,67.89,32.77
2026-04-28T14:11:00Z,67.99,32.38
2026-04-28T14:12:00Z,67.87,34.05
2026-04-28T14:13:00Z,73.68,25.56
2026-04-28T14:14:00Z,72.81,29.57
2026-04-28T14:15:00Z,66.79,34.08
2026-04-28T14:16:00Z,68.42,34.81
2026-04-28T14:17:00Z,68.06,31.29
2026-04-28T14:18:00Z,70.00,30.34
2026-04-28T14:19:00Z,69.80,29.96
2026-04-28T14:20:00Z,67.46,33.06
2026-04-28T14:21:00Z,62.25,39.15
2026-04-28T14:22:00Z,53.77,47.31
2026-04-28T14:23:00Z,48.61,51.91
2026-04-28T14:24:00Z,41.65,57.49
2026-04-28T14:25:00Z,35.80,62.01
2026-04-28T14:26:00Z,33.40,64.41
2026-04-28T14:27:00Z,35.79,64.03
2026-04-28T14:28:00Z,36.26,63.04
2026-04-28T14:29:00Z,36.85,62.68
2026-04-28T14:30:00Z,36.71,63.09
2026-04-28T14:31:00Z,36.48,63.92
2026-04-28T14:32:00Z,35.20,66.12
2026-04-28T14:33:00Z,34.30,65.30
2026-04-28T14:34:00Z,34.33,66.37
2026-04-28T14:35:00Z,35.42,65.62
2026-04-28T14:36:00Z,37.63,63.11
2026-04-28T14:37:00Z,35.21,66.91
2026-04-28T14:38:00Z,38.24,61.99
2026-04-28T14:39:00Z,34.83,65.12
2026-04-28T14:40:00Z,34.31,65.89
2026-04-28T14:41:00Z,34.44,65.53
2026-04-28T14:42:00Z,32.56,66.11
2026-04-28T14:43:00Z,21.39,79.80
2026-04-28T14:44:00Z,30.02,74.78
2026-04-28T14:45:00Z,32.94,68.25
2026-04-28T14:46:00Z,32.65,65.41
2026-04-28T14:47:00Z,36.19,63.80
2026-04-28T14:48:00Z,43.08,56.63
2026-04-28T14:49:00Z,46.25,60.95
2026-04-28T14:50:00Z,53.90,43.73
2026-04-28T14:51:00Z,74.36,25.24
2026-04-28T14:52:00Z,77.88,21.80
2026-04-28T14:53:00Z,73.24,26.76
2026-04-28T14:54:00Z,52.43,44.47
2026-04-28T14:55:00Z,50.91,49.22
2026-04-28T14:56:00Z,71.60,30.17
2026-04-28T14:57:00Z,70.06,33.85
2026-04-28T14:58:00Z,64.87,37.30
2026-04-28T14:59:00Z,65.31,36.13
2026-04-28T15:00:00Z,64.74,34.96
2026-04-28T15:01:00Z,79.68,20.27
2026-04-28T15:02:00Z,82.36,17.99
2026-04-28T15:03:00Z,82.09,18.73
2026-04-28T15:04:00Z,81.87,19.38
2026-04-28T15:05:00Z,81.67,18.70
2026-04-28T15:06:00Z,80.67,20.21
2026-04-28T15:07:00Z,79.65,21.28
2026-04-28T15:08:00Z,78.19,21.39
2026-04-28T15:09:00Z,87.91,11.74
2026-04-28T15:10:00Z,79.94,18.15
2026-04-28T15:11:00Z,89.33,10.59
2026-04-28T15:12:00Z,91.10,10.02
2026-04-28T15:13:00Z,93.52,8.09
2026-04-28T15:14:00Z,95.60,4.54
2026-04-28T15:15:00Z,90.28,9.64
2026-04-28T15:16:00Z,89.12,10.84
2026-04-28T15:17:00Z,89.08,11.54
2026-04-28T15:18:00Z,84.51,15.93
2026-04-28T15:19:00Z,90.80,11.29
2026-04-28T15:20:00Z,79.62,26.64
2026-04-28T15:21:00Z,76.54,22.08
2026-04-28T15:22:00Z,49.34,51.98
2026-04-28T15:23:00Z,39.09,60.39
2026-04-28T15:24:00Z,35.18,65.74
2026-04-28T15:25:00Z,32.96,67.01
2026-04-28T15:26:00Z,33.84,66.63
2026-04-28T15:27:00Z,36.08,63.07
2026-04-28T15:28:00Z,40.06,59.14
2026-04-28T15:29:00Z,34.58,64.10
2026-04-28T15:30:00Z,40.13,59.14
2026-04-28T15:31:00Z,56.87,42.98
2026-04-28T15:32:00Z,65.04,33.21
2026-04-28T15:33:00Z,57.23,40.99
2026-04-28T15:34:00Z,62.74,42.47
2026-04-28T15:35:00Z,36.41,63.92
2026-04-28T15:36:00Z,15.68,85.42
2026-04-28T15:37:00Z,4.72,94.86
2026-04-28T15:38:00Z,1.00,99.00
2026-04-28T15:39:00Z,1.00,99.00
2026-04-28T15:40:00Z,1.00,99.00
2026-04-28T15:41:00Z,1.00,99.00
2026-04-28T15:42:00Z,1.00,99.00
