# event_ticker=KXATPMATCH-26MAR20VANFRI
# final_score=6-3 6-7(2) 6-3
# score_resolution=6-3 6-7 6-3
# match_winner=Taylor Fritz
# fav_player=Taylor Fritz
# dog_player=Botic Van de Zandschulp
# kalshi_date=2026-03-20
timestamp,Taylor Fritz,Botic Van de Zandschulp
2026-03-21T00:26:00Z,71.42,28.69
2026-03-21T00:27:00Z,70.95,31.81
2026-03-21T00:28:00Z,72.19,28.31
2026-03-21T00:29:00Z,67.26,34.84
2026-03-21T00:30:00Z,66.90,33.05
2026-03-21T00:31:00Z,70.52,29.83
2026-03-21T00:32:00Z,70.86,29.92
2026-03-21T00:33:00Z,68.75,30.79
2026-03-21T00:34:00Z,73.17,27.14
2026-03-21T00:35:00Z,91.09,10.59
2026-03-21T00:36:00Z,97.63,2.31
2026-03-21T00:37:00Z,99.00,1.00
2026-03-21T00:38:00Z,98.81,1.39
2026-03-21T00:39:00Z,99.00,1.39
2026-03-21T00:40:00Z,99.00,1.39
2026-03-21T00:41:00Z,99.00,1.39
2026-03-21T00:42:00Z,99.00,1.39
