# event_ticker=KXATPMATCH-26JUN10BORCIL
# final_score=3-6 7-6(5) 6-3
# score_resolution=3-6 7-6 6-3
# match_winner=Marin Cilic
# fav_player=Marin Cilic
# dog_player=Nuno Borges
# kalshi_date=2026-06-10
timestamp,Nuno Borges,Marin Cilic
2026-06-12T09:03:00Z,83.00,19.22
2026-06-12T09:04:00Z,81.00,19.22
2026-06-12T09:05:00Z,83.00,19.22
2026-06-12T09:06:00Z,81.00,20.00
2026-06-12T09:07:00Z,83.00,20.00
2026-06-12T09:08:00Z,81.00,20.00
2026-06-12T09:09:00Z,83.00,20.00
2026-06-12T09:10:00Z,83.00,20.00
2026-06-12T09:11:00Z,83.00,20.00
2026-06-12T09:15:00Z,81.00,20.00
2026-06-12T09:16:00Z,83.00,20.00
2026-06-12T09:17:00Z,81.00,20.00
2026-06-12T09:18:00Z,81.00,17.04
2026-06-12T09:22:00Z,81.00,17.04
2026-06-12T09:23:00Z,83.00,17.04
2026-06-12T09:24:00Z,83.00,17.04
2026-06-12T09:25:00Z,83.00,17.04
2026-06-12T09:26:00Z,83.00,17.04
2026-06-12T09:27:00Z,81.00,17.04
2026-06-12T09:32:00Z,83.00,17.04
2026-06-12T09:33:00Z,83.00,17.04
2026-06-12T09:34:00Z,81.01,17.04
2026-06-12T09:35:00Z,83.00,17.04
2026-06-12T09:36:00Z,83.00,19.78
2026-06-12T09:37:00Z,83.00,19.78
2026-06-12T09:38:00Z,81.13,19.78
2026-06-12T09:39:00Z,81.13,19.13
2026-06-12T09:40:00Z,83.00,18.00
2026-06-12T09:41:00Z,83.25,18.00
2026-06-12T09:42:00Z,84.00,18.00
2026-06-12T09:43:00Z,83.56,18.00
2026-06-12T09:44:00Z,81.00,18.00
2026-06-12T09:47:00Z,81.00,17.00
2026-06-12T09:50:00Z,84.00,17.00
2026-06-12T09:51:00Z,83.81,18.00
2026-06-12T09:54:00Z,81.04,18.00
2026-06-12T09:55:00Z,80.22,18.00
2026-06-12T09:56:00Z,83.00,18.00
2026-06-12T09:57:00Z,83.29,19.45
2026-06-12T09:58:00Z,82.74,19.45
2026-06-12T09:59:00Z,82.74,20.00
2026-06-12T10:02:00Z,81.11,20.00
2026-06-12T10:03:00Z,80.00,20.00
2026-06-12T10:06:00Z,82.76,20.00
2026-06-12T10:07:00Z,79.18,20.00
2026-06-12T10:10:00Z,82.75,20.00
2026-06-12T10:11:00Z,82.75,17.02
2026-06-12T10:15:00Z,82.75,19.82
2026-06-12T10:16:00Z,83.00,18.00
2026-06-12T10:17:00Z,83.00,17.18
2026-06-12T10:18:00Z,83.00,17.18
2026-06-12T10:20:00Z,83.00,17.00
2026-06-12T10:21:00Z,82.00,17.51
2026-06-12T10:22:00Z,82.00,17.51
2026-06-12T10:23:00Z,79.46,16.62
2026-06-12T10:26:00Z,80.00,16.62
2026-06-12T10:27:00Z,81.69,16.62
2026-06-12T10:28:00Z,82.93,16.62
2026-06-12T10:29:00Z,83.00,16.00
2026-06-12T10:30:00Z,81.00,16.00
2026-06-12T10:31:00Z,81.85,16.00
2026-06-12T10:33:00Z,82.00,19.00
2026-06-12T10:34:00Z,82.00,20.00
2026-06-12T10:36:00Z,82.00,20.00
2026-06-12T10:37:00Z,80.00,17.00
2026-06-12T10:38:00Z,80.00,19.00
2026-06-12T10:39:00Z,79.37,17.00
2026-06-12T10:40:00Z,81.97,17.00
2026-06-12T10:43:00Z,82.00,17.00
2026-06-12T10:45:00Z,82.00,17.00
2026-06-12T10:48:00Z,82.00,17.00
2026-06-12T10:50:00Z,82.10,17.00
2026-06-12T10:51:00Z,83.00,20.00
2026-06-12T10:53:00Z,83.00,20.00
2026-06-12T10:54:00Z,80.00,20.00
2026-06-12T10:55:00Z,82.69,20.00
2026-06-12T10:56:00Z,82.00,20.00
2026-06-12T10:57:00Z,79.53,20.00
2026-06-12T10:58:00Z,81.99,20.00
2026-06-12T10:59:00Z,81.99,20.00
2026-06-12T11:00:00Z,79.41,20.55
2026-06-12T11:01:00Z,82.00,22.00
2026-06-12T11:02:00Z,82.00,22.00
2026-06-12T11:03:00Z,82.00,22.00
2026-06-12T11:04:00Z,81.95,22.00
2026-06-12T11:06:00Z,81.94,21.00
2026-06-12T11:07:00Z,80.94,17.03
2026-06-12T11:09:00Z,82.00,17.03
2026-06-12T11:10:00Z,82.00,17.03
2026-06-12T11:12:00Z,79.36,17.03
2026-06-12T11:13:00Z,83.12,17.03
2026-06-12T11:14:00Z,83.00,17.03
2026-06-12T11:15:00Z,83.00,17.03
2026-06-12T11:17:00Z,83.00,17.03
2026-06-12T11:19:00Z,83.74,17.03
2026-06-12T11:21:00Z,85.12,17.03
2026-06-12T11:22:00Z,85.54,17.03
2026-06-12T11:24:00Z,83.00,17.03
2026-06-12T11:25:00Z,82.05,17.03
2026-06-12T11:26:00Z,84.86,20.00
2026-06-12T11:27:00Z,83.00,19.00
2026-06-12T11:28:00Z,83.00,19.00
2026-06-12T11:29:00Z,84.32,19.00
2026-06-12T11:30:00Z,85.00,19.99
2026-06-12T11:31:00Z,85.00,19.51
2026-06-12T11:32:00Z,83.76,19.92
2026-06-12T11:33:00Z,83.76,19.99
2026-06-12T11:34:00Z,82.00,19.99
2026-06-12T11:35:00Z,82.72,20.00
2026-06-12T11:36:00Z,83.27,20.00
2026-06-12T11:37:00Z,83.78,20.00
2026-06-12T11:38:00Z,82.17,20.00
2026-06-12T11:39:00Z,82.00,20.00
2026-06-12T11:40:00Z,83.75,20.00
2026-06-12T11:41:00Z,82.83,20.00
2026-06-12T11:42:00Z,84.00,20.00
2026-06-12T11:43:00Z,81.59,20.00
2026-06-12T11:44:00Z,79.00,17.10
2026-06-12T11:45:00Z,79.00,21.52
2026-06-12T11:46:00Z,77.04,21.52
2026-06-12T11:48:00Z,81.58,21.52
2026-06-12T11:51:00Z,80.00,24.00
2026-06-12T11:52:00Z,79.70,20.34
2026-06-12T11:53:00Z,79.83,22.31
2026-06-12T11:54:00Z,81.47,19.61
2026-06-12T11:55:00Z,79.45,20.52
2026-06-12T11:56:00Z,78.35,21.29
2026-06-12T11:57:00Z,87.86,13.48
2026-06-12T11:58:00Z,83.92,15.97
2026-06-12T11:59:00Z,79.15,21.46
2026-06-12T12:00:00Z,88.53,17.55
2026-06-12T12:01:00Z,89.60,11.00
2026-06-12T12:02:00Z,95.96,4.54
2026-06-12T12:03:00Z,89.26,8.70
2026-06-12T12:04:00Z,82.30,22.06
2026-06-12T12:05:00Z,71.20,28.56
2026-06-12T12:06:00Z,48.99,50.99
2026-06-12T12:07:00Z,50.00,50.18
2026-06-12T12:08:00Z,50.66,50.94
2026-06-12T12:09:00Z,44.32,55.81
2026-06-12T12:10:00Z,44.17,57.02
2026-06-12T12:11:00Z,44.49,53.44
2026-06-12T12:12:00Z,46.77,51.97
2026-06-12T12:13:00Z,48.93,51.17
2026-06-12T12:14:00Z,47.61,54.62
2026-06-12T12:15:00Z,44.77,56.27
2026-06-12T12:16:00Z,43.77,58.25
2026-06-12T12:17:00Z,42.47,58.60
2026-06-12T12:18:00Z,46.30,55.34
2026-06-12T12:19:00Z,47.76,52.41
2026-06-12T12:20:00Z,45.96,54.79
2026-06-12T12:21:00Z,42.97,58.55
2026-06-12T12:22:00Z,40.66,59.54
2026-06-12T12:23:00Z,42.79,57.55
2026-06-12T12:24:00Z,48.38,52.39
2026-06-12T12:25:00Z,47.30,53.85
2026-06-12T12:26:00Z,44.46,54.72
2026-06-12T12:27:00Z,47.46,54.83
2026-06-12T12:28:00Z,43.08,57.72
2026-06-12T12:29:00Z,42.18,58.14
2026-06-12T12:30:00Z,37.90,62.40
2026-06-12T12:31:00Z,39.47,65.90
2026-06-12T12:32:00Z,8.24,87.72
2026-06-12T12:33:00Z,4.58,93.35
2026-06-12T12:34:00Z,2.95,96.43
2026-06-12T12:35:00Z,1.02,98.99
2026-06-12T12:36:00Z,1.00,99.00
