# event_ticker=KXATPMATCH-26JAN13BORSPI
# final_score=7-6(6) 6-4
# score_resolution=7-6 6-4
# match_winner=Eliot Spizzirri
# fav_player=Eliot Spizzirri
# dog_player=Nuno Borges
# kalshi_date=2026-01-13
timestamp,Eliot Spizzirri,Nuno Borges
2026-01-14T04:13:00Z,45.77,54.09
2026-01-14T04:14:00Z,45.48,53.00
2026-01-14T04:15:00Z,42.30,53.00
2026-01-14T04:16:00Z,48.00,49.14
2026-01-14T04:17:00Z,48.60,57.81
2026-01-14T04:18:00Z,48.00,56.53
2026-01-14T04:19:00Z,48.14,57.70
2026-01-14T04:20:00Z,33.02,62.32
2026-01-14T04:21:00Z,31.00,67.00
2026-01-14T04:22:00Z,31.00,76.00
2026-01-14T04:23:00Z,31.00,76.00
2026-01-14T04:24:00Z,30.48,69.25
2026-01-14T04:25:00Z,40.49,58.43
2026-01-14T04:26:00Z,55.50,40.71
2026-01-14T04:27:00Z,67.68,32.61
2026-01-14T04:28:00Z,70.00,31.98
2026-01-14T04:29:00Z,68.91,35.21
2026-01-14T04:30:00Z,63.70,37.79
2026-01-14T04:31:00Z,64.04,36.34
2026-01-14T04:32:00Z,72.01,33.03
2026-01-14T04:33:00Z,69.12,33.19
2026-01-14T04:34:00Z,68.00,34.43
2026-01-14T04:35:00Z,65.16,35.65
2026-01-14T04:36:00Z,66.35,36.00
2026-01-14T04:37:00Z,66.03,32.01
2026-01-14T04:38:00Z,67.19,32.99
2026-01-14T04:39:00Z,72.00,31.92
2026-01-14T04:40:00Z,67.18,35.55
2026-01-14T04:41:00Z,65.31,36.00
2026-01-14T04:42:00Z,67.17,35.95
2026-01-14T04:43:00Z,68.00,33.40
2026-01-14T04:44:00Z,71.00,32.74
2026-01-14T04:45:00Z,73.59,29.33
2026-01-14T04:46:00Z,76.91,26.48
2026-01-14T04:47:00Z,82.17,19.24
2026-01-14T04:48:00Z,89.78,10.19
2026-01-14T04:49:00Z,91.34,8.99
2026-01-14T04:50:00Z,93.26,6.98
2026-01-14T04:51:00Z,95.14,4.27
2026-01-14T04:52:00Z,94.73,5.37
2026-01-14T04:53:00Z,95.62,4.83
2026-01-14T04:54:00Z,95.58,4.84
2026-01-14T04:55:00Z,95.59,6.00
2026-01-14T04:56:00Z,95.59,6.00
2026-01-14T04:57:00Z,96.00,5.63
2026-01-14T04:58:00Z,98.48,1.77
2026-01-14T04:59:00Z,98.19,1.72
2026-01-14T05:00:00Z,99.00,1.72
2026-01-14T05:01:00Z,99.00,1.72
2026-01-14T05:02:00Z,99.00,1.00
2026-01-14T05:03:00Z,99.00,1.00
2026-01-14T05:04:00Z,99.00,1.00
2026-01-14T05:05:00Z,99.00,1.00
2026-01-14T05:06:00Z,99.00,1.00
2026-01-14T05:09:00Z,99.00,1.00
2026-01-14T05:10:00Z,99.00,1.00
2026-01-14T05:12:00Z,99.00,1.00
2026-01-14T05:19:00Z,99.00,1.00
2026-01-14T05:24:00Z,99.00,1.00
2026-01-14T05:26:00Z,99.00,1.00
2026-01-14T05:29:00Z,99.00,1.00
2026-01-14T05:31:00Z,99.00,1.00
