# event_ticker=KXATPCHALLENGERMATCH-26MAR14TRUKOL
# final_score=6-3 6-3
# match_winner=Marco Trungelliti
# fav_player=Marco Trungelliti
# dog_player=Zdenek Kolar
# kalshi_date=2026-03-14
timestamp,Marco Trungelliti,Zdenek Kolar
2026-03-14T10:28:00Z,35.00,67.14
2026-03-14T10:29:00Z,32.55,68.71
2026-03-14T10:30:00Z,34.17,65.83
2026-03-14T10:31:00Z,38.25,63.01
2026-03-14T10:32:00Z,38.16,61.98
2026-03-14T10:33:00Z,39.34,62.00
2026-03-14T10:34:00Z,36.26,63.87
2026-03-14T10:35:00Z,37.84,63.00
2026-03-14T10:36:00Z,37.97,64.00
2026-03-14T10:37:00Z,31.72,67.99
2026-03-14T10:38:00Z,34.16,65.00
2026-03-14T10:39:00Z,32.47,67.02
2026-03-14T10:40:00Z,37.93,64.02
2026-03-14T10:41:00Z,39.08,63.00
2026-03-14T10:42:00Z,40.84,59.68
2026-03-14T10:43:00Z,42.75,59.75
2026-03-14T10:44:00Z,43.40,59.81
2026-03-14T10:45:00Z,44.32,56.13
2026-03-14T10:46:00Z,43.05,55.61
2026-03-14T10:47:00Z,46.57,54.15
2026-03-14T10:48:00Z,42.77,59.97
2026-03-14T10:49:00Z,45.45,53.46
2026-03-14T10:50:00Z,47.36,57.52
2026-03-14T10:51:00Z,48.62,56.24
2026-03-14T10:52:00Z,44.52,56.76
2026-03-14T10:53:00Z,43.95,55.86
2026-03-14T10:54:00Z,42.01,60.08
2026-03-14T10:55:00Z,41.57,59.00
2026-03-14T10:56:00Z,42.37,56.45
2026-03-14T10:57:00Z,45.00,55.82
2026-03-14T10:58:00Z,50.25,53.92
2026-03-14T10:59:00Z,54.58,46.22
2026-03-14T11:00:00Z,55.55,49.20
2026-03-14T11:01:00Z,57.84,45.38
2026-03-14T11:02:00Z,63.06,35.98
2026-03-14T11:03:00Z,67.63,33.11
2026-03-14T11:04:00Z,68.43,32.22
2026-03-14T11:05:00Z,69.38,31.45
2026-03-14T11:06:00Z,68.87,31.34
2026-03-14T11:07:00Z,66.12,34.00
2026-03-14T11:08:00Z,67.92,34.00
2026-03-14T11:09:00Z,69.92,32.06
2026-03-14T11:10:00Z,70.20,29.86
2026-03-14T11:11:00Z,71.98,31.43
2026-03-14T11:12:00Z,71.85,28.14
2026-03-14T11:13:00Z,72.47,27.59
2026-03-14T11:14:00Z,72.96,27.60
2026-03-14T11:15:00Z,72.20,28.18
2026-03-14T11:16:00Z,70.15,29.99
2026-03-14T11:17:00Z,70.87,30.00
2026-03-14T11:18:00Z,70.65,30.75
2026-03-14T11:19:00Z,69.48,32.83
2026-03-14T11:20:00Z,66.88,34.04
2026-03-14T11:21:00Z,66.94,34.45
2026-03-14T11:22:00Z,64.09,36.33
2026-03-14T11:23:00Z,62.38,35.55
2026-03-14T11:24:00Z,68.73,31.99
2026-03-14T11:25:00Z,69.47,32.79
2026-03-14T11:26:00Z,67.97,34.28
2026-03-14T11:27:00Z,67.82,33.99
2026-03-14T11:28:00Z,67.71,33.55
2026-03-14T11:29:00Z,67.67,32.87
2026-03-14T11:30:00Z,64.96,38.76
2026-03-14T11:31:00Z,59.81,38.90
2026-03-14T11:32:00Z,65.90,35.43
2026-03-14T11:33:00Z,61.86,40.90
2026-03-14T11:34:00Z,65.31,33.72
2026-03-14T11:35:00Z,70.72,30.83
2026-03-14T11:36:00Z,68.88,32.73
2026-03-14T11:37:00Z,67.32,33.49
2026-03-14T11:38:00Z,67.01,33.97
2026-03-14T11:39:00Z,66.72,34.02
2026-03-14T11:40:00Z,66.55,33.75
2026-03-14T11:41:00Z,69.16,31.60
2026-03-14T11:42:00Z,71.00,29.10
2026-03-14T11:43:00Z,69.97,31.46
2026-03-14T11:44:00Z,72.88,25.07
2026-03-14T11:45:00Z,86.72,12.90
2026-03-14T11:46:00Z,90.93,9.18
2026-03-14T11:47:00Z,89.61,10.73
2026-03-14T11:48:00Z,88.51,11.09
2026-03-14T11:49:00Z,93.50,6.13
2026-03-14T11:50:00Z,93.83,7.48
2026-03-14T11:51:00Z,90.44,8.81
2026-03-14T11:52:00Z,89.92,10.94
2026-03-14T11:53:00Z,93.97,6.23
2026-03-14T11:54:00Z,95.16,5.16
2026-03-14T11:55:00Z,96.20,4.05
2026-03-14T11:56:00Z,97.05,3.56
2026-03-14T11:57:00Z,95.97,4.04
2026-03-14T11:58:00Z,99.00,1.00
2026-03-14T11:59:00Z,99.00,1.00
2026-03-14T12:00:00Z,99.00,1.00
