# event_ticker=KXATPCHALLENGERMATCH-26MAY01CADDEJ
# final_score=6-4 5-7 6-3
# match_winner=Gianluca Cadenasso
# fav_player=Gianluca Cadenasso
# dog_player=Jesper De Jong
# kalshi_date=2026-05-01
timestamp,Gianluca Cadenasso,Jesper De Jong
2026-05-01T14:23:00Z,66.66,35.88
2026-05-01T14:24:00Z,69.05,32.73
2026-05-01T14:25:00Z,70.80,30.59
2026-05-01T14:26:00Z,72.85,28.24
2026-05-01T14:27:00Z,76.61,24.07
2026-05-01T14:28:00Z,80.70,19.56
2026-05-01T14:29:00Z,73.29,27.67
2026-05-01T14:30:00Z,78.24,29.15
2026-05-01T14:31:00Z,77.87,18.23
2026-05-01T14:32:00Z,83.65,15.86
2026-05-01T14:33:00Z,82.91,16.25
2026-05-01T14:34:00Z,79.42,20.98
2026-05-01T14:35:00Z,72.91,27.10
2026-05-01T14:36:00Z,74.40,30.23
2026-05-01T14:37:00Z,71.00,29.84
2026-05-01T14:38:00Z,69.91,31.56
2026-05-01T14:39:00Z,71.50,28.15
2026-05-01T14:40:00Z,76.08,29.05
2026-05-01T14:41:00Z,75.14,24.89
2026-05-01T14:42:00Z,76.98,23.74
2026-05-01T14:43:00Z,72.17,25.24
2026-05-01T14:44:00Z,73.28,29.14
2026-05-01T14:45:00Z,81.13,19.63
2026-05-01T14:46:00Z,85.91,14.93
2026-05-01T14:47:00Z,86.00,14.92
2026-05-01T14:48:00Z,84.41,15.80
2026-05-01T14:49:00Z,83.42,17.81
2026-05-01T14:50:00Z,82.14,17.77
2026-05-01T14:51:00Z,88.33,13.50
2026-05-01T14:52:00Z,89.96,10.08
2026-05-01T14:53:00Z,89.95,11.03
2026-05-01T14:54:00Z,92.57,8.02
2026-05-01T14:55:00Z,93.70,6.56
2026-05-01T14:56:00Z,91.18,10.04
2026-05-01T14:57:00Z,87.65,12.58
2026-05-01T14:58:00Z,87.42,13.96
2026-05-01T14:59:00Z,77.56,22.10
2026-05-01T15:00:00Z,83.49,20.32
2026-05-01T15:01:00Z,84.10,20.63
2026-05-01T15:02:00Z,85.70,17.49
2026-05-01T15:03:00Z,85.20,11.54
2026-05-01T15:04:00Z,82.51,20.18
2026-05-01T15:05:00Z,81.87,19.10
2026-05-01T15:06:00Z,81.28,18.66
2026-05-01T15:07:00Z,87.21,21.24
2026-05-01T15:08:00Z,84.84,14.64
2026-05-01T15:09:00Z,87.67,14.92
2026-05-01T15:10:00Z,91.38,7.23
2026-05-01T15:11:00Z,91.11,7.52
2026-05-01T15:12:00Z,90.00,9.95
2026-05-01T15:13:00Z,89.84,10.76
2026-05-01T15:14:00Z,90.00,10.95
2026-05-01T15:15:00Z,94.57,4.23
2026-05-01T15:16:00Z,95.42,4.45
2026-05-01T15:17:00Z,90.17,9.60
2026-05-01T15:18:00Z,75.54,32.91
2026-05-01T15:19:00Z,60.83,42.15
2026-05-01T15:20:00Z,55.79,44.41
2026-05-01T15:21:00Z,62.97,39.90
2026-05-01T15:22:00Z,70.10,35.95
2026-05-01T15:23:00Z,73.04,26.17
2026-05-01T15:24:00Z,61.66,37.87
2026-05-01T15:25:00Z,59.73,40.40
2026-05-01T15:26:00Z,58.14,42.80
2026-05-01T15:27:00Z,53.25,45.18
2026-05-01T15:28:00Z,42.69,56.34
2026-05-01T15:29:00Z,38.41,61.15
2026-05-01T15:30:00Z,39.22,60.45
2026-05-01T15:31:00Z,40.81,59.52
2026-05-01T15:32:00Z,41.88,59.32
2026-05-01T15:33:00Z,38.92,62.23
2026-05-01T15:34:00Z,39.53,62.53
2026-05-01T15:35:00Z,39.92,60.04
2026-05-01T15:36:00Z,37.52,62.88
2026-05-01T15:37:00Z,34.53,66.41
2026-05-01T15:38:00Z,33.75,66.35
2026-05-01T15:39:00Z,33.68,67.39
2026-05-01T15:40:00Z,33.96,64.99
2026-05-01T15:41:00Z,26.38,77.06
2026-05-01T15:42:00Z,24.94,77.76
2026-05-01T15:43:00Z,31.28,69.30
2026-05-01T15:44:00Z,31.48,68.95
2026-05-01T15:45:00Z,33.51,68.30
2026-05-01T15:46:00Z,28.58,71.92
2026-05-01T15:47:00Z,33.62,68.42
2026-05-01T15:48:00Z,33.46,68.89
2026-05-01T15:49:00Z,39.05,62.55
2026-05-01T15:50:00Z,39.49,62.78
2026-05-01T15:51:00Z,40.86,59.30
2026-05-01T15:52:00Z,49.92,54.75
2026-05-01T15:53:00Z,55.24,42.26
2026-05-01T15:54:00Z,57.85,42.89
2026-05-01T15:55:00Z,65.67,33.59
2026-05-01T15:56:00Z,66.81,34.27
2026-05-01T15:57:00Z,69.65,31.46
2026-05-01T15:58:00Z,71.07,30.23
2026-05-01T15:59:00Z,73.02,27.53
2026-05-01T16:00:00Z,75.39,24.48
2026-05-01T16:01:00Z,75.25,25.23
2026-05-01T16:02:00Z,72.60,28.79
2026-05-01T16:03:00Z,70.90,29.95
2026-05-01T16:04:00Z,70.63,29.82
2026-05-01T16:05:00Z,72.54,28.05
2026-05-01T16:06:00Z,66.43,35.33
2026-05-01T16:07:00Z,53.29,46.66
2026-05-01T16:08:00Z,64.24,36.70
2026-05-01T16:09:00Z,45.71,55.87
2026-05-01T16:10:00Z,48.69,52.33
2026-05-01T16:11:00Z,44.95,53.43
2026-05-01T16:12:00Z,50.46,50.34
2026-05-01T16:13:00Z,65.45,31.84
2026-05-01T16:14:00Z,73.91,26.11
2026-05-01T16:15:00Z,74.07,26.60
2026-05-01T16:16:00Z,79.14,21.74
2026-05-01T16:17:00Z,77.06,23.06
2026-05-01T16:18:00Z,76.60,25.38
2026-05-01T16:19:00Z,73.84,24.27
2026-05-01T16:20:00Z,78.11,23.00
2026-05-01T16:21:00Z,81.68,17.18
2026-05-01T16:22:00Z,88.55,12.72
2026-05-01T16:23:00Z,88.76,10.87
2026-05-01T16:24:00Z,89.30,12.36
2026-05-01T16:25:00Z,96.76,3.43
2026-05-01T16:26:00Z,99.00,3.43
2026-05-01T16:27:00Z,99.00,3.43
