# event_ticker=KXATPCHALLENGERMATCH-26APR16YUNWAL
# final_score=6-4 7-6(6)
# score_resolution=6-4 7-6
# match_winner=Yunchaokete Bu
# fav_player=Yunchaokete Bu
# dog_player=Adam Walton
# kalshi_date=2026-04-16
timestamp,Yunchaokete Bu,Adam Walton
2026-04-17T02:00:00Z,52.95,49.09
2026-04-17T02:01:00Z,52.95,49.00
2026-04-17T02:02:00Z,50.70,49.70
2026-04-17T02:03:00Z,52.00,50.00
2026-04-17T02:04:00Z,50.78,51.07
2026-04-17T02:05:00Z,51.00,51.00
2026-04-17T02:06:00Z,50.64,51.47
2026-04-17T02:07:00Z,50.00,52.03
2026-04-17T02:08:00Z,51.00,51.98
2026-04-17T02:09:00Z,51.45,48.73
2026-04-17T02:10:00Z,56.27,47.11
2026-04-17T02:11:00Z,61.33,39.83
2026-04-17T02:12:00Z,65.20,35.45
2026-04-17T02:13:00Z,66.47,35.00
2026-04-17T02:14:00Z,65.21,35.75
2026-04-17T02:15:00Z,67.60,33.16
2026-04-17T02:16:00Z,69.17,31.81
2026-04-17T02:17:00Z,73.03,29.24
2026-04-17T02:18:00Z,73.50,27.56
2026-04-17T02:19:00Z,74.11,27.48
2026-04-17T02:20:00Z,71.01,29.04
2026-04-17T02:21:00Z,69.38,31.52
2026-04-17T02:22:00Z,69.00,31.99
2026-04-17T02:23:00Z,66.94,33.86
2026-04-17T02:24:00Z,65.85,35.00
2026-04-17T02:25:00Z,67.50,33.52
2026-04-17T02:26:00Z,70.83,30.99
2026-04-17T02:27:00Z,71.00,30.30
2026-04-17T02:28:00Z,73.02,28.00
2026-04-17T02:29:00Z,74.27,25.98
2026-04-17T02:30:00Z,73.07,28.57
2026-04-17T02:31:00Z,72.64,28.81
2026-04-17T02:32:00Z,75.49,27.57
2026-04-17T02:33:00Z,71.00,30.15
2026-04-17T02:34:00Z,69.22,31.13
2026-04-17T02:35:00Z,69.49,31.04
2026-04-17T02:36:00Z,69.84,30.72
2026-04-17T02:37:00Z,67.37,34.43
2026-04-17T02:38:00Z,68.03,33.60
2026-04-17T02:39:00Z,65.85,35.41
2026-04-17T02:40:00Z,62.99,37.55
2026-04-17T02:41:00Z,62.38,40.04
2026-04-17T02:42:00Z,68.61,33.83
2026-04-17T02:43:00Z,70.97,30.56
2026-04-17T02:44:00Z,69.89,30.96
2026-04-17T02:45:00Z,69.67,31.20
2026-04-17T02:46:00Z,69.87,30.67
2026-04-17T02:47:00Z,69.19,31.61
2026-04-17T02:48:00Z,69.65,31.98
2026-04-17T02:49:00Z,71.83,29.38
2026-04-17T02:50:00Z,73.58,26.58
2026-04-17T02:51:00Z,74.95,25.83
2026-04-17T02:52:00Z,75.00,26.59
2026-04-17T02:53:00Z,73.49,27.42
2026-04-17T02:54:00Z,72.83,27.95
2026-04-17T02:55:00Z,73.57,27.24
2026-04-17T02:56:00Z,77.73,22.54
2026-04-17T02:57:00Z,77.70,23.51
2026-04-17T02:58:00Z,77.24,23.96
2026-04-17T02:59:00Z,75.94,24.58
2026-04-17T03:00:00Z,75.63,25.16
2026-04-17T03:01:00Z,75.98,26.17
2026-04-17T03:02:00Z,72.11,28.92
2026-04-17T03:03:00Z,73.76,27.19
2026-04-17T03:04:00Z,75.83,24.82
2026-04-17T03:05:00Z,73.69,26.04
2026-04-17T03:06:00Z,73.49,28.00
2026-04-17T03:07:00Z,72.27,29.83
2026-04-17T03:08:00Z,70.88,29.99
2026-04-17T03:09:00Z,68.10,33.44
2026-04-17T03:10:00Z,70.34,30.53
2026-04-17T03:11:00Z,72.24,26.44
2026-04-17T03:12:00Z,73.70,26.99
2026-04-17T03:13:00Z,71.91,29.03
2026-04-17T03:14:00Z,71.40,28.50
2026-04-17T03:15:00Z,69.32,29.63
2026-04-17T03:16:00Z,68.78,32.57
2026-04-17T03:17:00Z,69.00,31.82
2026-04-17T03:18:00Z,70.62,30.50
2026-04-17T03:19:00Z,71.35,29.37
2026-04-17T03:20:00Z,73.43,27.32
2026-04-17T03:21:00Z,72.21,28.45
2026-04-17T03:22:00Z,70.40,31.17
2026-04-17T03:23:00Z,68.06,32.89
2026-04-17T03:24:00Z,68.84,32.19
2026-04-17T03:25:00Z,69.49,32.49
2026-04-17T03:26:00Z,72.54,30.86
2026-04-17T03:27:00Z,71.85,30.22
2026-04-17T03:28:00Z,68.16,31.72
2026-04-17T03:29:00Z,69.62,33.32
2026-04-17T03:30:00Z,66.14,34.33
2026-04-17T03:31:00Z,69.39,30.46
2026-04-17T03:32:00Z,74.73,28.56
2026-04-17T03:33:00Z,75.58,25.35
2026-04-17T03:34:00Z,71.15,29.23
2026-04-17T03:35:00Z,69.39,32.47
2026-04-17T03:36:00Z,66.43,34.03
2026-04-17T03:37:00Z,66.11,34.97
2026-04-17T03:38:00Z,65.50,35.28
2026-04-17T03:39:00Z,67.14,34.44
2026-04-17T03:40:00Z,70.82,30.09
2026-04-17T03:41:00Z,73.85,26.03
2026-04-17T03:42:00Z,74.88,23.56
2026-04-17T03:43:00Z,75.26,27.10
2026-04-17T03:44:00Z,71.77,29.90
2026-04-17T03:45:00Z,69.22,29.54
2026-04-17T03:46:00Z,68.45,32.39
2026-04-17T03:47:00Z,69.10,31.48
2026-04-17T03:48:00Z,63.35,37.12
2026-04-17T03:49:00Z,67.53,32.88
2026-04-17T03:50:00Z,73.76,27.93
2026-04-17T03:51:00Z,70.61,30.16
2026-04-17T03:52:00Z,78.03,23.51
2026-04-17T03:53:00Z,87.73,13.22
2026-04-17T03:54:00Z,83.31,18.19
2026-04-17T03:55:00Z,73.75,25.60
2026-04-17T03:56:00Z,79.09,22.18
2026-04-17T03:57:00Z,71.33,29.22
2026-04-17T03:58:00Z,68.07,36.34
2026-04-17T03:59:00Z,68.35,37.89
2026-04-17T04:00:00Z,80.17,23.55
2026-04-17T04:01:00Z,94.32,5.71
2026-04-17T04:02:00Z,99.00,1.00
2026-04-17T04:03:00Z,99.00,1.00
2026-04-17T04:04:00Z,99.00,1.00
2026-04-17T04:05:00Z,99.00,1.00
2026-04-17T04:06:00Z,99.00,1.00
2026-04-17T04:07:00Z,99.00,1.00
