# event_ticker=KXATPMATCH-26MAY12JODTIE
# final_score=6-1 6-4
# score_resolution=1-6 4-6
# match_winner=Rafael Jodar
# fav_player=Learner Tien
# dog_player=Rafael Jodar
# kalshi_date=2026-05-12
timestamp,Rafael Jodar,Learner Tien
2026-05-12T04:51:00Z,77.00,24.00
2026-05-12T04:54:00Z,77.00,24.00
2026-05-12T04:58:00Z,77.00,24.00
2026-05-12T05:00:00Z,77.00,24.00
2026-05-12T05:01:00Z,77.00,24.00
2026-05-12T05:02:00Z,77.00,24.00
2026-05-12T05:09:00Z,77.00,24.00
2026-05-12T05:10:00Z,77.00,24.00
2026-05-12T05:15:00Z,77.00,23.00
2026-05-12T05:18:00Z,77.00,24.00
2026-05-12T05:20:00Z,77.00,24.00
2026-05-12T05:21:00Z,77.00,24.00
2026-05-12T05:22:00Z,77.00,24.00
2026-05-12T05:23:00Z,77.00,24.00
2026-05-12T05:24:00Z,77.00,24.00
2026-05-12T05:25:00Z,77.00,24.00
2026-05-12T05:26:00Z,77.00,24.00
2026-05-12T05:27:00Z,77.00,24.00
2026-05-12T05:28:00Z,77.00,24.00
2026-05-12T05:29:00Z,77.00,24.00
2026-05-12T05:30:00Z,77.00,24.00
2026-05-12T05:31:00Z,77.00,24.00
2026-05-12T05:32:00Z,77.00,24.00
2026-05-12T05:33:00Z,77.00,24.00
2026-05-12T05:34:00Z,77.00,24.00
2026-05-12T05:35:00Z,77.00,24.00
2026-05-12T05:37:00Z,77.00,24.00
2026-05-12T05:38:00Z,77.00,24.00
2026-05-12T05:39:00Z,77.00,23.11
2026-05-12T05:40:00Z,77.00,23.11
2026-05-12T05:41:00Z,77.00,24.00
2026-05-12T05:42:00Z,77.00,24.00
2026-05-12T05:44:00Z,77.00,24.00
2026-05-12T05:45:00Z,77.00,24.00
2026-05-12T05:46:00Z,77.00,24.00
2026-05-12T05:47:00Z,77.00,24.00
2026-05-12T05:48:00Z,77.00,24.00
2026-05-12T05:51:00Z,77.00,24.00
2026-05-12T05:52:00Z,77.00,24.00
2026-05-12T05:53:00Z,77.00,24.00
2026-05-12T05:54:00Z,77.00,24.00
2026-05-12T05:55:00Z,78.00,24.00
2026-05-12T05:56:00Z,78.00,24.00
2026-05-12T05:57:00Z,78.00,22.97
2026-05-12T05:58:00Z,78.00,23.00
2026-05-12T05:59:00Z,78.00,23.00
2026-05-12T06:00:00Z,78.00,23.00
2026-05-12T06:01:00Z,78.00,23.00
2026-05-12T06:02:00Z,78.00,23.00
2026-05-12T06:03:00Z,78.00,23.00
2026-05-12T06:06:00Z,78.00,23.00
2026-05-12T06:08:00Z,78.00,23.00
2026-05-12T06:09:00Z,78.00,23.00
2026-05-12T06:10:00Z,78.00,23.00
2026-05-12T06:11:00Z,78.00,23.00
2026-05-12T06:12:00Z,78.00,23.00
2026-05-12T06:13:00Z,78.00,23.00
2026-05-12T06:14:00Z,78.00,23.00
2026-05-12T06:15:00Z,78.00,23.00
2026-05-12T06:16:00Z,78.00,23.00
2026-05-12T06:18:00Z,78.00,23.00
2026-05-12T06:19:00Z,78.00,23.00
2026-05-12T06:21:00Z,78.00,22.19
2026-05-12T06:24:00Z,78.00,23.00
2026-05-12T06:25:00Z,78.00,23.00
2026-05-12T06:27:00Z,78.00,23.00
2026-05-12T06:30:00Z,78.00,23.00
2026-05-12T06:31:00Z,78.00,23.00
2026-05-12T06:33:00Z,77.00,22.09
2026-05-12T06:35:00Z,78.00,22.09
2026-05-12T06:36:00Z,78.00,24.00
2026-05-12T06:37:00Z,78.00,24.00
2026-05-12T06:38:00Z,78.00,24.00
2026-05-12T06:39:00Z,78.00,23.61
2026-05-12T06:41:00Z,78.00,24.00
2026-05-12T06:42:00Z,78.00,24.00
2026-05-12T06:44:00Z,78.00,24.00
2026-05-12T06:46:00Z,78.00,24.00
2026-05-12T06:47:00Z,78.00,24.00
2026-05-12T06:48:00Z,78.00,24.00
2026-05-12T06:51:00Z,78.00,24.00
2026-05-12T06:52:00Z,78.00,24.00
2026-05-12T06:53:00Z,78.00,24.00
2026-05-12T06:54:00Z,78.00,24.00
2026-05-12T06:56:00Z,78.00,24.00
2026-05-12T06:58:00Z,78.00,24.00
2026-05-12T07:00:00Z,78.00,24.00
2026-05-12T07:01:00Z,78.00,24.00
2026-05-12T07:02:00Z,78.00,24.00
2026-05-12T07:03:00Z,78.00,24.00
2026-05-12T07:04:00Z,78.00,24.00
2026-05-12T07:05:00Z,78.00,24.00
2026-05-12T07:08:00Z,78.00,24.00
2026-05-12T07:09:00Z,78.00,24.00
2026-05-12T07:12:00Z,78.00,24.00
2026-05-12T07:14:00Z,78.00,24.00
2026-05-12T07:19:00Z,78.00,23.00
2026-05-12T07:21:00Z,79.00,23.00
2026-05-12T07:22:00Z,78.00,23.00
2026-05-12T07:24:00Z,78.00,23.00
2026-05-12T07:25:00Z,79.00,23.00
2026-05-12T07:27:00Z,80.00,23.00
2026-05-12T07:28:00Z,80.00,23.00
2026-05-12T07:29:00Z,80.00,23.00
2026-05-12T07:30:00Z,79.00,23.00
2026-05-12T07:32:00Z,79.00,23.00
2026-05-12T07:33:00Z,80.00,23.00
2026-05-12T07:34:00Z,80.00,23.00
2026-05-12T07:37:00Z,80.00,22.00
2026-05-12T07:39:00Z,80.00,22.00
2026-05-12T07:40:00Z,80.00,23.00
2026-05-12T07:41:00Z,80.00,23.00
2026-05-12T07:43:00Z,80.00,23.00
2026-05-12T07:48:00Z,80.00,23.00
2026-05-12T07:49:00Z,80.00,23.00
2026-05-12T07:51:00Z,79.00,23.00
2026-05-12T07:53:00Z,79.00,23.00
2026-05-12T07:54:00Z,79.00,23.00
2026-05-12T07:58:00Z,79.00,23.00
2026-05-12T07:59:00Z,79.00,23.00
2026-05-12T08:00:00Z,79.00,23.00
2026-05-12T08:04:00Z,80.00,22.00
2026-05-12T08:05:00Z,79.00,22.00
2026-05-12T08:06:00Z,79.00,22.00
2026-05-12T08:07:00Z,79.00,22.00
2026-05-12T08:08:00Z,79.00,22.00
2026-05-12T08:09:00Z,79.43,22.00
2026-05-12T08:11:00Z,79.00,22.00
2026-05-12T08:13:00Z,79.92,22.00
2026-05-12T08:14:00Z,80.00,22.00
2026-05-12T08:16:00Z,80.00,22.00
2026-05-12T08:20:00Z,80.00,22.00
2026-05-12T08:21:00Z,80.00,22.00
2026-05-12T08:24:00Z,80.00,22.00
2026-05-12T08:25:00Z,80.00,22.01
2026-05-12T08:27:00Z,80.00,23.00
2026-05-12T08:30:00Z,79.00,23.00
2026-05-12T08:36:00Z,79.00,23.00
2026-05-12T08:38:00Z,80.00,23.00
2026-05-12T08:41:00Z,79.00,23.00
2026-05-12T08:45:00Z,79.00,23.00
2026-05-12T08:46:00Z,79.00,23.00
2026-05-12T08:47:00Z,79.00,23.00
2026-05-12T08:50:00Z,79.00,23.00
2026-05-12T08:52:00Z,79.00,23.00
2026-05-12T08:55:00Z,79.00,23.00
2026-05-12T08:57:00Z,79.00,22.95
2026-05-12T09:00:00Z,79.00,23.00
2026-05-12T09:03:00Z,79.00,23.00
2026-05-12T09:05:00Z,79.00,23.00
2026-05-12T09:07:00Z,79.00,23.00
2026-05-12T09:09:00Z,79.00,23.00
2026-05-12T09:11:00Z,79.00,23.00
2026-05-12T09:12:00Z,79.00,23.00
2026-05-12T09:14:00Z,79.00,23.00
2026-05-12T09:15:00Z,79.00,23.00
2026-05-12T09:17:00Z,79.00,23.00
2026-05-12T09:19:00Z,79.00,23.00
2026-05-12T09:20:00Z,79.00,23.00
2026-05-12T09:22:00Z,79.00,23.00
2026-05-12T09:23:00Z,79.00,23.00
2026-05-12T09:24:00Z,79.00,23.00
2026-05-12T09:25:00Z,79.00,23.00
2026-05-12T09:26:00Z,79.00,23.00
2026-05-12T09:29:00Z,79.00,23.00
2026-05-12T09:33:00Z,78.18,23.00
2026-05-12T09:34:00Z,78.18,23.00
2026-05-12T09:35:00Z,78.18,23.00
2026-05-12T09:37:00Z,79.00,23.00
2026-05-12T09:39:00Z,79.00,23.00
2026-05-12T09:41:00Z,79.00,23.00
2026-05-12T09:42:00Z,79.00,23.00
2026-05-12T09:46:00Z,79.00,23.00
2026-05-12T09:48:00Z,79.00,23.00
2026-05-12T09:49:00Z,79.00,23.00
2026-05-12T09:51:00Z,79.00,23.00
2026-05-12T09:52:00Z,79.00,23.00
2026-05-12T09:54:00Z,79.00,23.00
2026-05-12T09:55:00Z,79.00,23.00
2026-05-12T09:56:00Z,79.00,23.00
2026-05-12T09:58:00Z,79.00,23.00
2026-05-12T09:59:00Z,79.00,23.00
2026-05-12T10:00:00Z,79.00,23.00
2026-05-12T10:02:00Z,79.00,23.00
2026-05-12T10:04:00Z,79.00,23.00
2026-05-12T10:06:00Z,79.00,23.00
2026-05-12T10:07:00Z,79.00,23.00
2026-05-12T10:08:00Z,79.00,23.00
2026-05-12T10:09:00Z,79.00,23.00
2026-05-12T10:10:00Z,79.00,23.00
2026-05-12T10:11:00Z,79.00,23.00
2026-05-12T10:13:00Z,79.00,23.00
2026-05-12T10:14:00Z,79.00,23.00
2026-05-12T10:15:00Z,79.00,22.99
2026-05-12T10:16:00Z,78.00,23.00
2026-05-12T10:17:00Z,77.00,23.00
2026-05-12T10:18:00Z,77.00,23.00
2026-05-12T10:19:00Z,77.00,22.00
2026-05-12T10:20:00Z,78.96,23.00
2026-05-12T10:21:00Z,78.00,23.00
2026-05-12T10:22:00Z,79.00,23.00
2026-05-12T10:23:00Z,79.00,23.00
2026-05-12T10:24:00Z,79.00,23.00
2026-05-12T10:25:00Z,78.99,23.00
2026-05-12T10:26:00Z,78.98,23.00
2026-05-12T10:27:00Z,79.00,23.00
2026-05-12T10:28:00Z,79.00,23.00
2026-05-12T10:29:00Z,79.00,23.00
2026-05-12T10:30:00Z,79.00,23.00
2026-05-12T10:31:00Z,79.00,23.00
2026-05-12T10:32:00Z,79.00,23.00
2026-05-12T10:33:00Z,79.00,23.00
2026-05-12T10:34:00Z,79.00,23.00
2026-05-12T10:35:00Z,79.00,21.58
2026-05-12T10:36:00Z,79.00,22.87
2026-05-12T10:37:00Z,79.00,22.91
2026-05-12T10:38:00Z,78.65,22.98
2026-05-12T10:39:00Z,79.00,22.47
2026-05-12T10:40:00Z,79.00,23.00
2026-05-12T10:41:00Z,79.00,21.40
2026-05-12T10:42:00Z,80.89,20.95
2026-05-12T10:43:00Z,82.00,19.00
2026-05-12T10:44:00Z,84.65,18.39
2026-05-12T10:45:00Z,81.98,20.11
2026-05-12T10:46:00Z,81.67,21.57
2026-05-12T10:47:00Z,80.00,21.12
2026-05-12T10:48:00Z,79.54,22.13
2026-05-12T10:49:00Z,78.97,23.12
2026-05-12T10:50:00Z,78.26,22.90
2026-05-12T10:51:00Z,78.80,23.11
2026-05-12T10:52:00Z,79.67,21.93
2026-05-12T10:53:00Z,80.41,20.76
2026-05-12T10:54:00Z,80.00,20.81
2026-05-12T10:55:00Z,77.52,21.79
2026-05-12T10:56:00Z,78.26,21.49
2026-05-12T10:57:00Z,81.00,19.97
2026-05-12T10:58:00Z,84.13,17.12
2026-05-12T10:59:00Z,88.42,12.94
2026-05-12T11:00:00Z,88.67,12.75
2026-05-12T11:01:00Z,88.95,12.68
2026-05-12T11:02:00Z,88.38,12.11
2026-05-12T11:03:00Z,89.94,10.99
2026-05-12T11:04:00Z,89.89,10.90
2026-05-12T11:05:00Z,90.04,11.26
2026-05-12T11:06:00Z,90.09,10.42
2026-05-12T11:07:00Z,91.75,9.81
2026-05-12T11:08:00Z,91.14,9.06
2026-05-12T11:09:00Z,93.31,8.32
2026-05-12T11:10:00Z,91.95,8.01
2026-05-12T11:11:00Z,93.28,8.34
2026-05-12T11:12:00Z,93.69,8.24
2026-05-12T11:13:00Z,93.06,7.75
2026-05-12T11:14:00Z,92.91,7.89
2026-05-12T11:15:00Z,92.74,7.98
2026-05-12T11:16:00Z,91.98,8.85
2026-05-12T11:17:00Z,94.56,6.97
2026-05-12T11:18:00Z,94.86,6.83
2026-05-12T11:19:00Z,93.88,7.91
2026-05-12T11:20:00Z,92.12,8.75
2026-05-12T11:21:00Z,90.81,9.45
2026-05-12T11:22:00Z,91.00,9.53
2026-05-12T11:23:00Z,92.91,8.58
2026-05-12T11:24:00Z,92.64,8.25
2026-05-12T11:25:00Z,91.28,10.11
2026-05-12T11:26:00Z,90.05,11.73
2026-05-12T11:27:00Z,89.99,12.00
2026-05-12T11:28:00Z,88.38,11.97
2026-05-12T11:29:00Z,89.89,11.42
2026-05-12T11:30:00Z,85.82,16.61
2026-05-12T11:31:00Z,80.46,20.04
2026-05-12T11:32:00Z,80.08,21.24
2026-05-12T11:33:00Z,84.55,17.74
2026-05-12T11:34:00Z,86.41,14.82
2026-05-12T11:35:00Z,87.83,12.80
2026-05-12T11:36:00Z,87.49,11.81
2026-05-12T11:37:00Z,89.46,12.10
2026-05-12T11:38:00Z,90.83,9.98
2026-05-12T11:39:00Z,91.39,9.63
2026-05-12T11:40:00Z,92.66,6.84
2026-05-12T11:41:00Z,96.01,4.37
2026-05-12T11:42:00Z,97.21,2.75
2026-05-12T11:43:00Z,97.91,2.99
2026-05-12T11:44:00Z,96.73,5.15
2026-05-12T11:45:00Z,94.57,6.25
2026-05-12T11:46:00Z,95.93,4.32
2026-05-12T11:47:00Z,98.72,1.52
2026-05-12T11:48:00Z,98.64,1.97
2026-05-12T11:49:00Z,98.32,2.33
2026-05-12T11:50:00Z,98.41,3.49
2026-05-12T11:51:00Z,98.36,3.03
2026-05-12T11:52:00Z,97.36,3.88
2026-05-12T11:53:00Z,95.90,3.39
2026-05-12T11:54:00Z,98.86,1.27
2026-05-12T11:55:00Z,98.23,2.31
2026-05-12T11:56:00Z,99.00,1.45
2026-05-12T11:57:00Z,99.00,1.00
2026-05-12T11:58:00Z,99.00,1.00
2026-05-12T11:59:00Z,99.00,1.00
2026-05-12T12:00:00Z,99.00,1.00
2026-05-12T12:01:00Z,99.00,1.00
