# event_ticker=KXATPMATCH-26FEB14BAEDAR
# final_score=7-6(2) 6-1
# score_resolution=7-6 6-1
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Sebastian Baez
# kalshi_date=2026-02-14
timestamp,Luciano Darderi,Sebastian Baez
2026-02-14T19:31:00Z,59.00,42.00
2026-02-14T19:34:00Z,59.00,42.00
2026-02-14T19:35:00Z,59.00,43.00
2026-02-14T19:37:00Z,59.00,43.00
2026-02-14T19:39:00Z,59.00,42.00
2026-02-14T19:42:00Z,59.00,42.00
2026-02-14T19:43:00Z,59.00,43.00
2026-02-14T19:45:00Z,59.00,43.00
2026-02-14T19:48:00Z,59.00,43.00
2026-02-14T19:50:00Z,59.00,43.00
2026-02-14T19:51:00Z,59.00,43.00
2026-02-14T19:52:00Z,59.85,43.00
2026-02-14T19:54:00Z,60.00,43.00
2026-02-14T19:55:00Z,60.00,43.00
2026-02-14T19:58:00Z,60.00,43.00
2026-02-14T20:00:00Z,60.00,43.00
2026-02-14T20:01:00Z,60.00,43.00
2026-02-14T20:04:00Z,60.00,43.00
2026-02-14T20:08:00Z,59.73,43.00
2026-02-14T20:11:00Z,59.73,43.00
2026-02-14T20:12:00Z,60.00,43.00
2026-02-14T20:13:00Z,58.65,43.00
2026-02-14T20:16:00Z,60.00,43.00
2026-02-14T20:19:00Z,60.00,43.00
2026-02-14T20:21:00Z,60.00,43.00
2026-02-14T20:28:00Z,60.00,43.00
2026-02-14T20:30:00Z,60.00,43.00
2026-02-14T20:31:00Z,60.00,43.00
2026-02-14T20:34:00Z,60.00,43.00
2026-02-14T20:36:00Z,60.00,43.00
2026-02-14T20:37:00Z,60.00,43.00
2026-02-14T20:39:00Z,60.00,43.00
2026-02-14T20:40:00Z,60.00,43.00
2026-02-14T20:41:00Z,60.00,42.00
2026-02-14T20:42:00Z,60.00,42.00
2026-02-14T20:43:00Z,60.00,43.00
2026-02-14T20:44:00Z,60.00,43.00
2026-02-14T20:46:00Z,60.00,43.00
2026-02-14T20:47:00Z,60.00,42.00
2026-02-14T20:48:00Z,60.00,42.00
2026-02-14T20:49:00Z,60.00,42.00
2026-02-14T20:50:00Z,60.00,41.00
2026-02-14T20:51:00Z,60.00,42.00
2026-02-14T20:52:00Z,60.00,42.00
2026-02-14T20:54:00Z,60.00,42.00
2026-02-14T20:56:00Z,60.00,42.00
2026-02-14T20:57:00Z,60.00,41.00
2026-02-14T20:58:00Z,60.00,42.00
2026-02-14T20:59:00Z,60.00,42.00
2026-02-14T21:00:00Z,60.00,42.00
2026-02-14T21:05:00Z,60.00,42.00
2026-02-14T21:06:00Z,60.00,42.00
2026-02-14T21:07:00Z,60.00,42.00
2026-02-14T21:08:00Z,60.00,42.00
2026-02-14T21:10:00Z,59.03,42.00
2026-02-14T21:11:00Z,60.00,42.00
2026-02-14T21:12:00Z,60.11,42.00
2026-02-14T21:13:00Z,60.00,42.00
2026-02-14T21:15:00Z,60.00,42.00
2026-02-14T21:16:00Z,60.00,42.00
2026-02-14T21:17:00Z,61.00,42.00
2026-02-14T21:18:00Z,61.00,42.00
2026-02-14T21:19:00Z,60.00,40.84
2026-02-14T21:20:00Z,60.13,43.00
2026-02-14T21:21:00Z,60.98,43.00
2026-02-14T21:22:00Z,61.00,43.00
2026-02-14T21:23:00Z,60.33,42.03
2026-02-14T21:24:00Z,60.87,42.03
2026-02-14T21:25:00Z,61.10,40.42
2026-02-14T21:26:00Z,59.42,41.00
2026-02-14T21:27:00Z,60.05,41.71
2026-02-14T21:28:00Z,62.93,37.48
2026-02-14T21:29:00Z,66.00,37.04
2026-02-14T21:30:00Z,62.58,40.14
2026-02-14T21:31:00Z,67.42,38.08
2026-02-14T21:32:00Z,60.64,40.03
2026-02-14T21:33:00Z,64.33,40.03
2026-02-14T21:34:00Z,65.77,35.65
2026-02-14T21:35:00Z,66.00,35.00
2026-02-14T21:36:00Z,65.59,35.25
2026-02-14T21:37:00Z,65.59,40.28
2026-02-14T21:38:00Z,64.40,37.00
2026-02-14T21:39:00Z,60.35,41.16
2026-02-14T21:40:00Z,58.00,42.02
2026-02-14T21:41:00Z,58.41,45.95
2026-02-14T21:42:00Z,60.54,38.78
2026-02-14T21:43:00Z,65.00,37.00
2026-02-14T21:44:00Z,65.00,37.00
2026-02-14T21:45:00Z,65.21,37.78
2026-02-14T21:46:00Z,69.21,33.56
2026-02-14T21:47:00Z,65.74,36.60
2026-02-14T21:48:00Z,63.00,39.68
2026-02-14T21:49:00Z,65.10,36.38
2026-02-14T21:50:00Z,64.40,38.25
2026-02-14T21:51:00Z,65.00,36.71
2026-02-14T21:52:00Z,65.00,37.00
2026-02-14T21:53:00Z,64.64,37.53
2026-02-14T21:54:00Z,65.16,37.85
2026-02-14T21:55:00Z,63.22,38.52
2026-02-14T21:56:00Z,63.90,40.13
2026-02-14T21:57:00Z,60.00,40.35
2026-02-14T21:58:00Z,64.56,38.31
2026-02-14T21:59:00Z,65.51,36.01
2026-02-14T22:00:00Z,66.67,34.91
2026-02-14T22:01:00Z,63.26,41.02
2026-02-14T22:02:00Z,62.62,39.50
2026-02-14T22:03:00Z,63.36,39.34
2026-02-14T22:04:00Z,66.00,35.00
2026-02-14T22:05:00Z,66.73,35.43
2026-02-14T22:06:00Z,64.10,38.36
2026-02-14T22:07:00Z,62.19,39.07
2026-02-14T22:08:00Z,57.29,41.64
2026-02-14T22:09:00Z,60.63,40.57
2026-02-14T22:10:00Z,54.79,48.71
2026-02-14T22:11:00Z,58.43,41.09
2026-02-14T22:12:00Z,70.61,30.33
2026-02-14T22:13:00Z,77.12,21.07
2026-02-14T22:14:00Z,81.08,19.23
2026-02-14T22:15:00Z,82.35,19.00
2026-02-14T22:16:00Z,82.82,18.19
2026-02-14T22:17:00Z,82.02,18.84
2026-02-14T22:18:00Z,80.74,21.43
2026-02-14T22:19:00Z,80.95,21.10
2026-02-14T22:20:00Z,78.79,22.35
2026-02-14T22:21:00Z,80.51,20.84
2026-02-14T22:22:00Z,80.67,19.49
2026-02-14T22:23:00Z,81.57,19.20
2026-02-14T22:24:00Z,81.72,20.67
2026-02-14T22:25:00Z,85.38,16.87
2026-02-14T22:26:00Z,91.76,7.97
2026-02-14T22:27:00Z,93.00,8.33
2026-02-14T22:28:00Z,92.03,10.42
2026-02-14T22:29:00Z,94.48,7.91
2026-02-14T22:30:00Z,92.79,6.51
2026-02-14T22:31:00Z,95.18,4.72
2026-02-14T22:32:00Z,97.00,3.76
2026-02-14T22:33:00Z,97.17,2.44
2026-02-14T22:34:00Z,98.18,2.42
2026-02-14T22:35:00Z,98.01,3.16
2026-02-14T22:36:00Z,98.71,1.24
2026-02-14T22:37:00Z,98.00,1.40
2026-02-14T22:38:00Z,98.00,1.32
2026-02-14T22:39:00Z,98.00,1.54
2026-02-14T22:40:00Z,98.00,1.97
2026-02-14T22:41:00Z,98.31,1.27
2026-02-14T22:42:00Z,99.00,1.27
