# event_ticker=KXATPMATCH-25OCT04RINMIC
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Arthur Rinderknech
# fav_player=Alex Michelsen
# dog_player=Arthur Rinderknech
# kalshi_date=2025-10-04
timestamp,Alex Michelsen,Arthur Rinderknech
2025-10-04T07:05:00Z,22.48,77.57
2025-10-04T07:06:00Z,23.00,78.00
2025-10-04T07:07:00Z,21.97,80.64
2025-10-04T07:08:00Z,22.79,77.11
2025-10-04T07:09:00Z,23.00,76.96
2025-10-04T07:10:00Z,20.56,78.96
2025-10-04T07:11:00Z,22.86,79.22
2025-10-04T07:12:00Z,23.93,75.62
2025-10-04T07:13:00Z,25.00,73.14
2025-10-04T07:14:00Z,26.25,76.00
2025-10-04T07:15:00Z,22.70,77.00
2025-10-04T07:16:00Z,21.28,80.91
2025-10-04T07:17:00Z,21.00,79.55
2025-10-04T07:18:00Z,21.07,81.57
2025-10-04T07:19:00Z,18.68,81.00
2025-10-04T07:20:00Z,23.16,76.54
2025-10-04T07:21:00Z,21.58,79.22
2025-10-04T07:22:00Z,26.83,74.99
2025-10-04T07:23:00Z,35.71,68.67
2025-10-04T07:24:00Z,36.58,63.17
2025-10-04T07:25:00Z,33.17,69.56
2025-10-04T07:26:00Z,25.50,72.49
2025-10-04T07:27:00Z,30.61,75.89
2025-10-04T07:28:00Z,27.51,72.09
2025-10-04T07:29:00Z,28.85,73.98
2025-10-04T07:30:00Z,35.32,59.62
2025-10-04T07:31:00Z,49.54,50.00
2025-10-04T07:32:00Z,45.41,54.17
2025-10-04T07:33:00Z,49.11,53.12
2025-10-04T07:34:00Z,54.38,51.11
2025-10-04T07:35:00Z,47.56,51.19
2025-10-04T07:36:00Z,46.00,51.00
2025-10-04T07:37:00Z,47.57,51.08
2025-10-04T07:38:00Z,47.85,50.20
2025-10-04T07:39:00Z,50.17,53.00
2025-10-04T07:40:00Z,48.15,53.00
2025-10-04T07:41:00Z,45.63,53.32
2025-10-04T07:42:00Z,43.96,56.99
2025-10-04T07:43:00Z,39.34,60.79
2025-10-04T07:44:00Z,34.22,73.00
2025-10-04T07:45:00Z,25.60,75.51
2025-10-04T07:46:00Z,21.75,74.80
2025-10-04T07:47:00Z,26.69,74.01
2025-10-04T07:48:00Z,21.98,76.65
2025-10-04T07:49:00Z,25.00,76.00
2025-10-04T07:50:00Z,18.40,79.30
2025-10-04T07:51:00Z,18.82,83.77
2025-10-04T07:52:00Z,18.16,82.78
2025-10-04T07:53:00Z,20.67,79.73
2025-10-04T07:54:00Z,19.93,80.97
2025-10-04T07:55:00Z,18.15,83.00
2025-10-04T07:56:00Z,19.27,82.30
2025-10-04T07:57:00Z,8.60,92.23
2025-10-04T07:58:00Z,8.60,99.00
2025-10-04T07:59:00Z,8.60,99.00
2025-10-04T08:00:00Z,8.60,99.00
2025-10-04T08:01:00Z,8.60,99.00
