# event_ticker=KXATPMATCH-26APR03DZUVAN
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Botic van de Zandschulp
# fav_player=Damir Dzumhur
# dog_player=Botic Van de Zandschulp
# kalshi_date=2026-04-03
timestamp,Damir Dzumhur,Botic Van de Zandschulp
2026-04-03T11:02:00Z,38.00,64.00
2026-04-03T11:03:00Z,38.00,64.00
2026-04-03T11:05:00Z,38.00,64.00
2026-04-03T11:07:00Z,38.00,64.00
2026-04-03T11:09:00Z,38.00,64.00
2026-04-03T11:11:00Z,38.00,64.00
2026-04-03T11:13:00Z,38.00,63.07
2026-04-03T11:15:00Z,38.00,64.00
2026-04-03T11:17:00Z,38.00,64.00
2026-04-03T11:23:00Z,38.00,64.00
2026-04-03T11:24:00Z,38.00,64.00
2026-04-03T11:25:00Z,38.00,64.00
2026-04-03T11:27:00Z,38.00,64.00
2026-04-03T11:28:00Z,38.00,64.00
2026-04-03T11:29:00Z,38.00,64.00
2026-04-03T11:30:00Z,38.00,64.00
2026-04-03T11:32:00Z,38.00,64.00
2026-04-03T11:33:00Z,38.00,64.00
2026-04-03T11:34:00Z,38.00,64.00
2026-04-03T11:35:00Z,38.00,64.00
2026-04-03T11:37:00Z,38.00,64.00
2026-04-03T11:38:00Z,37.00,64.00
2026-04-03T11:39:00Z,37.00,64.00
2026-04-03T11:40:00Z,36.00,64.00
2026-04-03T11:41:00Z,34.44,65.07
2026-04-03T11:42:00Z,35.41,65.07
2026-04-03T11:43:00Z,38.42,63.93
2026-04-03T11:44:00Z,38.96,63.00
2026-04-03T11:45:00Z,41.00,62.92
2026-04-03T11:46:00Z,44.77,54.30
2026-04-03T11:47:00Z,50.00,51.13
2026-04-03T11:48:00Z,47.61,53.97
2026-04-03T11:49:00Z,40.88,61.49
2026-04-03T11:50:00Z,37.00,63.46
2026-04-03T11:51:00Z,34.97,68.34
2026-04-03T11:52:00Z,34.33,68.00
2026-04-03T11:53:00Z,33.23,67.85
2026-04-03T11:54:00Z,40.87,60.00
2026-04-03T11:55:00Z,39.98,61.00
2026-04-03T11:56:00Z,37.13,61.77
2026-04-03T11:57:00Z,48.32,60.00
2026-04-03T11:58:00Z,48.32,64.00
2026-04-03T11:59:00Z,42.00,63.09
2026-04-03T12:00:00Z,32.93,67.31
2026-04-03T12:01:00Z,31.96,68.66
2026-04-03T12:02:00Z,32.20,69.72
2026-04-03T12:03:00Z,26.97,74.93
2026-04-03T12:04:00Z,18.69,79.95
2026-04-03T12:05:00Z,22.86,80.19
2026-04-03T12:06:00Z,18.03,82.19
2026-04-03T12:07:00Z,16.04,84.31
2026-04-03T12:08:00Z,17.22,85.43
2026-04-03T12:09:00Z,17.19,84.00
2026-04-03T12:10:00Z,18.08,83.39
2026-04-03T12:11:00Z,18.07,83.00
2026-04-03T12:12:00Z,16.07,84.18
2026-04-03T12:13:00Z,14.15,83.00
2026-04-03T12:14:00Z,17.39,84.30
2026-04-03T12:15:00Z,19.70,81.77
2026-04-03T12:16:00Z,18.00,83.05
2026-04-03T12:17:00Z,15.86,85.69
2026-04-03T12:18:00Z,16.00,85.00
2026-04-03T12:19:00Z,16.00,85.02
2026-04-03T12:20:00Z,14.00,84.08
2026-04-03T12:21:00Z,16.26,86.74
2026-04-03T12:22:00Z,14.80,87.20
2026-04-03T12:23:00Z,17.51,84.00
2026-04-03T12:24:00Z,17.00,85.12
2026-04-03T12:25:00Z,17.66,85.00
2026-04-03T12:26:00Z,18.00,83.00
2026-04-03T12:27:00Z,16.89,85.59
2026-04-03T12:28:00Z,13.91,86.96
2026-04-03T12:29:00Z,14.00,87.00
2026-04-03T12:30:00Z,14.00,86.82
2026-04-03T12:31:00Z,16.16,86.00
2026-04-03T12:32:00Z,17.20,86.55
2026-04-03T12:33:00Z,17.13,84.03
2026-04-03T12:34:00Z,16.74,84.53
2026-04-03T12:35:00Z,15.48,85.64
2026-04-03T12:36:00Z,14.41,86.89
2026-04-03T12:37:00Z,14.00,86.01
2026-04-03T12:38:00Z,13.00,87.00
2026-04-03T12:39:00Z,8.43,88.26
2026-04-03T12:40:00Z,6.27,88.81
2026-04-03T12:41:00Z,10.35,89.87
2026-04-03T12:42:00Z,15.32,85.68
2026-04-03T12:43:00Z,17.39,84.00
2026-04-03T12:44:00Z,17.39,84.00
2026-04-03T12:45:00Z,15.00,86.00
2026-04-03T12:46:00Z,14.00,88.00
2026-04-03T12:47:00Z,16.84,87.85
2026-04-03T12:48:00Z,8.91,88.46
2026-04-03T12:49:00Z,7.38,91.81
2026-04-03T12:50:00Z,5.68,94.98
2026-04-03T12:51:00Z,6.09,94.80
2026-04-03T12:52:00Z,7.47,94.04
2026-04-03T12:53:00Z,4.76,95.59
2026-04-03T12:54:00Z,3.35,97.89
2026-04-03T12:55:00Z,4.00,96.38
2026-04-03T12:56:00Z,5.55,96.29
2026-04-03T12:57:00Z,5.99,94.28
2026-04-03T12:58:00Z,4.81,95.71
2026-04-03T12:59:00Z,7.51,94.94
2026-04-03T13:00:00Z,12.88,93.29
2026-04-03T13:01:00Z,13.59,86.79
2026-04-03T13:02:00Z,11.16,90.69
2026-04-03T13:03:00Z,9.03,92.50
2026-04-03T13:04:00Z,6.93,93.17
2026-04-03T13:05:00Z,4.03,97.33
2026-04-03T13:06:00Z,2.04,98.91
2026-04-03T13:07:00Z,1.16,98.95
2026-04-03T13:08:00Z,1.16,99.00
2026-04-03T13:09:00Z,1.00,99.00
2026-04-03T13:10:00Z,1.00,99.00
2026-04-03T13:11:00Z,1.00,99.00
2026-04-03T13:12:00Z,1.00,99.00
