# event_ticker=KXATPMATCH-25AUG24NAVGIR
# final_score=6-2 6-2
# score_resolution=2-6 2-6
# match_winner=Mariano Navone
# fav_player=Marcos Giron
# dog_player=Mariano Navone
# kalshi_date=2025-08-24
timestamp,Marcos Giron,Mariano Navone
2025-08-24T22:35:00Z,76.00,39.83
2025-08-24T22:37:00Z,72.23,39.83
2025-08-24T22:38:00Z,73.05,39.83
2025-08-24T22:40:00Z,74.80,39.83
2025-08-24T22:41:00Z,75.00,39.83
2025-08-24T22:42:00Z,75.49,39.83
2025-08-24T22:43:00Z,76.33,27.65
2025-08-24T22:44:00Z,76.74,25.00
2025-08-24T22:45:00Z,76.92,25.00
2025-08-24T22:46:00Z,79.63,24.68
2025-08-24T22:48:00Z,81.61,24.68
2025-08-24T22:51:00Z,84.71,24.68
2025-08-24T22:52:00Z,84.71,20.00
2025-08-24T22:54:00Z,76.67,24.00
2025-08-24T22:55:00Z,76.00,28.63
2025-08-24T22:56:00Z,83.82,28.63
2025-08-24T22:57:00Z,81.95,21.00
2025-08-24T22:58:00Z,83.00,21.00
2025-08-24T22:59:00Z,82.00,21.00
2025-08-24T23:00:00Z,77.52,27.54
2025-08-24T23:01:00Z,77.52,25.77
2025-08-24T23:02:00Z,75.00,25.77
2025-08-24T23:03:00Z,74.56,26.88
2025-08-24T23:04:00Z,73.78,32.67
2025-08-24T23:05:00Z,74.02,27.82
2025-08-24T23:06:00Z,79.84,25.65
2025-08-24T23:07:00Z,79.84,27.14
2025-08-24T23:08:00Z,79.06,27.14
2025-08-24T23:09:00Z,75.38,31.49
2025-08-24T23:10:00Z,76.44,24.00
2025-08-24T23:11:00Z,75.60,24.00
2025-08-24T23:12:00Z,74.00,29.80
2025-08-24T23:13:00Z,79.29,27.76
2025-08-24T23:14:00Z,78.58,22.97
2025-08-24T23:15:00Z,73.64,24.25
2025-08-24T23:16:00Z,80.86,26.05
2025-08-24T23:17:00Z,81.68,26.05
2025-08-24T23:18:00Z,82.00,22.91
2025-08-24T23:19:00Z,80.67,22.91
2025-08-24T23:20:00Z,80.67,21.00
2025-08-24T23:21:00Z,80.67,23.00
2025-08-24T23:22:00Z,81.00,23.00
2025-08-24T23:23:00Z,79.00,23.00
2025-08-24T23:25:00Z,77.23,23.00
2025-08-24T23:26:00Z,70.00,30.79
2025-08-24T23:27:00Z,79.60,24.47
2025-08-24T23:29:00Z,79.03,24.47
2025-08-24T23:30:00Z,80.00,24.47
2025-08-24T23:31:00Z,79.00,22.00
2025-08-24T23:32:00Z,79.00,22.00
2025-08-24T23:33:00Z,76.73,22.00
2025-08-24T23:34:00Z,79.80,28.00
2025-08-24T23:35:00Z,80.57,28.00
2025-08-24T23:38:00Z,82.82,28.00
2025-08-24T23:39:00Z,82.82,19.00
2025-08-24T23:40:00Z,86.49,10.79
2025-08-24T23:41:00Z,95.39,9.00
2025-08-24T23:42:00Z,88.40,8.00
2025-08-24T23:43:00Z,91.90,10.00
2025-08-24T23:44:00Z,87.70,10.00
2025-08-24T23:45:00Z,92.00,8.74
2025-08-24T23:46:00Z,92.00,7.00
2025-08-24T23:47:00Z,91.42,7.00
2025-08-24T23:48:00Z,89.51,11.00
2025-08-24T23:49:00Z,92.00,11.00
2025-08-24T23:50:00Z,92.00,11.00
2025-08-24T23:51:00Z,91.00,11.00
2025-08-24T23:52:00Z,94.50,9.00
2025-08-24T23:54:00Z,96.57,8.00
2025-08-24T23:55:00Z,96.00,6.84
2025-08-24T23:56:00Z,96.00,6.00
2025-08-24T23:57:00Z,94.09,8.30
2025-08-24T23:58:00Z,92.04,8.30
2025-08-24T23:59:00Z,90.67,8.00
2025-08-25T00:00:00Z,91.55,11.70
2025-08-25T00:01:00Z,89.00,10.10
2025-08-25T00:02:00Z,89.86,10.10
2025-08-25T00:03:00Z,89.86,9.00
2025-08-25T00:04:00Z,89.86,15.17
2025-08-25T00:05:00Z,90.00,15.17
2025-08-25T00:06:00Z,83.32,16.17
2025-08-25T00:07:00Z,84.11,17.00
2025-08-25T00:08:00Z,89.02,20.27
2025-08-25T00:09:00Z,85.00,18.00
2025-08-25T00:10:00Z,85.00,20.51
2025-08-25T00:11:00Z,81.49,19.71
2025-08-25T00:12:00Z,83.19,19.71
2025-08-25T00:13:00Z,83.26,19.00
2025-08-25T00:14:00Z,81.68,24.66
2025-08-25T00:15:00Z,83.83,20.18
2025-08-25T00:16:00Z,84.42,20.18
2025-08-25T00:17:00Z,83.12,20.47
2025-08-25T00:18:00Z,83.61,20.47
2025-08-25T00:19:00Z,86.65,21.85
2025-08-25T00:20:00Z,92.25,13.94
2025-08-25T00:21:00Z,89.51,15.66
2025-08-25T00:23:00Z,92.08,15.66
2025-08-25T00:24:00Z,92.08,9.91
2025-08-25T00:25:00Z,90.23,11.70
2025-08-25T00:26:00Z,89.56,11.70
2025-08-25T00:27:00Z,86.03,14.85
2025-08-25T00:28:00Z,82.31,28.60
2025-08-25T00:29:00Z,79.03,27.62
2025-08-25T00:30:00Z,81.65,17.00
2025-08-25T00:31:00Z,81.41,21.00
2025-08-25T00:32:00Z,86.50,21.73
2025-08-25T00:33:00Z,78.45,24.55
2025-08-25T00:34:00Z,80.43,24.55
2025-08-25T00:35:00Z,79.00,25.79
2025-08-25T00:36:00Z,80.21,25.03
2025-08-25T00:37:00Z,79.00,24.00
2025-08-25T00:38:00Z,79.00,22.00
2025-08-25T00:39:00Z,75.18,20.70
2025-08-25T00:40:00Z,80.00,19.80
2025-08-25T00:41:00Z,86.00,18.78
2025-08-25T00:42:00Z,84.86,22.42
2025-08-25T00:43:00Z,79.59,26.98
2025-08-25T00:44:00Z,79.81,25.00
2025-08-25T00:45:00Z,80.10,26.84
2025-08-25T00:46:00Z,74.03,31.07
2025-08-25T00:47:00Z,68.59,36.62
2025-08-25T00:48:00Z,68.88,37.24
2025-08-25T00:49:00Z,65.44,40.57
2025-08-25T00:50:00Z,65.45,38.05
2025-08-25T00:51:00Z,76.01,29.15
2025-08-25T00:52:00Z,78.00,29.15
2025-08-25T00:53:00Z,83.13,21.05
2025-08-25T00:54:00Z,82.14,21.00
2025-08-25T00:55:00Z,80.00,19.32
2025-08-25T00:56:00Z,82.89,22.40
2025-08-25T00:57:00Z,76.25,21.08
2025-08-25T00:58:00Z,78.42,27.15
2025-08-25T00:59:00Z,78.60,27.15
2025-08-25T01:00:00Z,78.25,26.00
2025-08-25T01:01:00Z,83.22,20.50
2025-08-25T01:02:00Z,82.41,20.43
2025-08-25T01:03:00Z,84.23,24.13
2025-08-25T01:04:00Z,77.75,18.21
2025-08-25T01:05:00Z,83.20,22.69
2025-08-25T01:06:00Z,83.20,21.46
2025-08-25T01:07:00Z,81.57,20.67
2025-08-25T01:08:00Z,87.17,16.84
2025-08-25T01:09:00Z,91.28,13.19
2025-08-25T01:10:00Z,93.63,6.67
2025-08-25T01:11:00Z,97.00,1.20
2025-08-25T01:12:00Z,96.96,5.00
2025-08-25T01:13:00Z,96.93,5.00
2025-08-25T01:14:00Z,97.00,3.00
2025-08-25T01:15:00Z,97.00,3.00
2025-08-25T01:16:00Z,99.00,32.93
2025-08-25T01:17:00Z,93.70,5.00
2025-08-25T01:18:00Z,92.17,5.00
2025-08-25T01:19:00Z,96.14,5.00
2025-08-25T01:20:00Z,92.78,10.68
2025-08-25T01:21:00Z,87.54,11.90
2025-08-25T01:22:00Z,90.71,15.82
2025-08-25T01:23:00Z,90.35,15.82
2025-08-25T01:24:00Z,90.35,19.48
2025-08-25T01:25:00Z,80.88,21.86
2025-08-25T01:26:00Z,75.68,28.00
2025-08-25T01:27:00Z,74.79,31.84
2025-08-25T01:28:00Z,77.61,25.00
2025-08-25T01:29:00Z,74.50,29.45
2025-08-25T01:30:00Z,59.85,45.57
2025-08-25T01:31:00Z,53.47,45.55
2025-08-25T01:32:00Z,57.48,44.40
2025-08-25T01:33:00Z,49.36,47.46
2025-08-25T01:34:00Z,48.11,52.32
2025-08-25T01:35:00Z,48.68,54.31
2025-08-25T01:36:00Z,50.74,54.31
2025-08-25T01:37:00Z,54.04,58.44
2025-08-25T01:38:00Z,53.86,47.59
2025-08-25T01:39:00Z,54.32,41.39
2025-08-25T01:40:00Z,60.62,43.83
2025-08-25T01:41:00Z,57.11,52.56
2025-08-25T01:42:00Z,50.37,54.90
2025-08-25T01:43:00Z,44.05,56.86
2025-08-25T01:44:00Z,28.44,66.11
2025-08-25T01:45:00Z,34.95,70.57
2025-08-25T01:46:00Z,27.57,75.15
2025-08-25T01:47:00Z,17.91,77.83
2025-08-25T01:48:00Z,16.69,82.22
2025-08-25T01:49:00Z,16.18,84.93
2025-08-25T01:50:00Z,30.66,68.43
2025-08-25T01:51:00Z,44.41,63.24
2025-08-25T01:52:00Z,44.11,57.99
2025-08-25T01:53:00Z,46.04,56.00
2025-08-25T01:54:00Z,46.86,55.45
2025-08-25T01:55:00Z,49.64,59.63
2025-08-25T01:56:00Z,45.00,53.36
2025-08-25T01:57:00Z,49.08,51.23
2025-08-25T01:58:00Z,49.99,54.27
2025-08-25T01:59:00Z,50.43,53.27
2025-08-25T02:00:00Z,46.18,55.88
2025-08-25T02:01:00Z,64.32,50.00
2025-08-25T02:02:00Z,56.45,49.54
2025-08-25T02:03:00Z,53.08,53.24
2025-08-25T02:04:00Z,52.79,49.06
2025-08-25T02:05:00Z,48.93,54.26
2025-08-25T02:06:00Z,46.95,54.26
2025-08-25T02:07:00Z,44.86,53.00
2025-08-25T02:08:00Z,48.34,55.13
2025-08-25T02:09:00Z,37.03,72.60
2025-08-25T02:10:00Z,34.01,59.10
2025-08-25T02:11:00Z,46.29,55.53
2025-08-25T02:12:00Z,45.19,57.89
2025-08-25T02:13:00Z,45.63,55.26
2025-08-25T02:14:00Z,45.90,60.76
2025-08-25T02:15:00Z,50.89,48.02
2025-08-25T02:16:00Z,56.00,45.00
2025-08-25T02:17:00Z,55.00,45.19
2025-08-25T02:18:00Z,68.86,41.00
2025-08-25T02:19:00Z,70.29,23.45
2025-08-25T02:20:00Z,71.77,27.22
2025-08-25T02:21:00Z,54.29,44.31
2025-08-25T02:22:00Z,49.48,51.10
2025-08-25T02:23:00Z,51.64,52.06
2025-08-25T02:24:00Z,56.59,44.89
2025-08-25T02:25:00Z,62.06,35.25
2025-08-25T02:26:00Z,63.00,37.74
2025-08-25T02:27:00Z,67.34,35.06
2025-08-25T02:28:00Z,77.53,20.98
2025-08-25T02:29:00Z,94.12,6.98
2025-08-25T02:30:00Z,99.00,1.00
2025-08-25T02:31:00Z,99.00,1.00
2025-08-25T02:32:00Z,99.00,1.00
2025-08-25T02:33:00Z,99.00,1.00
2025-08-25T02:34:00Z,99.00,1.00
2025-08-25T02:36:00Z,99.00,1.00
2025-08-25T02:37:00Z,99.00,1.00
2025-08-25T02:38:00Z,99.00,1.00
2025-08-25T02:39:00Z,99.00,1.00
2025-08-25T02:40:00Z,99.00,1.00
