# event_ticker=KXATPCHALLENGERMATCH-26APR20LAJJON
# final_score=7-5 5-7 7-6(6)
# score_resolution=5-7 7-5 6-7
# match_winner=Mark Lajal
# fav_player=Maximus Jones
# dog_player=Mark Lajal
# kalshi_date=2026-04-20
timestamp,Mark Lajal,Maximus Jones
2026-04-20T06:50:00Z,87.00,13.09
2026-04-20T06:51:00Z,86.50,14.85
2026-04-20T06:52:00Z,86.00,13.33
2026-04-20T06:53:00Z,88.00,13.00
2026-04-20T06:54:00Z,86.03,14.18
2026-04-20T06:55:00Z,84.94,16.65
2026-04-20T06:56:00Z,83.91,19.72
2026-04-20T06:57:00Z,75.92,22.82
2026-04-20T06:58:00Z,74.18,27.79
2026-04-20T06:59:00Z,68.65,32.35
2026-04-20T07:00:00Z,67.89,32.83
2026-04-20T07:01:00Z,65.71,34.34
2026-04-20T07:02:00Z,64.70,36.74
2026-04-20T07:03:00Z,65.61,35.28
2026-04-20T07:04:00Z,66.67,31.17
2026-04-20T07:05:00Z,66.24,35.02
2026-04-20T07:06:00Z,64.42,38.12
2026-04-20T07:07:00Z,65.60,31.91
2026-04-20T07:08:00Z,67.16,32.06
2026-04-20T07:09:00Z,66.48,31.14
2026-04-20T07:10:00Z,69.46,30.54
2026-04-20T07:11:00Z,70.00,31.50
2026-04-20T07:12:00Z,63.11,37.54
2026-04-20T07:13:00Z,65.25,36.03
2026-04-20T07:14:00Z,65.25,31.31
2026-04-20T07:15:00Z,69.69,26.54
2026-04-20T07:16:00Z,70.48,28.18
2026-04-20T07:17:00Z,69.40,31.27
2026-04-20T07:18:00Z,67.88,34.23
2026-04-20T07:19:00Z,65.00,33.73
2026-04-20T07:20:00Z,65.00,32.77
2026-04-20T07:21:00Z,65.00,31.32
2026-04-20T07:22:00Z,67.62,31.55
2026-04-20T07:23:00Z,68.66,29.32
2026-04-20T07:24:00Z,65.52,30.68
2026-04-20T07:25:00Z,67.85,31.49
2026-04-20T07:26:00Z,65.91,33.59
2026-04-20T07:27:00Z,67.87,32.10
2026-04-20T07:28:00Z,67.20,32.83
2026-04-20T07:29:00Z,66.00,32.41
2026-04-20T07:30:00Z,65.34,32.04
2026-04-20T07:31:00Z,67.81,32.74
2026-04-20T07:32:00Z,68.00,32.01
2026-04-20T07:33:00Z,65.97,33.25
2026-04-20T07:34:00Z,65.22,36.66
2026-04-20T07:35:00Z,65.22,34.21
2026-04-20T07:36:00Z,64.78,35.18
2026-04-20T07:37:00Z,65.00,34.91
2026-04-20T07:38:00Z,67.74,33.22
2026-04-20T07:39:00Z,67.19,32.25
2026-04-20T07:40:00Z,68.05,30.93
2026-04-20T07:41:00Z,67.57,32.94
2026-04-20T07:42:00Z,66.21,33.92
2026-04-20T07:43:00Z,67.84,34.00
2026-04-20T07:44:00Z,66.08,34.00
2026-04-20T07:45:00Z,67.00,33.41
2026-04-20T07:46:00Z,65.40,33.76
2026-04-20T07:47:00Z,67.00,32.75
2026-04-20T07:48:00Z,67.00,32.49
2026-04-20T07:49:00Z,67.00,33.61
2026-04-20T07:50:00Z,65.90,33.03
2026-04-20T07:51:00Z,67.00,33.00
2026-04-20T07:52:00Z,66.14,33.00
2026-04-20T07:53:00Z,65.01,32.15
2026-04-20T07:54:00Z,64.04,33.07
2026-04-20T07:55:00Z,66.58,32.03
2026-04-20T07:56:00Z,66.73,32.04
2026-04-20T07:57:00Z,66.73,32.00
2026-04-20T07:58:00Z,67.00,35.04
2026-04-20T07:59:00Z,67.00,32.86
2026-04-20T08:00:00Z,67.00,35.00
2026-04-20T08:01:00Z,66.70,33.83
2026-04-20T08:02:00Z,63.96,34.96
2026-04-20T08:03:00Z,64.76,33.46
2026-04-20T08:04:00Z,66.00,35.00
2026-04-20T08:05:00Z,62.97,33.30
2026-04-20T08:06:00Z,67.00,33.00
2026-04-20T08:08:00Z,64.36,33.08
2026-04-20T08:09:00Z,64.00,33.01
2026-04-20T08:10:00Z,66.00,33.00
2026-04-20T08:11:00Z,64.76,33.71
2026-04-20T08:12:00Z,66.00,33.32
2026-04-20T08:13:00Z,66.00,33.00
2026-04-20T08:14:00Z,64.00,33.04
2026-04-20T08:15:00Z,64.00,37.75
2026-04-20T08:16:00Z,63.89,33.93
2026-04-20T08:17:00Z,66.00,33.80
2026-04-20T08:18:00Z,66.00,33.00
2026-04-20T08:19:00Z,65.75,35.00
2026-04-20T08:20:00Z,64.29,33.00
2026-04-20T08:21:00Z,64.00,34.82
2026-04-20T08:22:00Z,65.00,34.82
2026-04-20T08:23:00Z,65.00,35.68
2026-04-20T08:24:00Z,65.00,33.00
2026-04-20T08:25:00Z,64.35,33.00
2026-04-20T08:26:00Z,65.00,33.00
2026-04-20T08:27:00Z,65.00,36.00
2026-04-20T08:28:00Z,65.00,35.45
2026-04-20T08:29:00Z,65.00,35.45
2026-04-20T08:30:00Z,65.00,36.00
2026-04-20T08:31:00Z,65.00,32.54
2026-04-20T08:32:00Z,65.23,33.16
2026-04-20T08:33:00Z,65.80,41.91
2026-04-20T08:34:00Z,65.00,37.48
2026-04-20T08:35:00Z,64.26,37.00
2026-04-20T08:36:00Z,62.26,37.00
2026-04-20T08:37:00Z,64.00,37.68
2026-04-20T08:38:00Z,62.99,37.13
2026-04-20T08:39:00Z,62.03,39.00
2026-04-20T08:40:00Z,62.00,36.95
2026-04-20T08:41:00Z,63.49,38.00
2026-04-20T08:42:00Z,64.87,31.41
2026-04-20T08:43:00Z,64.96,31.41
2026-04-20T08:44:00Z,65.28,31.41
2026-04-20T08:45:00Z,65.00,35.47
2026-04-20T08:46:00Z,65.38,35.00
2026-04-20T08:47:00Z,66.00,35.63
2026-04-20T08:49:00Z,65.00,31.42
2026-04-20T08:50:00Z,62.18,33.60
2026-04-20T08:51:00Z,65.27,35.04
2026-04-20T08:52:00Z,66.52,31.13
2026-04-20T08:53:00Z,65.07,33.96
2026-04-20T08:54:00Z,67.00,33.21
2026-04-20T08:55:00Z,65.03,35.13
2026-04-20T08:56:00Z,68.08,34.08
2026-04-20T08:57:00Z,73.54,24.59
2026-04-20T08:58:00Z,82.08,20.09
2026-04-20T08:59:00Z,85.12,13.06
2026-04-20T09:00:00Z,88.75,12.94
2026-04-20T09:01:00Z,88.94,11.80
2026-04-20T09:02:00Z,89.01,10.64
2026-04-20T09:03:00Z,89.24,11.49
2026-04-20T09:04:00Z,92.19,9.51
2026-04-20T09:05:00Z,87.41,14.76
2026-04-20T09:06:00Z,85.14,15.23
2026-04-20T09:07:00Z,77.64,26.08
2026-04-20T09:08:00Z,69.67,25.02
2026-04-20T09:09:00Z,63.07,34.65
2026-04-20T09:10:00Z,60.08,37.32
2026-04-20T09:11:00Z,58.02,43.22
2026-04-20T09:12:00Z,58.66,42.01
2026-04-20T09:13:00Z,59.57,41.07
2026-04-20T09:14:00Z,59.00,41.99
2026-04-20T09:15:00Z,58.56,41.12
2026-04-20T09:16:00Z,59.00,41.72
2026-04-20T09:17:00Z,64.23,37.35
2026-04-20T09:18:00Z,68.40,31.48
2026-04-20T09:19:00Z,68.21,28.58
2026-04-20T09:20:00Z,72.09,25.50
2026-04-20T09:21:00Z,72.95,26.31
2026-04-20T09:22:00Z,68.84,30.64
2026-04-20T09:23:00Z,72.25,33.08
2026-04-20T09:24:00Z,65.37,34.98
2026-04-20T09:25:00Z,64.96,33.80
2026-04-20T09:26:00Z,70.54,31.50
2026-04-20T09:27:00Z,66.91,30.83
2026-04-20T09:28:00Z,63.82,35.85
2026-04-20T09:29:00Z,61.09,46.06
2026-04-20T09:30:00Z,58.07,43.11
2026-04-20T09:31:00Z,53.29,48.11
2026-04-20T09:32:00Z,58.39,44.24
2026-04-20T09:33:00Z,62.03,37.09
2026-04-20T09:34:00Z,59.77,40.48
2026-04-20T09:35:00Z,59.40,41.42
2026-04-20T09:36:00Z,66.01,34.81
2026-04-20T09:37:00Z,64.11,35.93
2026-04-20T09:38:00Z,60.49,43.25
2026-04-20T09:39:00Z,58.84,40.80
2026-04-20T09:40:00Z,59.81,39.87
2026-04-20T09:41:00Z,57.24,45.35
2026-04-20T09:42:00Z,59.01,40.91
2026-04-20T09:43:00Z,58.48,39.62
2026-04-20T09:44:00Z,61.04,44.58
2026-04-20T09:45:00Z,63.77,41.02
2026-04-20T09:46:00Z,60.62,42.60
2026-04-20T09:47:00Z,59.49,40.88
2026-04-20T09:48:00Z,50.15,53.57
2026-04-20T09:49:00Z,24.35,75.58
2026-04-20T09:50:00Z,23.69,72.24
2026-04-20T09:51:00Z,29.04,75.03
2026-04-20T09:52:00Z,26.55,76.82
2026-04-20T09:53:00Z,28.82,73.48
2026-04-20T09:54:00Z,40.61,60.41
2026-04-20T09:55:00Z,58.31,39.12
2026-04-20T09:56:00Z,66.46,32.63
2026-04-20T09:57:00Z,70.94,30.23
2026-04-20T09:58:00Z,69.47,31.06
2026-04-20T09:59:00Z,77.04,27.30
2026-04-20T10:00:00Z,78.20,20.15
2026-04-20T10:01:00Z,72.86,25.71
2026-04-20T10:02:00Z,61.87,37.05
2026-04-20T10:03:00Z,61.45,39.95
2026-04-20T10:04:00Z,59.65,40.77
2026-04-20T10:05:00Z,60.18,41.92
2026-04-20T10:06:00Z,60.68,39.21
2026-04-20T10:07:00Z,65.28,30.43
2026-04-20T10:08:00Z,65.37,33.24
2026-04-20T10:09:00Z,61.05,39.55
2026-04-20T10:10:00Z,59.66,41.79
2026-04-20T10:11:00Z,47.80,51.29
2026-04-20T10:12:00Z,39.33,61.61
2026-04-20T10:13:00Z,35.19,66.94
2026-04-20T10:14:00Z,40.20,64.25
2026-04-20T10:15:00Z,31.49,65.03
2026-04-20T10:16:00Z,29.51,71.64
2026-04-20T10:17:00Z,37.50,61.78
2026-04-20T10:18:00Z,26.39,72.86
2026-04-20T10:19:00Z,45.08,48.75
2026-04-20T10:20:00Z,45.45,38.41
2026-04-20T10:21:00Z,57.41,44.88
2026-04-20T10:22:00Z,91.73,7.87
2026-04-20T10:23:00Z,99.00,1.00
2026-04-20T10:24:00Z,99.00,1.00
2026-04-20T10:25:00Z,99.00,1.00
2026-04-20T10:26:00Z,99.00,1.00
2026-04-20T10:27:00Z,99.00,1.00
2026-04-20T10:28:00Z,99.00,1.00
