# event_ticker=KXATPMATCH-25AUG21MUNFUC
# final_score=7-5 6-3
# score_resolution=5-7 3-6
# match_winner=Marton Fucsovics
# fav_player=Jaume Munar
# dog_player=Marton Fucsovics
# kalshi_date=2025-08-21
timestamp,Jaume Munar,Marton Fucsovics
2025-08-21T19:36:00Z,58.00,44.50
2025-08-21T19:38:00Z,57.00,44.00
2025-08-21T19:40:00Z,57.00,44.00
2025-08-21T19:41:00Z,57.00,44.00
2025-08-21T19:42:00Z,58.00,44.00
2025-08-21T19:46:00Z,58.00,44.00
2025-08-21T19:47:00Z,58.00,44.00
2025-08-21T19:49:00Z,57.00,44.55
2025-08-21T19:55:00Z,57.00,44.55
2025-08-21T19:57:00Z,57.00,43.37
2025-08-21T19:58:00Z,57.00,43.37
2025-08-21T20:00:00Z,57.00,43.37
2025-08-21T20:01:00Z,59.00,43.37
2025-08-21T20:02:00Z,59.00,45.00
2025-08-21T20:03:00Z,59.00,45.00
2025-08-21T20:05:00Z,58.95,45.00
2025-08-21T20:08:00Z,58.72,45.00
2025-08-21T20:10:00Z,59.68,43.99
2025-08-21T20:11:00Z,59.68,46.00
2025-08-21T20:12:00Z,59.68,45.00
2025-08-21T20:13:00Z,57.00,44.21
2025-08-21T20:14:00Z,60.89,41.00
2025-08-21T20:15:00Z,61.00,41.00
2025-08-21T20:16:00Z,58.80,41.00
2025-08-21T20:17:00Z,58.80,45.99
2025-08-21T20:18:00Z,53.00,48.97
2025-08-21T20:19:00Z,54.00,48.97
2025-08-21T20:20:00Z,53.94,48.97
2025-08-21T20:22:00Z,53.94,48.28
2025-08-21T20:23:00Z,56.00,47.00
2025-08-21T20:24:00Z,53.59,46.00
2025-08-21T20:25:00Z,52.55,49.00
2025-08-21T20:26:00Z,50.26,51.94
2025-08-21T20:27:00Z,44.82,54.18
2025-08-21T20:28:00Z,38.14,60.23
2025-08-21T20:29:00Z,37.17,66.00
2025-08-21T20:30:00Z,37.17,66.35
2025-08-21T20:31:00Z,34.00,66.35
2025-08-21T20:32:00Z,31.00,69.00
2025-08-21T20:33:00Z,33.97,69.35
2025-08-21T20:34:00Z,31.14,69.35
2025-08-21T20:35:00Z,36.00,69.35
2025-08-21T20:36:00Z,34.00,67.00
2025-08-21T20:38:00Z,34.00,66.99
2025-08-21T20:39:00Z,33.17,68.00
2025-08-21T20:40:00Z,33.17,71.00
2025-08-21T20:41:00Z,31.00,70.00
2025-08-21T20:42:00Z,33.64,68.00
2025-08-21T20:43:00Z,33.64,68.00
2025-08-21T20:44:00Z,35.01,68.00
2025-08-21T20:45:00Z,38.95,61.17
2025-08-21T20:46:00Z,43.23,51.50
2025-08-21T20:47:00Z,48.26,47.54
2025-08-21T20:48:00Z,51.33,47.54
2025-08-21T20:49:00Z,46.00,57.00
2025-08-21T20:50:00Z,38.71,63.14
2025-08-21T20:51:00Z,38.71,68.00
2025-08-21T20:52:00Z,35.00,68.00
2025-08-21T20:53:00Z,33.00,69.30
2025-08-21T20:54:00Z,33.65,71.00
2025-08-21T20:55:00Z,31.20,72.20
2025-08-21T20:56:00Z,28.41,71.91
2025-08-21T20:57:00Z,28.09,71.91
2025-08-21T20:58:00Z,25.78,71.91
2025-08-21T20:59:00Z,27.00,71.91
2025-08-21T21:00:00Z,24.52,71.91
2025-08-21T21:02:00Z,27.86,71.91
2025-08-21T21:03:00Z,24.80,75.00
2025-08-21T21:04:00Z,25.15,75.00
2025-08-21T21:05:00Z,11.93,79.01
2025-08-21T21:06:00Z,17.00,85.43
2025-08-21T21:07:00Z,10.60,88.12
2025-08-21T21:08:00Z,13.00,88.02
2025-08-21T21:09:00Z,14.65,88.02
2025-08-21T21:10:00Z,11.85,92.50
2025-08-21T21:11:00Z,10.06,92.75
2025-08-21T21:12:00Z,11.73,89.33
2025-08-21T21:13:00Z,9.00,92.88
2025-08-21T21:14:00Z,11.32,92.88
2025-08-21T21:15:00Z,7.20,91.06
2025-08-21T21:16:00Z,3.04,93.99
2025-08-21T21:17:00Z,8.24,95.60
2025-08-21T21:18:00Z,2.14,96.67
2025-08-21T21:19:00Z,2.51,97.88
2025-08-21T21:20:00Z,3.39,98.82
2025-08-21T21:21:00Z,5.38,96.00
2025-08-21T21:22:00Z,9.78,92.39
2025-08-21T21:23:00Z,11.00,91.00
2025-08-21T21:24:00Z,15.68,87.24
2025-08-21T21:25:00Z,15.66,85.53
2025-08-21T21:26:00Z,15.13,86.00
2025-08-21T21:27:00Z,16.21,83.93
2025-08-21T21:28:00Z,25.99,75.68
2025-08-21T21:29:00Z,26.29,75.68
2025-08-21T21:30:00Z,33.24,70.80
2025-08-21T21:31:00Z,32.02,70.39
2025-08-21T21:32:00Z,34.98,68.54
2025-08-21T21:33:00Z,33.14,69.00
2025-08-21T21:34:00Z,33.17,69.85
2025-08-21T21:35:00Z,30.44,69.98
2025-08-21T21:37:00Z,22.82,80.60
2025-08-21T21:38:00Z,13.98,86.08
2025-08-21T21:39:00Z,13.98,88.56
2025-08-21T21:40:00Z,13.98,88.89
2025-08-21T21:41:00Z,19.13,82.52
2025-08-21T21:42:00Z,20.94,79.19
2025-08-21T21:43:00Z,15.97,87.94
2025-08-21T21:44:00Z,4.00,93.22
2025-08-21T21:45:00Z,4.00,95.03
2025-08-21T21:46:00Z,4.42,95.63
2025-08-21T21:47:00Z,6.50,95.95
2025-08-21T21:48:00Z,1.29,98.99
2025-08-21T21:49:00Z,1.29,99.00
