# event_ticker=KXATPCHALLENGERMATCH-26MAR07GASOFN
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Sebastian Ofner
# fav_player=Hugo Gaston
# dog_player=Sebastian Ofner
# kalshi_date=2026-03-07
timestamp,Hugo Gaston,Sebastian Ofner
2026-03-07T16:48:00Z,57.22,43.55
2026-03-07T16:49:00Z,69.97,31.97
2026-03-07T16:50:00Z,63.88,36.12
2026-03-07T16:51:00Z,61.49,37.56
2026-03-07T16:52:00Z,62.81,40.06
2026-03-07T16:53:00Z,67.36,34.26
2026-03-07T16:54:00Z,66.28,35.79
2026-03-07T16:55:00Z,65.12,36.20
2026-03-07T16:56:00Z,61.89,40.15
2026-03-07T16:57:00Z,64.94,36.02
2026-03-07T16:58:00Z,64.66,35.44
2026-03-07T16:59:00Z,64.95,36.34
2026-03-07T17:00:00Z,66.56,35.37
2026-03-07T17:01:00Z,67.29,32.49
2026-03-07T17:02:00Z,75.25,26.69
2026-03-07T17:03:00Z,79.34,21.30
2026-03-07T17:04:00Z,82.10,19.91
2026-03-07T17:05:00Z,81.59,19.00
2026-03-07T17:06:00Z,80.22,19.57
2026-03-07T17:07:00Z,79.66,21.49
2026-03-07T17:08:00Z,81.18,20.84
2026-03-07T17:09:00Z,81.15,20.01
2026-03-07T17:10:00Z,77.66,22.59
2026-03-07T17:11:00Z,77.48,24.95
2026-03-07T17:12:00Z,73.38,25.12
2026-03-07T17:13:00Z,74.18,24.26
2026-03-07T17:14:00Z,70.89,27.43
2026-03-07T17:15:00Z,76.58,24.91
2026-03-07T17:16:00Z,65.47,33.15
2026-03-07T17:17:00Z,60.39,40.53
2026-03-07T17:18:00Z,63.30,37.79
2026-03-07T17:19:00Z,71.54,27.78
2026-03-07T17:20:00Z,72.00,28.96
2026-03-07T17:21:00Z,59.59,40.15
2026-03-07T17:22:00Z,60.22,43.86
2026-03-07T17:23:00Z,53.85,45.40
2026-03-07T17:24:00Z,36.91,63.03
2026-03-07T17:25:00Z,33.47,66.74
2026-03-07T17:26:00Z,30.06,69.59
2026-03-07T17:27:00Z,29.21,69.72
2026-03-07T17:28:00Z,29.03,70.99
2026-03-07T17:29:00Z,28.41,72.57
2026-03-07T17:30:00Z,22.50,76.99
2026-03-07T17:31:00Z,22.33,75.27
2026-03-07T17:32:00Z,30.88,68.54
2026-03-07T17:33:00Z,29.40,70.15
2026-03-07T17:34:00Z,26.26,74.46
2026-03-07T17:35:00Z,29.28,72.19
2026-03-07T17:36:00Z,23.27,75.88
2026-03-07T17:37:00Z,13.44,88.22
2026-03-07T17:38:00Z,11.50,89.87
2026-03-07T17:39:00Z,8.79,90.67
2026-03-07T17:40:00Z,8.73,92.23
2026-03-07T17:41:00Z,10.05,91.68
2026-03-07T17:42:00Z,10.27,89.81
2026-03-07T17:43:00Z,10.57,89.93
2026-03-07T17:44:00Z,9.30,91.11
2026-03-07T17:45:00Z,5.75,94.04
2026-03-07T17:46:00Z,5.42,95.76
2026-03-07T17:47:00Z,5.76,95.08
2026-03-07T17:48:00Z,1.02,98.82
2026-03-07T17:49:00Z,1.00,99.00
2026-03-07T17:50:00Z,1.42,98.78
2026-03-07T17:51:00Z,1.00,99.00
2026-03-07T17:52:00Z,1.00,99.00
