# event_ticker=KXATPMATCH-26MAR04TABJOD
# final_score=6-1 6-2
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Rafael Jodar
# kalshi_date=2026-03-04
timestamp,Alejandro Tabilo,Rafael Jodar
2026-03-06T01:13:00Z,53.10,48.94
2026-03-06T01:14:00Z,57.20,44.35
2026-03-06T01:15:00Z,56.97,37.44
2026-03-06T01:16:00Z,64.24,37.13
2026-03-06T01:17:00Z,64.35,40.56
2026-03-06T01:18:00Z,66.59,35.07
2026-03-06T01:19:00Z,64.88,34.26
2026-03-06T01:20:00Z,69.96,30.90
2026-03-06T01:21:00Z,70.15,30.02
2026-03-06T01:22:00Z,72.61,26.07
2026-03-06T01:23:00Z,75.60,25.12
2026-03-06T01:24:00Z,78.97,20.27
2026-03-06T01:25:00Z,80.92,19.02
2026-03-06T01:26:00Z,79.38,21.74
2026-03-06T01:27:00Z,80.86,19.46
2026-03-06T01:28:00Z,81.63,18.96
2026-03-06T01:29:00Z,80.78,19.00
2026-03-06T01:30:00Z,79.24,20.15
2026-03-06T01:31:00Z,79.91,22.42
2026-03-06T01:32:00Z,76.68,24.26
2026-03-06T01:33:00Z,77.39,22.41
2026-03-06T01:34:00Z,78.67,21.65
2026-03-06T01:35:00Z,78.03,22.55
2026-03-06T01:36:00Z,79.78,21.18
2026-03-06T01:37:00Z,79.68,22.00
2026-03-06T01:38:00Z,83.48,17.17
2026-03-06T01:39:00Z,87.77,11.27
2026-03-06T01:40:00Z,90.43,9.98
2026-03-06T01:41:00Z,93.04,7.96
2026-03-06T01:42:00Z,94.77,5.28
2026-03-06T01:43:00Z,96.34,5.14
2026-03-06T01:44:00Z,96.00,4.09
2026-03-06T01:45:00Z,97.34,2.47
2026-03-06T01:46:00Z,97.83,2.37
2026-03-06T01:47:00Z,98.53,1.51
2026-03-06T01:48:00Z,99.00,1.90
2026-03-06T01:49:00Z,99.00,1.90
2026-03-06T01:50:00Z,99.00,1.90
2026-03-06T01:51:00Z,99.00,1.00
2026-03-06T01:52:00Z,99.00,1.00
2026-03-06T01:53:00Z,99.00,1.00
2026-03-06T01:54:00Z,99.00,1.00
2026-03-06T01:55:00Z,99.00,1.00
2026-03-06T01:56:00Z,99.00,1.00
2026-03-06T01:57:00Z,99.00,1.00
2026-03-06T01:58:00Z,99.00,1.00
2026-03-06T01:59:00Z,99.00,1.00
