# event_ticker=KXATPMATCH-25NOV04TIEECH
# final_score=7-6(3) 6-3
# score_resolution=7-6 6-3
# match_winner=Learner Tien
# fav_player=Learner Tien
# dog_player=Moez Echargui
# kalshi_date=2025-11-04
timestamp,Learner Tien,Moez Echargui
2025-11-05T12:58:00Z,91.00,11.00
2025-11-05T12:59:00Z,91.00,11.00
2025-11-05T13:00:00Z,91.00,11.00
2025-11-05T13:02:00Z,91.00,11.00
2025-11-05T13:03:00Z,91.00,11.00
2025-11-05T13:06:00Z,91.00,11.00
2025-11-05T13:07:00Z,91.00,11.00
2025-11-05T13:08:00Z,91.00,11.00
2025-11-05T13:09:00Z,91.00,11.00
2025-11-05T13:10:00Z,91.00,8.35
2025-11-05T13:11:00Z,92.00,8.17
2025-11-05T13:12:00Z,93.48,6.40
2025-11-05T13:13:00Z,96.03,5.85
2025-11-05T13:14:00Z,93.00,8.15
2025-11-05T13:15:00Z,93.00,8.54
2025-11-05T13:16:00Z,92.00,9.20
2025-11-05T13:17:00Z,92.00,10.00
2025-11-05T13:18:00Z,92.00,7.87
2025-11-05T13:19:00Z,92.00,9.02
2025-11-05T13:20:00Z,92.00,8.00
2025-11-05T13:21:00Z,91.25,9.00
2025-11-05T13:22:00Z,91.25,10.00
2025-11-05T13:23:00Z,90.00,12.00
2025-11-05T13:24:00Z,89.40,11.00
2025-11-05T13:25:00Z,91.00,10.00
2025-11-05T13:26:00Z,91.47,9.03
2025-11-05T13:27:00Z,91.05,9.00
2025-11-05T13:28:00Z,94.00,8.09
2025-11-05T13:29:00Z,93.00,7.03
2025-11-05T13:30:00Z,93.00,5.06
2025-11-05T13:31:00Z,96.83,5.07
2025-11-05T13:32:00Z,96.37,5.52
2025-11-05T13:33:00Z,96.37,4.00
2025-11-05T13:34:00Z,95.01,5.00
2025-11-05T13:35:00Z,98.00,3.77
2025-11-05T13:36:00Z,98.00,2.05
2025-11-05T13:37:00Z,98.00,2.50
2025-11-05T13:38:00Z,98.00,3.54
2025-11-05T13:39:00Z,98.00,3.00
2025-11-05T13:40:00Z,98.00,4.55
2025-11-05T13:41:00Z,98.00,5.00
2025-11-05T13:42:00Z,95.89,5.00
2025-11-05T13:43:00Z,95.00,5.03
2025-11-05T13:44:00Z,96.67,4.00
2025-11-05T13:45:00Z,97.00,4.86
2025-11-05T13:46:00Z,94.02,6.00
2025-11-05T13:47:00Z,95.00,5.68
2025-11-05T13:48:00Z,95.60,4.29
2025-11-05T13:49:00Z,92.86,7.18
2025-11-05T13:50:00Z,91.64,11.19
2025-11-05T13:51:00Z,86.02,13.44
2025-11-05T13:52:00Z,89.19,10.80
2025-11-05T13:53:00Z,82.67,15.33
2025-11-05T13:54:00Z,83.00,16.03
2025-11-05T13:55:00Z,83.17,15.32
2025-11-05T13:56:00Z,81.35,19.44
2025-11-05T13:57:00Z,80.14,20.77
2025-11-05T13:58:00Z,80.00,19.68
2025-11-05T13:59:00Z,84.00,15.23
2025-11-05T14:00:00Z,84.90,15.97
2025-11-05T14:01:00Z,86.40,14.75
2025-11-05T14:02:00Z,90.75,11.16
2025-11-05T14:03:00Z,93.73,5.91
2025-11-05T14:04:00Z,96.00,4.76
2025-11-05T14:05:00Z,95.25,4.34
2025-11-05T14:06:00Z,96.00,4.70
2025-11-05T14:07:00Z,95.00,4.97
2025-11-05T14:08:00Z,95.00,4.75
2025-11-05T14:09:00Z,95.00,6.00
2025-11-05T14:10:00Z,95.00,6.03
2025-11-05T14:11:00Z,94.94,5.97
2025-11-05T14:12:00Z,94.83,4.95
2025-11-05T14:13:00Z,95.00,5.00
2025-11-05T14:14:00Z,96.00,5.44
2025-11-05T14:15:00Z,95.00,5.97
2025-11-05T14:16:00Z,95.61,4.89
2025-11-05T14:17:00Z,95.61,5.84
2025-11-05T14:18:00Z,94.74,6.68
2025-11-05T14:19:00Z,92.45,8.93
2025-11-05T14:20:00Z,91.28,10.57
2025-11-05T14:21:00Z,90.51,10.76
2025-11-05T14:22:00Z,92.00,10.58
2025-11-05T14:23:00Z,93.57,6.00
2025-11-05T14:24:00Z,93.78,6.88
2025-11-05T14:25:00Z,93.90,4.45
2025-11-05T14:26:00Z,95.00,7.43
2025-11-05T14:27:00Z,94.71,5.63
2025-11-05T14:28:00Z,94.99,6.72
2025-11-05T14:29:00Z,95.35,4.37
2025-11-05T14:30:00Z,97.66,3.57
2025-11-05T14:31:00Z,98.06,3.37
2025-11-05T14:32:00Z,98.00,7.17
2025-11-05T14:33:00Z,97.00,2.39
2025-11-05T14:34:00Z,98.67,2.55
2025-11-05T14:35:00Z,98.30,1.85
2025-11-05T14:36:00Z,98.19,1.98
2025-11-05T14:37:00Z,98.76,2.97
2025-11-05T14:38:00Z,99.00,1.00
2025-11-05T14:39:00Z,99.00,1.28
2025-11-05T14:40:00Z,99.00,1.37
2025-11-05T14:41:00Z,99.00,1.27
2025-11-05T14:42:00Z,99.00,1.65
2025-11-05T14:43:00Z,98.10,2.00
2025-11-05T14:44:00Z,99.00,1.00
2025-11-05T14:45:00Z,97.24,2.51
2025-11-05T14:46:00Z,97.99,1.46
2025-11-05T14:47:00Z,99.00,1.46
