# event_ticker=KXATPMATCH-25AUG14ATMRUN
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Terence Atmane
# fav_player=Holger Rune
# dog_player=Terence Atmane
# kalshi_date=2025-08-14
timestamp,Holger Rune,Terence Atmane
2025-08-14T23:28:00Z,79.00,22.00
2025-08-14T23:31:00Z,79.00,22.00
2025-08-14T23:32:00Z,79.00,22.00
2025-08-14T23:35:00Z,79.00,22.00
2025-08-14T23:36:00Z,78.00,22.00
2025-08-14T23:37:00Z,78.00,22.00
2025-08-14T23:39:00Z,78.00,22.00
2025-08-14T23:40:00Z,78.00,22.00
2025-08-14T23:41:00Z,78.00,22.82
2025-08-14T23:45:00Z,78.00,22.82
2025-08-14T23:46:00Z,78.00,23.00
2025-08-14T23:47:00Z,78.00,23.00
2025-08-14T23:48:00Z,78.00,23.00
2025-08-14T23:49:00Z,78.00,23.00
2025-08-14T23:51:00Z,78.00,23.00
2025-08-14T23:53:00Z,78.00,23.00
2025-08-14T23:54:00Z,78.00,23.00
2025-08-14T23:55:00Z,78.00,23.00
2025-08-14T23:57:00Z,78.00,23.00
2025-08-14T23:58:00Z,78.00,23.00
2025-08-14T23:59:00Z,78.00,23.00
2025-08-15T00:02:00Z,78.00,23.00
2025-08-15T00:03:00Z,78.00,23.96
2025-08-15T00:04:00Z,78.00,23.96
2025-08-15T00:06:00Z,76.00,23.96
2025-08-15T00:08:00Z,76.00,24.00
2025-08-15T00:09:00Z,76.00,23.00
2025-08-15T00:10:00Z,76.00,24.00
2025-08-15T00:11:00Z,76.00,24.00
2025-08-15T00:12:00Z,77.00,24.00
2025-08-15T00:13:00Z,77.00,24.00
2025-08-15T00:14:00Z,77.00,24.00
2025-08-15T00:15:00Z,77.00,24.00
2025-08-15T00:17:00Z,77.00,24.00
2025-08-15T00:19:00Z,77.00,24.00
2025-08-15T00:22:00Z,77.00,24.00
2025-08-15T00:23:00Z,77.00,24.00
2025-08-15T00:24:00Z,77.00,24.00
2025-08-15T00:26:00Z,77.00,24.00
2025-08-15T00:28:00Z,77.00,24.00
2025-08-15T00:29:00Z,77.00,24.00
2025-08-15T00:30:00Z,77.00,24.00
2025-08-15T00:31:00Z,77.00,24.00
2025-08-15T00:33:00Z,77.00,24.00
2025-08-15T00:34:00Z,77.00,24.00
2025-08-15T00:35:00Z,77.00,24.00
2025-08-15T00:36:00Z,77.00,24.00
2025-08-15T00:37:00Z,77.00,24.00
2025-08-15T00:38:00Z,77.00,24.00
2025-08-15T00:39:00Z,77.00,24.00
2025-08-15T00:40:00Z,78.97,24.00
2025-08-15T00:41:00Z,78.00,24.00
2025-08-15T00:42:00Z,77.13,24.00
2025-08-15T00:44:00Z,77.76,24.00
2025-08-15T00:45:00Z,78.00,24.00
2025-08-15T00:46:00Z,78.00,24.95
2025-08-15T00:47:00Z,78.00,24.99
2025-08-15T00:48:00Z,77.00,25.00
2025-08-15T00:49:00Z,77.00,24.00
2025-08-15T00:51:00Z,77.00,24.00
2025-08-15T00:52:00Z,77.00,25.00
2025-08-15T00:53:00Z,77.00,25.00
2025-08-15T00:55:00Z,77.00,25.00
2025-08-15T00:56:00Z,77.00,25.00
2025-08-15T00:57:00Z,77.00,25.00
2025-08-15T00:58:00Z,77.00,25.00
2025-08-15T00:59:00Z,77.00,25.00
2025-08-15T01:01:00Z,77.84,25.00
2025-08-15T01:02:00Z,77.00,24.79
2025-08-15T01:03:00Z,77.00,24.00
2025-08-15T01:04:00Z,77.30,25.04
2025-08-15T01:05:00Z,77.63,24.84
2025-08-15T01:06:00Z,79.10,24.15
2025-08-15T01:07:00Z,78.12,25.32
2025-08-15T01:08:00Z,76.50,27.79
2025-08-15T01:09:00Z,77.35,27.36
2025-08-15T01:10:00Z,75.66,27.36
2025-08-15T01:11:00Z,74.98,26.87
2025-08-15T01:12:00Z,79.59,22.91
2025-08-15T01:13:00Z,77.00,29.43
2025-08-15T01:14:00Z,72.45,37.98
2025-08-15T01:15:00Z,72.73,31.53
2025-08-15T01:16:00Z,70.00,33.87
2025-08-15T01:17:00Z,70.93,31.00
2025-08-15T01:18:00Z,61.00,38.61
2025-08-15T01:19:00Z,64.23,42.17
2025-08-15T01:20:00Z,67.02,36.94
2025-08-15T01:21:00Z,71.00,36.77
2025-08-15T01:22:00Z,71.00,34.26
2025-08-15T01:23:00Z,67.00,34.96
2025-08-15T01:24:00Z,63.00,40.41
2025-08-15T01:25:00Z,66.21,38.93
2025-08-15T01:26:00Z,73.00,41.00
2025-08-15T01:27:00Z,63.00,41.68
2025-08-15T01:28:00Z,61.20,40.46
2025-08-15T01:29:00Z,50.81,49.93
2025-08-15T01:30:00Z,44.94,57.62
2025-08-15T01:31:00Z,35.56,66.34
2025-08-15T01:32:00Z,35.00,72.30
2025-08-15T01:33:00Z,42.67,63.44
2025-08-15T01:34:00Z,48.39,56.90
2025-08-15T01:35:00Z,56.02,56.36
2025-08-15T01:36:00Z,54.31,53.26
2025-08-15T01:37:00Z,52.87,52.08
2025-08-15T01:38:00Z,41.82,56.50
2025-08-15T01:39:00Z,41.00,59.24
2025-08-15T01:40:00Z,40.88,55.51
2025-08-15T01:41:00Z,41.95,66.31
2025-08-15T01:42:00Z,39.99,67.20
2025-08-15T01:43:00Z,39.93,66.29
2025-08-15T01:44:00Z,36.71,62.80
2025-08-15T01:45:00Z,34.09,66.00
2025-08-15T01:46:00Z,34.00,65.72
2025-08-15T01:47:00Z,33.97,71.71
2025-08-15T01:48:00Z,37.68,59.79
2025-08-15T01:49:00Z,43.19,56.22
2025-08-15T01:50:00Z,53.73,50.31
2025-08-15T01:51:00Z,55.63,48.47
2025-08-15T01:52:00Z,56.89,44.43
2025-08-15T01:53:00Z,56.88,47.27
2025-08-15T01:54:00Z,56.05,47.52
2025-08-15T01:55:00Z,48.88,49.42
2025-08-15T01:56:00Z,49.21,49.69
2025-08-15T01:57:00Z,40.44,65.64
2025-08-15T01:58:00Z,33.41,63.59
2025-08-15T01:59:00Z,36.46,69.33
2025-08-15T02:00:00Z,28.28,73.13
2025-08-15T02:01:00Z,28.39,73.63
2025-08-15T02:02:00Z,39.69,68.46
2025-08-15T02:03:00Z,32.00,72.68
2025-08-15T02:04:00Z,31.31,69.64
2025-08-15T02:05:00Z,32.84,72.01
2025-08-15T02:06:00Z,32.00,68.56
2025-08-15T02:07:00Z,34.47,66.40
2025-08-15T02:08:00Z,43.45,67.18
2025-08-15T02:09:00Z,36.30,70.22
2025-08-15T02:10:00Z,30.00,73.31
2025-08-15T02:11:00Z,30.00,74.28
2025-08-15T02:12:00Z,22.32,78.86
2025-08-15T02:13:00Z,13.37,88.70
2025-08-15T02:14:00Z,9.84,95.59
2025-08-15T02:15:00Z,5.97,97.10
2025-08-15T02:16:00Z,4.17,93.23
2025-08-15T02:17:00Z,1.00,99.00
2025-08-15T02:18:00Z,1.07,99.00
2025-08-15T02:19:00Z,1.07,99.00
2025-08-15T02:20:00Z,1.07,99.00
2025-08-15T02:21:00Z,1.07,99.00
