# event_ticker=KXATPMATCH-25AUG06ZVEKHA
# final_score=7-5 3-0 RET
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Karen Khachanov
# kalshi_date=2025-08-06
timestamp,Alexander Zverev,Karen Khachanov
2025-08-07T00:41:00Z,46.95,54.00
2025-08-07T00:42:00Z,46.00,54.00
2025-08-07T00:43:00Z,51.96,52.24
2025-08-07T00:44:00Z,57.33,37.57
2025-08-07T00:45:00Z,68.58,35.00
2025-08-07T00:46:00Z,73.36,27.73
2025-08-07T00:47:00Z,67.60,32.00
2025-08-07T00:48:00Z,69.00,33.00
2025-08-07T00:49:00Z,70.36,33.00
2025-08-07T00:50:00Z,74.41,23.14
2025-08-07T00:51:00Z,71.07,30.38
2025-08-07T00:52:00Z,57.52,39.29
2025-08-07T00:53:00Z,67.00,40.45
2025-08-07T00:54:00Z,67.57,31.14
2025-08-07T00:55:00Z,68.69,31.30
2025-08-07T00:56:00Z,73.00,31.30
2025-08-07T00:57:00Z,72.50,27.04
2025-08-07T00:58:00Z,75.18,29.23
2025-08-07T00:59:00Z,68.82,34.58
2025-08-07T01:00:00Z,69.87,32.99
2025-08-07T01:01:00Z,69.83,33.42
2025-08-07T01:02:00Z,72.78,29.53
2025-08-07T01:03:00Z,72.44,31.27
2025-08-07T01:04:00Z,73.88,29.31
2025-08-07T01:05:00Z,72.70,27.68
2025-08-07T01:06:00Z,71.91,28.86
2025-08-07T01:07:00Z,69.34,33.70
2025-08-07T01:08:00Z,68.79,32.24
2025-08-07T01:09:00Z,61.72,40.24
2025-08-07T01:10:00Z,66.46,38.07
2025-08-07T01:11:00Z,61.51,39.67
2025-08-07T01:12:00Z,59.00,45.79
2025-08-07T01:13:00Z,66.55,34.98
2025-08-07T01:14:00Z,62.18,37.59
2025-08-07T01:15:00Z,69.00,34.11
2025-08-07T01:16:00Z,70.47,31.61
2025-08-07T01:17:00Z,70.34,32.71
2025-08-07T01:18:00Z,64.86,32.19
2025-08-07T01:19:00Z,71.83,29.23
2025-08-07T01:20:00Z,67.61,34.66
2025-08-07T01:21:00Z,61.52,38.84
2025-08-07T01:22:00Z,61.02,39.28
2025-08-07T01:23:00Z,59.46,44.70
2025-08-07T01:24:00Z,67.25,43.28
2025-08-07T01:25:00Z,57.61,43.17
2025-08-07T01:26:00Z,61.90,37.44
2025-08-07T01:27:00Z,68.40,35.42
2025-08-07T01:28:00Z,65.35,34.02
2025-08-07T01:29:00Z,64.38,34.00
2025-08-07T01:30:00Z,64.98,36.92
2025-08-07T01:31:00Z,69.87,33.52
2025-08-07T01:32:00Z,65.49,38.11
2025-08-07T01:33:00Z,62.03,38.73
2025-08-07T01:34:00Z,68.33,33.73
2025-08-07T01:35:00Z,65.26,37.44
2025-08-07T01:36:00Z,62.34,31.73
2025-08-07T01:37:00Z,67.53,28.97
2025-08-07T01:38:00Z,69.51,33.71
2025-08-07T01:39:00Z,71.60,29.87
2025-08-07T01:40:00Z,80.23,24.86
2025-08-07T01:41:00Z,72.06,27.71
2025-08-07T01:42:00Z,71.16,29.11
2025-08-07T01:43:00Z,62.14,35.55
2025-08-07T01:44:00Z,67.92,33.56
2025-08-07T01:45:00Z,68.45,33.28
2025-08-07T01:46:00Z,60.27,36.43
2025-08-07T01:47:00Z,63.77,39.77
2025-08-07T01:48:00Z,60.16,41.88
2025-08-07T01:49:00Z,65.36,32.53
2025-08-07T01:50:00Z,63.50,32.53
2025-08-07T01:51:00Z,65.61,31.38
2025-08-07T01:52:00Z,72.43,31.13
2025-08-07T01:53:00Z,66.84,35.35
2025-08-07T01:54:00Z,77.57,21.62
2025-08-07T01:55:00Z,57.40,26.09
2025-08-07T01:56:00Z,65.36,38.60
2025-08-07T01:57:00Z,53.29,49.05
2025-08-07T01:58:00Z,65.96,42.03
2025-08-07T01:59:00Z,72.34,26.61
2025-08-07T02:00:00Z,79.40,22.39
2025-08-07T02:01:00Z,69.33,29.29
2025-08-07T02:02:00Z,61.67,39.64
2025-08-07T02:03:00Z,50.52,42.08
2025-08-07T02:04:00Z,26.54,68.84
2025-08-07T02:05:00Z,13.10,90.96
2025-08-07T02:06:00Z,8.46,89.18
2025-08-07T02:07:00Z,1.00,98.58
2025-08-07T02:08:00Z,1.00,99.00
2025-08-07T02:09:00Z,1.00,99.00
2025-08-07T02:10:00Z,1.00,99.00
