# event_ticker=KXATPMATCH-26JUN08DAVBEL
# final_score=6-2 6-7(5) 6-1
# score_resolution=2-6 7-6 1-6
# match_winner=Mattia Bellucci
# fav_player=Alejandro Davidovich Fokina
# dog_player=Mattia Bellucci
# kalshi_date=2026-06-08
timestamp,Alejandro Davidovich Fokina,Mattia Bellucci
2026-06-08T05:24:00Z,70.00,32.00
2026-06-08T05:25:00Z,70.00,32.00
2026-06-08T05:29:00Z,70.00,32.00
2026-06-08T05:31:00Z,70.00,32.00
2026-06-08T05:33:00Z,70.00,32.00
2026-06-08T05:34:00Z,70.00,31.00
2026-06-08T05:35:00Z,70.00,31.00
2026-06-08T05:36:00Z,70.00,31.00
2026-06-08T05:40:00Z,70.00,31.00
2026-06-08T05:42:00Z,70.00,32.00
2026-06-08T05:44:00Z,70.00,32.00
2026-06-08T05:47:00Z,70.00,32.00
2026-06-08T05:49:00Z,70.00,32.00
2026-06-08T05:50:00Z,70.00,32.00
2026-06-08T05:51:00Z,71.00,32.00
2026-06-08T05:52:00Z,71.00,32.00
2026-06-08T05:56:00Z,70.00,32.00
2026-06-08T05:57:00Z,70.00,32.00
2026-06-08T05:59:00Z,70.00,32.00
2026-06-08T06:00:00Z,70.00,32.00
2026-06-08T06:01:00Z,70.00,32.00
2026-06-08T06:03:00Z,70.00,32.00
2026-06-08T06:04:00Z,70.00,32.00
2026-06-08T06:06:00Z,70.00,32.00
2026-06-08T06:09:00Z,69.00,32.00
2026-06-08T06:10:00Z,68.32,32.00
2026-06-08T06:11:00Z,70.00,32.00
2026-06-08T06:12:00Z,70.00,32.00
2026-06-08T06:14:00Z,70.00,32.00
2026-06-08T06:15:00Z,70.00,32.00
2026-06-08T06:16:00Z,70.00,32.00
2026-06-08T06:17:00Z,70.00,32.00
2026-06-08T06:19:00Z,70.00,32.00
2026-06-08T06:23:00Z,70.00,32.00
2026-06-08T06:25:00Z,69.50,32.00
2026-06-08T06:26:00Z,69.00,32.00
2026-06-08T06:27:00Z,70.00,32.00
2026-06-08T06:28:00Z,70.00,32.00
2026-06-08T06:30:00Z,70.00,32.00
2026-06-08T06:34:00Z,70.00,32.00
2026-06-08T06:37:00Z,70.00,32.00
2026-06-08T06:38:00Z,70.00,32.00
2026-06-08T06:39:00Z,70.00,32.00
2026-06-08T06:40:00Z,70.00,32.00
2026-06-08T06:43:00Z,70.00,32.00
2026-06-08T06:47:00Z,71.00,32.00
2026-06-08T06:53:00Z,68.06,31.00
2026-06-08T06:56:00Z,68.06,32.00
2026-06-08T07:00:00Z,68.00,32.00
2026-06-08T07:01:00Z,70.00,32.00
2026-06-08T07:02:00Z,70.00,32.00
2026-06-08T07:04:00Z,70.00,32.00
2026-06-08T07:07:00Z,70.84,32.00
2026-06-08T07:08:00Z,71.00,32.00
2026-06-08T07:11:00Z,71.00,31.00
2026-06-08T07:12:00Z,71.00,31.00
2026-06-08T07:13:00Z,71.00,31.00
2026-06-08T07:14:00Z,71.00,31.00
2026-06-08T07:16:00Z,71.00,31.00
2026-06-08T07:18:00Z,71.00,31.00
2026-06-08T07:19:00Z,70.79,31.00
2026-06-08T07:21:00Z,71.00,31.00
2026-06-08T07:23:00Z,71.00,31.00
2026-06-08T07:26:00Z,71.00,31.00
2026-06-08T07:28:00Z,71.00,31.00
2026-06-08T07:29:00Z,71.00,31.00
2026-06-08T07:30:00Z,71.00,31.00
2026-06-08T07:31:00Z,71.00,31.00
2026-06-08T07:33:00Z,71.00,31.00
2026-06-08T07:34:00Z,71.00,31.00
2026-06-08T07:39:00Z,70.00,31.00
2026-06-08T07:43:00Z,71.00,31.00
2026-06-08T07:45:00Z,70.00,31.00
2026-06-08T07:48:00Z,70.00,31.00
2026-06-08T07:51:00Z,71.00,31.00
2026-06-08T07:54:00Z,71.00,31.00
2026-06-08T07:55:00Z,71.00,31.00
2026-06-08T07:59:00Z,71.00,31.00
2026-06-08T08:01:00Z,71.00,31.00
2026-06-08T08:02:00Z,71.00,31.00
2026-06-08T08:05:00Z,71.00,31.00
2026-06-08T08:08:00Z,71.00,31.00
2026-06-08T08:09:00Z,71.00,31.00
2026-06-08T08:10:00Z,71.00,31.00
2026-06-08T08:11:00Z,71.00,31.00
2026-06-08T08:14:00Z,71.00,31.00
2026-06-08T08:15:00Z,71.00,31.00
2026-06-08T08:17:00Z,71.00,31.00
2026-06-08T08:18:00Z,71.00,31.00
2026-06-08T08:19:00Z,71.00,31.00
2026-06-08T08:20:00Z,71.00,31.00
2026-06-08T08:21:00Z,71.00,31.00
2026-06-08T08:25:00Z,71.00,31.00
2026-06-08T08:26:00Z,71.00,31.00
2026-06-08T08:27:00Z,71.00,31.00
2026-06-08T08:28:00Z,71.00,31.00
2026-06-08T08:29:00Z,71.00,31.00
2026-06-08T08:30:00Z,71.00,31.00
2026-06-08T08:31:00Z,71.00,31.00
2026-06-08T08:34:00Z,71.00,31.00
2026-06-08T08:38:00Z,71.00,31.00
2026-06-08T08:39:00Z,71.00,31.00
2026-06-08T08:40:00Z,71.00,31.00
2026-06-08T08:41:00Z,71.00,31.00
2026-06-08T08:42:00Z,69.46,31.00
2026-06-08T08:43:00Z,71.00,31.00
2026-06-08T08:45:00Z,71.00,31.00
2026-06-08T08:46:00Z,70.00,31.00
2026-06-08T08:47:00Z,70.00,31.00
2026-06-08T08:48:00Z,70.00,31.00
2026-06-08T08:49:00Z,70.00,31.00
2026-06-08T08:50:00Z,70.00,31.00
2026-06-08T08:51:00Z,71.00,31.00
2026-06-08T08:52:00Z,71.00,31.00
2026-06-08T08:53:00Z,71.00,31.00
2026-06-08T08:54:00Z,71.00,31.00
2026-06-08T08:56:00Z,71.00,31.00
2026-06-08T08:57:00Z,71.00,31.00
2026-06-08T08:58:00Z,71.00,30.00
2026-06-08T08:59:00Z,71.00,31.00
2026-06-08T09:00:00Z,71.00,31.00
2026-06-08T09:01:00Z,71.00,31.00
2026-06-08T09:02:00Z,71.00,31.00
2026-06-08T09:05:00Z,70.00,31.00
2026-06-08T09:06:00Z,71.00,30.99
2026-06-08T09:07:00Z,71.00,32.00
2026-06-08T09:08:00Z,70.00,32.00
2026-06-08T09:09:00Z,70.00,32.00
2026-06-08T09:10:00Z,70.00,32.62
2026-06-08T09:11:00Z,70.12,32.00
2026-06-08T09:12:00Z,71.00,32.00
2026-06-08T09:13:00Z,71.00,32.00
2026-06-08T09:14:00Z,71.00,31.08
2026-06-08T09:15:00Z,70.00,31.40
2026-06-08T09:16:00Z,70.00,32.00
2026-06-08T09:17:00Z,69.75,32.03
2026-06-08T09:18:00Z,68.00,33.00
2026-06-08T09:19:00Z,65.86,36.14
2026-06-08T09:20:00Z,57.73,45.90
2026-06-08T09:21:00Z,51.00,50.19
2026-06-08T09:22:00Z,50.91,50.59
2026-06-08T09:23:00Z,48.66,52.74
2026-06-08T09:24:00Z,41.76,59.44
2026-06-08T09:25:00Z,37.24,64.37
2026-06-08T09:26:00Z,37.60,65.81
2026-06-08T09:27:00Z,33.97,67.00
2026-06-08T09:28:00Z,34.00,67.00
2026-06-08T09:29:00Z,34.46,66.03
2026-06-08T09:30:00Z,32.94,67.21
2026-06-08T09:31:00Z,32.86,68.22
2026-06-08T09:32:00Z,33.68,68.00
2026-06-08T09:33:00Z,31.99,68.86
2026-06-08T09:34:00Z,32.00,68.21
2026-06-08T09:35:00Z,31.89,69.00
2026-06-08T09:36:00Z,31.99,68.08
2026-06-08T09:37:00Z,31.23,68.86
2026-06-08T09:38:00Z,30.54,69.40
2026-06-08T09:39:00Z,31.74,68.04
2026-06-08T09:40:00Z,32.00,68.86
2026-06-08T09:41:00Z,33.31,68.34
2026-06-08T09:42:00Z,34.02,65.06
2026-06-08T09:43:00Z,36.63,63.82
2026-06-08T09:44:00Z,39.54,60.81
2026-06-08T09:45:00Z,39.89,61.80
2026-06-08T09:46:00Z,40.22,59.45
2026-06-08T09:47:00Z,36.74,64.44
2026-06-08T09:48:00Z,33.77,66.74
2026-06-08T09:49:00Z,37.32,65.61
2026-06-08T09:50:00Z,38.00,62.85
2026-06-08T09:51:00Z,38.93,61.70
2026-06-08T09:52:00Z,45.72,53.21
2026-06-08T09:53:00Z,43.76,56.13
2026-06-08T09:54:00Z,38.53,58.28
2026-06-08T09:55:00Z,42.26,56.98
2026-06-08T09:56:00Z,42.04,58.82
2026-06-08T09:57:00Z,40.57,62.20
2026-06-08T09:58:00Z,36.51,62.78
2026-06-08T09:59:00Z,35.94,65.50
2026-06-08T10:00:00Z,36.23,64.17
2026-06-08T10:01:00Z,36.36,64.68
2026-06-08T10:02:00Z,38.82,63.00
2026-06-08T10:03:00Z,40.15,60.81
2026-06-08T10:04:00Z,39.86,61.26
2026-06-08T10:05:00Z,37.94,62.91
2026-06-08T10:06:00Z,40.35,59.66
2026-06-08T10:07:00Z,41.98,59.31
2026-06-08T10:08:00Z,40.03,61.71
2026-06-08T10:09:00Z,34.53,65.34
2026-06-08T10:10:00Z,39.13,61.28
2026-06-08T10:11:00Z,40.89,61.97
2026-06-08T10:12:00Z,41.00,60.92
2026-06-08T10:13:00Z,41.02,61.00
2026-06-08T10:14:00Z,38.21,61.29
2026-06-08T10:15:00Z,40.62,60.15
2026-06-08T10:16:00Z,53.44,50.81
2026-06-08T10:17:00Z,46.93,52.84
2026-06-08T10:18:00Z,55.28,42.11
2026-06-08T10:19:00Z,63.63,37.50
2026-06-08T10:20:00Z,55.04,42.16
2026-06-08T10:21:00Z,47.12,52.75
2026-06-08T10:22:00Z,53.14,53.52
2026-06-08T10:23:00Z,43.44,54.93
2026-06-08T10:24:00Z,41.99,57.95
2026-06-08T10:25:00Z,42.47,59.88
2026-06-08T10:26:00Z,36.97,62.51
2026-06-08T10:27:00Z,32.73,66.83
2026-06-08T10:28:00Z,32.32,71.20
2026-06-08T10:29:00Z,34.50,64.22
2026-06-08T10:30:00Z,40.35,60.89
2026-06-08T10:31:00Z,40.99,61.00
2026-06-08T10:32:00Z,42.90,59.80
2026-06-08T10:33:00Z,42.50,56.99
2026-06-08T10:34:00Z,36.80,64.91
2026-06-08T10:35:00Z,29.14,72.64
2026-06-08T10:36:00Z,37.48,66.45
2026-06-08T10:37:00Z,46.16,50.98
2026-06-08T10:38:00Z,53.43,45.04
2026-06-08T10:39:00Z,51.60,49.09
2026-06-08T10:40:00Z,43.66,59.89
2026-06-08T10:41:00Z,39.97,59.83
2026-06-08T10:42:00Z,52.41,51.44
2026-06-08T10:43:00Z,61.68,44.65
2026-06-08T10:44:00Z,61.12,38.45
2026-06-08T10:45:00Z,62.67,38.90
2026-06-08T10:46:00Z,61.66,40.19
2026-06-08T10:47:00Z,56.78,43.36
2026-06-08T10:48:00Z,58.39,43.06
2026-06-08T10:49:00Z,51.51,51.62
2026-06-08T10:50:00Z,31.95,67.06
2026-06-08T10:51:00Z,25.15,77.59
2026-06-08T10:52:00Z,22.94,78.85
2026-06-08T10:53:00Z,18.19,80.83
2026-06-08T10:54:00Z,17.19,82.41
2026-06-08T10:55:00Z,16.21,84.09
2026-06-08T10:56:00Z,12.36,87.68
2026-06-08T10:57:00Z,14.79,86.61
2026-06-08T10:58:00Z,7.11,92.88
2026-06-08T10:59:00Z,6.56,95.30
2026-06-08T11:00:00Z,3.94,96.74
2026-06-08T11:01:00Z,2.39,97.50
2026-06-08T11:02:00Z,2.18,98.10
2026-06-08T11:03:00Z,1.75,98.30
2026-06-08T11:04:00Z,1.92,98.03
2026-06-08T11:05:00Z,2.00,98.78
2026-06-08T11:06:00Z,2.00,98.18
2026-06-08T11:07:00Z,1.94,98.65
2026-06-08T11:08:00Z,2.89,98.00
2026-06-08T11:09:00Z,4.41,96.77
2026-06-08T11:10:00Z,3.72,98.32
2026-06-08T11:11:00Z,1.00,99.00
2026-06-08T11:12:00Z,1.00,99.00
