# event_ticker=KXATPMATCH-26FEB23STRBUB
# final_score=6-3 6-4
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Jan-Lennard Struff
# kalshi_date=2026-02-23
timestamp,Alexander Bublik,Jan-Lennard Struff
2026-02-24T06:52:00Z,72.00,30.00
2026-02-24T06:59:00Z,71.00,30.00
2026-02-24T07:00:00Z,71.00,29.00
2026-02-24T07:01:00Z,71.00,29.00
2026-02-24T07:07:00Z,71.00,29.00
2026-02-24T07:10:00Z,71.00,29.00
2026-02-24T07:19:00Z,71.00,29.00
2026-02-24T07:20:00Z,72.00,29.00
2026-02-24T07:21:00Z,72.00,29.00
2026-02-24T07:23:00Z,72.00,29.00
2026-02-24T07:24:00Z,72.00,29.00
2026-02-24T07:32:00Z,72.00,29.00
2026-02-24T07:40:00Z,71.00,29.00
2026-02-24T07:42:00Z,71.00,29.00
2026-02-24T07:43:00Z,71.00,29.00
2026-02-24T07:57:00Z,71.00,29.00
2026-02-24T08:01:00Z,71.00,29.00
2026-02-24T08:02:00Z,71.00,29.00
2026-02-24T08:27:00Z,71.00,29.00
2026-02-24T08:37:00Z,71.00,29.00
2026-02-24T08:42:00Z,71.00,29.00
2026-02-24T08:48:00Z,71.00,29.00
2026-02-24T08:57:00Z,72.00,29.00
2026-02-24T08:58:00Z,72.00,29.00
2026-02-24T09:00:00Z,72.00,29.00
2026-02-24T09:06:00Z,72.00,29.00
2026-02-24T09:11:00Z,72.00,29.00
2026-02-24T09:33:00Z,72.00,29.00
2026-02-24T09:35:00Z,72.00,29.00
2026-02-24T09:46:00Z,72.00,29.00
2026-02-24T09:47:00Z,72.00,29.00
2026-02-24T09:49:00Z,72.00,29.00
2026-02-24T10:04:00Z,72.00,29.00
2026-02-24T10:12:00Z,72.00,29.00
2026-02-24T10:15:00Z,72.00,29.00
2026-02-24T10:16:00Z,72.00,29.00
2026-02-24T10:26:00Z,72.00,29.00
2026-02-24T10:27:00Z,72.00,29.00
2026-02-24T10:28:00Z,72.00,29.00
2026-02-24T10:32:00Z,73.00,29.00
2026-02-24T10:35:00Z,73.00,29.00
2026-02-24T10:43:00Z,73.00,29.00
2026-02-24T10:44:00Z,73.00,29.00
2026-02-24T10:46:00Z,73.00,29.00
2026-02-24T10:53:00Z,73.00,29.00
2026-02-24T10:56:00Z,73.00,29.00
2026-02-24T10:58:00Z,73.00,29.00
2026-02-24T10:59:00Z,73.00,29.00
2026-02-24T11:04:00Z,73.00,29.00
2026-02-24T11:05:00Z,73.00,29.00
2026-02-24T11:10:00Z,73.00,29.00
2026-02-24T11:11:00Z,73.00,29.00
2026-02-24T11:12:00Z,73.00,29.00
2026-02-24T11:15:00Z,73.00,29.00
2026-02-24T11:16:00Z,72.99,29.00
2026-02-24T11:17:00Z,73.00,29.00
2026-02-24T11:19:00Z,73.00,29.00
2026-02-24T11:22:00Z,73.00,29.00
2026-02-24T11:24:00Z,73.00,29.00
2026-02-24T11:28:00Z,74.00,29.00
2026-02-24T11:31:00Z,74.00,29.00
2026-02-24T11:32:00Z,74.00,29.00
2026-02-24T11:33:00Z,74.00,28.00
2026-02-24T11:34:00Z,74.00,28.00
2026-02-24T11:42:00Z,74.00,28.00
2026-02-24T11:43:00Z,74.00,29.00
2026-02-24T11:44:00Z,74.00,29.00
2026-02-24T11:47:00Z,74.00,29.00
2026-02-24T11:51:00Z,74.00,28.00
2026-02-24T11:52:00Z,74.00,28.00
2026-02-24T11:53:00Z,74.00,29.00
2026-02-24T11:54:00Z,73.68,29.00
2026-02-24T11:55:00Z,74.00,29.00
2026-02-24T11:56:00Z,74.00,29.00
2026-02-24T11:57:00Z,73.00,29.00
2026-02-24T11:58:00Z,72.04,29.00
2026-02-24T11:59:00Z,73.00,29.00
2026-02-24T12:00:00Z,72.00,29.00
2026-02-24T12:01:00Z,73.00,29.00
2026-02-24T12:02:00Z,73.02,29.00
2026-02-24T12:05:00Z,73.00,29.00
2026-02-24T12:08:00Z,73.00,28.00
2026-02-24T12:10:00Z,73.00,28.00
2026-02-24T12:11:00Z,73.60,28.00
2026-02-24T12:12:00Z,73.00,28.00
2026-02-24T12:13:00Z,73.42,28.00
2026-02-24T12:14:00Z,75.00,26.43
2026-02-24T12:15:00Z,77.40,21.00
2026-02-24T12:16:00Z,85.94,17.00
2026-02-24T12:17:00Z,85.59,14.00
2026-02-24T12:18:00Z,85.65,14.95
2026-02-24T12:19:00Z,83.46,17.00
2026-02-24T12:20:00Z,82.24,19.37
2026-02-24T12:21:00Z,82.89,19.32
2026-02-24T12:22:00Z,85.96,15.09
2026-02-24T12:23:00Z,85.00,16.01
2026-02-24T12:24:00Z,86.02,18.00
2026-02-24T12:25:00Z,87.22,16.70
2026-02-24T12:26:00Z,84.00,17.00
2026-02-24T12:27:00Z,84.61,17.00
2026-02-24T12:28:00Z,86.00,15.16
2026-02-24T12:29:00Z,86.17,15.81
2026-02-24T12:30:00Z,85.00,16.07
2026-02-24T12:31:00Z,85.00,16.00
2026-02-24T12:32:00Z,85.34,18.97
2026-02-24T12:33:00Z,84.94,19.78
2026-02-24T12:34:00Z,82.92,17.94
2026-02-24T12:35:00Z,83.34,18.70
2026-02-24T12:36:00Z,84.93,16.56
2026-02-24T12:37:00Z,84.80,16.95
2026-02-24T12:38:00Z,83.44,17.84
2026-02-24T12:39:00Z,83.01,18.00
2026-02-24T12:40:00Z,82.43,20.04
2026-02-24T12:41:00Z,85.55,15.81
2026-02-24T12:42:00Z,87.06,14.98
2026-02-24T12:43:00Z,87.66,13.38
2026-02-24T12:44:00Z,88.71,12.64
2026-02-24T12:45:00Z,89.99,11.94
2026-02-24T12:46:00Z,90.06,10.21
2026-02-24T12:47:00Z,89.15,11.84
2026-02-24T12:48:00Z,90.66,11.41
2026-02-24T12:49:00Z,91.17,9.30
2026-02-24T12:50:00Z,91.31,8.80
2026-02-24T12:51:00Z,91.96,9.25
2026-02-24T12:52:00Z,90.28,10.10
2026-02-24T12:53:00Z,88.65,11.04
2026-02-24T12:54:00Z,90.13,9.96
2026-02-24T12:55:00Z,91.88,10.21
2026-02-24T12:56:00Z,91.00,9.29
2026-02-24T12:57:00Z,91.12,9.00
2026-02-24T12:58:00Z,93.21,8.02
2026-02-24T12:59:00Z,91.03,11.32
2026-02-24T13:00:00Z,90.53,11.61
2026-02-24T13:01:00Z,89.64,10.97
2026-02-24T13:02:00Z,91.00,9.84
2026-02-24T13:03:00Z,91.33,9.96
2026-02-24T13:04:00Z,91.51,9.43
2026-02-24T13:05:00Z,89.81,11.97
2026-02-24T13:06:00Z,89.02,12.96
2026-02-24T13:07:00Z,89.53,13.22
2026-02-24T13:08:00Z,90.00,10.20
2026-02-24T13:09:00Z,90.00,10.95
2026-02-24T13:10:00Z,93.20,7.31
2026-02-24T13:11:00Z,92.10,6.82
2026-02-24T13:12:00Z,89.19,9.66
2026-02-24T13:13:00Z,89.55,12.42
2026-02-24T13:14:00Z,88.63,9.70
2026-02-24T13:15:00Z,91.89,7.44
2026-02-24T13:16:00Z,90.72,8.67
2026-02-24T13:17:00Z,93.82,7.70
2026-02-24T13:18:00Z,98.43,2.50
2026-02-24T13:19:00Z,99.00,1.00
2026-02-24T13:20:00Z,99.00,1.00
2026-02-24T13:21:00Z,99.00,1.00
2026-02-24T13:22:00Z,99.00,1.00
